ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
86,1994,1994-10-30,8,29.008,NYJ,@,IND,L 25-28,,,,,,,,,
87,1994,1994-11-06,9,29.015,NYJ,,BUF,W 22-17,,0,0,,0,0.5,0,0,0
88,1994,1994-11-13,10,29.022,NYJ,@,GNB,L 10-17,,,,,,,,,
89,1994,1994-11-20,11,29.029,NYJ,@,MIN,W 31-21,,,,,,,,,
90,1994,1994-11-27,12,29.036,NYJ,,MIA,L 24-28,,,,,,,,,
91,1994,1994-12-04,13,29.043,NYJ,@,NWE,L 13-24,,,,,,,,,
92,1994,1994-12-10,14,29.049,NYJ,,DET,L 7-18,,,,,,,,,
93,1994,1994-12-18,15,29.057,NYJ,,SDG,L 6-21,,,,,,,,,
94,1994,1994-12-24,16,29.063,NYJ,@,HOU,L 10-24,,0,0,,0,0.0,1,7,0
95,1995,1995-09-03,1,29.316,NYJ,@,MIA,L 14-52,,,,,,,,,
96,1995,1995-09-10,2,29.323,NYJ,,IND,L 24-27,,0,0,,0,1.0,0,0,0
97,1995,1995-09-17,3,29.330,NYJ,,JAX,W 27-10,,0,0,,0,1.0,0,0,0
98,1995,1995-09-24,4,29.337,NYJ,@,ATL,L 3-13,,0,0,,0,1.0,0,0,0
99,1995,1995-10-01,5,29.344,NYJ,,OAK,L 10-47,,,,,,,,,
100,1995,1995-10-08,6,29.351,NYJ,@,BUF,L 10-29,,,,,,,,,
101,1995,1995-10-15,7,29.358,NYJ,@,CAR,L 15-26,,,,,,,,,
102,1995,1995-10-22,8,30.000,NYJ,,MIA,W 17-16,,0,0,,0,1.0,0,0,0
103,1995,1995-10-29,9,30.007,NYJ,@,IND,L 10-17,,,,,,,,,
104,1995,1995-11-05,10,30.014,NYJ,,NWE,L 7-20,,,,,,,,,
105,1995,1995-11-19,11,30.028,NYJ,,BUF,L 26-28,,0,0,,0,1.0,0,0,0
106,1995,1995-11-26,12,30.035,NYJ,@,SEA,W 16-10,,0,0,,0,1.0,0,0,0
107,1995,1995-12-03,13,30.042,NYJ,,STL,L 20-23,,,,,,,,,
108,1995,1995-12-10,14,30.049,NYJ,@,NWE,L 28-31,,,,,,,,,
109,1995,1995-12-17,15,30.056,NYJ,@,HOU,L 6-23,,,,,,,,,
110,1995,1995-12-24,16,30.063,NYJ,,NOR,L 0-12,,,,,,,,,
111,1996,1996-09-01,1,30.315,NYJ,@,DEN,L 6-31,,,,,,,,,
112,1996,1996-09-08,2,30.322,NYJ,,IND,L 7-21,,,,,,,,,
113,1996,1996-09-22,4,30.336,NYJ,,NYG,L 6-13,,,,,,,,,
114,1996,1996-10-06,6,30.350,NYJ,,OAK,L 13-34,,0,0,,0,1.0,0,0,0
115,1996,1996-10-13,7,30.357,NYJ,@,JAX,L 17-21,,0,0,,0,1.0,0,0,0
116,1996,1996-10-20,8,30.364,NYJ,,BUF,L 22-25,,,,,,,,,
117,1996,1996-10-27,9,31.005,NYJ,@,ARI,W 31-21,,0,0,,0,0.5,0,0,0
118,1996,1996-11-10,10,31.019,NYJ,,NWE,L 27-31,,,,,,,,,
119,1996,1996-11-17,11,31.026,NYJ,@,IND,L 29-34,,,,,,,,,
120,1996,1996-11-24,12,31.033,NYJ,@,BUF,L 10-35,,,,,,,,,
121,1996,1996-12-01,13,31.040,NYJ,,HOU,L 10-35,,,,,,,,,
122,1996,1996-12-08,14,31.047,NYJ,@,NWE,L 10-34,,,,,,,,,
123,1996,1996-12-14,15,31.053,NYJ,,PHI,L 20-21,,,,,,,,,
124,1996,1996-12-22,16,31.061,NYJ,,MIA,L 28-31,,,,,,,,,
125,1997,1997-08-31,1,31.313,SFO,@,TAM,L 6-13,,,,,,,,,
126,1997,1997-09-07,2,31.320,SFO,@,STL,W 15-12,,,,,,,,,
127,1997,1997-09-14,3,31.327,SFO,,NOR,W 33-7,,0,0,,0,1.0,0,0,0
128,1997,1997-09-21,4,31.334,SFO,,ATL,W 34-7,,,,,,,,,
129,1997,1997-09-29,5,31.342,SFO,@,CAR,W 34-21,,,,,,,,,
130,1997,1997-10-12,6,31.355,SFO,,STL,W 30-10,,,,,,,,,
131,1997,1997-10-19,7,31.362,SFO,@,ATL,W 35-28,,,,,,,,,
132,1997,1997-10-26,8,32.004,SFO,@,NOR,W 23-0,,,,,,,,,
133,1997,1997-11-02,9,32.011,SFO,,DAL,W 17-10,,,,,,,,,
134,1997,1997-11-10,10,32.019,SFO,@,PHI,W 24-12,,,,,,,,,
135,1998,1998-09-07,1,32.320,DEN,,NWE,W 27-21,,,,,,,,,
136,1998,1998-09-13,2,32.326,DEN,,DAL,W 42-23,,0,0,,0,1.0,0,0,0
137,1998,1998-09-20,3,32.333,DEN,@,OAK,W 34-17,,,,,,,,,
138,1998,1998-09-27,4,32.340,DEN,@,WAS,W 38-16,,,,,,,,,
139,1998,1998-10-04,5,32.347,DEN,,PHI,W 41-16,,,,,,,,,
140,1998,1998-10-11,6,32.354,DEN,@,SEA,W 21-16,,,,,,,,,
141,1998,1998-10-25,7,33.003,DEN,,JAX,W 37-24,,,,,,,,,
142,1998,1998-11-01,8,33.010,DEN,@,CIN,W 33-26,,,,,,,,,
143,1998,1998-11-08,9,33.017,DEN,,SDG,W 27-10,,,,,,,,,
144,1998,1998-11-16,10,33.025,DEN,@,KAN,W 30-7,,,,,,,,,
145,1998,1998-11-22,11,33.031,DEN,,OAK,W 40-14,,0,0,,0,1.0,0,0,0
146,1998,1998-11-29,12,33.038,DEN,@,SDG,W 31-16,,,,,,,,,
147,1998,1998-12-06,13,33.045,DEN,,KAN,W 35-31,,,,,,,,,
148,1998,1998-12-13,14,33.052,DEN,@,NYG,L 16-20,,,,,,,,,
149,1998,1998-12-21,15,33.060,DEN,@,MIA,L 21-31,,,,,,,,,
150,1998,1998-12-27,16,33.066,DEN,,SEA,W 28-21,,,,,,,,,
151,1999,1999-09-12,1,33.325,SFO,@,JAX,L 3-41,*,,,,,,,,
152,1999,1999-09-19,2,33.332,SFO,,NOR,W 28-21,*,,,,,,,,
153,1999,1999-09-27,3,33.340,SFO,@,ARI,W 24-10,*,,,,,,,,
154,1999,1999-10-03,4,33.346,SFO,,TEN,W 24-22,*,,,,,,,,
155,1999,1999-10-10,5,33.353,SFO,@,STL,L 20-42,*,,,,,,,,
