ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
18,2007,2007-09-16,2,24.273,NOR,@,TAM,L 14-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,177,44.25,0
19,2007,2007-09-24,3,24.281,NOR,,TEN,L 14-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,160,53.33,0
20,2007,2007-10-07,4,24.294,NOR,,CAR,L 13-16,,1,5,5.00,0,0,0,,0,0,0,,,,,,0.0,,,2,78,39.00,0
21,2007,2007-10-14,5,24.301,NOR,@,SEA,W 28-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,259,43.17,0
22,2007,2007-10-21,6,24.308,NOR,,ATL,W 22-16,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,194,38.80,0
23,2007,2007-10-28,7,24.315,NOR,@,SFO,W 31-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,159,39.75,0
24,2007,2007-11-04,8,24.322,NOR,,JAX,W 41-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,133,44.33,0
25,2007,2007-11-11,9,24.329,NOR,,STL,L 29-37,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,129,43.00,0
26,2007,2007-11-18,10,24.336,NOR,@,HOU,L 10-23,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,144,48.00,0
27,2007,2007-11-25,11,24.343,NOR,@,CAR,W 31-6,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,213,42.60,0
28,2007,2007-12-02,12,24.350,NOR,,TAM,L 23-27,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,6,257,42.83,0
29,2007,2007-12-10,13,24.358,NOR,@,ATL,W 34-14,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,3,116,38.67,0
30,2007,2007-12-16,14,24.364,NOR,,ARI,W 31-24,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,2,97,48.50,0
31,2007,2007-12-23,15,25.006,NOR,,PHI,L 23-38,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,4,194,48.50,0
32,2007,2007-12-30,16,25.013,NOR,@,CHI,L 25-33,,0,0,,0,0,0,,0,0,0,,,,,,0.0,,,5,205,41.00,0
33,2008,2008-09-07,1,25.265,NOR,,TAM,W 24-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,310,44.29,0
34,2008,2008-09-14,2,25.272,NOR,@,WAS,L 24-29,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,223,44.60,0
35,2008,2008-09-21,3,25.279,NOR,@,DEN,L 32-34,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,2,114,57.00,0
36,2008,2008-09-28,4,25.286,NOR,,SFO,W 31-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,3,92,30.67,0
37,2008,2008-10-06,5,25.294,NOR,,MIN,L 27-30,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,2,86,43.00,0
38,2008,2008-10-12,6,25.300,NOR,,OAK,W 34-3,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,2,92,46.00,0
39,2008,2008-10-19,7,25.307,NOR,@,CAR,L 7-30,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,177,35.40,0
40,2008,2008-10-26,7,25.314,KAN,@,NYJ,L 24-28,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,289,41.29,0
41,2008,2008-11-02,8,25.321,KAN,,TAM,L 27-30,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,223,44.60,0
42,2008,2008-12-01,12,25.350,JAX,@,HOU,L 17-30,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,3,121,40.33,0
43,2008,2008-12-07,13,25.356,JAX,@,CHI,L 10-23,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,281,40.14,0
44,2008,2008-12-14,14,25.363,JAX,,GNB,W 20-16,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,198,49.50,0
45,2008,2008-12-18,15,26.001,JAX,,IND,L 24-31,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,3,129,43.00,0
46,2008,2008-12-28,16,26.011,JAX,@,BAL,L 7-27,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,186,46.50,0
47,2009,2009-09-13,1,26.270,NYJ,@,HOU,W 24-7,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,4,164,41.00,0
48,2009,2009-09-20,2,26.277,NYJ,,NWE,W 16-9,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,5,209,41.80,0
49,2009,2009-09-27,3,26.284,NYJ,,TEN,W 24-17,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,9,360,40.00,0
50,2009,2009-10-04,4,26.291,NYJ,@,NOR,L 10-24,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,6,252,42.00,0
51,2009,2009-10-12,5,26.299,NYJ,@,MIA,L 27-31,,1,26,26.00,0,0,0,,0,0,0,,0,,,,0.0,0,0,4,199,49.75,0
52,2009,2009-10-18,6,26.305,NYJ,,BUF,L 13-16,,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0.0,0,0,5,216,43.20,0
53,2009,2009-10-25,7,26.312,NYJ,@,OAK,W 38-0,,1,16,16.00,0,0,0,,0,0,0,,0,,,,0.0,0,0,3,132,44.00,0
54,2009,2009-11-01,8,26.319,NYJ,,MIA,L 25-30,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,7,254,36.29,0
55,2009,2009-11-15,9,26.333,NYJ,,JAX,L 22-24,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,2,101,50.50,0
56,2009,2009-11-22,10,26.340,NYJ,@,NWE,L 14-31,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,5,213,42.60,0
57,2009,2009-11-29,11,26.347,NYJ,,CAR,W 17-6,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,5,254,50.80,0
58,2009,2009-12-03,12,26.351,NYJ,@,BUF,W 19-13,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,7,283,40.43,0
59,2009,2009-12-13,13,26.361,NYJ,@,TAM,W 26-3,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,5,207,41.40,0
60,2009,2009-12-20,14,27.003,NYJ,,ATL,L 7-10,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,5,170,34.00,0
61,2009,2009-12-27,15,27.010,NYJ,@,IND,W 29-15,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,5,213,42.60,0
62,2009,2010-01-03,16,27.017,NYJ,,CIN,W 37-0,,0,0,,0,0,0,,0,0,0,,0,,,,0.0,0,0,3,130,43.33,0
63,2010,2010-09-13,1,27.270,NYJ,,BAL,L 9-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,274,45.67,0
64,2010,2010-09-19,2,27.276,NYJ,,NWE,W 28-14,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,205,51.25,0
65,2010,2010-09-26,3,27.283,NYJ,@,MIA,W 31-23,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,168,42.00,0
66,2010,2010-10-03,4,27.290,NYJ,@,BUF,W 38-14,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,241,40.17,0
67,2010,2010-10-11,5,27.298,NYJ,,MIN,W 29-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,324,46.29,0
68,2010,2010-10-17,6,27.304,NYJ,@,DEN,W 24-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,5,243,48.60,0
69,2010,2010-10-31,7,27.318,NYJ,,GNB,L 0-9,,1,17,17.00,0,0,0,,0,0,0,,,,,,0.0,0,0,5,216,43.20,0
70,2010,2010-11-07,8,27.325,NYJ,@,DET,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,7,295,42.14,0
71,2010,2010-11-14,9,27.332,NYJ,@,CLE,W 26-20,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,3,116,38.67,0
72,2010,2010-11-21,10,27.339,NYJ,,HOU,W 30-27,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,190,47.50,0
73,2010,2010-11-25,11,27.343,NYJ,,CIN,W 26-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,8,354,44.25,0
74,2010,2010-12-06,12,27.354,NYJ,@,NWE,L 3-45,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,3,92,30.67,0
75,2010,2010-12-12,13,27.360,NYJ,,MIA,L 6-10,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,8,307,38.38,0
76,2010,2010-12-19,14,28.002,NYJ,@,PIT,W 22-17,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,147,36.75,0
77,2010,2010-12-26,15,28.009,NYJ,@,CHI,L 34-38,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,4,161,40.25,0
78,2010,2011-01-02,16,28.016,NYJ,,BUF,W 38-7,,0,0,,0,0,0,,0,0,0,,,,,,0.0,0,0,6,248,41.33,0
79,2011,2011-09-11,1,28.268,NYG,@,WAS,L 14-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,271,45.17,0
80,2011,2011-09-19,2,28.276,NYG,,STL,W 28-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,322,46.00,0
81,2011,2011-09-25,3,28.282,NYG,@,PHI,W 29-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,164,41.00,0
82,2011,2011-10-02,4,28.289,NYG,@,ARI,W 31-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,223,44.60,0
83,2011,2011-10-09,5,28.296,NYG,,SEA,L 25-36,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,353,50.43,0
84,2011,2011-10-16,6,28.303,NYG,,BUF,W 27-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,161,53.67,0
85,2011,2011-10-30,7,28.317,NYG,,MIA,W 20-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,187,46.75,0
86,2011,2011-11-06,8,28.324,NYG,@,NWE,W 24-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,345,43.13,0
87,2011,2011-11-13,9,28.331,NYG,@,SFO,L 20-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,77,38.50,0
88,2011,2011-11-20,10,28.338,NYG,,PHI,L 10-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,9,463,51.44,0
89,2011,2011-11-28,11,28.346,NYG,@,NOR,L 24-49,,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,76,38.00,0
90,2011,2011-12-04,12,28.352,NYG,,GNB,L 35-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,177,44.25,0
91,2011,2011-12-11,13,28.359,NYG,@,DAL,W 37-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,178,44.50,0
92,2011,2011-12-18,14,29.001,NYG,,WAS,L 10-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,196,49.00,0
93,2011,2011-12-24,15,29.007,NYG,@,NYJ,W 29-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,9,391,43.44,0
94,2011,2012-01-01,16,29.015,NYG,,DAL,W 31-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,161,40.25,0
95,2012,2012-09-05,1,29.263,NYG,,DAL,L 17-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,201,50.25,0
96,2012,2012-09-16,2,29.274,NYG,,TAM,W 41-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,79,39.50,0
97,2012,2012-09-20,3,29.278,NYG,@,CAR,W 36-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,76,38.00,0
98,2012,2012-09-30,4,29.288,NYG,@,PHI,L 17-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,222,44.40,0
99,2012,2012-10-07,5,29.295,NYG,,CLE,W 41-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,100,50.00,0
100,2012,2012-10-14,6,29.302,NYG,@,SFO,W 26-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,199,49.75,0
101,2012,2012-10-21,7,29.309,NYG,,WAS,W 27-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,120,40.00,0
102,2012,2012-10-28,8,29.316,NYG,@,DAL,W 29-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,287,47.83,0
103,2012,2012-11-04,9,29.323,NYG,,PIT,L 20-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,237,47.40,0
104,2012,2012-11-11,10,29.330,NYG,@,CIN,L 13-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,213,53.25,0
105,2012,2012-11-25,11,29.344,NYG,,GNB,W 38-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,135,45.00,0
106,2012,2012-12-03,12,29.352,NYG,@,WAS,L 16-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,148,49.33,0
107,2012,2012-12-09,13,29.358,NYG,,NOR,W 52-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,116,38.67,0
108,2012,2012-12-16,14,29.365,NYG,@,ATL,L 0-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,110,55.00,0
109,2012,2012-12-23,15,30.006,NYG,@,BAL,L 14-33,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,416,52.00,0
110,2012,2012-12-30,16,30.013,NYG,,PHI,W 42-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,98,49.00,0
111,2013,2013-09-08,1,30.265,NYG,@,DAL,L 31-36,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,164,54.67,0
112,2013,2013-09-15,2,30.272,NYG,,DEN,L 23-41,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,231,46.20,0
113,2013,2013-09-22,3,30.279,NYG,@,CAR,L 0-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,245,40.83,0
114,2013,2013-09-29,4,30.286,NYG,@,KAN,L 7-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,399,49.88,0
115,2013,2013-10-06,5,30.293,NYG,,PHI,L 21-36,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,338,48.29,0
116,2013,2013-10-10,6,30.297,NYG,@,CHI,L 21-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,139,46.33,0
117,2013,2013-10-21,7,30.308,NYG,,MIN,W 23-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,9,438,48.67,0
118,2013,2013-10-27,8,30.314,NYG,@,PHI,W 15-7,,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,219,43.80,0
119,2013,2013-11-10,9,30.328,NYG,,OAK,W 24-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,121,30.25,0
120,2013,2013-11-17,10,30.335,NYG,,GNB,W 27-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,265,53.00,0
121,2013,2013-11-24,11,30.342,NYG,,DAL,L 21-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,273,54.60,0
122,2013,2013-12-01,12,30.349,NYG,@,WAS,W 24-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,287,47.83,0
123,2013,2013-12-08,13,30.356,NYG,@,SDG,L 14-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,141,47.00,0
124,2013,2013-12-15,14,30.363,NYG,,SEA,L 0-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,380,47.50,0
125,2013,2013-12-22,15,31.005,NYG,@,DET,W 23-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,279,46.50,0
126,2013,2013-12-29,16,31.012,NYG,,WAS,W 20-6,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,352,44.00,0
127,2014,2014-09-08,1,31.265,NYG,@,DET,L 14-35,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,201,40.20,0
128,2014,2014-09-14,2,31.271,NYG,,ARI,L 14-25,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,177,44.25,0
129,2014,2014-09-21,3,31.278,NYG,,HOU,W 30-17,,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,159,39.75,0
130,2014,2014-09-25,4,31.282,NYG,@,WAS,W 45-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,225,45.00,0
131,2014,2014-10-05,5,31.292,NYG,,ATL,W 30-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,3,173,57.67,0
132,2014,2014-10-12,6,31.299,NYG,@,PHI,L 0-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,10,477,47.70,0
133,2014,2014-10-19,7,31.306,NYG,@,DAL,L 21-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,224,44.80,0
134,2014,2014-11-03,8,31.321,NYG,,IND,L 24-40,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,1,0,8,353,44.13,0
135,2014,2014-11-09,9,31.327,NYG,@,SEA,L 17-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,193,38.60,0
136,2014,2014-11-16,10,31.334,NYG,,SFO,L 10-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,129,43.00,0
137,2014,2014-11-23,11,31.341,NYG,,DAL,L 28-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,220,55.00,0
138,2014,2014-11-30,12,31.348,NYG,@,JAX,L 24-25,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,259,51.80,0
139,2014,2014-12-07,13,31.355,NYG,@,TEN,W 36-7,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,186,46.50,0
140,2014,2014-12-14,14,31.362,NYG,,WAS,W 24-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,261,43.50,0
141,2014,2014-12-21,15,32.004,NYG,@,STL,W 37-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,152,50.67,0
142,2014,2014-12-28,16,32.011,NYG,,PHI,L 26-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,251,41.83,1
143,2015,2015-10-25,6,32.312,NYJ,@,NWE,L 23-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,161,40.25,0
