ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
148,1993,1993-10-10,5,32.240,CHI,@,PHI,W 17-6,,,,,,0.0%,
149,1993,1993-10-25,6,32.255,CHI,,MIN,L 12-19,,,,,,0.0%,
150,1993,1993-10-31,7,32.261,CHI,@,GNB,L 3-17,,,,,,0.0%,
151,1993,1993-11-07,8,32.268,CHI,,RAI,L 14-16,,,,,,0.0%,
152,1993,1993-11-14,9,32.275,CHI,@,SDG,W 16-13,,,,,,0.0%,
153,1993,1993-11-21,10,32.282,CHI,@,KAN,W 19-17,,,,,,0.0%,
154,1993,1993-11-25,11,32.286,CHI,@,DET,W 10-6,,,,,,0.0%,
155,1993,1993-12-05,12,32.296,CHI,,GNB,W 30-17,,,,,,0.0%,
156,1993,1993-12-12,13,32.303,CHI,@,TAM,L 10-13,,,,,,0.0%,
157,1993,1993-12-18,14,32.309,CHI,,DEN,L 3-13,,,,,,0.0%,
158,1993,1993-12-26,15,32.317,CHI,,DET,L 14-20,,,,,,0.0%,
159,1993,1994-01-02,16,32.324,CHI,@,RAM,L 6-20,,,,,,0.0%,
160,1994,1994-09-04,1,33.204,CHI,,TAM,W 21-9,,,,,,0.0%,
161,1994,1994-09-12,2,33.212,CHI,@,PHI,L 22-30,,,,,,0.0%,
162,1994,1994-09-18,3,33.218,CHI,,MIN,L 14-42,,,,,,0.0%,
163,1994,1994-09-25,4,33.225,CHI,@,NYJ,W 19-7,,,,,,0.0%,
164,1994,1994-10-02,5,33.232,CHI,,BUF,W 20-13,,,,,,0.0%,
165,1994,1994-10-09,6,33.239,CHI,,NOR,W 17-7,,,,,,0.0%,
166,1994,1994-10-23,7,33.253,CHI,@,DET,L 16-21,,,,,,0.0%,
167,1994,1994-10-31,8,33.261,CHI,,GNB,L 6-33,,,,,,0.0%,
168,1994,1994-11-06,9,33.267,CHI,@,TAM,W 20-6,,,,,,0.0%,
169,1994,1994-11-13,10,33.274,CHI,@,MIA,W 17-14,,,,,,0.0%,
170,1994,1994-11-20,11,33.281,CHI,,DET,W 20-10,,,,,,0.0%,
171,1994,1994-11-27,12,33.288,CHI,@,ARI,W 19-16,,,,,,0.0%,
