ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
79,2005,2005-12-26,15,28.326,NYJ,,NWE,L 21-31,*,0,0,,0,1.0
80,2005,2006-01-01,16,28.332,NYJ,,BUF,W 30-26,*,,,,,
81,2006,2006-09-10,1,29.219,KAN,,CIN,L 10-23,*,,,,,
82,2006,2006-09-17,2,29.226,KAN,@,DEN,L 6-9,*,,,,,
83,2006,2006-10-01,3,29.240,KAN,,SFO,W 41-0,*,,,,,
84,2006,2006-10-08,4,29.247,KAN,@,ARI,W 23-20,*,,,,,
85,2006,2006-10-15,5,29.254,KAN,@,PIT,L 7-45,*,,,,,
86,2006,2006-10-22,6,29.261,KAN,,SDG,W 30-27,*,,,,,
87,2006,2006-10-29,7,29.268,KAN,,SEA,W 35-28,*,,,,,
88,2006,2006-11-05,8,29.275,KAN,@,STL,W 31-17,*,,,,,
89,2006,2006-11-12,9,29.282,KAN,@,MIA,L 10-13,*,,,,,
90,2006,2006-11-19,10,29.289,KAN,,OAK,W 17-13,*,,,,,
91,2006,2006-11-23,11,29.293,KAN,,DEN,W 19-10,*,,,,,
92,2006,2006-12-10,13,29.310,KAN,,BAL,L 10-20,*,,,,,
93,2006,2006-12-17,14,29.317,KAN,@,SDG,L 9-20,*,0,0,,0,1.0
94,2006,2006-12-23,15,29.323,KAN,@,OAK,W 20-9,*,,,,,
95,2006,2006-12-31,16,29.331,KAN,,JAX,W 35-30,*,,,,,
96,2007,2007-09-09,1,30.218,KAN,@,HOU,L 3-20,,,,,,
97,2007,2007-09-16,2,30.225,KAN,@,CHI,L 10-20,,,,,,
98,2007,2007-11-04,8,30.274,KAN,,GNB,L 22-33,,,,,,
99,2007,2007-11-18,10,30.288,KAN,@,IND,L 10-13,,,,,,
