ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
24,2011,2011-11-24,11,23.351,GNB,@,DET,W 27-15,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
25,2011,2011-12-04,12,23.361,GNB,@,NYG,W 38-35,,0,0,,0,0,0,,0,0.0,3,0,0,0,0
26,2011,2011-12-11,13,24.003,GNB,,OAK,W 46-16,,0,0,,0,0,0,,0,0.0,0,0,1,6,0
27,2011,2011-12-18,14,24.010,GNB,@,KAN,L 14-19,,0,0,,0,0,0,,0,0.0,1,0,0,0,0
28,2011,2011-12-25,15,24.017,GNB,,CHI,W 35-21,,0,0,,0,0,0,,0,0.0,3,0,0,0,0
29,2011,2012-01-01,16,24.024,GNB,,DET,W 45-41,*,0,0,,0,0,0,,0,0.0,4,0,1,2,0
30,2012,2012-09-09,1,24.276,GNB,,SFO,L 22-30,,0,0,,0,0,0,,0,0.0,2,0,0,0,0
31,2012,2012-09-13,2,24.280,GNB,,CHI,W 23-10,*,0,0,,0,1,0,0.00,0,0.0,0,0,0,0,0
32,2012,2012-09-24,3,24.291,GNB,@,SEA,L 12-14,*,0,0,,0,0,0,,0,0.0,0,2,0,0,0
33,2012,2012-09-30,4,24.297,GNB,,NOR,W 28-27,*,0,0,,0,0,0,,0,0.0,4,0,0,0,0
34,2012,2012-10-07,5,24.304,GNB,@,IND,L 27-30,*,0,0,,0,0,0,,0,0.0,5,0,0,0,0
35,2012,2012-10-14,6,24.311,GNB,@,HOU,W 42-24,*,0,0,,0,0,0,,0,0.0,4,0,1,0,0
36,2012,2012-12-09,13,25.001,GNB,,DET,W 27-20,,0,0,,0,0,0,,0,0.0,2,1,1,32,0
37,2012,2012-12-16,14,25.008,GNB,@,CHI,W 21-13,*,0,0,,0,0,0,,0,0.0,0,0,0,0,0
38,2012,2012-12-23,15,25.015,GNB,,TEN,W 55-7,*,0,0,,0,0,0,,0,1.0,1,0,1,0,0
39,2012,2012-12-30,16,25.022,GNB,@,MIN,L 34-37,*,0,0,,0,0,0,,0,0.0,4,1,0,0,0
40,2013,2013-09-08,1,25.274,GNB,@,SFO,L 28-34,*,0,0,,0,0,0,,0,0.0,7,2,0,0,0
41,2013,2013-09-15,2,25.281,GNB,,WAS,W 38-20,*,0,0,,0,0,0,,0,0.0,5,3,0,0,0
42,2013,2013-09-22,3,25.288,GNB,@,CIN,L 30-34,*,0,0,,0,0,0,,0,0.0,3,1,1,1,0
43,2013,2013-10-06,4,25.302,GNB,,DET,W 22-9,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
44,2013,2013-10-13,5,25.309,GNB,@,BAL,W 19-17,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
45,2013,2013-10-20,6,25.316,GNB,,CLE,W 31-13,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
46,2013,2013-10-27,7,25.323,GNB,@,MIN,W 44-31,*,0,0,,0,0,0,,0,0.0,2,1,0,0,0
47,2013,2013-11-04,8,25.331,GNB,,CHI,L 20-27,*,0,0,,0,0,0,,0,0.0,4,1,0,0,0
48,2013,2013-11-10,9,25.337,GNB,,PHI,L 13-27,*,0,0,,0,0,0,,0,0.0,7,0,0,0,0
49,2013,2013-11-28,12,25.355,GNB,@,DET,L 10-40,*,0,0,,0,0,0,,0,0.0,6,2,1,0,0
50,2013,2013-12-08,13,26.000,GNB,,ATL,W 22-21,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
51,2013,2013-12-15,14,26.007,GNB,@,DAL,W 37-36,*,0,0,,0,0,0,,0,0.0,5,0,1,-5,0
52,2013,2013-12-22,15,26.014,GNB,,PIT,L 31-38,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
53,2013,2013-12-29,16,26.021,GNB,@,CHI,W 33-28,*,0,0,,0,0,0,,0,0.0,2,0,1,7,0
54,2014,2014-09-04,1,26.270,GNB,@,SEA,L 16-36,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
55,2014,2014-09-14,2,26.280,GNB,,NYJ,W 31-24,*,0,0,,0,0,0,,0,0.0,1,1,0,0,0
56,2014,2014-09-21,3,26.287,GNB,@,DET,L 7-19,*,0,0,,0,0,0,,0,0.0,5,1,0,0,0
57,2014,2014-09-28,4,26.294,GNB,@,CHI,W 38-17,*,0,0,,0,0,0,,0,0.0,3,0,1,62,0
58,2014,2014-10-02,5,26.298,GNB,,MIN,W 42-10,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
59,2014,2014-10-12,6,26.308,GNB,@,MIA,W 27-24,*,0,0,,0,0,0,,0,0.0,0,0,1,0,0
60,2014,2014-11-09,9,26.336,GNB,,CHI,W 55-14,*,0,0,,0,0,0,,0,0.0,6,0,0,0,0
61,2014,2014-11-16,10,26.343,GNB,,PHI,W 53-20,*,0,0,,0,0,0,,0,0.0,6,0,0,0,0
62,2014,2014-11-23,11,26.350,GNB,@,MIN,W 24-21,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
63,2014,2014-11-30,12,26.357,GNB,,NWE,W 26-21,*,0,0,,0,0,0,,0,0.0,0,1,0,0,0
64,2014,2014-12-08,13,27.000,GNB,,ATL,W 43-37,*,0,0,,0,0,0,,0,0.0,0,2,0,0,0
65,2014,2014-12-14,14,27.006,GNB,@,BUF,L 13-21,*,0,0,,0,0,0,,0,0.0,2,2,0,0,0
66,2014,2014-12-21,15,27.013,GNB,@,TAM,W 20-3,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
67,2014,2014-12-28,16,27.020,GNB,,DET,W 30-20,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
68,2015,2015-09-13,1,27.279,GNB,@,CHI,W 31-23,*,0,0,,0,0,0,,0,0.0,6,1,0,0,0
69,2015,2015-09-20,2,27.286,GNB,,SEA,W 27-17,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
70,2015,2015-09-28,3,27.294,GNB,,KAN,W 38-28,*,0,0,,0,0,0,,0,0.0,6,0,1,15,0
71,2015,2015-10-04,4,27.300,GNB,@,SFO,W 17-3,*,0,0,,0,0,0,,0,0.0,2,0,1,0,0
72,2015,2015-10-11,5,27.307,GNB,,STL,W 24-10,*,0,0,,0,0,0,,0,0.0,0,0,0,0,0
73,2015,2015-10-18,6,27.314,GNB,,SDG,W 27-20,*,0,0,,0,0,0,,0,0.0,8,0,0,0,0
74,2015,2015-11-01,7,27.328,GNB,@,DEN,L 10-29,*,0,0,,0,0,0,,0,0.0,0,0,0,0,0
75,2015,2015-11-15,9,27.342,GNB,,DET,L 16-18,*,0,0,,0,0,0,,0,0.0,1,0,0,0,0
76,2015,2015-11-22,10,27.349,GNB,@,MIN,W 30-13,*,0,0,,0,0,0,,0,0.0,6,0,0,0,0
77,2015,2015-11-26,11,27.353,GNB,,CHI,L 13-17,*,0,0,,0,0,0,,0,0.0,2,0,0,0,0
78,2015,2015-12-03,12,27.360,GNB,@,DET,W 27-23,*,0,0,,0,0,0,,0,0.0,3,1,0,0,0
79,2015,2015-12-13,13,28.005,GNB,,DAL,W 28-7,*,0,0,,0,0,0,,0,0.0,1,0,1,0,0
80,2016,2016-09-11,1,28.278,GNB,@,JAX,W 27-23,*,0,0,,0,0,0,,0,0.0,3,0,0,0,0
81,2018,2018-09-10,1,30.276,LAR,@,OAK,W 33-13,,0,0,,0,0,0,,0,0.0,0,0,0,0,0
82,2018,2018-09-16,2,30.282,LAR,,ARI,W 34-0,,0,0,,0,0,0,,0,0.0,1,0,1,22,0
83,2018,2018-09-23,3,30.289,LAR,,LAC,W 35-23,,0,0,,0,0,0,,0,0.0,3,1,0,0,0
84,2018,2018-09-27,4,30.293,LAR,,MIN,W 38-31,*,0,0,,0,0,0,,0,0.0,3,1,0,0,0
