ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
63,1983,1983-10-16,7,26.080,CIN,@,DEN,L 17-24,11,51,4.64,1,3,18,6.00,0,1,6
64,1983,1983-10-23,8,26.087,CIN,,CLE,W 28-21,12,35,2.92,1,1,5,5.00,0,1,6
65,1983,1983-11-13,11,26.108,CIN,@,KAN,L 15-20,6,12,2.00,0,3,17,5.67,0,0,0
66,1983,1983-11-20,12,26.115,CIN,,HOU,W 38-10,8,31,3.88,0,1,7,7.00,0,0,0
67,1983,1983-11-28,13,26.123,CIN,@,MIA,L 14-38,1,2,2.00,0,1,12,12.00,0,0,0
68,1983,1983-12-04,14,26.129,CIN,@,PIT,W 23-10,14,38,2.71,0,2,12,6.00,0,0,0
69,1983,1983-12-11,15,26.136,CIN,,DET,W 17-9,7,33,4.71,0,1,5,5.00,0,0,0
70,1983,1983-12-17,16,26.142,CIN,@,MIN,L 14-20,11,42,3.82,0,3,12,4.00,0,0,0
71,1984,1984-09-02,1,27.036,CIN,@,DEN,L 17-20,10,29,2.90,0,4,35,8.75,0,0,0
72,1984,1984-09-09,2,27.043,CIN,,KAN,L 22-27,11,44,4.00,1,3,48,16.00,0,1,6
73,1984,1984-09-16,3,27.050,CIN,@,NYJ,L 23-43,8,14,1.75,0,0,0,,0,0,0
74,1984,1984-09-23,4,27.057,CIN,,RAM,L 14-24,4,23,5.75,0,3,19,6.33,0,0,0
75,1984,1984-10-01,5,27.065,CIN,@,PIT,L 17-38,9,54,6.00,0,2,4,2.00,0,0,0
76,1984,1984-10-07,6,27.071,CIN,,HOU,W 13-3,10,34,3.40,0,5,23,4.60,0,0,0
77,1984,1984-10-14,7,27.078,CIN,@,NWE,L 14-20,11,41,3.73,0,0,0,,0,0,0
78,1984,1984-10-21,8,27.085,CIN,,CLE,W 12-9,12,29,2.42,0,3,26,8.67,0,0,0
79,1984,1984-10-28,9,27.092,CIN,@,HOU,W 31-13,6,18,3.00,0,0,0,,0,0,0
80,1984,1984-11-04,10,27.099,CIN,@,SFO,L 17-23,8,48,6.00,0,2,12,6.00,0,0,0
81,1984,1984-11-11,11,27.106,CIN,,PIT,W 22-20,3,5,1.67,0,0,0,,0,0,0
82,1984,1984-11-18,12,27.113,CIN,,SEA,L 6-26,2,13,6.50,0,1,14,14.00,0,0,0
83,1984,1984-11-25,13,27.120,CIN,,ATL,W 35-14,2,6,3.00,1,1,5,5.00,0,1,6
84,1984,1984-12-02,14,27.127,CIN,@,CLE,W 20-17,13,37,2.85,0,3,12,4.00,0,0,0
85,1984,1984-12-09,15,27.134,CIN,@,NOR,W 24-21,17,58,3.41,0,2,5,2.50,0,0,0
86,1984,1984-12-16,16,27.141,CIN,,BUF,W 52-21,6,26,4.33,0,0,0,,0,0,0
87,1985,1985-09-08,1,28.042,CIN,,SEA,L 24-28,0,0,,0,0,0,,0,0,
88,1985,1985-09-15,2,28.049,CIN,@,STL,L 27-41,0,0,,0,0,0,,0,0,
89,1985,1985-09-22,3,28.056,CIN,,SDG,L 41-44,0,0,,0,0,0,,0,0,
90,1985,1985-09-30,4,28.064,CIN,@,PIT,W 37-24,10,42,4.20,0,4,23,5.75,0,0,0
91,1985,1985-10-06,5,28.070,CIN,,NYJ,L 20-29,9,16,1.78,0,1,6,6.00,0,0,0
92,1985,1985-10-13,6,28.077,CIN,,NYG,W 35-30,4,14,3.50,0,1,3,3.00,0,0,0
93,1985,1985-10-20,7,28.084,CIN,@,HOU,L 27-44,3,2,0.67,0,5,54,10.80,0,0,0
94,1985,1985-10-27,8,28.091,CIN,,PIT,W 26-21,2,1,0.50,0,1,4,4.00,0,0,0
95,1985,1985-11-03,9,28.098,CIN,@,BUF,W 23-17,3,15,5.00,0,1,15,15.00,0,0,0
96,1985,1985-11-10,10,28.105,CIN,,CLE,W 27-10,1,1,1.00,1,1,-1,-1.00,0,1,6
97,1985,1985-11-17,11,28.112,CIN,@,RAI,L 6-13,0,0,,0,0,0,,0,0,
98,1985,1985-11-24,12,28.119,CIN,@,CLE,L 6-24,4,19,4.75,0,1,6,6.00,0,0,0
99,1985,1985-12-01,13,28.126,CIN,,HOU,W 45-27,0,0,,0,0,0,,0,0,
100,1985,1985-12-08,14,28.133,CIN,,DAL,W 50-24,6,32,5.33,1,0,0,,0,1,6
101,1985,1985-12-15,15,28.140,CIN,@,WAS,L 24-27,2,14,7.00,0,0,0,,0,0,0
102,1985,1985-12-22,16,28.147,CIN,@,NWE,L 23-34,0,0,,0,0,0,,0,0,
