ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
24,2014,2014-12-21,15,24.326,OAK,,BUF,W 26-24,,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
25,2014,2014-12-28,16,24.333,OAK,@,DEN,L 14-47,,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
26,2015,2015-09-20,2,25.234,DAL,@,PHI,W 20-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
27,2015,2015-09-27,3,25.241,DAL,,ATL,L 28-39,,0,0,0,,0,0.0%,,0,0,0.0,0,0
28,2015,2015-10-04,4,25.248,DAL,@,NOR,L 20-26,,1,1,67,67.00,0,100.0%,67.00,0,0,0.0,0,0
29,2015,2015-10-25,6,25.269,DAL,@,NYG,L 20-27,*,5,2,41,20.50,0,40.0%,8.20,0,0,0.0,0,0
30,2015,2015-12-19,14,25.324,DAL,,NYJ,L 16-19,,1,1,16,16.00,0,100.0%,16.00,0,0,0.0,0,0
31,2015,2015-12-27,15,25.332,DAL,@,BUF,L 6-16,,9,4,74,18.50,0,44.4%,8.22,0,0,0.0,0,0
32,2015,2016-01-03,16,25.339,DAL,,WAS,L 23-34,*,10,4,60,15.00,0,40.0%,6.00,0,0,0.0,0,0
33,2016,2016-09-11,1,26.226,DAL,,NYG,L 19-20,,2,1,16,16.00,0,50.0%,8.00,0,0,0.0,0,0
34,2016,2016-09-18,2,26.233,DAL,@,WAS,W 27-23,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
35,2016,2016-09-25,3,26.240,DAL,,CHI,W 31-17,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
36,2016,2016-10-02,4,26.247,DAL,@,SFO,W 24-17,*,9,5,41,8.20,1,55.6%,4.56,1,6,0.0,0,0
37,2016,2016-10-09,5,26.254,DAL,,CIN,W 28-14,*,3,2,20,10.00,0,66.7%,6.67,0,0,0.0,0,0
38,2016,2016-10-16,6,26.261,DAL,@,GNB,W 30-16,*,3,1,20,20.00,1,33.3%,6.67,1,6,0.0,0,0
39,2016,2016-10-30,7,26.275,DAL,,PHI,W 29-23,,3,1,19,19.00,0,33.3%,6.33,0,0,0.0,0,0
40,2016,2016-11-06,8,26.282,DAL,@,CLE,W 35-10,,1,1,9,9.00,0,100.0%,9.00,0,0,0.0,0,0
41,2016,2016-11-13,9,26.289,DAL,@,PIT,W 35-30,,0,0,0,,0,0.0%,,0,0,0.0,0,0
42,2016,2016-11-20,10,26.296,DAL,,BAL,W 27-17,,2,2,49,24.50,0,100.0%,24.50,0,0,0.0,0,0
43,2016,2016-11-24,11,26.300,DAL,,WAS,W 31-26,,2,0,0,,0,0.0%,0.00,0,0,0.0,0,0
44,2016,2016-12-01,12,26.307,DAL,@,MIN,W 17-15,,0,0,0,,0,0.0%,,0,0,0.0,0,0
45,2016,2016-12-11,13,26.317,DAL,@,NYG,L 7-10,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
46,2016,2016-12-18,14,26.324,DAL,,TAM,W 26-20,,1,1,21,21.00,0,100.0%,21.00,0,0,0.0,0,0
47,2016,2016-12-26,15,26.332,DAL,,DET,W 42-21,,1,1,21,21.00,1,100.0%,21.00,1,6,0.0,0,0
48,2016,2017-01-01,16,26.338,DAL,@,PHI,L 13-27,,2,1,3,3.00,0,50.0%,1.50,0,0,0.0,0,0
49,2017,2017-09-10,1,27.224,DAL,,NYG,W 19-3,,3,1,30,30.00,0,33.3%,10.00,0,0,0.0,0,0
50,2017,2017-09-17,2,27.231,DAL,@,DEN,L 17-42,,2,1,18,18.00,0,50.0%,9.00,0,0,0.0,0,0
51,2017,2017-09-25,3,27.239,DAL,@,ARI,W 28-17,,2,2,90,45.00,1,100.0%,45.00,1,6,0.0,0,0
52,2017,2017-10-01,4,27.245,DAL,,LAR,L 30-35,,2,2,12,6.00,1,100.0%,6.00,1,6,0.0,0,0
53,2017,2017-10-08,5,27.252,DAL,,GNB,L 31-35,,2,2,57,28.50,0,100.0%,28.50,0,0,0.0,0,0
54,2017,2017-10-22,6,27.266,DAL,@,SFO,W 40-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
55,2017,2017-10-29,7,27.273,DAL,@,WAS,W 33-19,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
56,2017,2017-11-05,8,27.280,DAL,,KAN,W 28-17,,3,1,6,6.00,0,33.3%,2.00,0,0,0.0,0,0
57,2017,2017-11-12,9,27.287,DAL,@,ATL,L 7-27,,1,1,30,30.00,0,100.0%,30.00,0,0,0.0,0,0
58,2017,2017-11-19,10,27.294,DAL,,PHI,L 9-37,,2,2,19,9.50,0,100.0%,9.50,0,0,0.0,0,0
59,2017,2017-11-23,11,27.298,DAL,,LAC,L 6-28,,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,0,0
60,2017,2017-11-30,12,27.305,DAL,,WAS,W 38-14,,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
61,2017,2017-12-31,16,27.336,DAL,@,PHI,W 6-0,,2,2,50,25.00,1,100.0%,25.00,1,6,0.0,0,0
