ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
96,1984,1984-10-14,7,27.296,NWE,,CIN,W 20-14,2,20,10.00,0,0,0,,0,0,0
97,1984,1984-10-21,8,27.303,NWE,,MIA,L 24-44,5,32,6.40,1,0,0,,0,1,6
98,1984,1984-10-28,9,27.310,NWE,,NYJ,W 30-20,4,31,7.75,0,0,0,,0,0,0
99,1984,1984-11-04,10,27.317,NWE,@,DEN,L 19-26,2,42,21.00,0,0,0,,0,0,0
100,1984,1984-11-11,11,27.324,NWE,,BUF,W 38-10,3,33,11.00,0,0,0,,0,0,0
101,1984,1984-11-18,12,27.331,NWE,@,IND,W 50-17,8,104,13.00,3,0,0,,0,3,18
102,1984,1984-11-22,13,27.335,NWE,@,DAL,L 17-20,5,71,14.20,1,0,0,,0,1,6
103,1984,1984-12-02,14,27.345,NWE,,STL,L 10-33,4,59,14.75,0,0,0,,0,0,0
104,1984,1984-12-09,15,27.352,NWE,@,PHI,L 17-27,5,68,13.60,0,0,0,,0,0,0
105,1984,1984-12-16,16,27.359,NWE,,IND,W 16-10,2,31,15.50,0,0,0,,0,0,0
106,1985,1985-09-08,1,28.259,NWE,,GNB,W 26-20,1,11,11.00,0,0,0,,0,0,0
107,1985,1985-09-15,2,28.266,NWE,@,CHI,L 7-20,5,51,10.20,0,0,0,,0,0,0
108,1985,1985-09-22,3,28.273,NWE,@,BUF,W 17-14,5,39,7.80,0,0,0,,0,0,0
109,1985,1985-09-29,4,28.280,NWE,,RAI,L 20-35,2,12,6.00,0,0,0,,0,0,0
110,1985,1985-10-06,5,28.287,NWE,@,CLE,L 20-24,2,28,14.00,0,0,0,,0,0,0
111,1985,1985-10-13,6,28.294,NWE,,BUF,W 14-3,0,0,,0,,,,,,
112,1985,1985-10-20,7,28.301,NWE,,NYJ,W 20-13,0,0,,0,,,,,,
113,1985,1985-10-27,8,28.308,NWE,@,TAM,W 32-14,1,10,10.00,0,0,0,,0,0,0
114,1985,1985-11-03,9,28.315,NWE,,MIA,W 17-13,1,8,8.00,0,0,0,,0,0,0
115,1985,1985-11-10,10,28.322,NWE,,IND,W 34-15,0,0,,0,,,,,,
116,1985,1985-11-17,11,28.329,NWE,@,SEA,W 20-13,1,15,15.00,0,0,0,,0,0,0
117,1985,1985-11-24,12,28.336,NWE,@,NYJ,L 13-16,4,51,12.75,0,0,0,,0,0,0
118,1985,1985-12-01,13,28.343,NWE,@,IND,W 38-31,2,14,7.00,0,0,0,,0,0,0
119,1985,1985-12-08,14,28.350,NWE,,DET,W 23-6,3,25,8.33,1,0,0,,0,1,6
120,1985,1985-12-16,15,28.358,NWE,@,MIA,L 27-30,1,21,21.00,0,0,0,,0,0,0
121,1985,1985-12-22,16,28.364,NWE,,CIN,W 34-23,0,0,,0,,,,,,
122,1987,1987-09-13,1,30.264,DET,@,MIN,L 19-34,,,,,,,,,,
