ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
33,2003,2003-12-07,13,25.006,TEN,,IND,L 27-29,*,5,4,76,19.00,0,80.0%,15.20,0,0,,0,2,42,21.00,0,2,12,6.00,0,0,0,0.0,,
34,2003,2003-12-14,14,25.013,TEN,,BUF,W 28-26,*,8,4,37,9.25,1,50.0%,4.63,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
35,2003,2003-12-21,15,25.020,TEN,@,HOU,W 27-24,*,8,2,82,41.00,0,25.0%,10.25,0,0,,0,5,103,20.60,0,0,0,,0,0,0,0.0,,
36,2003,2003-12-28,16,25.027,TEN,,TAM,W 33-13,*,3,1,24,24.00,0,33.3%,8.00,0,0,,0,0,0,,0,1,17,17.00,0,0,0,0.0,,
37,2004,2004-09-12,1,25.286,NYJ,,CIN,W 31-24,*,7,5,66,13.20,0,71.4%,9.43,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
38,2004,2004-09-19,2,25.293,NYJ,@,SDG,W 34-28,*,3,2,9,4.50,0,66.7%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
39,2004,2004-10-03,3,25.307,NYJ,@,MIA,W 17-9,*,2,1,14,14.00,0,50.0%,7.00,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,0.0,,
40,2004,2004-10-10,4,25.314,NYJ,,BUF,W 16-14,*,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,1,1,1.00,0,0,0,0.0,,
41,2004,2004-10-17,5,25.321,NYJ,,SFO,W 22-14,*,6,3,56,18.67,0,50.0%,9.33,1,-2,-2.00,0,0,0,,0,4,44,11.00,0,0,0,0.0,,
42,2004,2004-10-24,6,25.328,NYJ,@,NWE,L 7-13,*,9,6,83,13.83,0,66.7%,9.22,0,0,,0,0,0,,0,1,5,5.00,0,0,0,0.0,,
43,2004,2004-11-01,7,25.336,NYJ,,MIA,W 41-14,*,5,3,56,18.67,1,60.0%,11.20,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
44,2004,2004-11-07,8,25.342,NYJ,@,BUF,L 17-22,*,3,2,27,13.50,1,66.7%,9.00,0,0,,0,0,0,,0,1,7,7.00,0,1,6,0.0,,
45,2004,2004-11-14,9,25.349,NYJ,,BAL,L 17-20,*,6,2,30,15.00,0,33.3%,5.00,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,,
46,2004,2004-11-21,10,25.356,NYJ,@,CLE,W 10-7,*,7,6,71,11.83,1,85.7%,10.14,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
47,2004,2004-11-28,11,25.363,NYJ,@,ARI,W 13-3,*,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
48,2004,2004-12-05,12,26.004,NYJ,,HOU,W 29-7,*,6,4,47,11.75,0,66.7%,7.83,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
49,2004,2004-12-12,13,26.011,NYJ,@,PIT,L 6-17,*,8,4,78,19.50,0,50.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
50,2004,2004-12-19,14,26.018,NYJ,,SEA,W 37-14,*,5,3,40,13.33,1,60.0%,8.00,0,0,,0,0,0,,0,1,8,8.00,0,1,6,0.0,,
51,2004,2004-12-26,15,26.025,NYJ,,NWE,L 7-23,*,7,5,76,15.20,0,71.4%,10.86,0,0,,0,0,0,,0,3,18,6.00,0,0,0,0.0,,
52,2004,2005-01-02,16,26.032,NYJ,@,STL,L 29-32,*,8,6,62,10.33,0,75.0%,7.75,0,0,,0,0,0,,0,2,5,2.50,0,0,0,0.0,,
53,2005,2005-09-11,1,26.284,NYJ,@,KAN,L 7-27,*,8,3,39,13.00,0,37.5%,4.88,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
54,2005,2005-09-18,2,26.291,NYJ,,MIA,W 17-7,*,8,5,87,17.40,0,62.5%,10.88,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,,
55,2005,2005-09-25,3,26.298,NYJ,,JAX,L 20-26,*,7,1,16,16.00,0,14.3%,2.29,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
56,2005,2005-10-02,4,26.305,NYJ,@,BAL,L 3-13,*,7,3,59,19.67,0,42.9%,8.43,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
57,2005,2005-10-09,5,26.312,NYJ,,TAM,W 14-12,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
58,2005,2005-10-16,6,26.319,NYJ,@,BUF,L 17-27,*,11,5,116,23.20,0,45.5%,10.55,0,0,,0,0,0,,0,1,12,12.00,0,0,0,0.0,,
59,2005,2005-10-24,7,26.327,NYJ,@,ATL,L 14-27,*,5,2,46,23.00,0,40.0%,9.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
60,2005,2005-11-06,8,26.340,NYJ,,SDG,L 26-31,*,7,1,17,17.00,0,14.3%,2.43,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
61,2005,2005-11-13,9,26.347,NYJ,@,CAR,L 3-30,*,5,2,21,10.50,0,40.0%,4.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
62,2005,2005-11-20,10,26.354,NYJ,@,DEN,L 0-27,*,10,5,73,14.60,0,50.0%,7.30,1,8,8.00,0,0,0,,0,0,0,,0,0,0,0.0,,
63,2005,2005-11-27,11,26.361,NYJ,,NOR,L 19-21,*,5,3,71,23.67,1,60.0%,14.20,0,0,,0,0,0,,0,1,9,9.00,0,1,6,0.0,,
64,2005,2005-12-04,12,27.003,NYJ,@,NWE,L 3-16,*,6,1,4,4.00,0,16.7%,0.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
65,2005,2005-12-11,13,27.010,NYJ,,OAK,W 26-10,*,7,4,45,11.25,1,57.1%,6.43,0,0,,0,0,0,,0,1,7,7.00,0,1,6,0.0,,
66,2005,2005-12-18,14,27.017,NYJ,@,MIA,L 20-24,*,4,2,57,28.50,0,50.0%,14.25,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0.0,,
67,2005,2005-12-26,15,27.025,NYJ,,NWE,L 21-31,*,5,4,51,12.75,0,80.0%,10.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
68,2005,2006-01-01,16,27.031,NYJ,,BUF,W 30-26,*,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
69,2006,2006-09-10,1,27.283,NYJ,@,TEN,W 23-16,,3,2,34,17.00,0,66.7%,11.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
70,2006,2006-09-17,2,27.290,NYJ,,NWE,L 17-24,,5,4,51,12.75,0,80.0%,10.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
71,2006,2006-09-24,3,27.297,NYJ,@,BUF,W 28-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
72,2006,2006-10-01,4,27.304,NYJ,,IND,L 28-31,,2,0,2,,0,0.0%,1.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
73,2006,2006-10-08,5,27.311,NYJ,@,JAX,L 0-41,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
74,2006,2006-10-15,6,27.318,NYJ,,MIA,W 20-17,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
75,2006,2006-10-22,7,27.325,NYJ,,DET,W 31-24,,1,1,44,44.00,1,100.0%,44.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
76,2006,2006-10-29,8,27.332,NYJ,@,CLE,L 13-20,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
77,2006,2006-11-12,9,27.346,NYJ,@,NWE,W 17-14,*,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
78,2006,2006-11-19,10,27.353,NYJ,,CHI,L 0-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
79,2006,2006-11-26,11,27.360,NYJ,,HOU,W 26-11,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
80,2006,2006-12-03,12,28.002,NYJ,@,GNB,W 38-10,*,4,1,17,17.00,0,25.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
81,2006,2006-12-10,13,28.009,NYJ,,BUF,L 13-31,*,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
82,2006,2006-12-17,14,28.016,NYJ,@,MIN,W 26-13,,4,2,70,35.00,0,50.0%,17.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
83,2006,2006-12-25,15,28.024,NYJ,@,MIA,W 13-10,*,3,2,47,23.50,0,66.7%,15.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
84,2006,2006-12-31,16,28.030,NYJ,,OAK,W 23-3,,6,5,27,5.40,0,83.3%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
85,2007,2007-09-09,1,28.282,NYJ,,NWE,L 14-38,,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
86,2007,2007-09-16,2,28.289,NYJ,@,BAL,L 13-20,,6,1,10,10.00,0,16.7%,1.67,0,0,,0,1,12,12.00,0,0,0,,0,0,0,0.0,,
87,2007,2007-09-23,3,28.296,NYJ,,MIA,W 31-28,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
88,2007,2007-09-30,4,28.303,NYJ,@,BUF,L 14-17,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
89,2007,2007-10-07,5,28.310,NYJ,@,NYG,L 24-35,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
90,2007,2007-10-14,6,28.317,NYJ,,PHI,L 9-16,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
91,2007,2007-10-21,7,28.324,NYJ,@,CIN,L 31-38,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
92,2007,2007-10-28,8,28.331,NYJ,,BUF,L 3-13,,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
93,2007,2007-11-04,9,28.338,NYJ,,WAS,L 20-23,*,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
94,2007,2007-11-18,10,28.352,NYJ,,PIT,W 19-16,,5,2,22,11.00,0,40.0%,4.40,0,0,,0,1,3,3.00,0,0,0,,0,0,0,0.0,,
95,2007,2007-11-22,11,28.356,NYJ,@,DAL,L 3-34,,4,2,29,14.50,0,50.0%,7.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
96,2007,2007-12-02,12,29.001,NYJ,@,MIA,W 40-13,*,2,1,51,51.00,0,50.0%,25.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
97,2007,2007-12-09,13,29.008,NYJ,,CLE,L 18-24,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
98,2007,2007-12-16,14,29.015,NYJ,@,NWE,L 10-20,,10,5,40,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
99,2007,2007-12-23,15,29.022,NYJ,@,TEN,L 6-10,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
100,2007,2007-12-30,16,29.029,NYJ,,KAN,W 13-10,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
101,2008,2008-09-07,1,29.281,TEN,,JAX,W 17-10,*,3,,,,,0.0%,,,,,,,,,,,,,,,,,,
102,2008,2008-09-14,2,29.288,TEN,@,CIN,W 24-7,*,5,2,9,4.50,0,40.0%,1.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
103,2008,2008-09-21,3,29.295,TEN,,HOU,W 31-12,*,8,3,86,28.67,0,37.5%,10.75,1,4,4.00,0,0,0,,0,0,0,,0,0,0,0.0,1,0
104,2008,2008-09-28,4,29.302,TEN,,MIN,W 30-17,*,10,3,37,12.33,0,30.0%,3.70,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
105,2008,2008-10-05,5,29.309,TEN,@,BAL,W 13-10,*,4,,,,,0.0%,,,,,,,,,,,,,,,,,,
106,2008,2008-10-27,7,29.331,TEN,,IND,W 31-21,,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
107,2008,2008-11-02,8,29.337,TEN,,GNB,W 19-16,,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
108,2008,2008-11-09,9,29.344,TEN,@,CHI,W 21-14,*,3,,,,,0.0%,,,,,,,,,,,,,,,,,,
109,2008,2008-11-23,11,29.358,TEN,,NYJ,L 13-34,*,6,4,43,10.75,0,66.7%,7.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
110,2008,2008-11-27,12,29.362,TEN,@,DET,W 47-10,,3,2,43,21.50,0,66.7%,14.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
111,2008,2008-12-07,13,30.006,TEN,,CLE,W 28-9,*,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
112,2008,2008-12-14,14,30.013,TEN,@,HOU,L 12-13,,13,3,36,12.00,0,23.1%,2.77,1,4,4.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
113,2008,2008-12-21,15,30.020,TEN,,PIT,W 31-14,*,7,6,55,9.17,0,85.7%,7.86,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
114,2008,2008-12-28,16,30.027,TEN,@,IND,L 0-23,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
