ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
36,1990,1990-09-17,2,25.274,DEN,,KAN,W 24-23,,,,,,,,,,,
37,1990,1990-09-23,3,25.280,DEN,,SEA,W 34-31,,,,,,,,,,,
38,1991,1991-09-01,1,26.258,DEN,,CIN,W 45-14,,0,0,,0,1,6,0.0,1,52,1
39,1991,1991-09-08,2,26.265,DEN,@,RAI,L 13-16,,,,,,,,,,,
40,1991,1991-09-15,3,26.272,DEN,,SEA,W 16-10,,,,,,,,,,,
41,1991,1991-09-22,4,26.279,DEN,,SDG,W 27-19,,0,0,,0,0,0,0.0,1,6,0
42,1991,1991-09-29,5,26.286,DEN,@,MIN,W 13-6,,,,,,,,,,,
43,1991,1991-10-06,6,26.293,DEN,@,HOU,L 14-42,,,,,,,,,,,
44,1991,1991-10-20,7,26.307,DEN,,KAN,W 19-16,,,,,,,,,,,
45,1991,1991-10-27,8,26.314,DEN,@,NWE,W 9-6,,,,,,,,,,,
46,1991,1991-11-03,9,26.321,DEN,,PIT,W 20-13,,0,0,,0,0,0,0.0,1,-3,0
47,1991,1991-11-10,10,26.328,DEN,,RAI,L 16-17,,,,,,,,,,,
48,1991,1991-11-17,11,26.335,DEN,@,KAN,W 24-20,,,,,,,,,,,
49,1991,1991-11-24,12,26.342,DEN,@,SEA,L 10-13,,0,0,,0,0,0,0.0,1,0,0
50,1991,1991-12-01,13,26.349,DEN,,NWE,W 20-3,,0,0,,0,0,0,1.0,0,0,0
51,1991,1991-12-08,14,26.356,DEN,@,CLE,W 17-7,,,,,,,,,,,
52,1991,1991-12-15,15,26.363,DEN,,PHO,W 24-19,,,,,,,,,,,
53,1991,1991-12-22,16,27.005,DEN,@,SDG,W 17-14,,,,,,,,,,,
54,1992,1992-09-06,1,27.264,DEN,,RAI,W 17-13,,,,,,,,,,,
55,1992,1992-09-13,2,27.271,DEN,,SDG,W 21-13,,,,,,,,,,,
56,1992,1992-09-20,3,27.278,DEN,@,PHI,L 0-30,,,,,,,,,,,
57,1992,1992-09-27,4,27.285,DEN,@,CLE,W 12-0,,,,,,,,,,,
58,1992,1992-10-04,5,27.292,DEN,,KAN,W 20-19,,,,,,,,,,,
59,1992,1992-10-12,6,27.300,DEN,@,WAS,L 3-34,,,,,,,,,,,
60,1992,1992-10-18,7,27.306,DEN,,HOU,W 27-21,,,,,,,,,,,
61,1992,1992-10-25,8,27.313,DEN,@,SDG,L 21-24,,,,,,,,,,,
62,1992,1992-11-08,9,27.327,DEN,,NYJ,W 27-16,,,,,,,,,,,
63,1992,1992-11-15,10,27.334,DEN,,NYG,W 27-13,,,,,,,,,,,
64,1992,1992-11-22,11,27.341,DEN,@,RAI,L 0-24,,,,,,,,,,,
65,1992,1992-11-30,12,27.349,DEN,@,SEA,L 13-16,,0,0,,0,0,0,0.0,1,40,0
66,1992,1992-12-06,13,27.355,DEN,,DAL,L 27-31,,,,,,,,,,,
67,1992,1992-12-12,14,27.361,DEN,@,BUF,L 17-27,,0,0,,0,0,0,0.0,1,14,0
68,1992,1992-12-20,15,28.003,DEN,,SEA,W 10-6,,,,,,,,,,,
69,1992,1992-12-27,16,28.010,DEN,@,KAN,L 20-42,,,,,,,,,,,
70,1993,1993-09-05,1,28.262,DEN,@,NYJ,W 26-20,,0,0,,0,0,0,0.0,1,0,0
71,1993,1993-09-12,2,28.269,DEN,,SDG,W 34-17,,,,,,,,,,,
72,1993,1993-09-20,3,28.277,DEN,@,KAN,L 7-15,,,,,,,,,,,
73,1993,1993-10-03,4,28.290,DEN,,IND,W 35-13,,0,0,,0,0,0,0.0,1,25,0
74,1993,1993-10-10,5,28.297,DEN,@,GNB,L 27-30,,,,,,,,,,,
75,1993,1993-10-18,6,28.305,DEN,,RAI,L 20-23,,,,,,,,,,,
76,1993,1993-10-31,7,28.318,DEN,,SEA,W 28-17,,0,0,,0,0,0,0.0,1,12,0
77,1993,1993-11-07,8,28.325,DEN,@,CLE,W 29-14,,,,,,,,,,,
78,1993,1993-11-14,9,28.332,DEN,,MIN,L 23-26,,,,,,,,,,,
79,1993,1993-11-21,10,28.339,DEN,,PIT,W 37-13,,,,,,,,,,,
80,1993,1993-11-28,11,28.346,DEN,@,SEA,W 17-9,,,,,,,,,,,
81,1993,1993-12-05,12,28.353,DEN,@,SDG,L 10-13,,,,,,,,,,,
82,1993,1993-12-12,13,28.360,DEN,,KAN,W 27-21,,,,,,,,,,,
83,1993,1993-12-18,14,29.001,DEN,@,CHI,W 13-3,,,,,,,,,,,
84,1993,1993-12-26,15,29.009,DEN,,TAM,L 10-17,,,,,,,,,,,
85,1993,1994-01-02,16,29.016,DEN,@,RAI,L 30-33,,,,,,,,,,,
86,1994,1994-09-04,1,29.261,MIA,,NWE,W 39-35,,0,0,,0,,,,,,
87,1994,1994-09-11,2,29.268,MIA,@,GNB,W 24-14,,0,0,,0,,,,,,
88,1994,1994-09-18,3,29.275,MIA,,NYJ,W 28-14,,0,0,,0,,,,,,
89,1994,1994-09-25,4,29.282,MIA,@,MIN,L 35-38,,0,0,,0,,,,,,
90,1994,1994-10-02,5,29.289,MIA,@,CIN,W 23-7,,0,0,,0,0,0,0.0,1,3,0
91,1994,1994-10-09,6,29.296,MIA,@,BUF,L 11-21,,0,0,,0,,,,,,
92,1994,1994-10-16,7,29.303,MIA,,RAI,W 20-17,,0,0,,0,,,,,,
93,1994,1994-10-30,8,29.317,MIA,@,NWE,W 23-3,,0,0,,0,,,,,,
94,1994,1994-11-06,9,29.324,MIA,,IND,W 22-21,,0,0,,0,0,0,0.0,1,0,0
95,1994,1994-11-13,10,29.331,MIA,,CHI,L 14-17,,0,0,,0,,,,,,
96,1994,1994-11-20,11,29.338,MIA,@,PIT,L 13-16,,0,0,,0,,,,,,
97,1994,1994-11-27,12,29.345,MIA,@,NYJ,W 28-24,,0,0,,0,,,,,,
98,1994,1994-12-04,13,29.352,MIA,,BUF,L 31-42,,0,0,,0,,,,,,
99,1994,1994-12-12,14,29.360,MIA,,KAN,W 45-28,,1,34,34.00,0,0,0,0.0,0,0,0
100,1994,1994-12-18,15,30.001,MIA,@,IND,L 6-10,,0,0,,0,,,,,,
101,1994,1994-12-25,16,30.008,MIA,,DET,W 27-20,,0,0,,0,,,,,,
102,1995,1995-09-03,1,30.260,DEN,,BUF,W 22-7,,,,,,,,,,,
103,1995,1995-09-10,2,30.267,DEN,@,DAL,L 21-31,,,,,,,,,,,
104,1995,1995-09-17,3,30.274,DEN,,WAS,W 38-31,,,,,,,,,,,
105,1995,1995-09-24,4,30.281,DEN,@,SDG,L 6-17,,,,,,,,,,,
106,1995,1995-10-01,5,30.288,DEN,@,SEA,L 10-27,,,,,,,,,,,
107,1995,1995-10-08,6,30.295,DEN,@,NWE,W 37-3,,,,,,,,,,,
108,1995,1995-10-16,7,30.303,DEN,,OAK,W 27-0,,,,,,,,,,,
109,1995,1995-10-22,8,30.309,DEN,,KAN,L 7-21,,,,,,,,,,,
110,1995,1995-11-05,9,30.323,DEN,,ARI,W 38-6,,,,,,,,,,,
111,1995,1995-11-12,10,30.330,DEN,@,PHI,L 13-31,,,,,,,,,,,
112,1995,1995-11-19,11,30.337,DEN,,SDG,W 30-27,,,,,,,,,,,
113,1995,1995-11-26,12,30.344,DEN,@,HOU,L 33-42,,,,,,,,,,,
114,1995,1995-12-03,13,30.351,DEN,,JAX,W 31-23,,0,0,,0,0,0,0.0,1,0,0
115,1995,1995-12-10,14,30.358,DEN,,SEA,L 27-31,,0,0,,0,0,0,0.0,1,36,0
116,1995,1995-12-17,15,31.000,DEN,@,KAN,L 17-20,,,,,,,,,,,
117,1995,1995-12-24,16,31.007,DEN,@,OAK,W 31-28,,,,,,,,,,,
118,1996,1996-09-01,1,31.259,DEN,,NYJ,W 31-6,,,,,,,,,,,
119,1996,1996-09-08,2,31.266,DEN,@,SEA,W 30-20,,,,,,,,,,,
120,1996,1996-09-15,3,31.273,DEN,,TAM,W 27-23,,0,0,,0,1,6,0.0,1,69,1
121,1996,1996-09-22,4,31.280,DEN,@,KAN,L 14-17,,,,,,,,,,,
122,1996,1996-09-29,5,31.287,DEN,@,CIN,W 14-10,,0,0,,0,0,0,0.0,1,0,0
123,1996,1996-10-06,6,31.294,DEN,,SDG,W 28-17,,,,,,,,,,,
124,1996,1996-10-20,7,31.308,NWE,@,IND,W 27-9,,,,,,,,,,,
125,1996,1996-10-20,7,31.308,DEN,,BAL,W 45-34,,0,0,,0,0,0,0.0,1,12,0
126,1996,1996-10-27,8,31.315,DEN,,KAN,W 34-7,,0,0,,0,0,0,0.0,1,0,0
127,1996,1996-11-04,9,31.323,DEN,@,OAK,W 22-21,,,,,,,,,,,
128,1996,1996-11-10,10,31.329,DEN,,CHI,W 17-12,,0,0,,0,0,0,0.0,1,0,0
129,1996,1996-11-17,11,31.336,DEN,@,NWE,W 34-8,,,,,,,,,,,
130,1996,1996-11-24,12,31.343,DEN,@,MIN,W 21-17,,0,0,,0,0,0,0.0,1,21,0
131,1996,1996-12-01,13,31.350,DEN,,SEA,W 34-7,,0,0,,0,0,0,0.0,1,12,0
132,1996,1996-12-08,14,31.357,DEN,@,GNB,L 6-41,,0,0,,0,0,0,0.0,1,14,0
133,1996,1996-12-15,15,31.364,DEN,,OAK,W 24-19,,0,0,,0,0,0,0.0,1,0,0
134,1996,1996-12-22,16,32.005,DEN,@,SDG,L 10-16,,,,,,,,,,,
135,1997,1997-08-31,1,32.257,DEN,,KAN,W 19-3,,0,0,,0,0,0,0.0,1,43,0
136,1997,1997-09-07,2,32.264,DEN,@,SEA,W 35-14,,,,,,,,,,,
137,1997,1997-09-14,3,32.271,DEN,,STL,W 35-14,,,,,,,,,,,
138,1997,1997-09-21,4,32.278,DEN,,CIN,W 38-20,,,,,,,,,,,
139,1997,1997-09-28,5,32.285,DEN,@,ATL,W 29-21,,,,,,,,,,,
140,1997,1997-10-06,6,32.293,DEN,,NWE,W 34-13,,,,,,,,,,,
141,1997,1997-10-19,7,32.306,DEN,@,OAK,L 25-28,,,,,,,,,,,
142,1997,1997-10-26,8,32.313,DEN,@,BUF,W 23-20,,0,0,,0,0,0,0.0,1,23,0
143,1997,1997-11-02,9,32.320,DEN,,SEA,W 30-27,,0,0,,0,0,0,0.5,0,0,0
144,1997,1997-11-09,10,32.327,DEN,,CAR,W 34-0,,0,0,,0,1,6,0.0,1,27,1
145,1997,1997-11-16,11,32.334,DEN,@,KAN,L 22-24,,,,,,,,,,,
146,1997,1997-11-24,12,32.342,DEN,,OAK,W 31-3,,,,,,,,,,,
147,1997,1997-11-30,13,32.348,DEN,@,SDG,W 38-28,,0,0,,0,0,0,0.0,1,20,0
148,1997,1997-12-07,14,32.355,DEN,@,PIT,L 24-35,,,,,,,,,,,
149,1997,1997-12-15,15,32.363,DEN,@,SFO,L 17-34,,,,,,,,,,,
150,1997,1997-12-21,16,33.004,DEN,,SDG,W 38-3,,,,,,,,,,,
151,1998,1998-09-07,1,33.264,DEN,,NWE,W 27-21,,,,,,,,,,,
152,1998,1998-09-13,2,33.270,DEN,,DAL,W 42-23,,,,,,,,,,,
153,1998,1998-09-20,3,33.277,DEN,@,OAK,W 34-17,,,,,,,,,,,
154,1998,1998-09-27,4,33.284,DEN,@,WAS,W 38-16,,,,,,,,,,,
155,1998,1998-10-04,5,33.291,DEN,,PHI,W 41-16,,,,,,,,,,,
156,1998,1998-10-11,6,33.298,DEN,@,SEA,W 21-16,,,,,,,,,,,
157,1998,1998-10-25,7,33.312,DEN,,JAX,W 37-24,,,,,,,,,,,
158,1998,1998-11-01,8,33.319,DEN,@,CIN,W 33-26,,,,,,,,,,,
159,1998,1998-11-08,9,33.326,DEN,,SDG,W 27-10,,,,,,,,,,,
160,1998,1998-11-16,10,33.334,DEN,@,KAN,W 30-7,,,,,,,,,,,
161,1998,1998-11-22,11,33.340,DEN,,OAK,W 40-14,,0,0,,0,0,0,0.0,1,72,0
162,1998,1998-11-29,12,33.347,DEN,@,SDG,W 31-16,,,,,,,,,,,
163,1998,1998-12-06,13,33.354,DEN,,KAN,W 35-31,,,,,,,,,,,
164,1998,1998-12-13,14,33.361,DEN,@,NYG,L 16-20,,,,,,,,,,,
165,1998,1998-12-21,15,34.004,DEN,@,MIA,L 21-31,,,,,,,,,,,
166,1998,1998-12-27,16,34.010,DEN,,SEA,W 28-21,,,,,,,,,,,
167,1999,1999-09-13,1,34.270,DEN,,MIA,L 21-38,*,,,,,,,,,,
168,1999,1999-09-19,2,34.276,DEN,@,KAN,L 10-26,*,,,,,,,,,,
169,1999,1999-09-26,3,34.283,DEN,@,TAM,L 10-13,*,0,0,,0,0,0,1.0,0,0,0
170,1999,1999-10-03,4,34.290,DEN,,NYJ,L 13-21,*,,,,,,,,,,
171,1999,1999-10-10,5,34.297,DEN,@,OAK,W 16-13,*,,,,,,,,,,
172,1999,1999-10-17,6,34.304,DEN,,GNB,W 31-10,*,,,,,,,,,,
173,1999,1999-10-24,7,34.311,DEN,@,NWE,L 23-24,*,,,,,,,,,,
174,1999,1999-10-31,8,34.318,DEN,,MIN,L 20-23,*,,,,,,,,,,
175,1999,1999-11-07,9,34.325,DEN,@,SDG,W 33-17,*,,,,,,,,,,
176,1999,1999-11-14,10,34.332,DEN,@,SEA,L 17-20,*,,,,,,,,,,
177,1999,1999-11-22,11,34.340,DEN,,OAK,W 27-21,*,,,,,,,,,,
178,1999,1999-12-05,12,34.353,DEN,,KAN,L 10-16,*,,,,,,,,,,
179,1999,1999-12-13,13,34.361,DEN,@,JAX,L 24-27,*,,,,,,,,,,
180,1999,1999-12-19,14,35.002,DEN,,SEA,W 36-30,*,,,,,,,,,,
181,1999,1999-12-25,15,35.008,DEN,@,DET,W 17-7,,,,,,,,,,,
182,1999,2000-01-02,16,35.016,DEN,,SDG,L 6-12,*,,,,,,,,,,
