ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
135,2010,2010-12-05,12,31.324,NOR,@,CIN,W 34-30,*,24,29,82.76,313,2,1,120.3,2,23,10.79,10.62,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
136,2010,2010-12-12,13,31.331,NOR,,STL,W 31-13,*,25,40,62.50,221,3,2,81.4,1,8,5.53,4.78,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
137,2010,2010-12-19,14,31.338,NOR,@,BAL,L 24-30,*,29,46,63.04,267,3,1,91.5,3,25,5.80,6.13,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
138,2010,2010-12-27,15,31.346,NOR,@,ATL,W 17-14,*,35,49,71.43,302,1,2,77.1,1,6,6.16,4.73,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
139,2010,2011-01-02,16,31.352,NOR,,TAM,L 13-23,*,22,38,57.89,196,1,1,69.6,3,13,5.16,4.50,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
140,2011,2011-09-08,1,32.236,NOR,@,GNB,L 34-42,*,32,49,65.31,419,3,0,112.5,3,23,8.55,9.78,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
141,2011,2011-09-18,2,32.246,NOR,,CHI,W 30-13,*,26,37,70.27,270,3,0,118.1,1,6,7.30,8.92,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
142,2011,2011-09-25,3,32.253,NOR,,HOU,W 40-33,*,31,44,70.45,370,3,2,99.6,2,16,8.41,7.73,4,-1,-0.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
143,2011,2011-10-02,4,32.260,NOR,@,JAX,W 23-10,*,31,44,70.45,351,1,2,82.7,3,25,7.98,6.39,3,10,3.33,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
144,2011,2011-10-09,5,32.267,NOR,@,CAR,W 30-27,*,32,45,71.11,359,2,1,100.1,2,16,7.98,7.87,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
145,2011,2011-10-16,6,32.274,NOR,@,TAM,L 20-26,*,29,45,64.44,383,1,3,70.9,0,0,8.51,5.96,3,21,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
146,2011,2011-10-23,7,32.281,NOR,,IND,W 62-7,*,31,35,88.57,325,5,0,144.9,2,4,9.29,12.14,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
147,2011,2011-10-30,8,32.288,NOR,@,STL,L 21-31,*,30,44,68.18,269,1,2,73.0,6,42,6.11,4.52,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
148,2011,2011-11-06,9,32.295,NOR,,TAM,W 27-16,*,27,36,75.00,258,2,1,101.4,0,0,7.17,7.03,1,20,20.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
149,2011,2011-11-13,10,32.302,NOR,@,ATL,W 26-23,*,30,43,69.77,322,2,0,106.9,0,0,7.49,8.42,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
150,2011,2011-11-28,11,32.317,NOR,,NYG,W 49-24,*,24,38,63.16,363,4,0,129.6,0,0,9.55,11.66,1,8,8.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
151,2011,2011-12-04,12,32.323,NOR,,DET,W 31-17,*,26,36,72.22,342,3,0,129.6,2,4,9.50,11.17,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
152,2011,2011-12-11,13,32.330,NOR,@,TEN,W 22-17,*,36,47,76.60,337,2,0,110.0,2,14,7.17,8.02,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
153,2011,2011-12-18,14,32.337,NOR,@,MIN,W 42-20,*,32,40,80.00,412,5,0,149.2,0,0,10.30,12.80,2,4,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
154,2011,2011-12-26,15,32.345,NOR,,ATL,W 45-16,*,23,39,58.97,307,4,2,96.8,1,8,7.87,7.62,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
155,2011,2012-01-01,16,32.351,NOR,,CAR,W 45-17,*,28,35,80.00,389,5,1,140.7,0,0,11.11,12.69,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
156,2012,2012-09-09,1,33.238,NOR,,WAS,L 32-40,*,24,52,46.15,339,3,2,70.9,2,13,6.52,5.94,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
157,2012,2012-09-16,2,33.245,NOR,@,CAR,L 27-35,*,31,49,63.27,325,1,2,72.2,1,2,6.63,5.20,2,0,0.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
158,2012,2012-09-23,3,33.252,NOR,,KAN,L 24-27,*,20,36,55.56,240,3,1,92.4,4,35,6.67,7.08,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
159,2012,2012-09-30,4,33.259,NOR,@,GNB,L 27-28,*,35,54,64.81,446,3,0,109.0,2,17,8.26,9.37,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
160,2012,2012-10-07,5,33.266,NOR,,SDG,W 31-24,*,29,45,64.44,370,4,1,110.4,3,19,8.22,9.00,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
161,2012,2012-10-21,6,33.280,NOR,@,TAM,W 35-28,*,27,37,72.97,377,4,1,130.1,0,0,10.19,11.14,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
162,2012,2012-10-28,7,33.287,NOR,@,DEN,L 14-34,*,22,42,52.38,213,2,1,72.8,1,12,5.07,4.95,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
163,2012,2012-11-05,8,33.295,NOR,,PHI,W 28-13,*,21,27,77.78,239,2,0,128.2,2,8,8.85,10.33,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
164,2012,2012-11-11,9,33.301,NOR,,ATL,W 31-27,*,21,32,65.63,298,3,1,113.8,1,6,9.31,9.78,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
165,2012,2012-11-18,10,33.308,NOR,@,OAK,W 38-17,*,20,27,74.07,219,3,0,134.6,0,0,8.11,10.33,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
166,2012,2012-11-25,11,33.315,NOR,,SFO,L 21-31,*,26,41,63.41,267,3,2,86.1,5,36,6.51,5.78,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
167,2012,2012-11-29,12,33.319,NOR,@,ATL,L 13-23,*,28,50,56.00,341,0,5,37.6,1,6,6.82,2.32,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
168,2012,2012-12-09,13,33.329,NOR,@,NYG,L 27-52,*,26,43,60.47,354,1,2,75.1,1,9,8.23,6.60,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
169,2012,2012-12-16,14,33.336,NOR,,TAM,W 41-0,*,26,39,66.67,307,4,0,124.6,1,9,7.87,9.92,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
170,2012,2012-12-23,15,33.343,NOR,@,DAL,W 34-31,*,37,53,69.81,446,3,0,114.2,0,0,8.42,9.55,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
171,2012,2012-12-30,16,33.350,NOR,,CAR,L 38-44,*,29,43,67.44,396,4,1,118.0,2,18,9.21,10.02,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
172,2013,2013-09-08,1,34.236,NOR,,ATL,W 23-17,*,26,35,74.29,357,2,1,113.6,2,16,10.20,10.06,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
173,2013,2013-09-15,2,34.243,NOR,@,TAM,W 16-14,*,26,46,56.52,322,1,2,67.5,4,26,7.00,5.48,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
174,2013,2013-09-22,3,34.250,NOR,,ARI,W 31-7,*,29,46,63.04,342,3,1,98.3,4,23,7.43,7.76,6,21,3.50,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
175,2013,2013-09-30,4,34.258,NOR,,MIA,W 38-17,*,30,39,76.92,413,4,0,144.5,2,16,10.59,12.64,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
176,2013,2013-10-06,5,34.264,NOR,@,CHI,W 26-18,*,29,35,82.86,288,2,0,120.0,1,5,8.23,9.37,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
177,2013,2013-10-13,6,34.271,NOR,@,NWE,L 27-30,*,17,36,47.22,236,2,1,75.7,1,6,6.56,6.42,2,11,5.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
178,2013,2013-10-27,7,34.285,NOR,,BUF,W 35-17,*,26,34,76.47,332,5,0,146.1,4,23,9.76,12.71,4,-1,-0.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
179,2013,2013-11-03,8,34.292,NOR,@,NYJ,L 20-26,*,30,51,58.82,382,2,2,79.0,2,16,7.49,6.51,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
180,2013,2013-11-10,9,34.299,NOR,,DAL,W 49-17,*,34,41,82.93,392,4,0,139.0,1,9,9.56,11.51,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
181,2013,2013-11-17,10,34.306,NOR,,SFO,W 23-20,*,30,43,69.77,305,1,1,87.8,1,10,7.09,6.51,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
182,2013,2013-11-21,11,34.310,NOR,@,ATL,W 17-13,*,23,33,69.70,278,2,0,115.5,1,7,8.42,9.64,4,-6,-1.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
183,2013,2013-12-02,12,34.321,NOR,@,SEA,L 7-34,*,23,38,60.53,147,1,0,77.4,1,3,3.87,4.39,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
184,2013,2013-12-08,13,34.327,NOR,,CAR,W 31-13,*,30,42,71.43,313,4,0,124.4,2,9,7.45,9.36,3,3,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
185,2013,2013-12-15,14,34.334,NOR,@,STL,L 16-27,*,39,56,69.64,393,1,2,80.4,4,22,7.02,5.77,2,8,4.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
186,2013,2013-12-22,15,34.341,NOR,@,CAR,L 13-17,*,30,44,68.18,281,1,2,74.1,6,42,6.39,4.80,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
187,2013,2013-12-29,16,34.348,NOR,,TAM,W 42-17,*,24,31,77.42,381,4,0,157.4,1,11,12.29,14.87,2,8,4.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
188,2014,2014-09-07,1,35.235,NOR,@,ATL,L 34-37,*,29,42,69.05,333,1,1,90.7,0,0,7.93,7.33,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
189,2014,2014-09-14,2,35.242,NOR,@,CLE,L 24-26,*,27,40,67.50,237,2,1,89.3,2,14,5.93,5.80,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
190,2014,2014-09-21,3,35.249,NOR,,MIN,W 20-9,*,27,35,77.14,293,2,0,120.3,1,5,8.37,9.51,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
191,2014,2014-09-28,4,35.256,NOR,@,DAL,L 17-38,*,32,44,72.73,340,2,1,100.6,1,4,7.73,7.61,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
192,2014,2014-10-05,5,35.263,NOR,,TAM,W 37-31,*,35,57,61.40,371,2,3,70.1,0,0,6.51,4.84,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
193,2014,2014-10-19,6,35.277,NOR,@,DET,L 23-24,*,28,45,62.22,342,2,1,91.2,1,7,7.60,7.49,1,13,13.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
194,2014,2014-10-26,7,35.284,NOR,,GNB,W 44-23,*,27,32,84.38,311,3,0,138.4,2,9,9.72,11.59,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
195,2014,2014-10-30,8,35.288,NOR,@,CAR,W 28-10,*,24,34,70.59,297,1,1,94.9,4,27,8.74,8.00,4,2,0.50,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
196,2014,2014-11-09,9,35.298,NOR,,SFO,L 24-27,*,28,47,59.57,292,3,2,81.2,2,5,6.21,5.57,2,7,3.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
197,2014,2014-11-16,10,35.305,NOR,,CIN,L 10-27,*,33,41,80.49,255,1,0,100.7,0,0,6.22,6.71,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
198,2014,2014-11-24,11,35.313,NOR,,BAL,L 27-34,*,35,45,77.78,420,3,1,118.5,4,21,9.33,9.67,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
199,2014,2014-11-30,12,35.319,NOR,@,PIT,W 35-32,*,19,27,70.37,257,5,0,140.0,1,7,9.52,13.22,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
200,2014,2014-12-07,13,35.326,NOR,,CAR,L 10-41,*,29,49,59.18,235,1,1,69.7,2,17,4.80,4.29,1,6,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
201,2014,2014-12-15,14,35.334,NOR,@,CHI,W 31-15,*,29,36,80.56,375,3,0,137.8,2,15,10.42,12.08,3,2,0.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
202,2014,2014-12-21,15,35.340,NOR,,ATL,L 14-30,*,30,47,63.83,313,1,2,72.4,5,42,6.66,5.17,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
203,2014,2014-12-28,16,35.347,NOR,@,TAM,W 23-20,*,24,38,63.16,281,1,3,61.4,2,13,7.39,4.37,2,-2,-1.00,0,1,1,1,1.00,0,100.0%,1.00,0,0,0.0,0,0
204,2015,2015-09-13,1,36.241,NOR,@,ARI,L 19-31,*,30,48,62.50,355,1,1,83.2,2,1,7.40,6.88,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
205,2015,2015-09-20,2,36.248,NOR,,TAM,L 19-26,*,24,38,63.16,255,1,1,80.5,4,36,6.71,6.05,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
206,2015,2015-10-04,4,36.262,NOR,,DAL,W 26-20,*,33,41,80.49,359,2,0,119.4,3,24,8.76,9.73,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
207,2015,2015-10-11,5,36.269,NOR,@,PHI,L 17-39,*,26,43,60.47,335,2,1,90.7,5,43,7.79,7.67,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
208,2015,2015-10-15,6,36.273,NOR,,ATL,W 31-21,*,30,39,76.92,312,1,0,108.1,1,8,8.00,8.51,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
209,2015,2015-10-25,7,36.283,NOR,@,IND,W 27-21,*,28,44,63.64,255,1,1,77.4,2,14,5.80,5.23,4,-4,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
210,2015,2015-11-01,8,36.290,NOR,,NYG,W 52-49,*,39,50,78.00,505,7,2,131.7,0,0,10.10,11.10,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
211,2015,2015-11-08,9,36.297,NOR,,TEN,L 28-34,*,28,39,71.79,387,3,1,118.2,4,32,9.92,10.31,3,-1,-0.33,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
212,2015,2015-11-15,10,36.304,NOR,@,WAS,L 14-47,*,19,28,67.86,209,2,2,83.8,2,17,7.46,5.68,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
213,2015,2015-11-29,11,36.318,NOR,@,HOU,L 6-24,*,25,44,56.82,228,0,1,61.6,2,10,5.18,4.16,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
214,2015,2015-12-06,12,36.325,NOR,,CAR,L 38-41,*,24,42,57.14,282,3,1,91.6,2,18,6.71,7.07,1,12,12.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
215,2015,2015-12-13,13,36.332,NOR,@,TAM,W 24-17,*,31,41,75.61,312,2,0,113.1,2,11,7.61,8.59,3,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
216,2015,2015-12-21,14,36.340,NOR,,DET,L 27-35,*,34,52,65.38,341,3,0,103.1,1,11,6.56,7.71,1,11,11.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
217,2015,2015-12-27,15,36.346,NOR,,JAX,W 38-27,*,25,36,69.44,412,3,0,135.4,1,10,11.44,13.11,3,-3,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
218,2015,2016-01-03,16,36.353,NOR,@,ATL,W 20-17,*,32,42,76.19,323,1,0,105.6,0,0,7.69,8.17,3,-5,-1.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
219,2016,2016-09-11,1,37.240,NOR,,OAK,L 34-35,*,28,42,66.67,423,4,0,131.3,1,4,10.07,11.98,2,5,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
220,2016,2016-09-18,2,37.247,NOR,@,NYG,L 13-16,*,29,44,65.91,263,1,0,89.5,2,16,5.98,6.43,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
221,2016,2016-09-26,3,37.255,NOR,,ATL,L 32-45,*,36,54,66.67,376,3,1,97.5,2,17,6.96,7.24,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
222,2016,2016-10-02,4,37.261,NOR,@,SDG,W 35-34,*,23,36,63.89,207,2,2,74.7,2,15,5.75,4.36,4,-4,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
223,2016,2016-10-16,5,37.275,NOR,,CAR,W 41-38,*,34,49,69.39,465,4,1,118.2,1,5,9.49,10.20,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
224,2016,2016-10-23,6,37.282,NOR,@,KAN,L 21-27,*,37,48,77.08,367,3,1,110.3,1,8,7.65,7.96,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
225,2016,2016-10-30,7,37.289,NOR,,SEA,W 25-20,*,27,35,77.14,265,1,0,107.4,2,13,7.57,8.14,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
226,2016,2016-11-06,8,37.296,NOR,@,SFO,W 41-23,*,28,39,71.79,323,3,0,122.1,1,0,8.28,9.82,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
227,2016,2016-11-13,9,37.303,NOR,,DEN,L 23-25,*,21,29,72.41,303,3,2,111.7,1,10,10.45,9.41,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
228,2016,2016-11-17,10,37.307,NOR,@,CAR,L 20-23,*,35,44,79.55,285,2,1,99.3,3,21,6.48,6.36,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
229,2016,2016-11-27,11,37.317,NOR,,LAR,W 49-21,*,28,36,77.78,310,4,0,139.6,2,14,8.61,10.83,1,1,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
230,2016,2016-12-04,12,37.324,NOR,,DET,L 13-28,*,31,44,70.45,326,0,3,63.3,1,7,7.41,4.34,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
231,2016,2016-12-11,13,37.331,NOR,@,TAM,L 11-16,*,25,41,60.98,257,0,3,48.5,1,9,6.27,2.98,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
232,2016,2016-12-18,14,37.338,NOR,@,ARI,W 48-41,*,37,48,77.08,389,4,0,127.9,3,31,8.10,9.77,2,-2,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
233,2016,2016-12-24,15,37.344,NOR,,TAM,W 31-24,*,23,34,67.65,299,1,0,104.9,2,5,8.79,9.38,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
234,2016,2017-01-01,16,37.352,NOR,@,ATL,L 32-38,*,29,50,58.00,350,2,1,84.6,2,9,7.00,6.90,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
235,2017,2017-09-11,1,38.239,NOR,@,MIN,L 19-29,*,27,37,72.97,291,1,0,104.7,1,7,7.86,8.41,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
236,2017,2017-09-17,2,38.245,NOR,,NWE,L 20-36,*,27,45,60.00,356,2,0,99.9,1,8,7.91,8.80,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
237,2017,2017-09-24,3,38.252,NOR,@,CAR,W 34-13,*,22,29,75.86,220,3,0,131.4,1,7,7.59,9.66,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
238,2017,2017-10-01,4,38.259,NOR,@,MIA,W 20-0,*,29,41,70.73,268,2,0,104.5,1,7,6.54,7.51,4,3,0.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
239,2017,2017-10-15,5,38.273,NOR,,DET,W 52-38,*,20,30,66.67,186,2,2,77.9,0,0,6.20,4.53,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
240,2017,2017-10-22,6,38.280,NOR,@,GNB,W 26-17,*,27,38,71.05,331,1,2,84.4,1,7,8.71,6.87,5,-1,-0.20,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
241,2017,2017-10-29,7,38.287,NOR,,CHI,W 20-12,*,23,28,82.14,299,0,0,111.2,2,13,10.68,10.68,4,-2,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
242,2017,2017-11-05,8,38.294,NOR,,TAM,W 30-10,*,22,27,81.48,263,2,0,131.9,1,7,9.74,11.22,4,2,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
243,2017,2017-11-12,9,38.301,NOR,@,BUF,W 47-10,*,18,25,72.00,184,0,0,92.7,0,0,7.36,7.36,2,6,3.00,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
244,2017,2017-11-19,10,38.308,NOR,,WAS,W 34-31,*,29,41,70.73,385,2,1,106.3,2,10,9.39,9.27,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
245,2017,2017-11-26,11,38.315,NOR,@,LAR,L 20-26,*,22,32,68.75,246,1,0,101.8,3,23,7.69,8.31,1,5,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
246,2017,2017-12-03,12,38.322,NOR,,CAR,W 31-21,*,25,34,73.53,269,1,0,106.1,2,17,7.91,8.50,4,-3,-0.75,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
247,2017,2017-12-07,13,38.326,NOR,@,ATL,L 17-20,*,26,35,74.29,271,2,1,103.4,2,15,7.74,7.60,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
248,2017,2017-12-17,14,38.336,NOR,,NYJ,W 31-19,*,26,36,72.22,281,2,1,101.7,0,0,7.81,7.67,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
249,2017,2017-12-24,15,38.343,NOR,,ATL,W 23-13,*,21,28,75.00,239,1,1,97.2,1,10,8.54,7.64,4,-4,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
250,2017,2017-12-31,16,38.350,NOR,@,TAM,L 24-31,*,22,30,73.33,245,1,0,108.3,2,14,8.17,8.83,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
251,2018,2018-09-09,1,39.237,NOR,,TAM,L 40-48,*,37,45,82.22,439,3,0,129.5,1,7,9.76,11.09,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
252,2018,2018-09-16,2,39.244,NOR,,CLE,W 21-18,*,28,35,80.00,243,2,0,114.6,3,30,6.94,8.09,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
253,2018,2018-09-23,3,39.251,NOR,@,ATL,W 43-37,*,39,49,79.59,396,3,0,120.7,1,5,8.08,9.31,3,7,2.33,2,0,0,0,,0,0.0%,,2,12,0.0,0,0
