ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
43,1975,1975-10-05,3,25.135,BAL,@,RAM,L 13-24,3,87,29.00,0,0,0,,0,0,0,0
44,1975,1975-10-12,4,25.142,BAL,,BUF,L 31-38,4,92,23.00,0,0,0,,0,0,0,0
45,1975,1975-10-19,5,25.149,BAL,@,NWE,L 10-21,2,63,31.50,0,0,0,,0,1,28,0
46,1975,1975-10-26,6,25.156,BAL,@,NYJ,W 45-28,1,65,65.00,0,0,0,,0,0,0,0
47,1975,1975-11-02,7,25.163,BAL,,CLE,W 21-7,2,52,26.00,0,0,0,,0,0,0,0
48,1975,1975-11-09,8,25.170,BAL,@,BUF,W 42-35,3,73,24.33,0,0,0,,0,0,0,0
49,1975,1975-11-16,9,25.177,BAL,,NYJ,W 52-19,3,67,22.33,0,0,0,,0,1,6,0
50,1975,1975-11-23,10,25.184,BAL,@,MIA,W 33-17,4,92,23.00,0,0,0,,0,0,0,0
51,1975,1975-11-30,11,25.191,BAL,,KAN,W 28-14,1,24,24.00,0,0,0,,0,0,0,0
52,1975,1975-12-07,12,25.198,BAL,@,NYG,W 21-0,1,10,10.00,0,0,0,,0,0,0,0
53,1975,1975-12-14,13,25.205,BAL,,MIA,W 10-7,1,16,16.00,0,0,0,,0,0,0,0
54,1975,1975-12-21,14,25.212,BAL,,NWE,W 34-21,3,90,30.00,0,0,0,,0,1,12,0
55,1976,1976-09-12,1,26.112,BAL,@,NWE,W 27-13,,,,,,,,,,,
56,1976,1976-09-19,2,26.119,BAL,,CIN,W 28-27,,,,,,,,,,,
57,1976,1976-09-26,3,26.126,BAL,@,DAL,L 27-30,2,46,23.00,0,0,0,,0,0,0,0
58,1976,1976-10-03,4,26.133,BAL,,TAM,W 42-17,,,,,,,,,,,
59,1976,1976-10-10,5,26.140,BAL,,MIA,W 28-14,2,44,22.00,0,0,0,,0,0,0,0
60,1976,1976-10-17,6,26.147,BAL,@,BUF,W 31-13,,,,,,,,,,,
61,1976,1976-10-24,7,26.154,BAL,@,NYJ,W 20-0,,,,,,,,,,,
62,1976,1976-11-01,8,26.162,BAL,,HOU,W 38-14,1,15,15.00,0,0,0,,0,0,0,0
63,1976,1976-11-07,9,26.168,BAL,@,SDG,W 37-21,1,13,13.00,0,0,0,,0,0,0,0
64,1976,1976-11-14,10,26.175,BAL,,NWE,L 14-21,1,25,25.00,0,0,0,,0,0,0,0
65,1976,1976-11-22,11,26.183,BAL,@,MIA,W 17-16,,,,,,,,,,,
66,1976,1976-11-28,12,26.189,BAL,,NYJ,W 33-16,,,,,,,,,,,
67,1976,1976-12-04,13,26.195,BAL,@,STL,L 17-24,,,,,,,,,,,
68,1976,1976-12-12,14,26.203,BAL,,BUF,W 58-20,,,,,,,,,,,
69,1977,1977-09-18,1,27.118,BAL,@,SEA,W 29-14,3,62,20.67,0,0,0,,0,0,0,0
70,1977,1977-09-25,2,27.125,BAL,@,NYJ,W 20-12,1,14,14.00,0,0,0,,0,0,0,0
71,1977,1977-10-02,3,27.132,BAL,,BUF,W 17-14,1,23,23.00,0,0,0,,0,1,17,0
72,1977,1977-10-09,4,27.139,BAL,,MIA,W 45-28,3,51,17.00,0,0,0,,0,1,17,0
73,1977,1977-10-16,5,27.146,BAL,@,KAN,W 17-6,1,27,27.00,0,0,0,,0,0,0,0
74,1977,1977-10-23,6,27.153,BAL,@,NWE,L 3-17,3,79,26.33,0,0,0,,0,0,0,0
75,1977,1977-10-30,7,27.160,BAL,,PIT,W 31-21,0,0,,0,0,0,,0,1,22,0
76,1977,1977-11-07,8,27.168,BAL,,WAS,W 10-3,1,27,27.00,0,0,0,,0,0,0,0
77,1977,1977-11-13,9,27.174,BAL,@,BUF,W 31-13,2,50,25.00,0,0,0,,0,0,0,0
78,1977,1977-11-20,10,27.181,BAL,,NYJ,W 33-12,3,55,18.33,0,0,0,,0,0,0,0
79,1977,1977-11-27,11,27.188,BAL,@,DEN,L 13-27,3,81,27.00,0,0,0,,0,0,0,0
80,1977,1977-12-05,12,27.196,BAL,@,MIA,L 6-17,1,24,24.00,0,0,0,,0,0,0,0
81,1977,1977-12-11,13,27.202,BAL,,DET,L 10-13,2,48,24.00,0,0,0,,0,0,0,0
82,1977,1977-12-18,14,27.209,BAL,,NWE,W 30-24,,,,,,,,,,,
83,1978,1978-09-04,1,28.104,BAL,@,DAL,L 0-38,,,,,,,,,,,
84,1978,1978-09-10,2,28.110,BAL,,MIA,L 0-42,,,,,,,,,,,
85,1978,1978-09-18,3,28.118,BAL,@,NWE,W 34-27,,,,,,,,,,,
86,1978,1978-09-24,4,28.124,BAL,@,BUF,L 17-24,,,,,,,,,,,
87,1978,1978-10-01,5,28.131,BAL,,PHI,L 14-17,,,,,,,,,,,
88,1978,1978-10-08,6,28.138,BAL,@,STL,W 30-17,,,,,,,,,,,
89,1978,1978-10-15,7,28.145,BAL,,NYJ,L 10-33,,,,,,,,,,,
90,1978,1978-10-22,8,28.152,BAL,,DEN,W 7-6,,,,,,,,,,,
91,1978,1978-10-29,9,28.159,BAL,@,MIA,L 8-26,,,,,,,,,,,
92,1978,1978-11-06,10,28.167,BAL,,WAS,W 21-17,,,,,,,,,,,
93,1978,1978-11-12,11,28.173,BAL,@,SEA,W 17-14,,,,,,,,,,,
94,1978,1978-11-19,12,28.180,BAL,,CLE,L 24-45,,,,,,,,,,,
95,1978,1978-11-26,13,28.187,BAL,,NWE,L 14-35,,,,,,,,,,,
96,1978,1978-12-03,14,28.194,BAL,@,NYJ,L 16-24,,,,,,,,,,,
97,1979,1979-09-02,1,29.102,BAL,@,KAN,L 0-14,,,,,,,,,,,
98,1979,1979-09-09,2,29.109,BAL,,TAM,L 26-29,,,,,,,,,,,
99,1979,1979-09-16,3,29.116,BAL,@,CLE,L 10-13,,,,,,,,,,,
100,1979,1979-09-23,4,29.123,BAL,@,PIT,L 13-17,,,,,,,,,,,
101,1979,1979-09-30,5,29.130,BAL,,BUF,L 13-31,3,34,11.33,0,0,0,,0,0,0,0
102,1979,1979-10-07,6,29.137,BAL,,NYJ,W 10-8,,,,,,,,,,,
103,1979,1979-10-14,7,29.144,BAL,,HOU,L 16-28,0,0,,0,0,0,,0,1,68,0
104,1979,1979-10-21,8,29.151,BAL,@,BUF,W 14-13,,,,,,,,,,,
105,1979,1979-10-28,9,29.158,BAL,,NWE,W 31-26,,,,,,,,,,,
106,1979,1979-11-04,10,29.165,BAL,,CIN,W 38-28,,,,,,,,,,,
107,1979,1979-11-11,11,29.172,BAL,@,MIA,L 0-19,,,,,,,,,,,
108,1979,1979-11-18,12,29.179,BAL,@,NWE,L 21-50,,,,,,,,,,,
109,1979,1979-12-02,14,29.193,BAL,@,NYJ,L 17-30,0,0,,0,0,0,,0,1,7,0
110,1979,1979-12-09,15,29.200,BAL,,KAN,L 7-10,,,,,,,,,,,
111,1979,1979-12-16,16,29.207,BAL,@,NYG,W 31-7,0,0,,0,0,0,,0,1,26,0
112,1980,1980-09-07,1,30.107,BAL,@,NYJ,W 17-14,0,0,,0,0,0,,0,2,35,0
113,1980,1980-09-14,2,30.114,BAL,,PIT,L 17-20,,,,,,,,,,,
114,1980,1980-09-21,3,30.121,BAL,@,HOU,L 16-21,,,,,,,,,,,
115,1980,1980-10-05,5,30.135,BAL,@,MIA,W 30-17,,,,,,,,,,,
116,1980,1980-10-12,6,30.142,BAL,@,BUF,W 17-12,,,,,,,,,,,
117,1980,1980-10-19,7,30.149,BAL,,NWE,L 21-37,,,,,,,,,,,
118,1980,1980-10-26,8,30.156,BAL,,STL,L 10-17,0,0,,0,0,0,,0,1,17,0
119,1980,1980-11-02,9,30.163,BAL,@,KAN,W 31-24,,,,,,,,,,,
120,1980,1980-11-09,10,30.170,BAL,,CLE,L 27-28,,,,,,,,,,,
121,1980,1980-11-16,11,30.177,BAL,@,DET,W 10-9,0,0,,0,0,0,,0,1,9,0
122,1980,1980-11-23,12,30.184,BAL,@,NWE,L 21-47,0,0,,0,0,0,,0,1,10,0
123,1980,1980-11-30,13,30.191,BAL,,BUF,W 28-24,,,,,,,,,,,
124,1980,1980-12-07,14,30.198,BAL,@,CIN,L 33-34,,,,,,,,,,,
125,1980,1980-12-14,15,30.205,BAL,,MIA,L 14-24,,,,,,,,,,,
126,1980,1980-12-21,16,30.212,BAL,,KAN,L 28-38,,,,,,,,,,,
127,1981,1981-09-06,1,31.106,BAL,@,NWE,W 29-28,,,,,,,,,,,
128,1981,1981-09-13,2,31.113,BAL,,BUF,L 3-35,,,,,,,,,,,
129,1981,1981-09-20,3,31.120,BAL,@,DEN,L 10-28,0,0,,0,0,0,,0,1,24,0
130,1981,1981-09-27,4,31.127,BAL,,MIA,L 28-31,,,,,,,,,,,
131,1981,1981-10-04,5,31.134,BAL,@,BUF,L 17-23,0,0,,0,0,0,,0,1,23,0
132,1981,1981-10-11,6,31.141,BAL,,CIN,L 19-41,,,,,,,,,,,
133,1981,1981-10-18,7,31.148,BAL,,SDG,L 14-43,,,,,,,,,,,
134,1981,1981-10-25,8,31.155,BAL,@,CLE,L 28-42,,,,,,,,,,,
135,1981,1981-11-01,9,31.162,BAL,@,MIA,L 10-27,,,,,,,,,,,
136,1981,1981-11-08,10,31.169,BAL,,NYJ,L 14-41,,,,,,,,,,,
137,1981,1981-11-15,11,31.176,BAL,@,PHI,L 13-38,,,,,,,,,,,
138,1981,1981-11-29,13,31.190,BAL,@,NYJ,L 0-25,,,,,,,,,,,
139,1981,1981-12-06,14,31.197,BAL,,DAL,L 13-37,,,,,,,,,,,
140,1981,1981-12-13,15,31.204,BAL,@,WAS,L 14-38,0,0,,0,0,0,,0,1,12,0
141,1981,1981-12-20,16,31.211,BAL,,NWE,W 23-21,,,,,,,,,,,
142,1982,1982-09-12,1,32.112,SDG,@,DEN,W 23-3,,,,,,,,,,,
143,1982,1982-09-19,2,32.119,SDG,@,KAN,L 12-19,,,,,,,,,,,
144,1982,1982-11-22,3,32.183,SDG,@,RAI,L 24-28,,,,,,,,,,,
145,1982,1982-11-28,4,32.189,SDG,,DEN,W 30-20,,,,,,,,,,,
146,1982,1982-12-05,5,32.196,SDG,@,CLE,W 30-13,,,,,,,,,,,
147,1982,1982-12-11,6,32.202,SDG,@,SFO,W 41-37,,,,,,,,,,,
148,1982,1982-12-20,7,32.211,SDG,,CIN,W 50-34,,,,,,,,,,,
149,1982,1982-12-26,8,32.217,SDG,,BAL,W 44-26,,,,,,,,,,,
150,1982,1983-01-02,9,32.224,SDG,,RAI,L 34-41,,,,,,,,,,,
151,1983,1983-09-04,1,33.104,SDG,,NYJ,L 29-41,0,0,,0,0,0,,0,,,
152,1983,1983-09-12,2,33.112,SDG,@,KAN,W 17-14,0,0,,0,0,0,,0,,,
153,1983,1983-09-18,3,33.118,SDG,@,SEA,L 31-34,0,0,,0,0,0,,0,,,
154,1983,1983-09-25,4,33.125,SDG,,CLE,L 24-30,1,21,21.00,0,0,0,,0,0,0,0
155,1983,1983-10-02,5,33.132,SDG,@,NYG,W 41-34,0,0,,0,0,0,,0,,,
156,1983,1983-10-09,6,33.139,SDG,,SEA,W 28-21,1,41,41.00,0,1,0,0.00,0,0,0,0
157,1983,1983-10-16,7,33.146,SDG,@,NWE,L 21-37,1,20,20.00,0,0,0,,0,0,0,0
158,1983,1983-10-23,8,33.153,SDG,@,DEN,L 6-14,1,12,12.00,0,0,0,,0,0,0,0
159,1983,1983-10-31,9,33.161,SDG,,WAS,L 24-27,2,27,13.50,0,0,0,,0,0,0,0
160,1983,1983-11-06,10,33.167,SDG,@,PIT,L 3-26,6,159,26.50,0,0,0,,0,0,0,0
161,1983,1983-11-13,11,33.174,SDG,,DAL,W 24-23,2,46,23.00,0,0,0,,0,0,0,0
162,1983,1983-11-27,13,33.188,SDG,,DEN,W 31-7,1,16,16.00,0,0,0,,0,0,0,0
163,1983,1983-12-01,14,33.192,SDG,,RAI,L 10-42,0,0,,0,0,0,,0,,,
164,1983,1983-12-11,15,33.202,SDG,,KAN,W 41-38,0,0,,0,0,0,,0,,,
