ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring
30,1984,1984-09-30,5,25.130,DEN,,RAI,W 16-13,1,1,100.0,3,3,100.0,0,10
31,1984,1984-10-07,6,25.137,DEN,@,DET,W 28-7,4,4,100.0,,1,0.0,0,4
32,1984,1984-10-15,7,25.145,DEN,,GNB,W 17-14,2,2,100.0,1,1,100.0,0,5
33,1984,1984-10-21,8,25.151,DEN,@,BUF,W 37-7,4,4,100.0,3,3,100.0,0,13
34,1984,1984-10-28,9,25.158,DEN,@,RAI,W 22-19,1,1,100.0,3,4,75.0,0,10
35,1984,1984-11-04,10,25.165,DEN,,NWE,W 26-19,2,4,50.0,,,,0,2
36,1984,1984-11-11,11,25.172,DEN,@,SDG,W 16-13,1,1,100.0,3,4,75.0,0,10
37,1984,1984-11-18,12,25.179,DEN,,MIN,W 42-21,6,6,100.0,,,,0,6
38,1984,1984-11-25,13,25.186,DEN,,SEA,L 24-27,3,3,100.0,1,2,50.0,0,6
39,1984,1984-12-02,14,25.193,DEN,@,KAN,L 13-16,1,1,100.0,2,3,66.7,0,7
40,1984,1984-12-09,15,25.200,DEN,,SDG,W 16-13,1,1,100.0,3,3,100.0,0,10
41,1984,1984-12-15,16,25.206,DEN,@,SEA,W 31-14,4,4,100.0,1,1,100.0,0,7
42,1985,1985-09-08,1,26.108,DEN,@,RAM,L 16-20,1,2,50.0,1,1,100.0,0,4
43,1985,1985-09-15,2,26.115,DEN,,NOR,W 34-23,4,4,100.0,2,2,100.0,0,10
44,1985,1985-09-22,3,26.122,DEN,@,ATL,W 44-28,5,5,100.0,3,3,100.0,0,14
45,1985,1985-09-29,4,26.129,DEN,,MIA,L 26-30,2,3,66.7,2,2,100.0,0,8
46,1985,1985-10-06,5,26.136,DEN,,HOU,W 31-20,4,4,100.0,1,3,33.3,0,7
47,1985,1985-10-13,6,26.143,DEN,@,IND,W 15-10,,1,0.0,3,5,60.0,0,9
48,1985,1985-10-20,7,26.150,DEN,,SEA,W 13-10,1,1,100.0,2,5,40.0,0,7
49,1985,1985-10-27,8,26.157,DEN,@,KAN,W 30-10,3,3,100.0,3,3,100.0,0,12
50,1985,1985-11-03,9,26.164,DEN,@,SDG,L 10-30,1,1,100.0,1,3,33.3,0,4
51,1985,1985-11-11,10,26.172,DEN,,SFO,W 17-16,2,2,100.0,1,2,50.0,0,5
52,1985,1985-11-17,11,26.178,DEN,,SDG,W 30-24,3,3,100.0,1,2,50.0,0,6
53,1985,1985-11-24,12,26.185,DEN,@,RAI,L 28-31,4,4,100.0,,1,0.0,0,4
54,1985,1985-12-01,13,26.192,DEN,@,PIT,W 31-23,4,4,100.0,1,2,50.0,0,7
55,1985,1985-12-08,14,26.199,DEN,,RAI,L 14-17,2,2,100.0,,1,0.0,0,2
56,1985,1985-12-14,15,26.205,DEN,,KAN,W 14-13,2,2,100.0,,,,0,2
57,1985,1985-12-20,16,26.211,DEN,@,SEA,W 27-24,3,3,100.0,2,3,66.7,0,9
58,1986,1986-09-07,1,27.107,DEN,,RAI,W 38-36,5,5,100.0,1,1,100.0,0,8
59,1986,1986-09-15,2,27.115,DEN,@,PIT,W 21-10,3,3,100.0,,1,0.0,0,3
60,1986,1986-09-21,3,27.121,DEN,@,PHI,W 33-7,4,4,100.0,1,1,100.0,0,7
61,1986,1986-09-28,4,27.128,DEN,,NWE,W 27-20,3,3,100.0,2,2,100.0,0,9
62,1986,1986-10-05,5,27.135,DEN,,DAL,W 29-14,3,4,75.0,,,,0,3
63,1986,1986-10-12,6,27.142,DEN,@,SDG,W 31-14,4,4,100.0,1,1,100.0,0,7
64,1986,1986-10-20,7,27.150,DEN,@,NYJ,L 10-22,1,1,100.0,1,1,100.0,0,4
65,1986,1986-10-26,8,27.156,DEN,,SEA,W 20-13,2,2,100.0,2,4,50.0,0,8
66,1986,1986-11-02,9,27.163,DEN,@,RAI,W 21-10,3,3,100.0,,,,0,3
67,1986,1986-11-09,10,27.170,DEN,,SDG,L 3-9,,,,1,1,100.0,0,3
68,1986,1986-11-16,11,27.177,DEN,,KAN,W 38-17,5,5,100.0,1,2,50.0,0,8
69,1986,1986-11-23,12,27.184,DEN,@,NYG,L 16-19,1,1,100.0,3,4,75.0,0,10
70,1986,1986-11-30,13,27.191,DEN,,CIN,W 34-28,4,4,100.0,2,2,100.0,0,10
71,1986,1986-12-07,14,27.198,DEN,@,KAN,L 10-37,1,1,100.0,1,3,33.3,0,4
72,1986,1986-12-13,15,27.204,DEN,,WAS,W 31-30,4,4,100.0,1,2,50.0,0,7
73,1986,1986-12-20,16,27.211,DEN,@,SEA,L 16-41,1,1,100.0,3,3,100.0,0,10
74,1987,1987-09-13,1,28.113,DEN,,SEA,W 40-17,4,4,100.0,4,4,100.0,0,16
75,1987,1987-09-20,2,28.120,DEN,@,GNB,T 17-17,2,2,100.0,1,2,50.0,0,5
76,1987,1987-10-26,6,28.156,DEN,@,MIN,L 27-34,3,3,100.0,2,2,100.0,0,9
77,1987,1987-11-01,7,28.162,DEN,,DET,W 34-0,4,4,100.0,2,3,66.7,0,10
78,1987,1987-11-08,8,28.169,DEN,@,BUF,L 14-21,2,2,100.0,,,,0,2
79,1987,1987-11-16,9,28.177,DEN,,CHI,W 31-29,4,4,100.0,1,1,100.0,0,7
80,1987,1987-11-22,10,28.183,DEN,@,RAI,W 23-17,2,2,100.0,3,4,75.0,0,11
81,1987,1987-11-29,11,28.190,DEN,@,SDG,W 31-17,4,4,100.0,1,2,50.0,0,7
82,1987,1987-12-06,12,28.197,DEN,,NWE,W 31-20,4,4,100.0,1,2,50.0,0,7
83,1987,1987-12-13,13,28.204,DEN,@,SEA,L 21-28,3,3,100.0,,1,0.0,0,3
84,1987,1987-12-19,14,28.210,DEN,,KAN,W 20-17,2,2,100.0,2,2,100.0,0,8
85,1987,1987-12-27,15,28.218,DEN,,SDG,W 24-0,3,3,100.0,1,2,50.0,0,6
86,1988,1988-09-04,1,29.104,DEN,,SEA,L 14-21,2,2,100.0,,,,0,2
87,1988,1988-09-11,2,29.111,DEN,,SDG,W 34-3,4,4,100.0,2,2,100.0,0,10
88,1988,1988-09-18,3,29.118,DEN,@,KAN,L 13-20,1,1,100.0,2,2,100.0,0,7
89,1988,1988-09-26,4,29.126,DEN,,RAI,L 27-30,3,3,100.0,2,2,100.0,0,9
90,1988,1988-10-02,5,29.132,DEN,@,SDG,W 12-0,,,,4,7,57.1,0,12
91,1988,1988-10-09,6,29.139,DEN,@,SFO,W 16-13,1,1,100.0,3,4,75.0,0,10
92,1988,1988-10-16,7,29.146,DEN,,ATL,W 30-14,3,3,100.0,3,4,75.0,0,12
93,1988,1988-10-23,8,29.153,DEN,@,PIT,L 21-39,3,3,100.0,,1,0.0,0,3
94,1988,1988-10-31,9,29.161,DEN,@,IND,L 23-55,2,3,66.7,1,1,100.0,0,5
95,1988,1988-11-06,10,29.167,DEN,,KAN,W 17-11,2,2,100.0,1,1,100.0,0,5
96,1988,1988-11-13,11,29.174,DEN,,CLE,W 30-7,3,3,100.0,3,5,60.0,0,12
97,1988,1988-11-20,12,29.181,DEN,@,NOR,L 0-42,,,,,2,0.0,0,0
98,1988,1988-11-27,13,29.188,DEN,,RAM,W 35-24,5,5,100.0,,1,0.0,0,5
99,1988,1988-12-04,14,29.195,DEN,@,RAI,L 20-21,2,2,100.0,2,2,100.0,0,8
100,1988,1988-12-11,15,29.202,DEN,@,SEA,L 14-42,2,2,100.0,,2,0.0,0,2
101,1988,1988-12-17,16,29.208,DEN,,NWE,W 21-10,3,3,100.0,,,,0,3
102,1989,1989-10-01,4,30.131,MIN,,TAM,W 17-3,2,2,100.0,1,2,50.0,0,5
103,1989,1989-10-08,5,30.138,MIN,,DET,W 24-17,3,3,100.0,1,2,50.0,0,6
104,1989,1989-10-15,6,30.145,MIN,,GNB,W 26-14,3,3,100.0,1,3,33.3,0,6
105,1989,1989-10-22,7,30.152,MIN,@,DET,W 20-7,2,2,100.0,2,2,100.0,0,8
106,1989,1989-10-30,8,30.160,MIN,@,NYG,L 14-24,2,2,100.0,,1,0.0,0,2
107,1989,1989-11-05,9,30.166,MIN,,RAM,W 23-21,,,,7,7,100.0,0,21
108,1989,1989-11-12,10,30.173,MIN,@,TAM,W 24-10,3,3,100.0,1,1,100.0,0,6
109,1989,1989-11-19,11,30.180,MIN,@,PHI,L 9-10,,1,0.0,1,2,50.0,0,3
110,1989,1989-11-26,12,30.187,MIN,@,GNB,L 19-20,1,1,100.0,4,4,100.0,0,13
111,1989,1989-12-03,13,30.194,MIN,,CHI,W 27-16,3,3,100.0,2,2,100.0,0,9
112,1989,1989-12-10,14,30.201,MIN,,ATL,W 43-17,4,4,100.0,5,5,100.0,0,19
113,1989,1989-12-17,15,30.208,MIN,@,CLE,L 17-23,2,2,100.0,1,2,50.0,0,5
114,1989,1989-12-25,16,30.216,MIN,,CIN,W 29-21,2,2,100.0,5,6,83.3,0,17
115,1990,1990-10-14,6,31.144,DET,@,KAN,L 24-43,3,3,100.0,1,1,100.0,0,6
116,1990,1990-10-28,7,31.158,DET,@,NOR,W 27-10,3,3,100.0,2,4,50.0,0,9
117,1990,1990-11-04,8,31.165,DET,,WAS,L 38-41,5,5,100.0,1,1,100.0,0,8
118,1990,1990-11-11,9,31.172,DET,,MIN,L 7-17,1,1,100.0,,1,0.0,0,1
119,1990,1990-11-18,10,31.179,DET,@,NYG,L 0-20,,,,,,,,
120,1990,1990-11-22,11,31.183,DET,,DEN,W 40-27,,,,,,,,
