ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
53,2002,2002-12-29,16,26.361,GNB,@,NYJ,L 17-42,*,
54,2003,2003-09-07,1,27.248,GNB,,MIN,L 25-30,*,
55,2003,2003-09-14,2,27.255,GNB,,DET,W 31-6,*,
56,2003,2003-09-21,3,27.262,GNB,@,ARI,L 13-20,*,
57,2003,2003-09-29,4,27.270,GNB,@,CHI,W 38-23,*,
58,2003,2003-10-05,5,27.276,GNB,,SEA,W 35-13,*,
59,2003,2003-10-12,6,27.283,GNB,,KAN,L 34-40,*,
60,2003,2003-10-19,7,27.290,GNB,@,STL,L 24-34,*,1.0
61,2003,2003-11-02,8,27.304,GNB,@,MIN,W 30-27,*,
62,2003,2003-11-10,9,27.312,GNB,,PHI,L 14-17,*,
63,2003,2003-11-16,10,27.318,GNB,@,TAM,W 20-13,*,1.0
64,2003,2003-11-23,11,27.325,GNB,,SFO,W 20-10,*,1.0
65,2003,2003-11-27,12,27.329,GNB,@,DET,L 14-22,*,
66,2003,2003-12-07,13,27.339,GNB,,CHI,W 34-21,*,1.0
67,2003,2003-12-14,14,27.346,GNB,@,SDG,W 38-21,*,
68,2003,2003-12-22,15,27.354,GNB,@,OAK,W 41-7,*,
69,2003,2003-12-28,16,27.360,GNB,,DEN,W 31-3,*,
70,2004,2004-09-13,1,28.255,GNB,@,CAR,W 24-14,,
71,2004,2004-09-19,2,28.261,GNB,,CHI,L 10-21,*,
72,2004,2004-09-26,3,28.268,GNB,@,IND,L 31-45,*,
73,2004,2004-10-03,4,28.275,GNB,,NYG,L 7-14,*,
74,2004,2004-10-11,5,28.283,GNB,,TEN,L 27-48,*,
75,2004,2004-10-17,6,28.289,GNB,@,DET,W 38-10,*,
76,2004,2004-10-24,7,28.296,GNB,,DAL,W 41-20,*,
77,2004,2004-10-31,8,28.303,GNB,@,WAS,W 28-14,*,
78,2004,2004-11-14,9,28.317,GNB,,MIN,W 34-31,*,
79,2004,2004-11-21,10,28.324,GNB,@,HOU,W 16-13,*,
80,2004,2004-11-29,11,28.332,GNB,,STL,W 45-17,*,1.0
81,2004,2004-12-05,12,28.338,GNB,@,PHI,L 17-47,*,
82,2004,2004-12-12,13,28.345,GNB,,DET,W 16-13,*,
83,2004,2004-12-19,14,28.352,GNB,,JAX,L 25-28,*,
84,2004,2004-12-24,15,28.357,GNB,@,MIN,W 34-31,*,
85,2004,2005-01-02,16,29.000,GNB,@,CHI,W 31-14,,1.0
