ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
170,2005,2005-11-13,9,33.208,STL,@,SEA,L 16-31,,1,-4,-4.00,0,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
171,2005,2005-11-20,10,33.215,STL,,ARI,L 28-38,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
172,2005,2005-11-27,11,33.222,STL,@,HOU,W 33-27,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
173,2005,2005-12-04,12,33.229,STL,,WAS,L 9-24,,0,0,,0,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
174,2005,2005-12-11,13,33.236,STL,@,MIN,L 13-27,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
175,2005,2005-12-18,14,33.243,STL,,PHI,L 16-17,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
176,2005,2005-12-24,15,33.249,STL,,SFO,L 20-24,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
177,2005,2006-01-01,16,33.257,STL,@,DAL,W 20-10,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,4,50.0,0,8,0,0,,0
178,2006,2006-09-10,1,34.144,STL,,DEN,W 18-10,,0,0,,0,0,0,,0,0,0,,,,,,,,,6,7,85.7,0,18,0,0,,0
179,2006,2006-09-17,2,34.151,STL,@,SFO,L 13-20,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
180,2006,2006-09-24,3,34.158,STL,@,ARI,W 16-14,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
181,2006,2006-10-01,4,34.165,STL,,DET,W 41-34,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,4,5,80.0,0,15,0,0,,0
182,2006,2006-10-08,5,34.172,STL,@,GNB,W 23-20,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
183,2006,2006-10-15,6,34.179,STL,,SEA,L 28-30,,0,0,,0,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
184,2006,2006-10-29,7,34.193,STL,@,SDG,L 24-38,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
185,2006,2006-11-05,8,34.200,STL,,KAN,L 17-31,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,1,30,30.00,0
186,2006,2006-11-12,9,34.207,STL,@,SEA,L 22-24,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
187,2006,2006-11-19,10,34.214,STL,@,CAR,L 0-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,2006,2006-11-26,11,34.221,STL,,SFO,W 20-17,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
189,2006,2006-12-03,12,34.228,STL,,ARI,L 20-34,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
190,2006,2006-12-11,13,34.236,STL,,CHI,L 27-42,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
191,2006,2006-12-17,14,34.242,STL,@,OAK,W 20-0,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,1,28,28.00,0
192,2006,2006-12-24,15,34.249,STL,,WAS,W 37-31,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,1,2,50.0,0,7,0,0,,0
193,2006,2006-12-31,16,34.256,STL,@,MIN,W 41-21,,0,0,,0,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,1,33,33.00,0
194,2007,2007-09-09,1,35.143,STL,,CAR,L 13-27,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
195,2007,2007-09-16,2,35.150,STL,,SFO,L 16-17,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
196,2007,2007-09-23,3,35.157,STL,@,TAM,L 3-24,,0,0,,0,0,0,,0,0,0,,,,,,,,,1,3,33.3,0,3,0,0,,0
197,2007,2007-09-30,4,35.164,STL,@,DAL,L 7-35,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,,1,0.0,0,1,0,0,,0
198,2007,2007-10-07,5,35.171,STL,,ARI,L 31-34,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,3,3,100.0,0,11,0,0,,0
199,2007,2007-10-14,6,35.178,STL,@,BAL,L 3-22,,0,0,,0,0,0,,0,0,0,,,,,,,,,1,2,50.0,0,3,0,0,,0
200,2007,2007-10-21,7,35.185,STL,@,SEA,L 6-33,,0,0,,0,0,0,,0,0,0,,,,,,,,,2,3,66.7,0,6,0,0,,0
201,2007,2007-10-28,8,35.192,STL,,CLE,L 20-27,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
202,2007,2007-11-11,9,35.206,STL,@,NOR,W 37-29,,0,0,,0,0,0,,0,0,0,,,,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
203,2007,2007-11-18,10,35.213,STL,@,SFO,W 13-9,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
204,2007,2007-11-25,11,35.220,STL,,SEA,L 19-24,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
205,2007,2007-12-02,12,35.227,STL,,ATL,W 28-16,,0,0,,0,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
206,2007,2007-12-09,13,35.234,STL,@,CIN,L 10-19,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
207,2007,2007-12-16,14,35.241,STL,,GNB,L 14-33,,0,0,,0,0,0,,0,0,0,,,,,,2,2,100.0,,1,0.0,0,2,0,0,,0
208,2007,2007-12-20,15,35.245,STL,,PIT,L 24-41,,0,0,,0,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
209,2007,2007-12-30,16,35.255,STL,@,ARI,L 19-48,,0,0,,0,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
