ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
39,1976,1976-11-28,12,25.114,NWE,,DEN,W 38-14,0,0,,0,0,0,1,38,0
40,1976,1976-12-05,13,25.121,NWE,,NOR,W 27-6,,,,,,,,,
41,1976,1976-12-12,14,25.128,NWE,@,TAM,W 31-14,0,0,,0,1,6,1,68,1
42,1977,1977-09-18,1,26.043,NWE,,KAN,W 21-17,,,,,,,,,
43,1977,1977-09-26,2,26.051,NWE,@,CLE,L 27-30,,,,,,,,,
44,1977,1977-10-02,3,26.057,NWE,@,NYJ,L 27-30,,,,,,,,,
45,1977,1977-10-16,5,26.071,NWE,@,SDG,W 24-20,,,,,,,,,
46,1977,1977-10-23,6,26.078,NWE,,BAL,W 17-3,,,,,,,,,
47,1977,1977-10-30,7,26.085,NWE,,NYJ,W 24-13,,,,,,,,,
48,1977,1977-11-06,8,26.092,NWE,,BUF,L 14-24,0,0,,0,0,0,1,7,0
49,1977,1977-11-13,9,26.099,NWE,@,MIA,L 5-17,,,,,,,,,
50,1977,1977-11-20,10,26.106,NWE,@,BUF,W 20-7,,,,,,,,,
51,1977,1977-11-27,11,26.113,NWE,,PHI,W 14-6,,,,,,,,,
52,1977,1977-12-04,12,26.120,NWE,@,ATL,W 16-10,,,,,,,,,
53,1977,1977-12-11,13,26.127,NWE,,MIA,W 14-10,0,0,,0,0,0,1,10,0
54,1977,1977-12-18,14,26.134,NWE,@,BAL,L 24-30,,,,,,,,,
55,1978,1978-09-03,1,27.028,NWE,,WAS,L 14-16,,,,,,,,,
56,1978,1978-09-10,2,27.035,NWE,@,STL,W 16-6,,,,,,,,,
57,1978,1978-09-18,3,27.043,NWE,,BAL,L 27-34,,,,,,,,,
58,1978,1978-09-24,4,27.049,NWE,@,OAK,W 21-14,,,,,,,,,
59,1978,1978-10-08,6,27.063,NWE,,PHI,W 24-14,,,,,,,,,
60,1978,1978-10-15,7,27.070,NWE,@,CIN,W 10-3,,,,,,,,,
61,1978,1978-10-22,8,27.077,NWE,,MIA,W 33-24,,,,,,,,,
62,1978,1978-10-29,9,27.084,NWE,,NYJ,W 55-21,,,,,,,,,
63,1978,1978-11-05,10,27.091,NWE,@,BUF,W 14-10,,,,,,,,,
64,1978,1978-11-12,11,27.098,NWE,,HOU,L 23-26,,,,,,,,,
65,1978,1978-11-19,12,27.105,NWE,@,NYJ,W 19-17,,,,,,,,,
66,1978,1978-11-26,13,27.112,NWE,@,BAL,W 35-14,,,,,,,,,
67,1978,1978-12-03,14,27.119,NWE,@,DAL,L 10-17,,,,,,,,,
68,1978,1978-12-10,15,27.126,NWE,,BUF,W 26-24,,,,,,,,,
69,1978,1978-12-18,16,27.134,NWE,@,MIA,L 3-23,,,,,,,,,
70,1979,1979-09-03,1,28.028,NWE,,PIT,L 13-16,,,,,,,,,
71,1979,1979-09-09,2,28.034,NWE,,NYJ,W 56-3,,,,,,,,,
72,1979,1979-09-16,3,28.041,NWE,@,CIN,W 20-14,,,,,,,,,
73,1979,1979-09-23,4,28.048,NWE,,SDG,W 27-21,,,,,,,,,
74,1979,1979-10-01,5,28.056,NWE,@,GNB,L 14-27,,,,,,,,,
75,1979,1979-10-07,6,28.062,NWE,,DET,W 24-17,,,,,,,,,
76,1979,1979-10-14,7,28.069,NWE,@,CHI,W 27-7,,,,,,,,,
77,1979,1979-10-21,8,28.076,NWE,,MIA,W 28-13,,,,,,,,,
78,1979,1979-10-28,9,28.083,NWE,@,BAL,L 26-31,,,,,,,,,
79,1979,1979-11-04,10,28.090,NWE,@,BUF,W 26-6,,,,,,,,,
80,1979,1979-11-11,11,28.097,NWE,@,DEN,L 10-45,,,,,,,,,
81,1979,1979-11-18,12,28.104,NWE,,BAL,W 50-21,,,,,,,,,
82,1979,1979-11-25,13,28.111,NWE,,BUF,L 13-16,,,,,,,,,
83,1979,1979-11-29,14,28.115,NWE,@,MIA,L 24-39,,,,,,,,,
84,1979,1979-12-09,15,28.125,NWE,@,NYJ,L 26-27,,,,,,,,,
