ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
23,2013,2013-10-20,7,22.163,BAL,@,PIT,L 16-19,,6,13,2.17,0,1,1,9,9.00,0,100.0%,9.00,0,0,0.0,0,0
24,2013,2013-11-03,8,22.177,BAL,@,CLE,L 18-24,,6,11,1.83,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
25,2013,2013-11-10,9,22.184,BAL,,CIN,W 20-17,,8,31,3.88,0,3,2,12,6.00,0,66.7%,4.00,0,0,0.0,0,0
26,2013,2013-11-17,10,22.191,BAL,@,CHI,L 20-23,,10,18,1.80,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
27,2013,2013-11-24,11,22.198,BAL,,NYJ,W 19-3,,11,30,2.73,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
28,2013,2013-11-28,12,22.202,BAL,,PIT,W 22-20,,9,35,3.89,0,3,3,4,1.33,0,100.0%,1.33,0,0,0.0,0,0
29,2013,2013-12-08,13,22.212,BAL,,MIN,W 29-26,,7,12,1.71,0,2,1,5,5.00,0,50.0%,2.50,0,0,0.0,1,0
30,2013,2013-12-16,14,22.220,BAL,@,DET,W 18-16,,7,21,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
31,2013,2013-12-22,15,22.226,BAL,,NWE,L 7-41,,10,31,3.10,0,5,3,27,9.00,0,60.0%,5.40,0,0,0.0,0,0
32,2013,2013-12-29,16,22.233,BAL,@,CIN,L 17-34,,5,28,5.60,0,4,4,18,4.50,0,100.0%,4.50,0,0,0.0,0,0
33,2014,2014-09-07,1,23.120,BAL,,CIN,L 16-23,*,6,17,2.83,0,0,0,0,,0,0.0%,,0,0,0.0,1,0
34,2014,2014-09-11,2,23.124,BAL,,PIT,W 26-6,*,22,96,4.36,0,2,1,7,7.00,0,50.0%,3.50,0,0,0.0,0,0
35,2014,2014-10-05,5,23.148,BAL,@,IND,L 13-20,,4,30,7.50,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
36,2014,2014-10-12,6,23.155,BAL,@,TAM,W 48-17,,15,32,2.13,1,0,0,0,,0,0.0%,,1,6,0.0,0,0
37,2014,2014-10-19,7,23.162,BAL,,ATL,W 29-7,,8,21,2.63,1,1,0,0,,0,0.0%,0.00,1,6,0.0,0,0
38,2014,2014-11-02,9,23.176,BAL,@,PIT,L 23-43,,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
39,2014,2014-11-09,10,23.183,BAL,,TEN,W 21-7,,8,31,3.88,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
40,2014,2014-11-24,11,23.198,BAL,@,NOR,W 34-27,,7,28,4.00,0,1,1,6,6.00,0,100.0%,6.00,0,0,0.0,0,0
41,2014,2014-11-30,12,23.204,BAL,,SDG,L 33-34,,6,16,2.67,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
42,2014,2014-12-07,13,23.211,BAL,@,MIA,W 28-13,,3,50,16.67,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
43,2014,2014-12-14,14,23.218,BAL,,JAX,W 20-12,,6,37,6.17,0,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
44,2014,2014-12-21,15,23.225,BAL,@,HOU,L 13-25,,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
45,2014,2014-12-28,16,23.232,BAL,,CLE,W 20-10,,6,8,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
46,2015,2015-09-13,1,24.126,JAX,,CAR,L 9-20,,0,0,,0,2,1,4,4.00,0,50.0%,2.00,0,0,0.0,0,0
47,2015,2015-09-20,2,24.133,JAX,,MIA,W 23-20,,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
48,2015,2015-09-27,3,24.140,JAX,@,NWE,L 17-51,,1,1,1.00,0,3,2,3,1.50,0,66.7%,1.00,0,0,0.0,0,0
49,2015,2015-10-04,4,24.147,JAX,@,IND,L 13-16,,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
50,2015,2015-10-11,5,24.154,JAX,@,TAM,L 31-38,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
51,2015,2015-10-25,7,24.168,JAX,,BUF,W 34-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
52,2015,2015-11-08,8,24.182,JAX,@,NYJ,L 23-28,,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,0,0
