ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
181,2015,2015-12-06,12,34.148,IND,@,PIT,L 10-45,*,3,2,44,22.00,0,66.7%,14.67,0,0,,0,,0,0,0.0,0,0
182,2015,2015-12-13,13,34.155,IND,@,JAX,L 16-51,*,5,3,19,6.33,0,60.0%,3.80,0,0,,0,,0,0,0.0,0,0
183,2015,2015-12-20,14,34.162,IND,,HOU,L 10-16,*,5,3,32,10.67,0,60.0%,6.40,0,0,,0,,0,0,0.0,0,0
184,2015,2015-12-27,15,34.169,IND,@,MIA,W 18-12,*,5,3,39,13.00,0,60.0%,7.80,0,0,,0,,0,0,0.0,0,0
185,2015,2016-01-03,16,34.176,IND,,TEN,W 30-24,*,6,4,46,11.50,1,66.7%,7.67,0,0,,0,,1,6,0.0,0,0
186,2016,2016-09-11,1,35.062,TEN,,MIN,L 16-25,,7,3,30,10.00,0,42.9%,4.29,0,0,,0,,0,0,0.0,0,0
187,2016,2016-09-18,2,35.069,TEN,@,DET,W 16-15,,1,1,9,9.00,1,100.0%,9.00,0,0,,0,,1,6,0.0,0,0
188,2016,2016-09-25,3,35.076,TEN,,OAK,L 10-17,,3,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
189,2016,2016-10-02,4,35.083,TEN,@,HOU,L 20-27,*,5,3,33,11.00,0,60.0%,6.60,0,0,,0,,0,0,0.0,0,0
190,2016,2016-10-09,5,35.090,TEN,@,MIA,W 30-17,,4,2,13,6.50,1,50.0%,3.25,0,0,,0,,1,6,0.0,1,0
191,2016,2016-10-16,6,35.097,TEN,,CLE,W 28-26,*,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
192,2016,2016-10-23,7,35.104,TEN,,IND,L 26-34,*,2,0,0,,0,0.0%,0.00,0,0,,0,,0,0,0.0,0,0
193,2016,2016-10-27,8,35.108,TEN,,JAX,W 36-22,,0,0,0,,0,0.0%,,0,0,,0,,0,0,0.0,0,0
