ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
28,1969,1969-12-14,14,24.360,CIN,@,DEN,L 16-27,11,15,1.36,0,1,-7,-7.00,0,0,0,,0,0,0,,0,0,0
29,1970,1970-09-20,1,25.275,CIN,,OAK,W 31-21,5,15,3.00,1,0,0,,0,1,22,22.00,0,0,0,,0,1,6
30,1970,1970-09-27,2,25.282,CIN,@,DET,L 3-38,6,16,2.67,0,0,0,,0,1,32,32.00,0,0,0,,0,0,0
31,1970,1970-10-04,3,25.289,CIN,,HOU,L 13-20,7,26,3.71,0,0,0,,0,1,29,29.00,0,0,0,,0,0,0
32,1970,1970-10-11,4,25.296,CIN,@,CLE,L 27-30,6,17,2.83,0,3,21,7.00,0,2,44,22.00,0,0,0,,0,0,0
33,1970,1970-10-18,5,25.303,CIN,,KAN,L 19-27,6,33,5.50,0,3,25,8.33,0,2,57,28.50,0,0,0,,0,0,0
34,1970,1970-10-25,6,25.310,CIN,@,WAS,L 0-20,7,8,1.14,0,1,27,27.00,0,1,17,17.00,0,1,0,0.00,0,0,0
35,1970,1970-11-02,7,25.318,CIN,@,PIT,L 10-21,12,40,3.33,0,0,0,,0,3,88,29.33,0,0,0,,0,0,0
36,1970,1970-11-08,8,25.324,CIN,@,BUF,W 43-14,13,49,3.77,0,3,15,5.00,0,0,0,,0,0,0,,0,0,0
37,1970,1970-11-15,9,25.331,CIN,,CLE,W 14-10,14,63,4.50,1,2,13,6.50,0,1,26,26.00,0,0,0,,0,1,6
38,1970,1970-11-22,10,25.338,CIN,,PIT,W 34-7,18,119,6.61,1,1,8,8.00,0,0,0,,0,0,0,,0,1,6
39,1970,1970-11-29,11,25.345,CIN,,NOR,W 26-6,14,74,5.29,1,1,21,21.00,0,0,0,,0,0,0,,0,1,6
40,1970,1970-12-06,12,25.352,CIN,@,SDG,W 17-14,15,43,2.87,0,1,0,0.00,0,1,23,23.00,0,0,0,,0,0,0
41,1970,1970-12-13,13,25.359,CIN,@,HOU,W 30-20,12,83,6.92,0,1,22,22.00,0,1,25,25.00,0,0,0,,0,0,0
42,1970,1970-12-20,14,26.001,CIN,,BOS,W 45-7,14,36,2.57,2,1,23,23.00,1,0,0,,0,0,0,,0,3,18
43,1971,1971-09-19,1,26.274,CIN,,PHI,W 37-14,3,21,7.00,0,0,0,,0,3,37,12.33,0,0,0,,0,0,0
44,1971,1971-09-26,2,26.281,CIN,@,PIT,L 10-21,1,-5,-5.00,0,1,8,8.00,0,1,22,22.00,0,0,0,,0,0,0
45,1971,1971-10-03,3,26.288,CIN,@,GNB,L 17-20,5,17,3.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
46,1971,1971-10-10,4,26.295,CIN,,MIA,L 13-23,5,19,3.80,0,1,16,16.00,0,2,24,12.00,0,0,0,,0,0,0
47,1971,1971-10-17,5,26.302,CIN,,CLE,L 24-27,4,34,8.50,1,0,0,,0,0,0,,0,0,0,,0,1,6
48,1971,1971-10-24,6,26.309,CIN,@,OAK,L 27-31,6,37,6.17,0,0,0,,0,2,41,20.50,0,0,0,,0,0,0
49,1971,1971-10-31,7,26.316,CIN,@,HOU,L 6-10,7,31,4.43,0,0,0,,0,0,0,,0,0,0,,0,0,0
50,1971,1971-11-07,8,26.323,CIN,,ATL,L 6-9,0,0,,0,0,0,,0,1,18,18.00,0,0,0,,0,0,0
51,1971,1971-11-14,9,26.330,CIN,@,DEN,W 24-10,5,23,4.60,0,2,-2,-1.00,0,1,26,26.00,0,0,0,,0,0,0
52,1971,1971-11-21,10,26.337,CIN,,HOU,W 28-13,3,-1,-0.33,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
53,1971,1971-11-28,11,26.344,CIN,,SDG,W 31-0,5,20,4.00,0,3,27,9.00,0,0,0,,0,0,0,,0,0,0
54,1971,1971-12-05,12,26.351,CIN,@,CLE,L 27-31,0,0,,0,0,0,,0,3,71,23.67,0,0,0,,0,0,0
55,1971,1971-12-12,13,26.358,CIN,,PIT,L 13-21,0,0,,0,0,0,,0,1,13,13.00,0,0,0,,0,0,0
56,1971,1971-12-19,14,27.000,CIN,@,NYJ,L 21-35,5,17,3.40,0,1,-2,-2.00,0,3,62,20.67,0,0,0,,0,0,0
57,1972,1972-09-17,1,27.273,CIN,@,NWE,W 31-7,9,56,6.22,0,0,0,,0,0,0,,0,0,0,,0,0,0
58,1972,1972-09-24,2,27.280,CIN,,PIT,W 15-10,4,12,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
59,1972,1972-10-08,4,27.294,CIN,,DEN,W 21-10,3,9,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
60,1972,1972-10-22,6,27.308,CIN,@,RAM,L 12-15,5,17,3.40,0,0,0,,0,0,0,,0,0,0,,0,0,0
61,1972,1972-10-29,7,27.315,HOU,@,CIN,L 7-30,7,43,6.14,1,0,0,,0,0,0,,0,0,0,,0,1,6
62,1972,1972-11-05,8,27.322,HOU,@,CLE,L 0-20,15,77,5.13,0,1,6,6.00,0,0,0,,0,0,0,,0,0,0
63,1972,1972-11-12,9,27.329,HOU,,PHI,L 17-18,13,80,6.15,1,4,21,5.25,0,0,0,,0,0,0,,0,1,6
64,1972,1972-11-19,10,27.336,HOU,,GNB,L 10-23,11,32,2.91,1,2,17,8.50,0,0,0,,0,0,0,,0,1,6
65,1972,1972-11-26,11,27.343,HOU,@,SDG,L 20-34,9,17,1.89,0,3,18,6.00,0,0,0,,0,0,0,,0,0,0
66,1972,1972-12-03,12,27.350,HOU,@,ATL,L 10-20,10,41,4.10,0,4,50,12.50,0,0,0,,0,0,0,,0,0,0
67,1972,1972-12-10,13,27.357,HOU,,PIT,L 3-9,8,20,2.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
68,1972,1972-12-17,14,27.364,HOU,,CIN,L 17-61,13,45,3.46,0,0,0,,0,0,0,,0,0,0,,0,0,0
69,1973,1973-09-16,1,28.271,HOU,@,NYG,L 14-34,,,,,,,,,,,,,,,,,,
70,1973,1973-09-23,2,28.278,HOU,@,CIN,L 10-24,,,,,,,,,,,,,,,,,,
71,1973,1973-09-30,3,28.285,HOU,,PIT,L 7-36,2,3,1.50,0,2,20,10.00,0,0,0,,0,0,0,,0,0,0
72,1973,1973-10-07,4,28.292,HOU,,RAM,L 26-31,,,,,,,,,,,,,,,,,,
73,1973,1973-10-14,5,28.299,HOU,,DEN,L 20-48,,,,,,,,,,,,,,,,,,
74,1973,1973-10-21,6,28.306,HOU,@,CLE,L 13-42,,,,,,,,,,,,,,,,,,
75,1973,1973-10-28,7,28.313,HOU,@,CHI,L 14-35,8,44,5.50,1,3,25,8.33,0,0,0,,0,0,0,,0,1,6
76,1973,1973-11-04,8,28.320,HOU,@,BAL,W 31-27,4,4,1.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
77,1973,1973-12-02,12,28.348,HOU,,OAK,L 6-17,,,,,,,,,,,,,,,,,,
78,1973,1973-12-09,13,28.355,HOU,@,PIT,L 7-33,,,,,,,,,,,,,,,,,,
79,1973,1973-12-16,14,28.362,HOU,,CIN,L 24-27,20,100,5.00,1,2,1,0.50,0,0,0,,0,0,0,,0,1,6
