ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
25,2001,2001-12-09,12,27.339,CHI,@,GNB,L 7-17,,,,,,,,,
26,2001,2001-12-16,13,27.346,CHI,,TAM,W 27-3,,,,,,,,,
27,2001,2001-12-23,14,27.353,CHI,@,WAS,W 20-15,,,,,,,,,
28,2001,2001-12-30,15,27.360,CHI,@,DET,W 24-0,,,,,,,,,
29,2001,2002-01-06,16,28.002,CHI,,JAX,W 33-13,,,,,,,,,
30,2002,2002-09-08,1,28.247,WAS,,ARI,W 31-23,,,,,,,,,
31,2002,2002-09-16,2,28.255,WAS,,PHI,L 7-37,*,,,,,,,,
32,2002,2002-09-22,3,28.261,WAS,@,SFO,L 10-20,,0,0,,0,1.0,0,0,0
33,2002,2002-10-06,4,28.275,WAS,@,TEN,W 31-14,,,,,,,,,
34,2002,2002-10-13,5,28.282,WAS,,NOR,L 27-43,,,,,,,,,
35,2002,2002-10-20,6,28.289,WAS,@,GNB,L 9-30,,,,,,,,,
36,2002,2002-10-27,7,28.296,WAS,,IND,W 26-21,,,,,,,,,
37,2002,2002-11-03,8,28.303,WAS,@,SEA,W 14-3,,,,,,,,,
38,2002,2002-11-17,10,28.317,WAS,@,NYG,L 17-19,,,,,,,,,
39,2002,2002-11-24,11,28.324,WAS,,STL,W 20-17,,,,,,,,,
40,2002,2002-11-28,12,28.328,WAS,@,DAL,L 20-27,,0,0,,0,1.0,0,0,0
41,2002,2002-12-08,13,28.338,WAS,,NYG,L 21-27,*,,,,,,,,
42,2002,2002-12-15,14,28.345,WAS,@,PHI,L 21-34,,,,,,,,,
43,2002,2002-12-22,15,28.352,WAS,,HOU,W 26-10,*,,,,,,,,
44,2002,2002-12-29,16,28.359,WAS,,DAL,W 20-14,*,0,0,,0,1.0,0,0,0
45,2003,2003-09-07,1,29.246,CIN,,DEN,L 10-30,*,,,,,,,,
46,2003,2003-09-14,2,29.253,CIN,@,OAK,L 20-23,,,,,,,,,
47,2003,2003-09-21,3,29.260,CIN,,PIT,L 10-17,*,,,,,,,,
48,2003,2003-09-28,4,29.267,CIN,@,CLE,W 21-14,*,,,,,,,,
49,2003,2003-10-05,5,29.274,CIN,@,BUF,L 16-22,,,,,,,,,
50,2003,2003-10-19,6,29.288,CIN,,BAL,W 34-26,,0,0,,0,0.5,0,0,0
51,2003,2003-10-26,7,29.295,CIN,,SEA,W 27-24,,,,,,,,,
52,2003,2003-11-02,8,29.302,CIN,@,ARI,L 14-17,,,,,,,,,
53,2003,2003-11-09,9,29.309,CIN,,HOU,W 34-27,,,,,,,,,
54,2003,2003-11-16,10,29.316,CIN,,KAN,W 24-19,,,,,,,,,
55,2003,2003-11-23,11,29.323,CIN,@,SDG,W 34-27,,1,13,13.00,0,0.0,0,0,0
56,2003,2003-11-30,12,29.330,CIN,@,PIT,W 24-20,,,,,,,,,
57,2003,2003-12-07,13,29.337,CIN,@,BAL,L 13-31,,,,,,,,,
58,2003,2003-12-14,14,29.344,CIN,,SFO,W 41-38,,,,,,,,,
59,2003,2003-12-21,15,29.351,CIN,@,STL,L 10-27,,,,,,,,,
60,2003,2003-12-28,16,29.358,CIN,,CLE,L 14-22,,1,20,20.00,0,0.0,0,0,0
61,2004,2004-09-12,1,30.252,CIN,@,NYJ,L 24-31,,,,,,,,,
62,2004,2004-09-19,2,30.259,CIN,,MIA,W 16-13,,,,,,,,,
63,2004,2004-10-17,5,30.287,CIN,@,CLE,L 17-34,,,,,,,,,
64,2004,2004-10-25,6,30.295,CIN,,DEN,W 23-10,,,,,,,,,
65,2004,2004-11-21,10,30.322,CIN,,PIT,L 14-19,,,,,,,,,
66,2004,2004-12-05,12,30.336,CIN,@,BAL,W 27-26,,,,,,,,,
67,2004,2004-12-12,13,30.343,CIN,@,NWE,L 28-35,,,,,,,,,
68,2004,2004-12-19,14,30.350,CIN,,BUF,L 17-33,*,0,0,,0,2.0,0,0,0
69,2004,2004-12-26,15,30.357,CIN,,NYG,W 23-22,*,0,0,,0,0.0,1,-2,0
70,2004,2005-01-02,16,30.364,CIN,@,PHI,W 38-10,,,,,,,,,
71,2005,2005-09-11,1,31.250,CIN,@,CLE,W 27-13,,,,,,,,,
72,2005,2005-09-18,2,31.257,CIN,,MIN,W 37-8,*,0,0,,0,1.0,0,0,0
73,2005,2005-09-25,3,31.264,CIN,@,CHI,W 24-7,,,,,,,,,
74,2005,2005-10-02,4,31.271,CIN,,HOU,W 16-10,,,,,,,,,
75,2005,2005-10-09,5,31.278,CIN,@,JAX,L 20-23,,,,,,,,,
76,2005,2005-10-23,7,31.292,CIN,,PIT,L 13-27,,,,,,,,,
77,2005,2005-10-30,8,31.299,CIN,,GNB,W 21-14,,,,,,,,,
78,2005,2005-11-20,10,31.320,CIN,,IND,L 37-45,,,,,,,,,
79,2005,2005-11-27,11,31.327,CIN,,BAL,W 42-29,,,,,,,,,
80,2005,2005-12-04,12,31.334,CIN,@,PIT,W 38-31,,,,,,,,,
81,2005,2005-12-11,13,31.341,CIN,,CLE,W 23-20,,,,,,,,,
