ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
87,1988,1988-11-14,11,28.127,BUF,@,MIA,W 31-6,,,,,,,,,,
88,1988,1988-11-20,12,28.133,BUF,,NYJ,W 9-6,,,,,,,,,,
89,1988,1988-11-27,13,28.140,BUF,@,CIN,L 21-35,,,,,,,,,,
90,1988,1988-12-04,14,28.147,BUF,@,TAM,L 5-10,,,,,,,,,,
91,1988,1988-12-11,15,28.154,BUF,,RAI,W 37-21,,,,,,,,,,
92,1988,1988-12-18,16,28.161,BUF,@,IND,L 14-17,0,0,,0,0,0,1.0,0,0,0
93,1989,1989-09-10,1,29.062,BUF,@,MIA,W 27-24,,,,,,,,,,
94,1989,1989-09-18,2,29.070,BUF,,DEN,L 14-28,,,,,,,,,,
95,1989,1989-09-24,3,29.076,BUF,@,HOU,W 47-41,,,,,,,,,,
96,1989,1989-10-01,4,29.083,BUF,,NWE,W 31-10,,,,,,,,,,
97,1989,1989-10-08,5,29.090,BUF,@,IND,L 14-37,0,0,,0,0,0,1.0,0,0,0
98,1989,1989-10-16,6,29.098,BUF,,RAM,W 23-20,,,,,,,,,,
99,1989,1989-10-22,7,29.104,BUF,,NYJ,W 34-3,0,0,,0,0,0,1.0,0,0,0
100,1989,1989-10-29,8,29.111,BUF,,MIA,W 31-17,,,,,,,,,,
101,1989,1989-11-05,9,29.118,BUF,@,ATL,L 28-30,0,0,,0,0,0,2.0,0,0,0
102,1989,1989-11-12,10,29.125,BUF,,IND,W 30-7,,,,,,,,,,
103,1989,1989-11-19,11,29.132,BUF,@,NWE,L 24-33,,,,,,,,,,
104,1989,1989-11-26,12,29.139,BUF,,CIN,W 24-7,,,,,,,,,,
105,1989,1989-12-04,13,29.147,BUF,@,SEA,L 16-17,0,0,,0,0,0,1.0,0,0,0
106,1989,1989-12-10,14,29.153,BUF,,NOR,L 19-22,,,,,,,,,,
107,1989,1989-12-17,15,29.160,BUF,@,SFO,L 10-21,0,0,,0,0,0,1.0,0,0,0
108,1989,1989-12-23,16,29.166,BUF,@,NYJ,W 37-0,,,,,,,,,,
109,1990,1990-09-09,1,30.061,BUF,,IND,W 26-10,0,0,,0,0,0,1.0,0,0,0
110,1990,1990-09-16,2,30.068,BUF,@,MIA,L 7-30,,,,,,,,,,
111,1990,1990-09-24,3,30.076,BUF,@,NYJ,W 30-7,,,,,,,,,,
112,1990,1990-09-30,4,30.082,BUF,,DEN,W 29-28,,,,,,,,,,
113,1990,1990-10-07,5,30.089,BUF,,RAI,W 38-24,,,,,,,,,,
114,1990,1990-10-21,6,30.103,BUF,,NYJ,W 30-27,,,,,,,,,,
115,1990,1990-10-28,7,30.110,BUF,@,NWE,W 27-10,,,,,,,,,,
116,1990,1990-11-04,8,30.117,BUF,@,CLE,W 42-0,0,0,,0,1,6,0.0,2,60,1
117,1990,1990-11-11,9,30.124,BUF,,PHO,W 45-14,0,0,,0,0,0,1.0,0,0,0
118,1990,1990-11-18,10,30.131,BUF,,NWE,W 14-0,,,,,,,,,,
119,1990,1990-11-26,11,30.139,BUF,@,HOU,L 24-27,,,,,,,,,,
120,1990,1990-12-02,12,30.145,BUF,,PHI,W 30-23,0,0,,0,0,0,2.0,0,0,0
121,1990,1990-12-09,13,30.152,BUF,@,IND,W 31-7,,,,,,,,,,
122,1990,1990-12-15,14,30.158,BUF,@,NYG,W 17-13,,,,,,,,,,
123,1990,1990-12-23,15,30.166,BUF,,MIA,W 24-14,,,,,,,,,,
124,1990,1990-12-30,16,30.173,BUF,@,WAS,L 14-29,,,,,,,,,,
125,1991,1991-09-01,1,31.053,BUF,,MIA,W 35-31,0,0,,0,0,0,1.0,0,0,0
126,1991,1991-09-08,2,31.060,BUF,,PIT,W 52-34,,,,,,,,,,
127,1991,1991-09-15,3,31.067,BUF,@,NYJ,W 23-20,0,0,,0,0,0,1.0,0,0,0
128,1991,1991-09-22,4,31.074,BUF,@,TAM,W 17-10,,,,,,,,,,
129,1991,1991-09-29,5,31.081,BUF,,CHI,W 35-20,,,,,,,,,,
130,1991,1991-10-07,6,31.089,BUF,@,KAN,L 6-33,,,,,,,,,,
131,1991,1991-10-13,7,31.095,BUF,,IND,W 42-6,,,,,,,,,,
132,1991,1991-10-21,8,31.103,BUF,,CIN,W 35-16,,,,,,,,,,
133,1991,1991-11-03,9,31.116,BUF,,NWE,W 22-17,0,0,,0,0,0,0.0,1,11,0
134,1991,1991-11-10,10,31.123,BUF,@,GNB,W 34-24,0,0,,0,0,0,1.0,0,0,0
135,1991,1991-11-18,11,31.131,BUF,@,MIA,W 41-27,0,0,,0,0,0,0.0,1,0,0
136,1991,1991-11-24,12,31.137,BUF,@,NWE,L 13-16,0,0,,0,0,0,1.0,1,12,0
137,1991,1991-12-01,13,31.144,BUF,,NYJ,W 24-13,,,,,,,,,,
138,1991,1991-12-08,14,31.151,BUF,@,RAI,W 30-27,,,,,,,,,,
139,1991,1991-12-15,15,31.158,BUF,@,IND,W 35-7,0,0,,0,0,0,0.0,1,13,0
140,1991,1991-12-22,16,31.165,BUF,,DET,L 14-17,0,0,,0,0,0,0.0,1,9,0
141,1992,1992-09-06,1,32.058,BUF,,RAM,W 40-7,,,,,,,,,,
142,1992,1992-09-13,2,32.065,BUF,@,SFO,W 34-31,,,,,,,,,,
143,1992,1992-09-20,3,32.072,BUF,,IND,W 38-0,,,,,,,,,,
144,1992,1992-09-27,4,32.079,BUF,@,NWE,W 41-7,,,,,,,,,,
145,1992,1992-10-04,5,32.086,BUF,,MIA,L 10-37,,,,,,,,,,
146,1992,1992-10-11,6,32.093,BUF,@,RAI,L 3-20,0,0,,0,0,0,1.0,0,0,0
147,1992,1992-10-26,7,32.108,BUF,@,NYJ,W 24-20,0,0,,0,0,0,1.0,0,0,0
148,1992,1992-11-01,8,32.114,BUF,,NWE,W 16-7,0,0,,0,0,0,1.0,0,0,0
149,1992,1992-11-08,9,32.121,BUF,,PIT,W 28-20,,,,,,,,,,
150,1992,1992-11-16,10,32.129,BUF,@,MIA,W 26-20,0,0,,0,0,0,1.0,0,0,0
151,1992,1992-11-22,11,32.135,BUF,,ATL,W 41-14,,,,,,,,,,
152,1992,1992-11-29,12,32.142,BUF,@,IND,L 13-16,,,,,,,,,,
153,1992,1992-12-06,13,32.149,BUF,,NYJ,L 17-24,,,,,,,,,,
154,1992,1992-12-12,14,32.155,BUF,,DEN,W 27-17,,,,,,,,,,
155,1992,1992-12-20,15,32.163,BUF,@,NOR,W 20-16,,,,,,,,,,
156,1992,1992-12-27,16,32.170,BUF,@,HOU,L 3-27,,,,,,,,,,
157,1993,1993-09-05,1,33.057,BUF,,NWE,W 38-14,,,,,,,,,,
158,1993,1993-09-12,2,33.064,BUF,@,DAL,W 13-10,,,,,,,,,,
159,1993,1993-09-26,3,33.078,BUF,,MIA,L 13-22,,,,,,,,,,
160,1993,1993-10-03,4,33.085,BUF,,NYG,W 17-14,,,,,,,,,,
161,1993,1993-10-11,5,33.093,BUF,,HOU,W 35-7,0,0,,0,0,0,0.0,1,6,0
162,1993,1993-10-24,6,33.106,BUF,@,NYJ,W 19-10,0,0,,0,1,6,1.0,1,61,1
163,1993,1993-11-01,7,33.114,BUF,,WAS,W 24-10,0,0,,0,0,0,0.0,1,7,0
164,1993,1993-11-07,8,33.120,BUF,@,NWE,W 13-10,,,,,,,,,,
165,1993,1993-11-15,9,33.128,BUF,@,PIT,L 0-23,,,,,,,,,,
166,1993,1993-11-21,10,33.134,BUF,,IND,W 23-9,,,,,,,,,,
167,1993,1993-11-28,11,33.141,BUF,@,KAN,L 7-23,,,,,,,,,,
168,1993,1993-12-05,12,33.148,BUF,,RAI,L 24-25,,,,,,,,,,
169,1993,1993-12-12,13,33.155,BUF,@,PHI,W 10-7,,,,,,,,,,
170,1993,1993-12-19,14,33.162,BUF,@,MIA,W 47-34,,,,,,,,,,
171,1993,1993-12-26,15,33.169,BUF,,NYJ,W 16-14,,,,,,,,,,
172,1993,1994-01-02,16,33.176,BUF,@,IND,W 30-10,0,0,,0,0,0,1.0,0,0,0
173,1994,1994-09-04,1,34.056,BUF,,NYJ,L 3-23,,,,,,,,,,
174,1994,1994-09-11,2,34.063,BUF,@,NWE,W 38-35,,,,,,,,,,
175,1994,1994-09-18,3,34.070,BUF,@,HOU,W 15-7,,,,,,,,,,
176,1994,1994-09-26,4,34.078,BUF,,DEN,W 27-20,,,,,,,,,,
177,1994,1994-10-02,5,34.084,BUF,@,CHI,L 13-20,,,,,,,,,,
178,1994,1994-10-09,6,34.091,BUF,,MIA,W 21-11,,,,,,,,,,
179,1994,1994-10-16,7,34.098,BUF,,IND,L 17-27,,,,,,,,,,
180,1994,1994-10-30,8,34.112,BUF,,KAN,W 44-10,,,,,,,,,,
181,1994,1994-11-06,9,34.119,BUF,@,NYJ,L 17-22,,,,,,,,,,
182,1994,1994-11-14,10,34.127,BUF,@,PIT,L 10-23,,,,,,,,,,
183,1994,1994-11-20,11,34.133,BUF,,GNB,W 29-20,,,,,,,,,,
184,1994,1994-11-24,12,34.137,BUF,@,DET,L 21-35,,,,,,,,,,
185,1994,1994-12-04,13,34.147,BUF,@,MIA,W 42-31,,,,,,,,,,
186,1994,1994-12-11,14,34.154,BUF,,MIN,L 17-21,,,,,,,,,,
187,1994,1994-12-18,15,34.161,BUF,,NWE,L 17-41,,,,,,,,,,
188,1994,1994-12-24,16,34.167,BUF,@,IND,L 9-10,,,,,,,,,,
189,1995,1995-09-03,1,35.055,ATL,,CAR,W 23-20,,,,,,,,,,
190,1995,1995-09-10,2,35.062,ATL,@,SFO,L 10-41,,,,,,,,,,
191,1995,1995-09-17,3,35.069,ATL,@,NOR,W 27-24,,,,,,,,,,
192,1995,1995-09-24,4,35.076,ATL,,NYJ,W 13-3,,,,,,,,,,
193,1995,1995-10-01,5,35.083,ATL,,NWE,W 30-17,,,,,,,,,,
194,1995,1995-10-12,6,35.094,ATL,@,STL,L 19-21,,,,,,,,,,
195,1995,1995-10-22,7,35.104,ATL,@,TAM,W 24-21,,,,,,,,,,
196,1995,1995-10-29,8,35.111,ATL,,DAL,L 13-28,,,,,,,,,,
197,1995,1995-11-05,9,35.118,ATL,,DET,W 34-22,,,,,,,,,,
198,1995,1995-11-12,10,35.125,ATL,@,BUF,L 17-23,,,,,,,,,,
199,1995,1995-11-19,11,35.132,ATL,,STL,W 31-6,,,,,,,,,,
200,1995,1995-11-26,12,35.139,ATL,@,ARI,L 37-40,,,,,,,,,,
201,1995,1995-12-03,13,35.146,ATL,@,MIA,L 20-21,,,,,,,,,,
202,1995,1995-12-10,14,35.153,ATL,,NOR,W 19-14,,,,,,,,,,
203,1995,1995-12-17,15,35.160,ATL,@,CAR,L 17-21,,,,,,,,,,
204,1995,1995-12-24,16,35.167,ATL,,SFO,W 28-27,,,,,,,,,,
205,1996,1996-09-15,3,36.067,MIN,@,CHI,W 20-14,,,,,,,,,,
206,1996,1996-09-22,4,36.074,MIN,,GNB,W 30-21,,,,,,,,,,
207,1996,1996-09-29,5,36.081,MIN,@,NYG,L 10-15,,,,,,,,,,
208,1996,1996-10-06,6,36.088,MIN,,CAR,W 14-12,,,,,,,,,,
209,1996,1996-10-13,7,36.095,MIN,@,TAM,L 13-24,,,,,,,,,,
210,1996,1996-10-28,8,36.110,MIN,,CHI,L 13-15,,,,,,,,,,
211,1996,1996-11-03,9,36.116,MIN,,KAN,L 6-21,,,,,,,,,,
212,1996,1996-11-17,11,36.130,MIN,@,OAK,W 16-13,,,,,,,,,,
213,1996,1996-11-24,12,36.137,MIN,,DEN,L 17-21,,,,,,,,,,
214,1996,1996-12-01,13,36.144,MIN,,ARI,W 41-17,,,,,,,,,,
215,1996,1996-12-15,15,36.158,MIN,,TAM,W 21-10,0,0,,0,0,0,0.0,1,10,0
216,1996,1996-12-22,16,36.165,MIN,@,GNB,L 10-38,,,,,,,,,,
