ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
49,1999,1999-09-19,2,26.161,KAN,,DEN,W 26-10,*,,,,,,,,,,
50,1999,1999-09-26,3,26.168,KAN,,DET,W 31-21,*,,,,,,,,,,
51,1999,1999-10-03,4,26.175,KAN,@,SDG,L 14-21,*,,,,,,,,,,
52,1999,1999-10-10,5,26.182,KAN,,NWE,W 16-14,*,,,,,,,,,,
53,1999,1999-10-21,6,26.193,KAN,@,BAL,W 35-8,*,,,,,,,,,,
54,1999,1999-10-31,7,26.203,KAN,,SDG,W 34-0,*,0,0,,0,0,0,1.0,0,0,0
55,1999,1999-11-07,8,26.210,KAN,@,IND,L 17-25,*,0,0,,0,0,0,1.0,0,0,0
56,1999,1999-11-14,9,26.217,KAN,@,TAM,L 10-17,*,,,,,,,,,,
57,1999,1999-11-21,10,26.224,KAN,,SEA,L 19-31,*,,,,,,,,,,
58,1999,1999-11-28,11,26.231,KAN,@,OAK,W 37-34,*,,,,,,,,,,
59,1999,1999-12-05,12,26.238,KAN,@,DEN,W 16-10,*,,,,,,,,,,
60,1999,1999-12-12,13,26.245,KAN,,MIN,W 31-28,*,,,,,,,,,,
61,1999,1999-12-18,14,26.251,KAN,,PIT,W 35-19,*,0,0,,0,0,0,0.0,1,27,0
62,1999,1999-12-26,15,26.259,KAN,@,SEA,L 14-23,*,,,,,,,,,,
63,1999,2000-01-02,16,26.266,KAN,,OAK,L 38-41,*,,,,,,,,,,
64,2000,2000-09-03,1,27.145,SEA,@,MIA,L 0-23,,,,,,,,,,,
65,2000,2000-09-10,2,27.152,SEA,,STL,L 34-37,*,,,,,,,,,,
66,2000,2000-09-17,3,27.159,SEA,,NOR,W 20-10,*,,,,,,,,,,
67,2000,2000-09-24,4,27.166,SEA,@,SDG,W 20-12,*,,,,,,,,,,
68,2000,2000-10-02,5,27.174,SEA,@,KAN,L 17-24,*,,,,,,,,,,
69,2000,2000-10-08,6,27.180,SEA,@,CAR,L 3-26,,,,,,,,,,,
70,2000,2000-10-15,7,27.187,SEA,,IND,L 24-37,,,,,,,,,,,
71,2000,2000-10-22,8,27.194,SEA,@,OAK,L 3-31,,,,,,,,,,,
72,2000,2000-10-29,9,27.201,SEA,,KAN,L 19-24,,,,,,,,,,,
73,2000,2000-11-05,10,27.208,SEA,,SDG,W 17-15,,,,,,,,,,,
74,2000,2000-11-12,11,27.215,SEA,@,JAX,W 28-21,,,,,,,,,,,
75,2000,2000-11-26,12,27.229,SEA,,DEN,L 31-38,,,,,,,,,,,
76,2000,2000-12-03,13,27.236,SEA,@,ATL,W 30-10,,,,,,,,,,,
77,2000,2000-12-10,14,27.243,SEA,@,DEN,L 24-31,,,,,,,,,,,
78,2000,2000-12-16,15,27.249,SEA,,OAK,W 27-24,,,,,,,,,,,
79,2000,2000-12-23,16,27.256,SEA,,BUF,L 23-42,,,,,,,,,,,
80,2001,2001-09-09,1,28.151,SEA,@,CLE,W 9-6,*,0,0,,0,0,0,0.0,1,5,0
81,2001,2001-09-23,2,28.165,SEA,,PHI,L 3-27,*,,,,,,,,,,
82,2001,2001-09-30,3,28.172,SEA,@,OAK,L 14-38,*,,,,,,,,,,
83,2001,2001-10-07,4,28.179,SEA,,JAX,W 24-15,*,,,,,,,,,,
84,2001,2001-10-14,5,28.186,SEA,,DEN,W 34-21,*,0,0,,0,1,6,1.0,2,62,1
85,2001,2001-10-28,6,28.200,SEA,,MIA,L 20-24,*,,,,,,,,,,
86,2001,2001-11-04,7,28.207,SEA,@,WAS,L 14-27,*,,,,,,,,,,
87,2001,2001-11-11,8,28.214,SEA,,OAK,W 34-27,*,,,,,,,,,,
88,2001,2001-11-18,9,28.221,SEA,@,BUF,W 23-20,*,,,,,,,,,,
89,2001,2001-11-25,10,28.228,SEA,@,KAN,L 7-19,*,,,,,,,,,,
90,2001,2001-12-02,11,28.235,SEA,,SDG,W 13-10,*,,,,,,,,,,
91,2001,2001-12-09,12,28.242,SEA,@,DEN,L 7-20,*,,,,,,,,,,
92,2001,2001-12-16,13,28.249,SEA,,DAL,W 29-3,*,,,,,,,,,,
93,2001,2001-12-23,14,28.256,SEA,@,NYG,L 24-27,*,,,,,,,,,,
94,2001,2001-12-30,15,28.263,SEA,@,SDG,W 25-22,*,,,,,,,,,,
95,2001,2002-01-06,16,28.270,SEA,,KAN,W 21-18,*,,,,,,,,,,
96,2002,2002-09-08,1,29.150,SEA,@,OAK,L 17-31,*,,,,,,,,,,
97,2002,2002-09-15,2,29.157,SEA,,ARI,L 13-24,*,,,,,,,,,,
98,2002,2002-09-22,3,29.164,SEA,@,NYG,L 6-9,*,,,,,,,,,,
99,2002,2002-09-29,4,29.171,SEA,,MIN,W 48-23,*,0,0,,0,1,6,0.0,2,69,1
100,2002,2002-10-14,5,29.186,SEA,,SFO,L 21-28,*,,,,,,,,,,
101,2002,2002-10-20,6,29.192,SEA,@,STL,L 20-37,*,,,,,,,,,,
102,2002,2002-10-27,7,29.199,SEA,@,DAL,W 17-14,*,,,,,,,,,,
103,2002,2002-11-03,8,29.206,SEA,,WAS,L 3-14,*,,,,,,,,,,
104,2002,2002-11-10,9,29.213,SEA,@,ARI,W 27-6,*,,,,,,,,,,
105,2002,2002-11-17,10,29.220,SEA,,DEN,L 9-31,*,,,,,,,,,,
106,2002,2002-11-24,11,29.227,SEA,,KAN,W 39-32,*,,,,,,,,,,
107,2002,2002-12-01,12,29.234,SEA,@,SFO,L 24-31,*,0,0,,0,0,0,0.0,1,16,0
108,2002,2002-12-08,13,29.241,SEA,,PHI,L 20-27,*,,,,,,,,,,
109,2002,2002-12-15,14,29.248,SEA,@,ATL,W 30-24,*,1,27,27.00,0,0,0,0.0,0,0,0
110,2002,2002-12-22,15,29.255,SEA,,STL,W 30-10,*,0,0,,0,0,0,0.0,2,33,0
111,2002,2002-12-29,16,29.262,SEA,@,SDG,W 31-28,*,,,,,,,,,,
112,2003,2003-09-07,1,30.149,SEA,,NOR,W 27-10,*,0,0,,0,0,0,1.0,0,0,0
113,2003,2003-09-14,2,30.156,SEA,@,ARI,W 38-0,*,0,0,,0,0,0,0.0,2,11,0
114,2003,2003-09-21,3,30.163,SEA,,STL,W 24-23,*,0,0,,0,0,0,0.0,1,0,0
115,2003,2003-10-05,4,30.177,SEA,@,GNB,L 13-35,*,,,,,,,,,,
116,2003,2003-10-12,5,30.184,SEA,,SFO,W 20-19,*,,,,,,,,,,
117,2003,2003-10-19,6,30.191,SEA,,CHI,W 24-17,*,,,,,,,,,,
118,2003,2003-10-26,7,30.198,SEA,@,CIN,L 24-27,*,,,,,,,,,,
119,2003,2003-11-02,8,30.205,SEA,,PIT,W 23-16,*,,,,,,,,,,
120,2003,2003-11-09,9,30.212,SEA,@,WAS,L 20-27,*,,,,,,,,,,
121,2003,2003-11-16,10,30.219,SEA,,DET,W 35-14,*,0,0,,0,0,0,0.0,1,0,0
122,2003,2003-11-23,11,30.226,SEA,@,BAL,L 41-44,*,,,,,,,,,,
123,2003,2003-11-30,12,30.233,SEA,,CLE,W 34-7,*,0,0,,0,0,0,1.0,0,0,0
124,2003,2003-12-07,13,30.240,SEA,@,MIN,L 7-34,*,,,,,,,,,,
125,2003,2003-12-27,16,30.260,SEA,@,SFO,W 24-17,*,,,,,,,,,,
126,2004,2004-09-12,1,31.154,NYJ,,CIN,W 31-24,*,,,,,,,,,,
127,2004,2004-09-19,2,31.161,NYJ,@,SDG,W 34-28,*,,,,,,,,,,
128,2004,2004-10-03,3,31.175,NYJ,@,MIA,W 17-9,*,,,,,,,,,,
129,2004,2004-10-10,4,31.182,NYJ,,BUF,W 16-14,*,,,,,,,,,,
130,2004,2004-10-17,5,31.189,NYJ,,SFO,W 22-14,*,,,,,,,,,,
131,2004,2004-10-24,6,31.196,NYJ,@,NWE,L 7-13,*,,,,,,,,,,
132,2004,2004-11-01,7,31.204,NYJ,,MIA,W 41-14,*,,,,,,,,,,
133,2004,2004-11-07,8,31.210,NYJ,@,BUF,L 17-22,*,,,,,,,,,,
134,2004,2004-11-14,9,31.217,NYJ,,BAL,L 17-20,*,,,,,,,,,,
135,2004,2004-11-21,10,31.224,NYJ,@,CLE,W 10-7,*,,,,,,,,,,
136,2004,2004-11-28,11,31.231,NYJ,@,ARI,W 13-3,*,,,,,,,,,,
137,2004,2004-12-05,12,31.238,NYJ,,HOU,W 29-7,*,,,,,,,,,,
138,2004,2004-12-12,13,31.245,NYJ,@,PIT,L 6-17,*,0,0,,0,0,0,0.0,1,23,0
139,2004,2004-12-19,14,31.252,NYJ,,SEA,W 37-14,*,,,,,,,,,,
140,2004,2004-12-26,15,31.259,NYJ,,NWE,L 7-23,*,,,,,,,,,,
141,2004,2005-01-02,16,31.266,NYJ,@,STL,L 29-32,*,,,,,,,,,,
142,2005,2005-11-06,8,32.209,OAK,@,KAN,L 23-27,,,,,,,,,,,
143,2005,2005-11-13,9,32.216,OAK,,DEN,L 17-31,,,,,,,,,,,
144,2005,2005-11-20,10,32.223,OAK,@,WAS,W 16-13,,,,,,,,,,,
145,2005,2005-11-27,11,32.230,OAK,,MIA,L 21-33,*,,,,,,,,,,
