ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
49,1983,1983-10-23,8,26.038,RAM,,SFO,L 35-45,0,0,,0,2,34,17.00,0,0,0,0.0,0,0,0
50,1983,1983-10-30,9,26.045,RAM,@,MIA,L 14-30,0,0,,0,1,11,11.00,0,0,0,0.0,0,0,0
51,1983,1983-11-06,10,26.052,RAM,,CHI,W 21-14,0,0,,0,0,0,,0,,,,,,
52,1983,1983-11-20,12,26.066,RAM,,WAS,L 20-42,0,0,,0,0,0,,0,,,,,,
53,1983,1983-11-27,13,26.073,RAM,,BUF,W 41-17,0,0,,0,0,0,,0,,,,,,
54,1983,1983-12-04,14,26.080,RAM,@,PHI,L 9-13,0,0,,0,1,9,9.00,0,0,0,0.0,1,0,0
55,1983,1983-12-11,15,26.087,RAM,,NWE,L 7-21,0,0,,0,1,15,15.00,0,0,0,0.0,0,0,0
56,1983,1983-12-18,16,26.094,RAM,@,NOR,W 26-24,0,0,,0,0,0,,0,,,,,,
57,1984,1984-09-03,1,26.354,RAM,,DAL,L 13-20,0,0,,0,0,0,,0,,,,,,
58,1984,1984-09-09,2,26.360,RAM,,CLE,W 20-17,0,0,,0,0,0,,0,1,6,0.0,1,81,1
59,1984,1984-09-16,3,27.001,RAM,@,PIT,L 14-24,0,0,,0,0,0,,0,,,,,,
60,1984,1984-09-23,4,27.008,RAM,@,CIN,W 24-14,0,0,,0,0,0,,0,0,0,0.0,1,14,0
61,1984,1984-09-30,5,27.015,RAM,,NYG,W 33-12,2,33,16.50,0,1,0,0.00,0,0,0,0.0,0,0,0
62,1984,1984-10-07,6,27.022,RAM,,ATL,L 28-30,0,0,,0,1,12,12.00,0,0,0,0.0,0,0,0
63,1984,1984-10-14,7,27.029,RAM,@,NOR,W 28-10,0,0,,0,2,32,16.00,0,0,0,0.0,1,20,0
64,1984,1984-10-22,8,27.037,RAM,@,ATL,W 24-10,0,0,,0,1,3,3.00,0,0,0,0.0,0,0,0
65,1984,1984-10-28,9,27.043,RAM,,SFO,L 0-33,0,0,,0,0,0,,0,,,,,,
66,1984,1984-11-04,10,27.050,RAM,@,STL,W 16-13,0,0,,0,0,0,,0,,,,,,
67,1984,1984-11-11,11,27.057,RAM,,CHI,W 29-13,0,0,,0,0,0,,0,,,,,,
68,1984,1984-11-18,12,27.064,RAM,@,GNB,L 6-31,0,0,,0,1,4,4.00,0,0,0,0.0,0,0,0
69,1984,1984-11-25,13,27.071,RAM,@,TAM,W 34-33,0,0,,0,0,0,,0,0,0,0.0,1,0,0
70,1984,1984-12-02,14,27.078,RAM,,NOR,W 34-21,0,0,,0,0,0,,0,1,6,0.0,1,51,1
71,1984,1984-12-09,15,27.085,RAM,,HOU,W 27-16,0,0,,0,1,17,17.00,0,0,0,0.0,0,0,0
72,1984,1984-12-14,16,27.090,RAM,@,SFO,L 16-19,0,0,,0,2,15,7.50,0,0,0,0.0,0,0,0
73,1985,1985-09-08,1,27.358,RAM,,DEN,W 20-16,,,,,,,,,,,,,,
74,1985,1985-09-15,2,28.000,RAM,@,PHI,W 17-6,,,,,,,,,,,,,,
75,1985,1985-09-23,3,28.008,RAM,@,SEA,W 35-24,,,,,,,,,,,,,,
76,1985,1985-09-29,4,28.014,RAM,,ATL,W 17-6,,,,,,,,,,,,,,
77,1985,1985-10-06,5,28.021,RAM,,MIN,W 13-10,,,,,,,,,,,,,,
78,1985,1985-10-13,6,28.028,RAM,@,TAM,W 31-27,0,0,,0,0,0,,0,1,6,0.0,2,34,1
79,1985,1985-10-20,7,28.035,RAM,@,KAN,W 16-0,0,0,,0,0,0,,0,0,0,0.0,2,0,0
80,1985,1985-10-27,8,28.042,RAM,,SFO,L 14-28,,,,,,,,,,,,,,
81,1985,1985-11-03,9,28.049,RAM,,NOR,W 28-10,0,0,,0,0,0,,0,0,0,0.0,1,29,0
82,1985,1985-11-10,10,28.056,RAM,@,NYG,L 19-24,0,0,,0,0,0,,0,0,0,0.0,1,20,0
83,1985,1985-11-17,11,28.063,RAM,@,ATL,L 14-30,,,,,,,,,,,,,,
84,1985,1985-11-24,12,28.070,RAM,,GNB,W 34-17,,,,,,,,,,,,,,
85,1985,1985-12-01,13,28.077,RAM,@,NOR,L 3-29,,,,,,,,,,,,,,
86,1985,1985-12-09,14,28.085,RAM,@,SFO,W 27-20,,,,,,,,,,,,,,
87,1985,1985-12-15,15,28.091,RAM,,STL,W 46-14,,,,,,,,,,,,,,
88,1985,1985-12-23,16,28.099,RAM,,RAI,L 6-16,,,,,,,,,,,,,,
89,1986,1986-09-07,1,28.357,RAM,@,STL,W 16-10,,,,,,,,,,,,,,
90,1986,1986-09-14,2,28.364,RAM,,SFO,W 16-13,,,,,,,,,,,,,,
91,1986,1986-09-21,3,29.006,RAM,@,IND,W 24-7,,,,,,,,,,,,,,
92,1986,1986-09-28,4,29.013,RAM,@,PHI,L 20-34,,,,,,,,,,,,,,
93,1986,1986-10-05,5,29.020,RAM,,TAM,W 26-20,,,,,,,,,,,,,,
94,1986,1986-10-12,6,29.027,RAM,@,ATL,L 14-26,0,0,,0,0,0,,0,0,0,0.0,1,24,0
95,1986,1986-10-19,7,29.034,RAM,,DET,W 14-10,,,,,,,,,,,,,,
96,1986,1986-10-26,8,29.041,RAM,,ATL,W 14-7,,,,,,,,,,,,,,
97,1986,1986-11-03,9,29.049,RAM,@,CHI,W 20-17,,,,,,,,,,,,,,
98,1986,1986-11-09,10,29.055,RAM,@,NOR,L 0-6,0,0,,0,0,0,,0,0,0,0.0,2,31,0
99,1986,1986-11-16,11,29.062,RAM,,NWE,L 28-30,0,0,,0,0,0,,0,0,0,0.0,2,45,0
100,1986,1986-11-23,12,29.069,RAM,,NOR,W 26-13,,,,,,,,,,,,,,
101,1986,1986-11-30,13,29.076,RAM,@,NYJ,W 17-3,,,,,,,,,,,,,,
102,1986,1986-12-07,14,29.083,RAM,,DAL,W 29-10,0,0,,0,0,0,,0,1,6,0.0,1,50,1
103,1986,1986-12-14,15,29.090,RAM,,MIA,L 31-37,,,,,,,,,,,,,,
104,1986,1986-12-19,16,29.095,RAM,@,SFO,L 14-24,,,,,,,,,,,,,,
105,1987,1987-09-13,1,29.363,RAM,@,HOU,L 16-20,,,,,0,0,,0,,,,,,
106,1987,1987-09-20,2,30.005,RAM,,MIN,L 16-21,,,,,0,0,,0,,,,,,
107,1987,1987-10-26,6,30.041,RAM,@,CLE,L 17-30,,,,,0,0,,0,,,,,,
108,1987,1987-11-15,9,30.061,RAM,@,STL,W 27-24,,,,,0,0,,0,,,,,,
109,1987,1987-11-23,10,30.069,RAM,@,WAS,W 30-26,0,0,,0,0,0,,0,0,0,0.0,1,0,0
110,1987,1987-11-29,11,30.075,RAM,,TAM,W 35-3,,,,,0,0,,0,,,,,,
111,1987,1987-12-06,12,30.082,RAM,@,DET,W 37-16,,,,,0,0,,0,,,,,,
112,1987,1987-12-13,13,30.089,RAM,,ATL,W 33-0,0,0,,0,1,0,0.00,0,1,6,0.0,1,47,1
113,1987,1987-12-21,14,30.097,RAM,,DAL,L 21-29,,,,,0,0,,0,,,,,,
114,1987,1987-12-27,15,30.103,RAM,@,SFO,L 0-48,,,,,0,0,,0,,,,,,
115,1988,1988-09-04,1,30.355,RAM,@,GNB,W 34-7,0,0,,0,1,2,2.00,0,0,0,0.5,1,22,0
116,1988,1988-09-11,2,30.362,RAM,,DET,W 17-10,,,,,0,0,,0,,,,,,
117,1988,1988-09-18,3,31.003,RAM,@,RAI,W 22-17,,,,,0,0,,0,,,,,,
118,1988,1988-09-25,4,31.010,RAM,@,NYG,W 45-31,,,,,0,0,,0,,,,,,
119,1988,1988-10-02,5,31.017,RAM,,PHO,L 27-41,,,,,0,0,,0,,,,,,
120,1988,1988-10-09,6,31.024,RAM,@,ATL,W 33-0,,,,,0,0,,0,,,,,,
121,1988,1988-10-16,7,31.031,RAM,,SFO,L 21-24,,,,,0,0,,0,,,,,,
122,1988,1988-10-23,8,31.038,RAM,,SEA,W 31-10,,,,,0,0,,0,,,,,,
123,1988,1988-10-30,9,31.045,RAM,@,NOR,W 12-10,,,,,0,0,,0,,,,,,
124,1988,1988-11-06,10,31.052,RAM,@,PHI,L 24-30,,,,,0,0,,0,,,,,,
125,1988,1988-11-13,11,31.059,RAM,,NOR,L 10-14,,,,,0,0,,0,,,,,,
126,1988,1988-11-20,12,31.066,RAM,,SDG,L 24-38,0,0,,0,0,0,,0,0,0,0.0,1,3,0
127,1988,1988-11-27,13,31.073,RAM,@,DEN,L 24-35,,,,,0,0,,0,,,,,,
128,1988,1988-12-05,14,31.081,RAM,,CHI,W 23-3,,,,,0,0,,0,,,,,,
129,1988,1988-12-11,15,31.087,RAM,,ATL,W 22-7,0,0,,0,0,0,,0,0,0,0.0,1,0,0
130,1988,1988-12-18,16,31.094,RAM,@,SFO,W 38-16,,,,,0,0,,0,,,,,,
131,1989,1989-10-01,4,32.016,RAM,@,SFO,W 13-12,,,,,0,0,,0,,,,,,
132,1989,1989-10-08,5,32.023,RAM,,ATL,W 26-14,0,0,,0,0,0,,0,0,0,0.0,1,12,0
133,1989,1989-10-16,6,32.031,RAM,@,BUF,L 20-23,,,,,0,0,,0,,,,,,
134,1989,1989-10-22,7,32.037,RAM,,NOR,L 21-40,,,,,0,0,,0,,,,,,
135,1989,1989-10-29,8,32.044,RAM,@,CHI,L 10-20,,,,,0,0,,0,,,,,,
136,1989,1989-11-05,9,32.051,RAM,@,MIN,L 21-23,,,,,0,0,,0,,,,,,
137,1989,1989-11-12,10,32.058,RAM,,NYG,W 31-10,,,,,0,0,,0,,,,,,
138,1989,1989-11-19,11,32.065,RAM,,PHO,W 37-14,,,,,0,0,,0,,,,,,
139,1989,1989-11-26,12,32.072,RAM,@,NOR,W 20-17,,,,,0,0,,0,,,,,,
140,1989,1989-12-03,13,32.079,RAM,@,DAL,W 35-31,0,0,,0,0,0,,0,0,0,0.0,1,13,0
141,1989,1989-12-11,14,32.087,RAM,,SFO,L 27-30,0,0,,0,0,0,,0,0,0,0.0,1,18,0
142,1989,1989-12-17,15,32.093,RAM,,NYJ,W 38-14,,,,,0,0,,0,,,,,,
143,1989,1989-12-24,16,32.100,RAM,@,NWE,W 24-20,0,0,,0,1,7,7.00,0,0,0,0.0,0,0,0
144,1990,1990-09-09,1,32.359,DET,,TAM,L 21-38,,,,,,,,,,,,,,
145,1990,1990-09-16,2,33.001,DET,,ATL,W 21-14,,,,,,,,,,,,,,
146,1990,1990-09-23,3,33.008,DET,@,TAM,L 20-23,,,,,,,,,,,,,,
147,1990,1990-09-30,4,33.015,DET,,GNB,L 21-24,,,,,,,,,,,,,,
148,1990,1990-10-07,5,33.022,DET,@,MIN,W 34-27,,,,,,,,,,,,,,
149,1990,1990-10-14,6,33.029,DET,@,KAN,L 24-43,,,,,,,,,,,,,,
150,1990,1990-10-28,7,33.043,DET,@,NOR,W 27-10,,,,,,,,,,,,,,
151,1990,1990-11-04,8,33.050,DET,,WAS,L 38-41,,,,,,,,,,,,,,
152,1990,1990-11-11,9,33.057,DET,,MIN,L 7-17,,,,,,,,,,,,,,
153,1990,1990-11-18,10,33.064,DET,@,NYG,L 0-20,,,,,,,,,,,,,,
154,1990,1990-11-22,11,33.068,DET,,DEN,W 40-27,,,,,,,,,,,,,,
155,1990,1990-12-02,12,33.078,DET,@,CHI,L 17-23,,,,,,,,,,,,,,
156,1990,1990-12-10,13,33.086,DET,,RAI,L 31-38,,,,,,,,,,,,,,
157,1990,1990-12-16,14,33.092,DET,,CHI,W 38-21,0,0,,0,0,0,,0,0,0,0.0,1,22,0
158,1990,1990-12-22,15,33.098,DET,@,GNB,W 24-17,,,,,,,,,,,,,,
159,1990,1990-12-30,16,33.106,DET,@,SEA,L 10-30,,,,,,,,,,,,,,
