ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
59,1973,1973-11-04,8,29.207,SDG,,KAN,L 0-19,,,,,,,,,
60,1973,1973-11-11,9,29.214,SDG,@,DEN,L 19-30,,,,,,,,,
61,1974,1974-09-15,1,30.157,SDG,@,HOU,L 14-21,,,,,,,,,
62,1974,1974-09-22,2,30.164,SDG,@,CIN,W 20-17,,,,,,,,,
63,1974,1974-09-29,3,30.171,SDG,,MIA,L 21-28,0,0,,0,0,0,1,35,0
64,1974,1974-10-13,5,30.185,SDG,,OAK,L 10-14,,,,,,,,,
65,1974,1974-10-20,6,30.192,SDG,@,DEN,L 7-27,,,,,,,,,
66,1974,1974-10-27,7,30.199,SDG,,KAN,L 14-24,,,,,,,,,
67,1974,1974-11-03,8,30.206,SDG,,CLE,W 36-35,,,,,,,,,
68,1974,1974-11-17,10,30.220,SDG,@,OAK,L 10-17,,,,,,,,,
69,1974,1974-11-24,11,30.227,SDG,@,GNB,L 0-34,,,,,,,,,
70,1974,1974-12-01,12,30.234,SDG,@,NYJ,L 14-27,,,,,,,,,
71,1975,1975-09-21,1,31.163,SDG,,PIT,L 0-37,,,,,,,,,
72,1975,1975-09-28,2,31.170,SDG,@,HOU,L 17-33,,,,,,,,,
73,1975,1975-10-05,3,31.177,SDG,,OAK,L 0-6,0,0,,0,0,0,1,0,0
74,1975,1975-10-12,4,31.184,SDG,,RAM,L 10-13,,,,,,,,,
75,1975,1975-10-19,5,31.191,SDG,,KAN,L 10-12,,,,,,,,,
76,1975,1975-10-26,6,31.198,SDG,@,OAK,L 0-25,,,,,,,,,
77,1975,1975-11-01,7,31.204,SDG,@,NYG,L 24-35,,,,,,,,,
78,1975,1975-11-09,8,31.212,SDG,,NWE,L 19-33,,,,,,,,,
