ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
79,2002,2002-12-22,15,34.325,GNB,,BUF,W 10-0,,,,,,,,,0,,,,,,,
80,2002,2002-12-29,16,34.332,GNB,@,NYJ,L 17-42,,6,8,75.00,43,1,0,126.6,0,0,5.38,7.88,1,-1,-1.00,0
81,2003,2003-09-07,1,35.219,GNB,,MIN,L 25-30,,,,,,,,,0,,,,,,,
82,2003,2003-09-14,2,35.226,GNB,,DET,W 31-6,,,,,,,,,0,,,,,,,
83,2003,2003-09-21,3,35.233,GNB,@,ARI,L 13-20,,,,,,,,,0,,,,,,,
84,2003,2003-09-29,4,35.241,GNB,@,CHI,W 38-23,,1,1,100.00,14,0,0,118.7,0,0,14.00,14.00,1,-2,-2.00,0
85,2003,2003-10-05,5,35.247,GNB,,SEA,W 35-13,,,,,,,,,0,,,,,,,
86,2003,2003-10-12,6,35.254,GNB,,KAN,L 34-40,,,,,,,,,0,,,,,,,
87,2003,2003-10-19,7,35.261,GNB,@,STL,L 24-34,,,,,,,,,0,,,,,,,
88,2003,2003-11-02,8,35.275,GNB,@,MIN,W 30-27,,,,,,,,,0,,,,,,,
89,2003,2003-11-10,9,35.283,GNB,,PHI,L 14-17,,,,,,,,,0,,,,,,,
90,2003,2003-11-16,10,35.289,GNB,@,TAM,W 20-13,,,,,,,,,0,,,,,,,
91,2003,2003-11-23,11,35.296,GNB,,SFO,W 20-10,,,,,,,,,0,,,,,,,
92,2003,2003-11-27,12,35.300,GNB,@,DET,L 14-22,,,,,,,,,0,,,,,,,
93,2003,2003-12-07,13,35.310,GNB,,CHI,W 34-21,,,,,,,,,0,,,,,,,
94,2003,2003-12-14,14,35.317,GNB,@,SDG,W 38-21,,0,0,,0,0,0,,0,,,,3,-2,-0.67,0
95,2003,2003-12-22,15,35.325,GNB,@,OAK,W 41-7,,,,,,,,,0,,,,,,,
96,2003,2003-12-28,16,35.331,GNB,,DEN,W 31-3,,1,1,100.00,2,0,0,79.2,0,0,2.00,2.00,2,-1,-0.50,0
97,2004,2004-09-13,1,36.226,GNB,@,CAR,W 24-14,,,,,,,,,0,,,,,,,
98,2004,2004-09-19,2,36.232,GNB,,CHI,L 10-21,,,,,,,,,0,,,,,,,
99,2004,2004-09-26,3,36.239,GNB,@,IND,L 31-45,,4,6,66.67,34,0,1,41.7,0,0,5.67,-1.83,0,0,,0
100,2004,2004-10-03,4,36.246,GNB,,NYG,L 7-14,,7,17,41.18,86,0,1,33.0,0,0,5.06,2.41,2,15,7.50,0
