ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
154,2014,2014-10-30,9,32.136,CAR,,NOR,L 10-28,*,5,2,59,29.50,0,40.0%,11.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
155,2014,2014-11-10,10,32.147,CAR,@,PHI,L 21-45,*,7,2,15,7.50,0,28.6%,2.14,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
156,2014,2014-11-16,11,32.153,CAR,,ATL,L 17-19,*,4,2,43,21.50,0,50.0%,10.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
157,2014,2014-11-30,12,32.167,CAR,@,MIN,L 13-31,*,5,2,20,10.00,0,40.0%,4.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
158,2014,2014-12-07,13,32.174,CAR,@,NOR,W 41-10,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
159,2014,2014-12-14,14,32.181,CAR,,TAM,W 19-17,,5,5,47,9.40,1,100.0%,9.40,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
160,2014,2014-12-21,15,32.188,CAR,,CLE,W 17-13,,5,5,46,9.20,0,100.0%,9.20,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
161,2014,2014-12-28,16,32.195,CAR,@,ATL,W 34-3,*,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
162,2015,2015-09-13,1,33.089,CAR,@,JAX,W 20-9,,6,4,45,11.25,1,66.7%,7.50,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
163,2015,2015-09-20,2,33.096,CAR,,HOU,W 24-17,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
164,2015,2015-10-18,5,33.124,CAR,@,SEA,W 27-23,,4,2,21,10.50,0,50.0%,5.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
165,2015,2015-10-25,6,33.131,CAR,,PHI,W 27-16,,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
166,2015,2015-11-02,7,33.139,CAR,,IND,W 29-26,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
167,2015,2015-11-08,8,33.145,CAR,,GNB,W 37-29,,6,3,82,27.33,0,50.0%,13.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
168,2015,2015-11-15,9,33.152,CAR,@,TEN,W 27-10,*,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
169,2015,2015-11-22,10,33.159,CAR,,WAS,W 44-16,,6,4,57,14.25,0,66.7%,9.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
170,2015,2015-11-26,11,33.163,CAR,@,DAL,W 33-14,,6,5,73,14.60,0,83.3%,12.17,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
171,2015,2015-12-06,12,33.173,CAR,@,NOR,W 41-38,,3,3,26,8.67,1,100.0%,8.67,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
172,2015,2015-12-13,13,33.180,CAR,,ATL,W 38-0,,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
173,2015,2015-12-20,14,33.187,CAR,@,NYG,W 38-35,,6,4,47,11.75,0,66.7%,7.83,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
174,2015,2015-12-27,15,33.194,CAR,@,ATL,L 13-20,*,5,4,24,6.00,0,80.0%,4.80,1,16,16.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
175,2015,2016-01-03,16,33.201,CAR,,TAM,W 38-10,*,2,2,52,26.00,1,100.0%,26.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
