ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
45,1984,1984-11-18,12,25.133,DEN,,MIN,W 42-21,,,,,,,
46,1984,1984-11-25,13,25.140,DEN,,SEA,L 24-27,,,,,,,
47,1984,1984-12-02,14,25.147,DEN,@,KAN,L 13-16,,,,,,,
48,1984,1984-12-09,15,25.154,DEN,,SDG,W 16-13,,,,,,,
49,1984,1984-12-15,16,25.160,DEN,@,SEA,W 31-14,,,,,,,
50,1985,1985-09-08,1,26.062,DEN,@,RAM,L 16-20,,,,,,,
51,1985,1985-09-15,2,26.069,DEN,,NOR,W 34-23,,,,,,,
52,1985,1985-09-22,3,26.076,DEN,@,ATL,W 44-28,,,,,,,
53,1985,1985-09-29,4,26.083,DEN,,MIA,L 26-30,,,,,,,
54,1985,1985-10-06,5,26.090,DEN,,HOU,W 31-20,,,,,,,
55,1985,1985-10-13,6,26.097,DEN,@,IND,W 15-10,,,,,,,
56,1985,1985-10-20,7,26.104,DEN,,SEA,W 13-10,,,,,,,
57,1985,1985-10-27,8,26.111,DEN,@,KAN,W 30-10,,,,,,,
58,1985,1985-11-03,9,26.118,DEN,@,SDG,L 10-30,,,,,,,
59,1985,1985-11-11,10,26.126,DEN,,SFO,W 17-16,,,,,,,
60,1985,1985-11-17,11,26.132,DEN,,SDG,W 30-24,,,,,,,
61,1985,1985-11-24,12,26.139,DEN,@,RAI,L 28-31,,,,,,,
62,1985,1985-12-01,13,26.146,DEN,@,PIT,W 31-23,,,,,,,
63,1985,1985-12-08,14,26.153,DEN,,RAI,L 14-17,,,,,,,
64,1985,1985-12-14,15,26.159,DEN,,KAN,W 14-13,,,,,,,
65,1985,1985-12-20,16,26.165,DEN,@,SEA,W 27-24,,,,,,,
66,1986,1986-09-07,1,27.061,DEN,,RAI,W 38-36,,,,,,,
67,1986,1986-09-15,2,27.069,DEN,@,PIT,W 21-10,,,,,,,
68,1986,1986-09-21,3,27.075,DEN,@,PHI,W 33-7,,,,,,,
69,1986,1986-09-28,4,27.082,DEN,,NWE,W 27-20,,,,,,,
70,1986,1986-10-05,5,27.089,DEN,,DAL,W 29-14,,,,,,,
71,1986,1986-10-12,6,27.096,DEN,@,SDG,W 31-14,,,,,,,
72,1986,1986-10-20,7,27.104,DEN,@,NYJ,L 10-22,,,,,,,
73,1986,1986-10-26,8,27.110,DEN,,SEA,W 20-13,,,,,,,
74,1986,1986-11-02,9,27.117,DEN,@,RAI,W 21-10,,,,,,,
75,1986,1986-11-09,10,27.124,DEN,,SDG,L 3-9,,,,,,,
76,1986,1986-11-16,11,27.131,DEN,,KAN,W 38-17,,,,,,,
77,1986,1986-11-23,12,27.138,DEN,@,NYG,L 16-19,,,,,,,
78,1986,1986-11-30,13,27.145,DEN,,CIN,W 34-28,,,,,,,
79,1986,1986-12-07,14,27.152,DEN,@,KAN,L 10-37,,,,,,,
80,1986,1986-12-13,15,27.158,DEN,,WAS,W 31-30,,,,,,,
81,1986,1986-12-20,16,27.165,DEN,@,SEA,L 16-41,,,,,,,
82,1987,1987-09-13,1,28.067,DEN,,SEA,W 40-17,,,,,,,
83,1987,1987-09-20,2,28.074,DEN,@,GNB,T 17-17,,,,,,,
84,1987,1987-10-26,6,28.110,DEN,@,MIN,L 27-34,,,,,,,
85,1987,1987-11-01,7,28.116,DEN,,DET,W 34-0,,,,,,,
86,1987,1987-11-08,8,28.123,DEN,@,BUF,L 14-21,,,,,,,
87,1987,1987-11-16,9,28.131,DEN,,CHI,W 31-29,,,,,,,
88,1987,1987-11-22,10,28.137,DEN,@,RAI,W 23-17,,,,,,,
89,1987,1987-11-29,11,28.144,DEN,@,SDG,W 31-17,,,,,,,
90,1987,1987-12-06,12,28.151,DEN,,NWE,W 31-20,,,,,,,
91,1987,1987-12-13,13,28.158,DEN,@,SEA,L 21-28,,,,,,,
92,1987,1987-12-19,14,28.164,DEN,,KAN,W 20-17,,,,,,,
93,1987,1987-12-27,15,28.172,DEN,,SDG,W 24-0,,,,,,,
94,1988,1988-09-04,1,29.058,DEN,,SEA,L 14-21,,,,,,,
95,1988,1988-09-11,2,29.065,DEN,,SDG,W 34-3,,,,,,,
96,1988,1988-09-18,3,29.072,DEN,@,KAN,L 13-20,,,,,,,
97,1988,1988-09-26,4,29.080,DEN,,RAI,L 27-30,,,,,,,
98,1988,1988-10-02,5,29.086,DEN,@,SDG,W 12-0,,,,,,,
99,1988,1988-10-09,6,29.093,DEN,@,SFO,W 16-13,,,,,,,
100,1988,1988-10-16,7,29.100,DEN,,ATL,W 30-14,,,,,,,
101,1988,1988-10-23,8,29.107,DEN,@,PIT,L 21-39,,,,,,,
102,1988,1988-10-31,9,29.115,DEN,@,IND,L 23-55,,,,,,,
103,1988,1988-11-06,10,29.121,DEN,,KAN,W 17-11,,,,,,,
104,1988,1988-11-13,11,29.128,DEN,,CLE,W 30-7,,,,,,,
105,1988,1988-11-20,12,29.135,DEN,@,NOR,L 0-42,,,,,,,
106,1988,1988-11-27,13,29.142,DEN,,RAM,W 35-24,,,,,,,
107,1988,1988-12-04,14,29.149,DEN,@,RAI,L 20-21,,,,,,,
108,1988,1988-12-11,15,29.156,DEN,@,SEA,L 14-42,,,,,,,
109,1988,1988-12-17,16,29.162,DEN,,NWE,W 21-10,,,,,,,
110,1989,1989-09-10,1,30.064,DEN,,KAN,W 34-20,,,,,,,
111,1989,1989-09-18,2,30.072,DEN,@,BUF,W 28-14,,,,,,,
112,1989,1989-09-24,3,30.078,DEN,,RAI,W 31-21,,,,,,,
113,1989,1989-10-01,4,30.085,DEN,@,CLE,L 13-16,,,,,,,
114,1989,1989-10-08,5,30.092,DEN,,SDG,W 16-10,,,,,,,
115,1989,1989-10-15,6,30.099,DEN,,IND,W 14-3,,,,,,,
116,1989,1989-10-22,7,30.106,DEN,@,SEA,W 24-21,,,,,,,
117,1989,1989-10-29,8,30.113,DEN,,PHI,L 24-28,,,,,,,
118,1989,1989-11-05,9,30.120,DEN,,PIT,W 34-7,,,,,,,
119,1989,1989-11-12,10,30.127,DEN,@,KAN,W 16-13,,,,,,,
120,1989,1989-11-20,11,30.135,DEN,@,WAS,W 14-10,,,,,,,
121,1989,1989-11-26,12,30.141,DEN,,SEA,W 41-14,,,,,,,
122,1989,1989-12-03,13,30.148,DEN,@,RAI,L 13-16,,,,,,,
123,1989,1989-12-10,14,30.155,DEN,,NYG,L 7-14,,,,,,,
124,1989,1989-12-16,15,30.161,DEN,@,PHO,W 37-0,,,,,,,
125,1989,1989-12-24,16,30.169,DEN,@,SDG,L 16-19,,,,,,,
126,1990,1990-09-09,1,31.063,DEN,@,RAI,L 9-14,,0,0,,0,,
127,1990,1990-09-17,2,31.071,DEN,,KAN,W 24-23,,0,0,,0,,
128,1990,1990-09-23,3,31.077,DEN,,SEA,W 34-31,,0,0,,0,,
129,1990,1990-09-30,4,31.084,DEN,@,BUF,L 28-29,,0,0,,0,,
130,1990,1990-10-08,5,31.092,DEN,,CLE,L 29-30,,1,-4,-4.00,0,,
131,1990,1990-10-14,6,31.098,DEN,,PIT,L 17-34,,0,0,,0,,
132,1990,1990-10-21,7,31.105,DEN,@,IND,W 27-17,,0,0,,0,,
133,1990,1990-11-04,8,31.119,DEN,@,MIN,L 22-27,,0,0,,0,,
134,1990,1990-11-11,9,31.126,DEN,@,SDG,L 7-19,,0,0,,0,,
135,1990,1990-11-18,10,31.133,DEN,,CHI,L 13-16,,0,0,,0,,
136,1990,1990-11-22,11,31.137,DEN,@,DET,L 27-40,,0,0,,0,,
137,1990,1990-12-02,12,31.147,DEN,,RAI,L 20-23,,0,0,,0,,
138,1990,1990-12-09,13,31.154,DEN,@,KAN,L 20-31,,0,0,,0,,
139,1990,1990-12-16,14,31.161,DEN,,SDG,W 20-10,,0,0,,0,,
140,1990,1990-12-23,15,31.168,DEN,@,SEA,L 12-17,,0,0,,0,,
141,1990,1990-12-30,16,31.175,DEN,,GNB,W 22-13,,0,0,,0,,
142,1991,1991-09-01,1,32.055,DEN,,CIN,W 45-14,,,,,,,
143,1991,1991-09-08,2,32.062,DEN,@,RAI,L 13-16,,,,,,,
144,1991,1991-09-15,3,32.069,DEN,,SEA,W 16-10,,,,,,,
145,1991,1991-09-22,4,32.076,DEN,,SDG,W 27-19,,,,,,,
146,1991,1991-09-29,5,32.083,DEN,@,MIN,W 13-6,,,,,,,
147,1991,1991-10-06,6,32.090,DEN,@,HOU,L 14-42,,,,,,,
148,1991,1991-10-20,7,32.104,DEN,,KAN,W 19-16,,,,,,,
149,1991,1991-10-27,8,32.111,DEN,@,NWE,W 9-6,,,,,,,
150,1991,1991-11-03,9,32.118,DEN,,PIT,W 20-13,,,,,,,
151,1991,1991-11-10,10,32.125,DEN,,RAI,L 16-17,,,,,,,
152,1991,1991-11-17,11,32.132,DEN,@,KAN,W 24-20,,,,,,,
153,1991,1991-11-24,12,32.139,DEN,@,SEA,L 10-13,,,,,,,
154,1991,1991-12-01,13,32.146,DEN,,NWE,W 20-3,,,,,,,
155,1991,1991-12-08,14,32.153,DEN,@,CLE,W 17-7,,,,,,,
156,1991,1991-12-15,15,32.160,DEN,,PHO,W 24-19,,,,,,,
157,1991,1991-12-22,16,32.167,DEN,@,SDG,W 17-14,,,,,,,
158,1992,1992-09-06,1,33.060,DEN,,RAI,W 17-13,,,,,,0.0%,
159,1992,1992-09-13,2,33.067,DEN,,SDG,W 21-13,,,,,,0.0%,
160,1992,1992-09-20,3,33.074,DEN,@,PHI,L 0-30,,,,,,0.0%,
161,1992,1992-09-27,4,33.081,DEN,@,CLE,W 12-0,,,,,,0.0%,
162,1992,1992-10-04,5,33.088,DEN,,KAN,W 20-19,,,,,,0.0%,
163,1992,1992-10-12,6,33.096,DEN,@,WAS,L 3-34,,,,,,0.0%,
164,1992,1992-10-18,7,33.102,DEN,,HOU,W 27-21,,,,,,0.0%,
165,1992,1992-10-25,8,33.109,DEN,@,SDG,L 21-24,,,,,,0.0%,
166,1992,1992-11-08,9,33.123,DEN,,NYJ,W 27-16,,,,,,0.0%,
167,1992,1992-11-15,10,33.130,DEN,,NYG,W 27-13,,,,,,0.0%,
168,1992,1992-11-22,11,33.137,DEN,@,RAI,L 0-24,,,,,,0.0%,
169,1992,1992-11-30,12,33.145,DEN,@,SEA,L 13-16,,,,,,0.0%,
170,1992,1992-12-06,13,33.151,DEN,,DAL,L 27-31,,,,,,0.0%,
171,1992,1992-12-12,14,33.157,DEN,@,BUF,L 17-27,,,,,,0.0%,
172,1992,1992-12-20,15,33.165,DEN,,SEA,W 10-6,,,,,,0.0%,
173,1992,1992-12-27,16,33.172,DEN,@,KAN,L 20-42,,,,,,0.0%,
174,1993,1993-09-12,2,34.066,RAI,@,SEA,W 17-13,,,,,,0.0%,
175,1993,1993-09-19,3,34.073,RAI,,CLE,L 16-19,,,,,,0.0%,
176,1994,1994-11-06,9,35.121,DEN,@,RAM,L 21-27,,,,,,0.0%,
177,1994,1994-11-13,10,35.128,DEN,,SEA,W 17-10,,,,,,0.0%,
178,1994,1994-11-20,11,35.135,DEN,,ATL,W 32-28,,,,,,0.0%,
179,1994,1994-11-27,12,35.142,DEN,,CIN,W 15-13,,,,,,0.0%,
