ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
12,2007,2007-12-16,14,24.340,BAL,@,MIA,L 16-22,,1,1,36,36.00,0,100.0%,36.00,0,0,,0,1,14,14.00,0,2,15,7.50,0,0,0
13,2007,2007-12-23,15,24.347,BAL,@,SEA,L 6-27,,0,0,0,,0,0.0%,,0,0,,0,6,122,20.33,0,1,16,16.00,0,0,0
14,2007,2007-12-30,16,24.354,BAL,,PIT,W 27-21,,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,1,-3,-3.00,0,0,0
15,2008,2008-09-07,1,25.241,BAL,,CIN,W 17-10,,0,0,0,,0,0.0%,,0,0,,0,1,11,11.00,0,4,56,14.00,0,0,0
16,2008,2008-09-29,3,25.263,BAL,@,PIT,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,5,118,23.60,0,4,7,1.75,0,0,0
17,2008,2008-10-05,4,25.269,BAL,,TEN,L 10-13,,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,1,7,7.00,0,0,0
18,2008,2008-10-12,5,25.276,BAL,@,IND,L 3-31,,0,0,0,,0,0.0%,,0,0,,0,3,53,17.67,0,2,8,4.00,0,0,0
19,2008,2008-11-02,8,25.297,BAL,@,CLE,W 37-27,,0,0,0,,0,0.0%,,0,0,,0,2,28,14.00,0,2,17,8.50,0,0,0
20,2008,2008-11-09,9,25.304,BAL,@,HOU,W 41-13,,4,1,43,43.00,1,25.0%,10.75,0,0,,0,3,66,22.00,0,1,3,3.00,0,1,6
21,2008,2008-11-16,10,25.311,BAL,@,NYG,L 10-30,,0,0,0,,0,0.0%,,0,0,,0,4,102,25.50,0,1,0,0.00,0,0,0
22,2008,2008-11-23,11,25.318,BAL,,PHI,W 36-7,,1,0,0,,0,0.0%,0.00,0,0,,0,1,21,21.00,0,4,30,7.50,0,0,0
23,2008,2008-11-30,12,25.325,BAL,@,CIN,W 34-3,,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,3,5,1.67,0,0,0
24,2008,2008-12-07,13,25.332,BAL,,WAS,W 24-10,,0,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,1,5,5.00,0,0,0
25,2008,2008-12-14,14,25.339,BAL,,PIT,L 9-13,,0,0,0,,0,0.0%,,0,0,,0,3,78,26.00,0,0,0,,0,0,0
26,2008,2008-12-20,15,25.345,BAL,@,DAL,W 33-24,,0,0,0,,0,0.0%,,0,0,,0,4,69,17.25,0,0,0,,0,0,0
27,2009,2009-09-13,1,26.246,DET,@,NOR,L 27-45,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0
28,2009,2009-09-20,2,26.253,DET,,MIN,L 13-27,,0,0,0,,0,0.0%,,1,-2,-2.00,0,0,0,,0,0,0,,0,0,0
29,2009,2009-09-27,3,26.260,DET,,WAS,W 19-14,,,,,,,0.0%,,,,,,,,,,,,,,,
30,2009,2009-10-25,7,26.288,TAM,,NWE,L 7-35,,,,,,,0.0%,,,,,,,,,,,,,,,
31,2009,2009-12-06,12,26.330,TAM,@,CAR,L 6-16,,,,,,,0.0%,,,,,,,,,,,,,,,
32,2009,2009-12-13,13,26.337,TAM,,NYJ,L 3-26,,0,0,0,,0,0.0%,,0,0,,0,5,105,21.00,0,2,21,10.50,0,0,0
33,2010,2010-09-12,1,27.245,OAK,@,TEN,L 13-38,,2,2,17,8.50,0,100.0%,8.50,0,0,,0,5,105,21.00,0,1,10,10.00,0,0,0
34,2010,2010-10-24,7,27.287,CLE,@,NOR,W 30-17,,0,0,0,,0,0.0%,,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0
