ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
45,2015,2015-11-19,10,26.128,JAX,,TEN,W 19-13,*,0,0,1.0,1,1
46,2015,2015-11-29,11,26.138,JAX,,SDG,L 25-31,*,0,0,0.0,0,0
47,2015,2015-12-06,12,26.145,JAX,@,TEN,L 39-42,*,0,0,0.0,0,1
48,2015,2015-12-13,13,26.152,JAX,,IND,W 51-16,*,1,6,2.0,4,0
49,2015,2015-12-20,14,26.159,JAX,,ATL,L 17-23,*,0,0,0.0,3,0
50,2015,2015-12-27,15,26.166,JAX,@,NOR,L 27-38,*,0,0,0.0,1,2
51,2015,2016-01-03,16,26.173,JAX,@,HOU,L 6-30,*,0,0,0.0,2,2
52,2016,2016-09-11,1,27.059,MIA,@,SEA,L 10-12,,0,0,0.0,0,4
53,2016,2016-09-18,2,27.066,MIA,@,NWE,L 24-31,,0,0,0.0,0,1
54,2016,2016-09-25,3,27.073,MIA,,CLE,W 30-24,,0,0,1.0,1,0
55,2016,2016-09-29,4,27.077,MIA,@,CIN,L 7-22,,0,0,0.0,2,1
56,2016,2016-10-09,5,27.087,MIA,,TEN,L 17-30,,0,0,0.0,1,1
57,2016,2016-10-16,6,27.094,MIA,,PIT,W 30-15,*,0,0,1.5,3,1
58,2016,2016-10-23,7,27.101,MIA,,BUF,W 28-25,*,0,0,0.5,0,2
59,2016,2016-11-06,8,27.115,MIA,,NYJ,W 27-23,*,0,0,0.0,2,0
60,2016,2016-11-13,9,27.122,MIA,@,SDG,W 31-24,*,0,0,0.5,3,1
61,2016,2016-11-20,10,27.129,MIA,@,LAR,W 14-10,*,0,0,0.0,0,3
62,2016,2016-11-27,11,27.136,MIA,,SFO,W 31-24,*,0,0,1.0,4,1
63,2016,2016-12-04,12,27.143,MIA,@,BAL,L 6-38,*,0,0,0.0,0,2
64,2016,2016-12-11,13,27.150,MIA,,ARI,W 26-23,*,0,0,1.0,3,3
65,2016,2016-12-17,14,27.156,MIA,@,NYJ,W 34-13,*,0,0,0.0,3,0
66,2016,2016-12-24,15,27.163,MIA,@,BUF,W 34-31,*,0,0,0.0,5,0
67,2016,2017-01-01,16,27.171,MIA,,NWE,L 14-35,*,0,0,0.0,0,2
68,2017,2017-09-17,1,28.065,MIA,@,LAC,W 19-17,*,0,0,0.0,1,1
69,2017,2017-09-24,2,28.072,MIA,@,NYJ,L 6-20,*,0,0,1.0,2,1
70,2017,2017-10-01,3,28.079,MIA,,NOR,L 0-20,*,0,0,0.0,0,0
71,2017,2017-10-08,4,28.086,MIA,,TEN,W 16-10,*,0,0,2.0,2,0
72,2017,2017-10-15,5,28.093,MIA,@,ATL,W 20-17,*,0,0,0.0,1,0
73,2017,2017-10-22,6,28.100,MIA,,NYJ,W 31-28,*,0,0,0.0,1,1
74,2017,2017-11-05,8,28.114,MIA,,OAK,L 24-27,*,0,0,0.0,1,2
75,2017,2017-11-13,9,28.122,MIA,@,CAR,L 21-45,*,0,0,0.0,1,1
76,2017,2017-11-19,10,28.128,MIA,,TAM,L 20-30,*,0,0,0.0,0,1
77,2017,2017-11-26,11,28.135,MIA,@,NWE,L 17-35,*,0,0,0.0,1,2
78,2017,2017-12-03,12,28.142,MIA,,DEN,W 35-9,*,0,0,1.0,1,0
79,2017,2017-12-11,13,28.150,MIA,,NWE,W 27-20,*,0,0,0.0,0,0
80,2017,2017-12-24,15,28.163,MIA,@,KAN,L 13-29,*,0,0,0.0,0,1
81,2017,2017-12-31,16,28.170,MIA,,BUF,L 16-22,*,0,0,0.5,1,1
82,2018,2018-09-09,1,29.057,MIA,,TEN,W 27-20,,0,0,0.0,1,0
83,2018,2018-09-16,2,29.064,MIA,@,NYJ,W 20-12,,0,0,0.0,2,0
84,2018,2018-09-23,3,29.071,MIA,,OAK,W 28-20,,0,0,0.0,0,2
