ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
60,2002,2002-09-08,1,26.108,HOU,,DAL,W 19-10,*,0,0,,0,0,0,1.0,0,0,0
61,2002,2002-09-15,2,26.115,HOU,@,SDG,L 3-24,*,,,,,,,,,,
62,2002,2002-09-22,3,26.122,HOU,,IND,L 3-23,*,,,,,,,,,,
63,2002,2002-09-29,4,26.129,HOU,@,PHI,L 17-35,*,,,,,,,,,,
64,2002,2002-10-13,5,26.143,HOU,,BUF,L 24-31,*,0,0,,0,0,0,0.5,0,0,0
65,2002,2002-10-20,6,26.150,HOU,@,CLE,L 17-34,*,,,,,,,,,,
66,2002,2002-10-27,7,26.157,HOU,@,JAX,W 21-19,*,0,0,,0,0,0,2.0,0,0,0
67,2002,2002-11-03,8,26.164,HOU,,CIN,L 3-38,*,,,,,,,,,,
68,2002,2002-11-10,9,26.171,HOU,@,TEN,L 10-17,*,,,,,,,,,,
69,2002,2002-11-17,10,26.178,HOU,,JAX,L 21-24,*,0,0,,0,0,0,1.0,0,0,0
70,2002,2002-11-24,11,26.185,HOU,,NYG,W 16-14,*,,,,,,,,,,
71,2002,2002-12-01,12,26.192,HOU,@,IND,L 3-19,*,,,,,,,,,,
72,2002,2002-12-08,13,26.199,HOU,@,PIT,W 24-6,*,0,0,,0,0,0,1.0,0,0,0
73,2002,2002-12-15,14,26.206,HOU,,BAL,L 19-23,*,,,,,,,,,,
74,2002,2002-12-22,15,26.213,HOU,@,WAS,L 10-26,*,,,,,,,,,,
75,2002,2002-12-29,16,26.220,HOU,,TEN,L 3-13,*,,,,,,,,,,
76,2003,2003-09-07,1,27.107,HOU,@,MIA,W 21-20,*,,,,,,,,,,
77,2003,2003-09-14,2,27.114,HOU,@,NOR,L 10-31,*,,,,,,,,,,
78,2003,2003-09-21,3,27.121,HOU,,KAN,L 14-42,*,0,0,,0,0,0,1.0,0,0,0
79,2003,2003-09-28,4,27.128,HOU,,JAX,W 24-20,*,,,,,,,,,,
80,2003,2003-10-12,5,27.142,HOU,@,TEN,L 17-38,*,,,,,,,,,,
81,2003,2003-10-19,6,27.149,HOU,,NYJ,L 14-19,*,,,,,,,,,,
82,2003,2003-10-26,7,27.156,HOU,@,IND,L 21-30,*,,,,,,,,,,
83,2003,2003-11-02,8,27.163,HOU,,CAR,W 14-10,*,,,,,,,,,,
84,2003,2003-11-09,9,27.170,HOU,@,CIN,L 27-34,*,,,,,,,,,,
85,2003,2003-11-16,10,27.177,HOU,@,BUF,W 12-10,*,0,0,,0,0,0,1.0,0,0,0
86,2003,2003-11-23,11,27.184,HOU,,NWE,L 20-23,*,0,0,,0,0,0,1.0,0,0,0
87,2003,2003-11-30,12,27.191,HOU,,ATL,W 17-13,*,,,,,,,,,,
88,2003,2003-12-07,13,27.198,HOU,@,JAX,L 0-27,*,,,,,,,,,,
89,2003,2003-12-14,14,27.205,HOU,@,TAM,L 3-16,*,,,,,,,,,,
90,2003,2003-12-21,15,27.212,HOU,,TEN,L 24-27,*,,,,,,,,,,
91,2003,2003-12-28,16,27.219,HOU,,IND,L 17-20,*,,,,,,,,,,
92,2004,2004-09-12,1,28.112,HOU,,SDG,L 20-27,*,0,0,,0,0,0,1.0,0,0,0
93,2004,2004-09-19,2,28.119,HOU,@,DET,L 16-28,*,0,0,,0,0,0,1.0,0,0,0
94,2004,2004-09-26,3,28.126,HOU,@,KAN,W 24-21,*,0,0,,0,0,0,0.5,0,0,0
95,2004,2004-10-03,4,28.133,HOU,,OAK,W 30-17,*,,,,,,,,,,
96,2004,2004-10-10,5,28.140,HOU,,MIN,L 28-34,*,0,0,,0,0,0,1.0,0,0,0
97,2004,2004-10-17,6,28.147,HOU,@,TEN,W 20-10,*,0,0,,0,0,0,0.0,1,0,0
98,2004,2004-10-31,7,28.161,HOU,,JAX,W 20-6,*,0,0,,0,0,0,0.0,1,0,0
99,2004,2004-11-07,8,28.168,HOU,@,DEN,L 13-31,*,,,,,,,,,,
100,2004,2004-11-14,9,28.175,HOU,@,IND,L 14-49,*,0,0,,0,0,0,1.0,0,0,0
101,2004,2004-11-21,10,28.182,HOU,,GNB,L 13-16,*,,,,,,,,,,
102,2004,2004-11-28,11,28.189,HOU,,TEN,W 31-21,*,,,,,,,,,,
103,2004,2004-12-05,12,28.196,HOU,@,NYJ,L 7-29,*,,,,,,,,,,
104,2004,2004-12-12,13,28.203,HOU,,IND,L 14-23,*,,,,,,,,,,
105,2004,2004-12-19,14,28.210,HOU,@,CHI,W 24-5,*,,,,,,,,,,
106,2004,2004-12-26,15,28.217,HOU,@,JAX,W 21-0,*,0,0,,0,0,0,1.0,1,0,0
107,2004,2005-01-02,16,28.224,HOU,,CLE,L 14-22,*,,,,,,,,,,
108,2005,2005-09-11,1,29.111,HOU,@,BUF,L 7-22,*,,,,,,,,,,
109,2005,2005-09-18,2,29.118,HOU,,PIT,L 7-27,*,,,,,,,,,,
110,2005,2005-10-02,3,29.132,HOU,@,CIN,L 10-16,*,0,0,,0,0,0,1.0,0,0,0
111,2005,2005-10-09,4,29.139,HOU,,TEN,L 20-34,*,,,,,,,,,,
112,2005,2005-10-16,5,29.146,HOU,@,SEA,L 10-42,*,,,,,,,,,,
113,2006,2006-10-22,6,30.152,HOU,,JAX,W 27-7,,,,,,,,,,,
114,2006,2006-10-29,7,30.159,HOU,@,TEN,L 22-28,,,,,,,,,,,
115,2006,2006-11-12,9,30.173,HOU,@,JAX,W 13-10,,,,,,,,,,,
116,2006,2006-11-19,10,30.180,HOU,,BUF,L 21-24,,0,17,,0,,,,,,
117,2006,2006-11-26,11,30.187,HOU,@,NYJ,L 11-26,,,,,,,,,,,
118,2006,2006-12-03,12,30.194,HOU,@,OAK,W 23-14,,,,,,,,,,,
119,2006,2006-12-10,13,30.201,HOU,,TEN,L 20-26,,,,,,,,,,,
120,2006,2006-12-17,14,30.208,HOU,@,NWE,L 7-40,,,,,,,,,,,
121,2006,2006-12-24,15,30.215,HOU,,IND,W 27-24,,,,,,,,,,,
122,2006,2006-12-31,16,30.222,HOU,,CLE,W 14-6,,,,,,,,,,,
