ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
51,1960,1960-11-20,9,26.301,PIT,,CLE,W 14-10,3,45,15.00,0,1,3,3.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,12,12.00,0,0,0
52,1960,1960-11-27,10,26.308,PIT,,WAS,W 22-10,5,70,14.00,0,2,23,11.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,0,0
53,1960,1960-12-11,11,26.322,PIT,,PHI,W 27-21,1,12,12.00,0,1,-9,-9.00,0,0,0,,0,0,0,,0,0,,,1,12,12.00,0,2,27,13.50,0,0,0
54,1960,1960-12-18,12,26.329,PIT,@,STL,L 7-38,2,39,19.50,0,1,-11,-11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,0,0
55,1961,1961-09-17,1,27.236,PIT,@,DAL,L 24-27,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
56,1961,1961-09-24,2,27.243,PIT,,NYG,L 14-17,4,53,13.25,0,2,-9,-4.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
57,1961,1961-10-01,3,27.250,PIT,@,RAM,L 14-24,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,18,6.00,0,0,0
58,1961,1961-10-15,5,27.264,PIT,,WAS,W 20-0,3,25,8.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
59,1961,1961-10-22,6,27.271,PIT,,CLE,L 28-30,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
60,1961,1961-10-29,7,27.278,PIT,,SFO,W 20-10,2,25,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
61,1961,1961-11-05,8,27.285,PIT,@,CLE,W 17-13,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
62,1961,1961-11-12,9,27.292,PIT,,DAL,W 37-7,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
63,1961,1961-11-19,10,27.299,PIT,@,NYG,L 21-42,5,69,13.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
64,1961,1961-11-26,11,27.306,PIT,,STL,W 30-27,3,69,23.00,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
65,1961,1961-12-03,12,27.313,PIT,,PHI,L 24-35,3,43,14.33,1,2,12,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
66,1961,1961-12-10,13,27.320,PIT,@,WAS,W 30-14,6,96,16.00,1,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
67,1962,1962-09-16,1,28.235,PIT,@,DET,L 7-45,3,60,20.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
68,1962,1962-09-23,2,28.242,PIT,@,DAL,W 30-28,1,22,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,29,29.00,0,0,0,,0,0,0
69,1962,1962-09-30,3,28.249,PIT,,NYG,L 27-31,5,44,8.80,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
70,1962,1962-10-06,4,28.255,PIT,,PHI,W 13-7,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
71,1962,1962-10-14,5,28.263,PIT,@,NYG,W 20-17,3,50,16.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
72,1962,1962-10-21,6,28.270,PIT,,DAL,L 27-42,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
73,1962,1962-11-04,8,28.284,PIT,,MIN,W 39-31,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
74,1962,1962-11-11,9,28.291,PIT,@,STL,W 26-17,4,33,8.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
75,1962,1962-11-18,10,28.298,PIT,,WAS,W 23-21,6,91,15.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,0,0
76,1962,1962-11-25,11,28.305,PIT,@,CLE,L 14-35,2,27,13.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
77,1962,1962-12-02,12,28.312,PIT,,STL,W 19-7,4,52,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,18,9.00,0,0,0
78,1962,1962-12-09,13,28.319,PIT,@,PHI,W 26-17,4,54,13.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,84,21.00,0,1,6
79,1962,1962-12-16,14,28.326,PIT,@,WAS,W 27-24,1,23,23.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
80,1963,1963-09-15,1,29.234,PIT,@,PHI,T 21-21,5,54,10.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
81,1963,1963-10-05,4,29.254,PIT,@,CLE,L 23-35,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
82,1963,1963-10-13,5,29.262,PIT,@,STL,L 23-24,1,21,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
83,1963,1963-10-27,7,29.276,PIT,,DAL,W 27-21,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
84,1963,1963-11-10,9,29.290,PIT,,CLE,W 9-7,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
85,1963,1963-12-01,12,29.311,PIT,,PHI,T 20-20,3,50,16.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
86,1963,1963-12-08,13,29.318,PIT,@,DAL,W 24-19,3,42,14.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
87,1963,1963-12-15,14,29.325,PIT,@,NYG,L 17-33,2,21,10.50,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
88,1964,1964-09-25,3,30.245,WAS,@,NYG,L 10-13,5,56,11.20,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,19,9.50,0,1,6
89,1964,1964-10-04,4,30.254,WAS,,STL,L 17-23,4,43,10.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
90,1964,1964-10-11,5,30.261,WAS,,PHI,W 35-20,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
91,1964,1964-10-18,6,30.268,WAS,@,STL,L 24-38,1,7,7.00,0,1,7,7.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
92,1964,1964-10-25,7,30.275,WAS,,CHI,W 27-20,3,48,16.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
93,1964,1964-11-01,8,30.282,WAS,@,PHI,W 21-10,2,53,26.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
94,1964,1964-11-08,9,30.289,WAS,@,CLE,L 24-34,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
95,1964,1964-11-15,10,30.296,WAS,@,PIT,W 30-0,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
96,1964,1964-11-22,11,30.303,WAS,,DAL,W 28-16,3,68,22.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
97,1964,1964-11-29,12,30.310,WAS,,NYG,W 36-21,7,117,16.71,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
98,1964,1964-12-06,13,30.317,WAS,,PIT,L 7-14,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
99,1964,1964-12-13,14,30.324,WAS,@,BAL,L 17-45,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
100,1965,1965-09-19,1,31.238,WAS,,CLE,L 7-17,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
101,1965,1965-09-26,2,31.245,WAS,@,DAL,L 7-27,4,36,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
102,1965,1965-10-03,3,31.252,WAS,@,DET,L 10-14,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
103,1965,1965-10-17,5,31.266,WAS,,BAL,L 7-38,3,54,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
104,1965,1965-10-24,6,31.273,WAS,@,STL,W 24-20,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
105,1965,1965-10-31,7,31.280,WAS,,PHI,W 23-21,8,83,10.38,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
106,1965,1965-11-14,9,31.294,WAS,@,PHI,L 14-21,1,36,36.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
107,1966,1966-09-11,1,32.230,WAS,,CLE,L 14-38,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
108,1966,1966-09-25,3,32.244,MIN,@,DAL,L 17-28,3,67,22.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
109,1966,1966-10-16,5,32.265,MIN,,RAM,W 35-7,2,40,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
110,1966,1966-10-30,7,32.279,MIN,,SFO,W 28-3,2,47,23.50,1,1,-10,-10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
111,1966,1966-11-06,8,32.286,MIN,@,GNB,W 20-17,4,45,11.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
112,1966,1966-11-13,9,32.293,MIN,,DET,L 31-32,2,40,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
113,1966,1966-11-20,10,32.300,MIN,@,RAM,L 6-21,3,83,27.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
114,1966,1966-11-27,11,32.307,MIN,,GNB,L 16-28,2,20,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
115,1966,1966-12-04,12,32.314,MIN,,ATL,L 13-20,5,97,19.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
116,1966,1966-12-11,13,32.321,MIN,@,DET,W 28-16,1,11,11.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
117,1966,1966-12-18,14,32.328,MIN,@,CHI,L 28-41,3,37,12.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
118,1967,1967-09-17,1,33.236,MIA,,DEN,W 35-21,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,17,17.00,0,0,0,,0,0,0
119,1967,1967-09-24,2,33.243,MIA,,KAN,L 0-24,1,4,4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
120,1967,1967-10-08,4,33.257,MIA,@,KAN,L 0-41,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,25,25.00,0,0,0,,0,0,0
121,1967,1967-10-15,5,33.264,MIA,@,BOS,L 10-41,2,16,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
122,1967,1967-10-22,6,33.271,MIA,,NYJ,L 14-33,4,45,11.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
123,1967,1967-11-26,10,33.306,MIA,,BUF,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,45,45.00,0,0,0,,0,0,0
124,1967,1967-12-10,12,33.320,MIA,,SDG,W 41-24,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
125,1967,1967-12-23,14,33.333,MIA,,HOU,L 10-41,1,42,42.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
