ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
16,2009,2009-11-15,9,23.126,TEN,,BUF,W 41-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,1,0
17,2009,2009-11-23,10,23.134,TEN,@,HOU,W 20-17,,1,,,,,0.0%,,,,,,,,,,
18,2009,2009-11-29,11,23.140,TEN,,ARI,W 20-17,,4,4,44,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
19,2009,2009-12-06,12,23.147,TEN,@,IND,L 17-27,,5,2,34,17.00,0,40.0%,6.80,0,0,,0,0,0,0.0,0,0
20,2009,2009-12-13,13,23.154,TEN,,STL,W 47-7,,2,,,,,0.0%,,,,,,,,,,
21,2009,2009-12-20,14,23.161,TEN,,MIA,W 27-24,,1,1,32,32.00,0,100.0%,32.00,0,0,,0,0,0,0.0,0,0
22,2009,2009-12-25,15,23.166,TEN,,SDG,L 17-42,,,,,,,0.0%,,,,,,,,,,
23,2009,2010-01-03,16,23.175,TEN,@,SEA,W 17-13,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
24,2010,2010-10-10,5,24.090,TEN,@,DAL,W 34-27,,,,,,,0.0%,,,,,,,,,,
25,2010,2010-10-18,6,24.098,TEN,@,JAX,W 30-3,,,,,,,0.0%,,,,,,,,,,
26,2010,2010-10-24,7,24.104,TEN,,PHI,W 37-19,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
27,2010,2010-10-31,8,24.111,TEN,@,SDG,L 25-33,,5,4,56,14.00,0,80.0%,11.20,0,0,,0,0,0,0.0,0,1
28,2010,2010-11-21,10,24.132,TEN,,WAS,L 16-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
29,2010,2011-01-02,16,24.174,TEN,@,IND,L 20-23,,,,,,,0.0%,,,,,,,,,,
30,2011,2011-09-11,1,25.061,TEN,@,JAX,L 14-16,,,,,,,0.0%,,,,,,,,,,
31,2011,2011-09-18,2,25.068,TEN,,BAL,W 26-13,,4,3,22,7.33,0,75.0%,5.50,0,0,,0,0,0,0.0,0,0
32,2011,2011-09-25,3,25.075,TEN,,DEN,W 17-14,,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0,0.0,1,0
33,2011,2011-10-02,4,25.082,TEN,@,CLE,W 31-13,,4,2,38,19.00,0,50.0%,9.50,0,0,,0,0,0,0.0,0,0
34,2011,2011-10-09,5,25.089,TEN,@,PIT,L 17-38,,8,4,33,8.25,0,50.0%,4.13,0,0,,0,0,0,0.0,0,0
35,2011,2011-10-23,6,25.103,TEN,,HOU,L 7-41,,7,3,24,8.00,0,42.9%,3.43,0,0,,0,0,0,0.0,1,0
36,2011,2011-10-30,7,25.110,TEN,,IND,W 27-10,,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0,0.0,0,0
37,2011,2011-11-06,8,25.117,TEN,,CIN,L 17-24,,7,5,63,12.60,1,71.4%,9.00,0,0,,0,1,6,0.0,0,0
38,2011,2011-11-13,9,25.124,TEN,@,CAR,W 30-3,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,0.0,0,0
39,2011,2011-11-20,10,25.131,TEN,@,ATL,L 17-23,,5,1,32,32.00,0,20.0%,6.40,0,0,,0,0,0,0.0,0,0
40,2011,2011-11-27,11,25.138,TEN,,TAM,W 23-17,,7,5,51,10.20,0,71.4%,7.29,0,0,,0,0,0,0.0,0,0
41,2011,2011-12-04,12,25.145,TEN,@,BUF,W 23-17,,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,0.0,0,0
42,2011,2011-12-11,13,25.152,TEN,,NOR,L 17-22,,4,3,49,16.33,0,75.0%,12.25,0,0,,0,0,0,0.0,0,0
43,2011,2011-12-18,14,25.159,TEN,@,IND,L 13-27,,10,8,88,11.00,0,80.0%,8.80,0,0,,0,0,0,0.0,0,0
44,2011,2011-12-24,15,25.165,TEN,,JAX,W 23-17,*,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,0.0,0,0
45,2011,2012-01-01,16,25.173,TEN,@,HOU,W 23-22,*,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,0.0,0,0
46,2012,2012-09-09,1,26.059,TEN,,NWE,L 13-34,,4,2,8,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
47,2012,2012-09-16,2,26.066,TEN,@,SDG,L 10-38,,0,0,0,,0,0.0%,,4,130,32.50,0,0,0,0.0,0,0
48,2012,2012-09-30,4,26.080,TEN,@,HOU,L 14-38,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
49,2012,2012-10-28,8,26.108,TEN,,IND,L 13-19,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
50,2012,2012-12-17,14,26.158,TEN,,NYJ,W 14-10,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
51,2012,2012-12-23,15,26.164,TEN,@,GNB,L 7-55,*,2,0,0,,0,0.0%,0.00,3,75,25.00,0,0,0,0.0,0,0
52,2012,2012-12-30,16,26.171,TEN,,JAX,W 38-20,,1,1,42,42.00,0,100.0%,42.00,0,0,,0,0,0,0.0,0,0
53,2013,2013-10-14,6,27.094,SDG,,IND,W 19-9,,0,0,0,,0,0.0%,,1,24,24.00,0,0,0,0.0,0,0
54,2013,2013-10-20,7,27.100,SDG,@,JAX,W 24-6,,0,0,0,,0,0.0%,,1,18,18.00,0,0,0,0.0,0,0
55,2013,2013-11-03,8,27.114,SDG,@,WAS,L 24-30,,0,0,0,,0,0.0%,,5,114,22.80,0,0,0,0.0,0,0
56,2013,2013-12-01,12,27.142,SDG,,CIN,L 10-17,,0,0,0,,0,0.0%,,1,20,20.00,0,0,0,0.0,0,0
