ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
16,1996,1996-11-03,9,24.003,WAS,@,BUF,L 13-38,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0
17,1996,1996-11-10,10,24.010,WAS,,ARI,L 34-37,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0
18,1996,1996-11-17,11,24.017,WAS,@,PHI,W 26-21,11,5,48,9.60,2,45.5%,4.36,0,0,,0,2,12
19,1996,1996-11-24,12,24.024,WAS,,SFO,L 16-19,4,3,43,14.33,1,75.0%,10.75,0,0,,0,1,6
20,1996,1996-11-28,13,24.028,WAS,@,DAL,L 10-21,10,4,55,13.75,0,40.0%,5.50,0,0,,0,0,0
21,1996,1996-12-08,14,24.038,WAS,@,TAM,L 10-24,7,5,31,6.20,0,71.4%,4.43,0,0,,0,0,0
22,1996,1996-12-15,15,24.045,WAS,@,ARI,L 26-27,5,4,53,13.25,0,80.0%,10.60,0,0,,0,0,0
23,1996,1996-12-22,16,24.052,WAS,,DAL,W 37-10,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0
24,1997,1997-08-31,1,24.304,WAS,@,CAR,W 24-10,8,4,35,8.75,0,50.0%,4.38,0,0,,0,0,0
25,1997,1997-09-07,2,24.311,WAS,@,PIT,L 13-14,11,6,48,8.00,0,54.5%,4.36,0,0,,0,0,0
26,1997,1997-09-14,3,24.318,WAS,,ARI,W 19-13,4,4,29,7.25,0,100.0%,7.25,0,0,,0,0,0
27,1997,1997-09-28,4,24.332,WAS,,JAX,W 24-12,3,2,22,11.00,1,66.7%,7.33,0,0,,0,1,6
28,1997,1997-10-05,5,24.339,WAS,@,PHI,L 10-24,11,3,30,10.00,0,27.3%,2.73,0,0,,0,0,0
29,1997,1997-10-13,6,24.347,WAS,,DAL,W 21-16,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0
30,1997,1997-10-19,7,24.353,WAS,@,TEN,L 14-28,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0
31,1997,1997-10-26,8,24.360,WAS,,BAL,L 17-20,11,5,52,10.40,0,45.5%,4.73,0,0,,0,0,0
32,1997,1997-11-02,9,25.002,WAS,@,CHI,W 31-8,5,3,35,11.67,0,60.0%,7.00,0,0,,0,0,0
33,1997,1997-11-09,10,25.009,WAS,,DET,W 30-7,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0
34,1997,1997-11-16,11,25.016,WAS,@,DAL,L 14-17,4,2,21,10.50,0,50.0%,5.25,1,17,17.00,0,0,0
35,1997,1997-11-23,12,25.023,WAS,,NYG,T 7-7,7,4,45,11.25,0,57.1%,6.43,0,0,,0,0,0
36,1997,1997-11-30,13,25.030,WAS,,STL,L 20-23,6,3,31,10.33,0,50.0%,5.17,0,0,,0,0,0
37,1997,1997-12-07,14,25.037,WAS,@,ARI,W 38-28,7,1,3,3.00,0,14.3%,0.43,0,0,,0,0,0
38,1997,1997-12-13,15,25.043,WAS,@,NYG,L 10-30,7,4,48,12.00,0,57.1%,6.86,0,0,,0,0,0
39,1997,1997-12-21,16,25.051,WAS,,PHI,W 35-32,5,4,45,11.25,0,80.0%,9.00,0,0,,0,0,0
40,1998,1998-09-06,1,25.310,WAS,@,NYG,L 24-31,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
41,1998,1998-09-14,2,25.318,WAS,,SFO,L 10-45,6,3,16,5.33,0,50.0%,2.67,0,0,,0,0,0
42,1998,1998-09-20,3,25.324,WAS,@,SEA,L 14-24,7,4,74,18.50,0,57.1%,10.57,0,0,,0,0,0
43,1998,1998-09-27,4,25.331,WAS,,DEN,L 16-38,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
44,1998,1998-10-04,5,25.338,WAS,,DAL,L 10-31,5,3,42,14.00,0,60.0%,8.40,0,0,,0,0,0
45,1998,1998-10-11,6,25.345,WAS,@,PHI,L 12-17,10,5,39,7.80,0,50.0%,3.90,0,0,,0,0,0
46,1998,1998-10-18,7,25.352,WAS,@,MIN,L 7-41,2,1,9,9.00,0,50.0%,4.50,1,8,8.00,0,0,0
47,1998,1998-11-01,8,26.001,WAS,,NYG,W 21-14,7,5,45,9.00,0,71.4%,6.43,0,0,,0,0,0
48,1998,1998-11-08,9,26.008,WAS,@,ARI,L 27-29,8,5,49,9.80,0,62.5%,6.13,0,0,,0,0,0
