ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
26,2010,2010-11-21,10,24.059,OAK,@,PIT,L 3-35,,0,0,0.0,3,3
27,2010,2010-11-28,11,24.066,OAK,,MIA,L 17-33,*,0,0,0.0,3,0
28,2010,2010-12-05,12,24.073,OAK,@,SDG,W 28-13,*,,,,,
29,2010,2010-12-12,13,24.080,OAK,@,JAX,L 31-38,*,0,0,0.5,3,1
30,2010,2010-12-19,14,24.087,OAK,,DEN,W 39-23,*,0,0,1.5,4,4
31,2010,2010-12-26,15,24.094,OAK,,IND,L 26-31,*,0,0,0.0,2,0
32,2010,2011-01-02,16,24.101,OAK,@,KAN,W 31-10,*,0,0,0.0,3,0
33,2011,2011-09-12,1,24.354,OAK,@,DEN,W 23-20,*,0,0,1.0,2,0
34,2011,2011-09-18,2,24.360,OAK,@,BUF,L 35-38,*,0,0,0.0,3,1
35,2011,2011-09-25,3,25.002,OAK,,NYJ,W 34-24,*,0,0,0.0,1,0
36,2012,2012-09-10,1,25.353,OAK,,SDG,L 14-22,*,0,0,0.5,3,1
37,2012,2012-09-16,2,25.359,OAK,@,MIA,L 13-35,*,0,0,1.0,4,0
38,2012,2012-09-23,3,26.000,OAK,,PIT,W 34-31,*,,,,,
39,2012,2012-09-30,4,26.007,OAK,@,DEN,L 6-37,*,0,0,0.0,5,1
40,2012,2012-10-14,5,26.021,OAK,@,ATL,L 20-23,*,0,0,1.0,4,1
41,2012,2012-10-21,6,26.028,OAK,,JAX,W 26-23,*,0,0,0.0,0,1
42,2012,2012-10-28,7,26.035,OAK,@,KAN,W 26-16,*,0,0,0.0,2,0
43,2012,2012-11-04,8,26.042,OAK,,TAM,L 32-42,*,0,0,0.0,0,1
44,2012,2012-11-11,9,26.049,OAK,@,BAL,L 20-55,*,0,0,0.0,2,0
45,2012,2012-11-18,10,26.056,OAK,,NOR,L 17-38,*,0,0,0.0,1,1
46,2012,2012-11-25,11,26.063,OAK,@,CIN,L 10-34,*,0,0,1.0,1,0
47,2012,2012-12-02,12,26.070,OAK,,CLE,L 17-20,*,0,0,0.0,0,0
48,2012,2012-12-06,13,26.074,OAK,,DEN,L 13-26,*,0,0,0.0,1,0
49,2012,2012-12-16,14,26.084,OAK,,KAN,W 15-0,*,,,,,
50,2012,2012-12-23,15,26.091,OAK,@,CAR,L 6-17,*,,,,,
51,2012,2012-12-30,16,26.098,OAK,@,SDG,L 21-24,*,0,0,0.0,2,0
52,2013,2013-09-08,1,26.350,ARI,@,STL,L 24-27,,0,0,0.0,1,0
53,2013,2013-09-15,2,26.357,ARI,,DET,W 25-21,,,,,,
54,2013,2013-09-22,3,26.364,ARI,@,NOR,L 7-31,,0,0,0.0,1,1
55,2013,2013-09-29,4,27.006,ARI,@,TAM,W 13-10,*,0,0,0.0,4,0
56,2013,2013-10-06,5,27.013,ARI,,CAR,W 22-6,*,0,0,0.0,3,0
57,2013,2013-10-13,6,27.020,ARI,@,SFO,L 20-32,*,,,,,
58,2013,2013-10-17,7,27.024,ARI,,SEA,L 22-34,,0,0,1.0,3,0
59,2013,2013-10-27,8,27.034,ARI,,ATL,W 27-13,*,0,0,0.0,1,0
60,2013,2013-11-10,9,27.048,ARI,,HOU,W 27-24,*,0,6,0.0,0,1
61,2013,2013-11-17,10,27.055,ARI,@,JAX,W 27-14,*,0,0,0.0,2,0
62,2013,2013-11-24,11,27.062,ARI,,IND,W 40-11,*,0,0,0.0,2,0
63,2013,2013-12-01,12,27.069,ARI,@,PHI,L 21-24,*,0,0,1.0,7,0
64,2013,2013-12-08,13,27.076,ARI,,STL,W 30-10,*,,,,,
65,2013,2013-12-15,14,27.083,ARI,@,TEN,W 37-34,*,0,0,1.0,2,1
66,2013,2013-12-22,15,27.090,ARI,@,SEA,W 17-10,*,0,0,0.0,2,1
67,2013,2013-12-29,16,27.097,ARI,,SFO,L 20-23,*,0,0,0.0,3,1
68,2014,2014-09-08,1,27.350,ARI,,SDG,W 18-17,*,0,0,0.0,2,0
69,2014,2014-09-14,2,27.356,ARI,@,NYG,W 25-14,*,0,0,0.0,0,3
70,2014,2014-09-21,3,27.363,ARI,,SFO,W 23-14,*,0,0,0.0,1,0
71,2014,2014-10-05,4,28.012,ARI,@,DEN,L 20-41,*,0,0,0.0,3,0
72,2014,2014-12-07,13,28.075,ARI,,KAN,W 17-14,,0,0,0.0,3,0
73,2014,2014-12-11,14,28.079,ARI,@,STL,W 12-6,*,0,0,0.0,2,0
74,2014,2014-12-21,15,28.089,ARI,,SEA,L 6-35,*,0,0,0.0,0,1
75,2014,2014-12-28,16,28.096,ARI,@,SFO,L 17-20,*,0,0,0.0,1,1
