ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
73,1995,1995-09-10,2,27.241,NOR,@,STL,L 13-17,,,,,0,0,,0,,,,,,
74,1995,1995-09-17,3,27.248,NOR,,ATL,L 24-27,,,,,0,0,,0,,,,,,
75,1995,1995-09-24,4,27.255,NOR,@,NYG,L 29-45,,,,,0,0,,0,,,,,,
76,1995,1995-10-01,5,27.262,NOR,,PHI,L 10-15,,,,,0,0,,0,,,,,,
77,1995,1995-10-15,6,27.276,NOR,,MIA,W 33-30,,,,,0,0,,0,,,,,,
78,1995,1995-10-22,7,27.283,NOR,@,CAR,L 3-20,,,,,0,0,,0,,,,,,
79,1995,1995-10-29,8,27.290,NOR,@,SFO,W 11-7,,,,,0,0,,0,,,,,,
80,1995,1995-11-05,9,27.297,NOR,,STL,W 19-10,,,,,0,0,,0,,,,,,
81,1995,1995-11-12,10,27.304,NOR,,IND,W 17-14,,,,,0,0,,0,,,,,,
82,1995,1995-11-19,11,27.311,NOR,@,MIN,L 24-43,,,,,0,0,,0,,,,,,
83,1995,1995-11-26,12,27.318,NOR,,CAR,W 34-26,,,,,0,0,,0,,,,,,
84,1995,1995-12-03,13,27.325,NOR,@,NWE,W 31-17,,,,,0,0,,0,,,,,,
