ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
56,1988,1988-11-06,10,27.237,RAM,@,PHI,L 24-30,0,0,,0,1.0,0,0,0
57,1988,1988-11-13,11,27.244,RAM,,NOR,L 10-14,,,,,,,,
58,1988,1988-11-20,12,27.251,RAM,,SDG,L 24-38,,,,,,,,
59,1988,1988-11-27,13,27.258,RAM,@,DEN,L 24-35,,,,,,,,
60,1988,1988-12-05,14,27.266,RAM,,CHI,W 23-3,,,,,,,,
61,1988,1988-12-11,15,27.272,RAM,,ATL,W 22-7,,,,,,,,
62,1988,1988-12-18,16,27.279,RAM,@,SFO,W 38-16,,,,,,,,
63,1989,1989-09-10,1,28.180,RAM,@,ATL,W 31-21,,,,,,,,
64,1989,1989-09-17,2,28.187,RAM,,IND,W 31-17,,,,,,,,
65,1989,1989-09-24,3,28.194,RAM,,GNB,W 41-38,0,0,,0,1.0,0,0,0
66,1989,1989-10-01,4,28.201,RAM,@,SFO,W 13-12,,,,,,,,
67,1989,1989-10-08,5,28.208,RAM,,ATL,W 26-14,,,,,,,,
68,1989,1989-10-16,6,28.216,RAM,@,BUF,L 20-23,,,,,,,,
69,1989,1989-10-22,7,28.222,RAM,,NOR,L 21-40,,,,,,,,
70,1989,1989-10-29,8,28.229,RAM,@,CHI,L 10-20,,,,,,,,
71,1989,1989-11-05,9,28.236,RAM,@,MIN,L 21-23,,,,,,,,
72,1989,1989-11-12,10,28.243,RAM,,NYG,W 31-10,,,,,,,,
73,1989,1989-11-19,11,28.250,RAM,,PHO,W 37-14,,,,,,,,
74,1989,1989-11-26,12,28.257,RAM,@,NOR,W 20-17,0,0,,0,0.0,1,3,0
75,1989,1989-12-03,13,28.264,RAM,@,DAL,W 35-31,,,,,,,,
76,1989,1989-12-11,14,28.272,RAM,,SFO,L 27-30,,,,,,,,
77,1989,1989-12-17,15,28.278,RAM,,NYJ,W 38-14,,,,,,,,
78,1989,1989-12-24,16,28.285,RAM,@,NWE,W 24-20,,,,,,,,
