ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
22,1986,1986-11-02,9,24.225,KAN,@,SDG,W 24-23,10,41,4.10,0,3,21,7.00,1,4,73,18.25,0,2,5,2.50,0,1,6
23,1986,1986-11-16,11,24.239,KAN,@,DEN,L 17-38,2,22,11.00,0,6,29,4.83,0,2,31,15.50,0,0,0,,0,0,0
24,1986,1986-11-23,12,24.246,KAN,@,STL,L 14-23,0,0,,0,1,8,8.00,0,2,32,16.00,0,1,5,5.00,0,0,0
25,1986,1986-11-30,13,24.253,KAN,,BUF,L 14-17,0,0,,0,3,18,6.00,0,0,0,,0,0,0,,0,0,0
26,1986,1986-12-07,14,24.260,KAN,,DEN,W 37-10,0,0,,0,1,17,17.00,1,2,29,14.50,0,4,43,10.75,0,1,6
27,1986,1986-12-14,15,24.267,KAN,@,RAI,W 20-17,9,15,1.67,1,1,3,3.00,0,0,0,,0,2,6,3.00,0,1,6
28,1986,1986-12-21,16,24.274,KAN,@,PIT,W 24-19,4,8,2.00,0,1,3,3.00,0,4,82,20.50,0,2,16,8.00,0,0,0
29,1987,1987-09-13,1,25.175,TAM,,ATL,W 48-10,5,23,4.60,0,0,0,,0,0,0,,0,0,0,,0,0,0
30,1987,1987-09-20,2,25.182,TAM,@,CHI,L 3-20,0,0,,0,0,0,,0,0,0,,0,,,,,0,
31,1987,1987-10-25,6,25.217,TAM,,CHI,L 26-27,6,26,4.33,0,3,47,15.67,1,0,0,,0,0,0,,0,1,6
32,1987,1987-11-01,7,25.224,TAM,@,GNB,W 23-17,18,43,2.39,1,2,13,6.50,0,0,0,,0,0,0,,0,1,6
33,1987,1987-11-08,8,25.231,TAM,@,STL,L 28-31,19,48,2.53,1,3,43,14.33,1,0,0,,0,0,0,,0,2,12
34,1987,1987-11-15,9,25.238,TAM,@,MIN,L 17-23,8,16,2.00,0,5,47,9.40,0,3,43,14.33,0,0,0,,0,0,0
35,1987,1987-11-22,10,25.245,TAM,,SFO,L 10-24,7,5,0.71,0,0,0,,0,0,0,,0,0,0,,0,0,0
36,1987,1987-11-29,11,25.252,TAM,@,RAM,L 3-35,3,47,15.67,0,2,7,3.50,0,0,0,,0,0,0,,0,0,0
37,1987,1987-12-06,12,25.259,TAM,@,NOR,L 34-44,8,31,3.88,0,0,0,,0,0,0,,0,0,0,,0,0,0
38,1987,1987-12-13,13,25.266,TAM,,DET,L 10-20,3,3,1.00,0,1,7,7.00,0,0,0,,0,0,0,,0,0,0
39,1987,1987-12-20,14,25.273,TAM,,STL,L 14-31,14,40,2.86,0,3,25,8.33,0,1,20,20.00,0,0,0,,0,0,0
40,1987,1987-12-27,15,25.280,TAM,@,IND,L 6-24,9,27,3.00,0,1,8,8.00,0,1,21,21.00,0,0,0,,0,0,0
41,1988,1988-09-04,1,26.166,TAM,,PHI,L 14-41,2,3,1.50,0,3,25,8.33,0,2,30,15.00,0,5,19,3.80,0,0,0
42,1988,1988-09-11,2,26.173,TAM,@,GNB,W 13-10,6,19,3.17,0,2,28,14.00,0,0,0,,0,1,6,6.00,0,0,0
43,1988,1988-09-18,3,26.180,TAM,,PHO,L 24-30,0,0,,0,1,5,5.00,0,1,18,18.00,0,0,0,,0,0,0
44,1988,1988-09-25,4,26.187,TAM,@,NOR,L 9-13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
45,1988,1988-10-02,5,26.194,TAM,,GNB,W 27-24,0,0,,0,3,19,6.33,0,0,0,,0,1,20,20.00,0,0,0
46,1988,1988-10-09,6,26.201,TAM,@,MIN,L 13-14,0,0,,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
47,1988,1988-10-16,7,26.208,TAM,@,IND,L 31-35,0,0,,0,0,0,,0,3,54,18.00,0,0,0,,0,0,0
48,1988,1988-10-23,8,26.215,TAM,,MIN,L 20-49,0,0,,0,0,0,,0,1,23,23.00,0,0,0,,0,0,0
49,1988,1988-10-30,9,26.222,TAM,,MIA,L 14-17,0,0,,0,1,4,4.00,0,1,16,16.00,0,0,0,,0,0,0
50,1988,1988-11-06,10,26.229,TAM,@,CHI,L 10-28,0,0,,0,1,16,16.00,0,0,0,,0,0,0,,0,0,0
51,1988,1988-11-13,11,26.236,TAM,@,DET,W 23-20,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
52,1988,1988-11-20,12,26.243,TAM,,CHI,L 15-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
53,1988,1988-11-27,13,26.250,TAM,@,ATL,L 10-17,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
54,1988,1988-12-04,14,26.257,TAM,,BUF,W 10-5,1,23,23.00,0,1,17,17.00,0,1,26,26.00,0,0,0,,0,0,0
55,1988,1988-12-11,15,26.264,TAM,@,NWE,L 7-10,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
56,1988,1988-12-18,16,26.271,TAM,,DET,W 21-10,10,39,3.90,0,3,17,5.67,0,1,13,13.00,0,0,0,,0,0,0
