ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
39,1979,1979-10-07,6,25.145,NWE,,DET,W 24-17,,,,,,,,,,,
40,1979,1979-10-14,7,25.152,NWE,@,CHI,W 27-7,,,,,,,,,,,
41,1979,1979-10-21,8,25.159,NWE,,MIA,W 28-13,,,,,,,,,,,
42,1979,1979-11-04,10,25.173,NWE,@,BUF,W 26-6,,,,,,,,,,,
43,1979,1979-11-11,11,25.180,NWE,@,DEN,L 10-45,,,,,,,,,,,
44,1979,1979-11-18,12,25.187,NWE,,BAL,W 50-21,,,,,,,,,,,
45,1979,1979-11-25,13,25.194,NWE,,BUF,L 13-16,0,0,,0,0,0,,0,1,30,0
46,1980,1980-10-05,5,26.143,MIA,,BAL,L 17-30,,,,,,,,,,,
47,1980,1980-10-12,6,26.150,MIA,@,NWE,L 0-34,,,,,,,,,,,
48,1980,1980-10-19,7,26.157,MIA,,BUF,W 17-14,,,,,,,,,,,
49,1980,1980-10-27,8,26.165,MIA,@,NYJ,L 14-17,,,,,,,,,,,
50,1980,1980-11-02,9,26.171,MIA,@,OAK,L 10-16,,,,,,,,,,,
51,1980,1980-11-09,10,26.178,MIA,@,RAM,W 35-14,,,,,,,,,,,
52,1980,1980-11-16,11,26.185,MIA,,SFO,W 17-13,,,,,,,,,,,
53,1980,1980-11-20,12,26.189,MIA,,SDG,L 24-27,,,,,,,,,,,
54,1980,1980-11-30,13,26.199,MIA,@,PIT,L 10-23,,,,,,,,,,,
55,1980,1980-12-08,14,26.207,MIA,,NWE,W 16-13,,,,,,,,,,,
56,1981,1981-10-25,8,27.163,SDG,@,CHI,L 17-20,0,0,,0,,,,,,,
57,1981,1981-11-01,9,27.170,SDG,,KAN,W 22-20,0,0,,0,,,,,,,
58,1981,1981-11-08,10,27.177,SDG,,CIN,L 17-40,0,0,,0,,,,,,,
59,1981,1981-11-16,11,27.185,SDG,@,SEA,L 23-44,1,31,31.00,0,0,0,,0,0,0,0
