ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
45,1992,1992-12-06,13,25.166,SDG,@,PHO,W 27-21,,5,1,5,5.00,0,20.0%,1.00,0,0
46,1992,1992-12-13,14,25.173,SDG,,CIN,W 27-10,,4,2,18,9.00,0,50.0%,4.50,0,0
47,1992,1992-12-20,15,25.180,SDG,@,RAI,W 36-14,,3,3,47,15.67,0,100.0%,15.67,0,0
48,1992,1992-12-27,16,25.187,SDG,@,SEA,W 31-14,,4,1,17,17.00,0,25.0%,4.25,0,0
49,1993,1993-09-05,1,26.074,SDG,,SEA,W 18-12,,2,2,7,3.50,0,100.0%,3.50,0,0
50,1993,1993-09-12,2,26.081,SDG,@,DEN,L 17-34,,7,2,36,18.00,1,28.6%,5.14,1,6
51,1993,1993-09-19,3,26.088,SDG,,HOU,W 18-17,,4,3,39,13.00,0,75.0%,9.75,0,0
52,1993,1993-10-03,4,26.102,SDG,@,SEA,L 14-31,,2,0,0,,0,0.0%,0.00,,
53,1993,1993-10-10,5,26.109,SDG,@,PIT,L 3-16,,2,2,13,6.50,0,100.0%,6.50,0,0
54,1993,1993-10-17,6,26.116,SDG,,KAN,L 14-17,,1,1,6,6.00,0,100.0%,6.00,0,0
55,1993,1993-10-31,7,26.130,SDG,@,RAI,W 30-23,,6,2,14,7.00,0,33.3%,2.33,0,0
56,1993,1993-11-07,8,26.137,SDG,@,MIN,W 30-17,,4,1,21,21.00,0,25.0%,5.25,0,0
57,1993,1993-11-14,9,26.144,SDG,,CHI,L 13-16,,3,3,25,8.33,0,100.0%,8.33,0,0
58,1993,1993-11-21,10,26.151,SDG,,RAI,L 7-12,,3,2,20,10.00,0,66.7%,6.67,0,0
59,1993,1993-11-29,11,26.159,SDG,@,IND,W 31-0,,3,2,20,10.00,0,66.7%,6.67,0,0
60,1993,1993-12-05,12,26.165,SDG,,DEN,W 13-10,,2,1,11,11.00,0,50.0%,5.50,0,0
61,1994,1994-09-11,2,27.080,KAN,,SFO,W 24-17,,2,1,2,2.00,0,50.0%,1.00,0,0
62,1994,1994-09-18,3,27.087,KAN,@,ATL,W 30-10,,1,1,21,21.00,0,100.0%,21.00,0,0
63,1994,1994-09-25,4,27.094,KAN,,RAM,L 0-16,,2,1,8,8.00,0,50.0%,4.00,0,0
64,1994,1994-10-09,5,27.108,KAN,@,SDG,L 6-20,,5,5,49,9.80,0,100.0%,9.80,0,0
65,1994,1994-10-17,6,27.116,KAN,@,DEN,W 31-28,,11,8,98,12.25,0,72.7%,8.91,0,0
66,1994,1994-10-23,7,27.122,KAN,,SEA,W 38-23,,3,3,29,9.67,0,100.0%,9.67,0,0
67,1994,1994-10-30,8,27.129,KAN,@,BUF,L 10-44,,,0,0,,0,0.0%,,,
68,1994,1994-11-06,9,27.136,KAN,,RAI,W 13-3,,4,4,90,22.50,1,100.0%,22.50,1,6
69,1994,1994-11-13,10,27.143,KAN,,SDG,L 13-14,,2,1,12,12.00,0,50.0%,6.00,0,0
70,1994,1994-11-20,11,27.150,KAN,,CLE,W 20-13,,4,2,5,2.50,0,50.0%,1.25,0,0
71,1994,1994-11-27,12,27.157,KAN,@,SEA,L 9-10,,7,4,25,6.25,0,57.1%,3.57,0,0
72,1994,1994-12-04,13,27.164,KAN,,DEN,L 17-20,,1,0,0,,0,0.0%,0.00,,
73,1994,1994-12-12,14,27.172,KAN,@,MIA,L 28-45,,5,2,12,6.00,0,40.0%,2.40,0,0
74,1994,1994-12-18,15,27.178,KAN,,HOU,W 31-9,,2,2,15,7.50,1,100.0%,7.50,1,6
75,1994,1994-12-24,16,27.184,KAN,@,RAI,W 19-9,,2,2,16,8.00,0,100.0%,8.00,0,0
76,1995,1995-09-03,1,28.072,KAN,@,SEA,W 34-10,,2,2,11,5.50,0,100.0%,5.50,0,0
77,1995,1995-09-10,2,28.079,KAN,,NYG,W 20-17,,3,3,17,5.67,0,100.0%,5.67,0,0
78,1995,1995-09-17,3,28.086,KAN,,OAK,W 23-17,,2,1,4,4.00,0,50.0%,2.00,0,0
79,1995,1995-09-24,4,28.093,KAN,@,CLE,L 17-35,,1,1,7,7.00,0,100.0%,7.00,0,0
80,1995,1995-10-01,5,28.100,KAN,@,ARI,W 24-3,,2,1,10,10.00,0,50.0%,5.00,0,0
81,1995,1995-10-09,6,28.108,KAN,,SDG,W 29-23,,6,6,45,7.50,1,100.0%,7.50,1,6
82,1995,1995-10-15,7,28.114,KAN,,NWE,W 31-26,,3,0,0,,0,0.0%,0.00,,
83,1995,1995-10-22,8,28.121,KAN,@,DEN,W 21-7,,4,3,30,10.00,0,75.0%,7.50,0,0
84,1995,1995-11-05,9,28.135,KAN,,WAS,W 24-3,,1,1,7,7.00,0,100.0%,7.00,0,0
85,1995,1995-11-12,10,28.142,KAN,@,SDG,W 22-7,,1,1,5,5.00,0,100.0%,5.00,0,0
86,1995,1995-11-19,11,28.149,KAN,,HOU,W 20-13,,1,1,15,15.00,0,100.0%,15.00,0,0
87,1995,1995-11-23,12,28.153,KAN,@,DAL,L 12-24,,1,0,0,,0,0.0%,0.00,,
88,1995,1995-12-03,13,28.163,KAN,@,OAK,W 29-23,,1,1,-2,-2.00,0,100.0%,-2.00,0,0
89,1995,1995-12-11,14,28.171,KAN,@,MIA,L 6-13,,4,4,56,14.00,0,100.0%,14.00,0,0
90,1995,1995-12-17,15,28.177,KAN,,DEN,W 20-17,,1,0,0,,0,0.0%,0.00,,
91,1995,1995-12-24,16,28.184,KAN,,SEA,W 26-3,,2,0,0,,0,0.0%,0.00,,
92,1996,1996-09-01,1,29.070,KAN,@,HOU,W 20-19,,1,0,0,,0,0.0%,0.00,,
93,1996,1996-09-08,2,29.077,KAN,,OAK,W 19-3,,3,1,6,6.00,0,33.3%,2.00,0,0
94,1996,1996-10-27,8,29.126,KAN,@,DEN,L 7-34,,0,0,0,,0,0.0%,,,
95,1996,1996-11-03,9,29.133,KAN,@,MIN,W 21-6,,7,2,13,6.50,0,28.6%,1.86,0,0
96,1996,1996-11-10,10,29.140,KAN,,GNB,W 27-20,,1,0,0,,0,0.0%,0.00,,
97,1996,1996-11-17,11,29.147,KAN,,CHI,W 14-10,,2,1,24,24.00,0,50.0%,12.00,0,0
98,1996,1996-11-24,12,29.154,KAN,,SDG,L 14-28,,2,1,5,5.00,0,50.0%,2.50,0,0
99,1996,1996-11-28,13,29.158,KAN,@,DET,W 28-24,,3,3,20,6.67,1,100.0%,6.67,1,6
100,1996,1996-12-09,14,29.169,KAN,@,OAK,L 7-26,,1,0,0,,0,0.0%,0.00,,
101,1996,1996-12-15,15,29.175,KAN,,IND,L 19-24,,,0,0,,0,0.0%,,,
102,1996,1996-12-22,16,29.182,KAN,@,BUF,L 9-20,,1,1,5,5.00,0,100.0%,5.00,0,0
103,1997,1997-08-31,1,30.069,KAN,@,DEN,L 3-19,,0,0,0,,0,0.0%,,,
104,1997,1997-09-08,2,30.077,KAN,@,OAK,W 28-27,,,0,0,,0,0.0%,,,
105,1997,1997-09-14,3,30.083,KAN,,BUF,W 22-16,,,0,0,,0,0.0%,,,
106,1997,1997-09-21,4,30.090,KAN,@,CAR,W 35-14,,2,1,22,22.00,0,50.0%,11.00,0,0
107,1997,1997-09-28,5,30.097,KAN,,SEA,W 20-17,,1,1,20,20.00,0,100.0%,20.00,0,0
108,1997,1997-10-05,6,30.104,KAN,@,MIA,L 14-17,,1,1,6,6.00,0,100.0%,6.00,0,0
109,1997,1997-10-16,7,30.115,KAN,,SDG,W 31-3,,0,0,0,,0,0.0%,,,
110,1997,1997-10-26,8,30.125,KAN,@,STL,W 28-20,,1,1,6,6.00,0,100.0%,6.00,0,0
111,1997,1997-11-03,9,30.133,KAN,,PIT,W 13-10,,1,1,6,6.00,0,100.0%,6.00,0,0
112,1997,1997-11-09,10,30.139,KAN,@,JAX,L 10-24,,,0,0,,0,0.0%,,,
113,1997,1997-11-16,11,30.146,KAN,,DEN,W 24-22,,,0,0,,0,0.0%,,,
114,1997,1997-11-23,12,30.153,KAN,@,SEA,W 19-14,,,0,0,,0,0.0%,,,
115,1997,1997-11-30,13,30.160,KAN,,SFO,W 44-9,,0,0,0,,0,0.0%,,,
116,1997,1997-12-07,14,30.167,KAN,,OAK,W 30-0,,,0,0,,0,0.0%,,,
117,1997,1997-12-14,15,30.174,KAN,@,SDG,W 29-7,,,0,0,,0,0.0%,,,
118,1997,1997-12-21,16,30.181,KAN,,NOR,W 25-13,,0,0,0,,0,0.0%,,,
119,1999,1999-09-12,1,32.081,OAK,@,GNB,L 24-28,,,0,0,,0,0.0%,,,
120,1999,1999-09-19,2,32.088,OAK,@,MIN,W 22-17,,0,,,,,0.0%,,,
121,1999,1999-09-26,3,32.095,OAK,,CHI,W 24-17,,,,,,,0.0%,,,
122,1999,1999-10-03,4,32.102,OAK,@,SEA,L 21-22,,1,,,,,0.0%,,,
123,1999,1999-10-10,5,32.109,OAK,,DEN,L 13-16,,1,1,21,21.00,1,100.0%,21.00,1,6
124,1999,1999-10-17,6,32.116,OAK,@,BUF,W 20-14,,2,2,17,8.50,0,100.0%,8.50,0,0
125,1999,1999-10-31,8,32.130,OAK,,MIA,L 9-16,*,,,,,,0.0%,,,
126,1999,1999-11-14,9,32.144,OAK,,SDG,W 28-9,,1,,,,,0.0%,,,
127,1999,1999-11-22,10,32.152,OAK,@,DEN,L 21-27,*,2,2,12,6.00,0,100.0%,6.00,0,0
128,1999,1999-11-28,11,32.158,OAK,,KAN,L 34-37,,2,2,21,10.50,0,100.0%,10.50,0,0
129,1999,1999-12-05,12,32.165,OAK,,SEA,W 30-21,*,,,,,,0.0%,,,
