ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
13,2010,2010-12-09,13,23.221,TEN,,IND,L 28-30,,0,0,0,,0,0.0%,,0,0,,0,7,173,24.71,0,1,0,0.00,0,0,0,0.0,0,0
14,2010,2010-12-19,14,23.231,TEN,,HOU,W 31-17,,0,0,0,,0,0.0%,,0,0,,0,3,90,30.00,0,1,2,2.00,0,0,0,0.0,0,0
15,2010,2010-12-26,15,23.238,TEN,@,KAN,L 14-34,,1,0,0,,0,0.0%,0.00,0,0,,0,5,98,19.60,0,3,1,0.33,0,0,0,0.0,0,0
16,2010,2011-01-02,16,23.245,TEN,@,IND,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,4,119,29.75,0,2,7,3.50,0,0,0,0.0,0,0
17,2011,2011-09-11,1,24.132,TEN,@,JAX,L 14-16,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,7,7.00,0,0,0,0.0,0,0
18,2011,2011-09-18,2,24.139,TEN,,BAL,W 26-13,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,3,17,5.67,0,0,0,0.0,0,0
19,2011,2011-09-25,3,24.146,TEN,,DEN,W 17-14,,1,1,4,4.00,0,100.0%,4.00,1,4,4.00,0,0,0,,0,4,21,5.25,0,0,0,0.0,0,0
20,2011,2011-10-02,4,24.153,TEN,@,CLE,W 31-13,,0,0,0,,0,0.0%,,0,0,,0,2,48,24.00,0,2,17,8.50,0,0,0,0.0,0,0
21,2011,2011-10-09,5,24.160,TEN,@,PIT,L 17-38,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,3,93,31.00,0,1,10,10.00,0,0,0,0.0,0,0
22,2011,2011-10-23,6,24.174,TEN,,HOU,L 7-41,,0,0,0,,0,0.0%,,0,0,,0,5,103,20.60,0,2,33,16.50,0,0,0,0.0,0,0
23,2011,2011-10-30,7,24.181,TEN,,IND,W 27-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,39,19.50,0,0,0,0.0,0,0
24,2011,2011-11-06,8,24.188,TEN,,CIN,L 17-24,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,27,27.00,0,1,8,8.00,0,0,0,0.0,0,0
25,2011,2011-11-13,9,24.195,TEN,@,CAR,W 30-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,6,103,17.17,1,0,6,0.0,0,0
26,2011,2011-11-20,10,24.202,TEN,@,ATL,L 17-23,,1,0,0,,0,0.0%,0.00,0,0,,0,5,139,27.80,0,1,-1,-1.00,0,0,0,0.0,0,0
27,2011,2011-11-27,11,24.209,TEN,,TAM,W 23-17,,0,0,0,,0,0.0%,,0,0,,0,4,83,20.75,0,1,3,3.00,0,0,0,0.0,0,0
28,2011,2011-12-04,12,24.216,TEN,@,BUF,W 23-17,,1,0,0,,0,0.0%,0.00,0,0,,0,1,21,21.00,0,3,72,24.00,0,0,0,0.0,0,0
29,2011,2011-12-11,13,24.223,TEN,,NOR,L 17-22,,1,0,0,,0,0.0%,0.00,0,0,,0,5,121,24.20,0,4,34,8.50,0,0,0,0.0,0,0
30,2011,2011-12-18,14,24.230,TEN,@,IND,L 13-27,,0,0,0,,0,0.0%,,0,0,,0,1,0,0.00,0,5,40,8.00,0,0,0,0.0,0,0
31,2011,2011-12-24,15,24.236,TEN,,JAX,W 23-17,,0,0,0,,0,0.0%,,0,0,,0,4,90,22.50,0,6,44,7.33,0,0,0,0.0,0,1
32,2011,2012-01-01,16,24.244,TEN,@,HOU,W 23-22,,1,0,0,,0,0.0%,0.00,0,0,,0,1,23,23.00,0,4,43,10.75,0,0,0,0.0,0,0
33,2014,2014-11-23,11,27.205,CHI,,TAM,W 21-13,,0,0,0,,0,0.0%,,0,0,,0,2,46,23.00,0,3,0,0.00,0,0,0,0.0,0,0
34,2014,2014-11-27,12,27.209,CHI,@,DET,L 17-34,,0,0,0,,0,0.0%,,0,0,,0,1,24,24.00,0,2,25,12.50,0,0,0,0.0,0,0
35,2014,2014-12-04,13,27.216,CHI,,DAL,L 28-41,,0,0,0,,0,0.0%,,0,0,,0,6,136,22.67,0,1,4,4.00,0,0,0,0.0,0,0
36,2014,2014-12-15,14,27.227,CHI,,NOR,L 15-31,,0,0,0,,0,0.0%,,0,0,,0,5,142,28.40,0,1,0,0.00,0,0,0,0.0,0,0
37,2014,2014-12-21,15,27.233,CHI,,DET,L 14-20,,0,0,0,,0,0.0%,,0,0,,0,3,74,24.67,0,0,0,,0,0,0,0.0,0,0
38,2014,2014-12-28,16,27.240,CHI,@,MIN,L 9-13,,0,0,0,,0,0.0%,,0,0,,0,3,88,29.33,0,0,0,,0,0,0,0.0,0,0
39,2015,2015-09-13,1,28.134,CHI,,GNB,L 23-31,,0,0,0,,0,0.0%,,0,0,,0,2,48,24.00,0,1,11,11.00,0,0,0,0.0,0,0
40,2015,2015-09-20,2,28.141,CHI,,ARI,L 23-48,,0,0,0,,0,0.0%,,0,0,,0,3,86,28.67,0,1,20,20.00,0,0,0,0.0,0,0
41,2015,2015-09-27,3,28.148,CHI,@,SEA,L 0-26,,0,0,0,,0,0.0%,,0,0,,0,1,27,27.00,0,0,0,,0,0,0,0.0,0,0
42,2015,2015-10-04,4,28.155,CHI,,OAK,W 22-20,,1,0,0,,0,0.0%,0.00,0,0,,0,1,21,21.00,0,2,17,8.50,0,0,0,0.0,0,0
43,2015,2015-10-11,5,28.162,CHI,@,KAN,W 18-17,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,3,20,6.67,0,0,0,0.0,0,0
44,2015,2015-10-18,6,28.169,CHI,@,DET,L 34-37,,0,0,0,,0,0.0%,,0,0,,0,2,50,25.00,0,4,27,6.75,0,0,0,0.0,1,0
45,2015,2015-11-01,7,28.183,CHI,,MIN,L 20-23,,2,1,19,19.00,0,50.0%,9.50,0,0,,0,3,78,26.00,0,2,3,1.50,0,0,0,0.0,0,0
46,2015,2015-11-09,8,28.191,CHI,@,SDG,W 22-19,*,3,2,23,11.50,0,66.7%,7.67,0,0,,0,1,30,30.00,0,2,22,11.00,0,0,0,0.0,0,0
47,2015,2015-11-15,9,28.197,CHI,@,STL,W 37-13,,0,0,0,,0,0.0%,,0,0,,0,2,31,15.50,0,3,9,3.00,0,0,0,0.0,0,0
48,2015,2015-11-22,10,28.204,CHI,,DEN,L 15-17,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,1,4,4.00,0,0,0,0.0,0,0
49,2015,2015-11-26,11,28.208,CHI,@,GNB,W 17-13,,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,,0,2,7,3.50,0,0,0,0.0,0,0
50,2015,2015-12-06,12,28.218,CHI,,SFO,L 20-26,,2,2,33,16.50,0,100.0%,16.50,0,0,,0,0,0,,0,5,38,7.60,0,0,0,0.0,0,0
51,2015,2015-12-13,13,28.225,CHI,,WAS,L 21-24,*,3,2,37,18.50,0,66.7%,12.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2015,2015-12-20,14,28.232,CHI,@,MIN,L 17-38,,4,3,31,10.33,0,75.0%,7.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2015,2015-12-27,15,28.239,CHI,@,TAM,W 26-21,*,3,2,32,16.00,0,66.7%,10.67,0,0,,0,0,0,,0,1,5,5.00,0,0,0,0.0,0,0
54,2015,2016-01-03,16,28.246,CHI,,DET,L 20-24,*,8,6,80,13.33,0,75.0%,10.00,0,0,,0,1,47,47.00,0,2,9,4.50,0,0,0,0.0,0,0
55,2016,2016-09-11,1,29.132,TEN,,MIN,L 16-25,,0,0,0,,0,0.0%,,0,0,,0,5,118,23.60,0,1,14,14.00,0,0,0,0.0,0,0
56,2016,2016-09-18,2,29.139,TEN,@,DET,W 16-15,,0,0,0,,0,0.0%,,0,0,,0,1,19,19.00,0,2,9,4.50,0,0,0,0.0,0,0
57,2016,2016-09-25,3,29.146,TEN,,OAK,L 10-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,10,10.00,0,0,0,0.0,0,0
58,2016,2016-10-02,4,29.153,TEN,@,HOU,L 20-27,,0,0,0,,0,0.0%,,0,0,,0,4,99,24.75,0,3,27,9.00,0,0,0,0.0,0,0
59,2016,2016-10-09,5,29.160,TEN,@,MIA,W 30-17,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,4,20,5.00,0,0,0,0.0,0,0
60,2016,2016-10-16,6,29.167,TEN,,CLE,W 28-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,5,30,6.00,0,0,0,0.0,0,0
61,2016,2016-10-23,7,29.174,TEN,,IND,L 26-34,,0,0,0,,0,0.0%,,0,0,,0,1,19,19.00,0,1,7,7.00,0,0,0,0.0,0,0
62,2016,2016-10-27,8,29.178,TEN,,JAX,W 36-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,9,9.00,0,0,0,0.0,0,0
63,2016,2016-11-06,9,29.188,TEN,@,SDG,L 35-43,,0,0,0,,0,0.0%,,0,0,,0,2,52,26.00,0,1,0,0.00,0,0,0,0.0,0,0
64,2016,2016-11-13,10,29.195,TEN,,GNB,W 47-25,,0,0,0,,0,0.0%,,0,0,,0,1,28,28.00,0,2,23,11.50,0,0,0,0.0,0,0
65,2016,2016-11-20,11,29.202,TEN,@,IND,L 17-24,,0,0,0,,0,0.0%,,0,0,,0,5,86,17.20,0,0,0,,0,0,0,0.0,0,0
66,2016,2016-11-27,12,29.209,TEN,@,CHI,W 27-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,8,8.00,0,0,0,0.0,0,0
67,2016,2016-12-11,13,29.223,TEN,,DEN,W 13-10,,0,0,0,,0,0.0%,,0,0,,0,2,37,18.50,0,1,17,17.00,0,0,0,0.0,0,0
68,2016,2016-12-18,14,29.230,TEN,@,KAN,W 19-17,,0,0,0,,0,0.0%,,0,0,,0,3,63,21.00,0,2,22,11.00,0,0,0,0.0,0,0
69,2016,2016-12-24,15,29.236,TEN,@,JAX,L 17-38,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,-2,-2.00,0,0,0,0.0,0,0
70,2016,2017-01-01,16,29.244,TEN,,HOU,W 24-17,,0,0,0,,0,0.0%,,1,15,15.00,0,1,19,19.00,0,3,41,13.67,0,0,0,0.0,0,0
