ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
23,1992,1992-09-06,1,26.033,SFO,@,NYG,W 31-14,8,31,3.88,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
24,1992,1992-09-13,2,26.040,SFO,,BUF,L 31-34,2,6,3.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
25,1992,1992-09-20,3,26.047,MIN,,TAM,W 26-20,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,
26,1992,1992-09-27,4,26.054,MIN,@,CIN,W 42-7,4,11,2.75,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
27,1992,1992-10-15,6,26.072,MIN,,DET,W 31-14,3,11,3.67,0,1,1,13,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
28,1992,1992-10-25,7,26.082,MIN,,WAS,L 13-15,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,
29,1992,1992-11-02,8,26.090,MIN,@,CHI,W 38-10,7,33,4.71,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
30,1992,1992-11-08,9,26.096,MIN,@,TAM,W 35-7,2,2,1.00,0,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
31,1992,1992-11-15,10,26.103,MIN,,HOU,L 13-17,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,1,18,18.00,0,0,0
32,1992,1992-11-22,11,26.110,MIN,,CLE,W 17-13,3,9,3.00,0,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,,,,1,20,20.00,0,0,0
33,1992,1992-11-29,12,26.117,MIN,@,RAM,W 31-17,10,47,4.70,1,2,1,5,5.00,0,50.0%,2.50,1,1,100.00,36,1,0,158.3,0,0,36.00,56.00,1,29,29.00,0,1,6
34,1992,1992-12-06,13,26.124,MIN,@,PHI,L 17-28,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,
35,1992,1992-12-13,14,26.131,MIN,,SFO,L 17-20,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,1,24,24.00,0,0,0
36,1992,1992-12-20,15,26.138,MIN,@,PIT,W 6-3,2,-1,-0.50,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0
37,1992,1992-12-27,16,26.145,MIN,,GNB,W 27-7,3,1,0.33,0,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,1,20,20.00,0,0,0
