ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
45,1973,1973-12-02,12,25.141,HOU,,OAK,L 6-17,7,80,11.43,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
46,1973,1973-12-09,13,25.148,HOU,@,PIT,L 7-33,2,7,3.50,0,1,-9,-9.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
47,1973,1973-12-16,14,25.155,HOU,,CIN,L 24-27,6,86,14.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
48,1974,1974-09-15,1,26.063,HOU,,SDG,W 21-14,6,44,7.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
49,1974,1974-09-22,2,26.070,HOU,@,CLE,L 7-20,2,40,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
50,1974,1974-09-29,3,26.077,HOU,,KAN,L 7-17,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
51,1974,1974-10-06,4,26.084,HOU,,PIT,L 7-13,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
52,1974,1974-10-13,5,26.091,HOU,@,MIN,L 10-51,4,43,10.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
53,1974,1974-10-20,6,26.098,HOU,,STL,L 27-31,2,1,0.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
54,1974,1974-10-27,7,26.105,HOU,@,CIN,W 34-21,3,86,28.67,1,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
55,1974,1974-11-03,8,26.112,HOU,@,NYJ,W 27-22,7,145,20.71,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
56,1974,1974-11-10,9,26.119,HOU,@,BUF,W 21-9,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
57,1974,1974-11-17,10,26.126,HOU,,CIN,W 20-3,3,31,10.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
58,1974,1974-11-24,11,26.133,HOU,,DAL,L 0-10,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
59,1975,1975-09-21,1,27.069,HOU,@,NWE,W 7-0,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
60,1975,1975-09-28,2,27.076,HOU,,SDG,W 33-17,5,51,10.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
61,1975,1975-10-05,3,27.083,HOU,,CIN,L 19-21,4,47,11.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
62,1975,1975-10-12,4,27.090,HOU,@,CLE,W 40-10,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
63,1975,1975-10-19,5,27.097,HOU,,WAS,W 13-10,3,72,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
64,1975,1975-10-26,6,27.104,HOU,,DET,W 24-8,3,111,37.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
65,1975,1975-11-02,7,27.111,HOU,@,KAN,W 17-13,7,177,25.29,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
66,1975,1975-11-09,8,27.118,HOU,@,PIT,L 17-24,6,99,16.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
67,1975,1975-11-16,9,27.125,HOU,,MIA,W 20-19,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
68,1975,1975-11-24,10,27.133,HOU,,PIT,L 9-32,2,56,28.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
69,1975,1975-11-30,11,27.139,HOU,@,CIN,L 19-23,4,73,18.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
70,1975,1975-12-07,12,27.146,HOU,@,SFO,W 27-13,7,85,12.14,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
71,1975,1975-12-14,13,27.153,HOU,@,OAK,W 27-26,4,112,28.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
72,1975,1975-12-21,14,27.160,HOU,,CLE,W 21-10,5,129,25.80,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
73,1976,1976-09-12,1,28.060,HOU,,TAM,W 20-0,5,92,18.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
74,1976,1976-09-19,2,28.067,HOU,@,BUF,W 13-3,3,20,6.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
75,1976,1976-09-26,3,28.074,HOU,,OAK,L 13-14,2,48,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
76,1976,1976-10-03,4,28.081,HOU,@,NOR,W 31-26,5,99,19.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
77,1976,1976-10-10,5,28.088,HOU,,DEN,W 17-3,5,107,21.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
78,1976,1976-10-17,6,28.095,HOU,@,SDG,L 27-30,5,136,27.20,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
79,1976,1976-10-24,7,28.102,HOU,,CIN,L 7-27,6,63,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
80,1976,1976-11-01,8,28.110,HOU,@,BAL,L 14-38,2,62,31.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
81,1976,1976-11-07,9,28.116,HOU,,CLE,L 7-21,3,24,8.00,0,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
82,1976,1976-11-14,10,28.123,HOU,@,CIN,L 27-31,2,26,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
83,1976,1976-11-21,11,28.130,HOU,@,PIT,L 16-32,3,96,32.00,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
84,1976,1976-11-28,12,28.137,HOU,,ATL,W 20-14,4,46,11.50,1,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
85,1976,1976-12-05,13,28.144,HOU,@,CLE,L 10-13,3,69,23.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
86,1976,1976-12-11,14,28.150,HOU,,PIT,L 0-21,3,44,14.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
87,1977,1977-09-18,1,29.066,HOU,,NYJ,W 20-0,3,57,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
88,1977,1977-09-25,2,29.073,HOU,@,GNB,W 16-10,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
89,1977,1977-10-09,4,29.087,HOU,,PIT,W 27-10,4,77,19.25,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
90,1977,1977-10-16,5,29.094,HOU,,CLE,L 23-24,5,92,18.40,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
91,1977,1977-10-23,6,29.101,HOU,@,PIT,L 10-27,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
92,1977,1977-10-30,7,29.108,HOU,@,CIN,L 10-13,5,35,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
93,1977,1977-11-06,8,29.115,HOU,,CHI,W 47-0,6,180,30.00,2,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
94,1977,1977-11-13,9,29.122,HOU,@,OAK,L 29-34,2,56,28.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
95,1977,1977-11-20,10,29.129,HOU,@,SEA,W 22-10,5,80,16.00,1,1,28,28.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
96,1977,1977-11-27,11,29.136,HOU,,KAN,W 34-20,4,58,14.50,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
97,1977,1977-12-04,12,29.143,HOU,,DEN,L 14-24,2,80,40.00,1,1,2,2.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6
98,1977,1977-12-11,13,29.150,HOU,@,CLE,W 19-15,1,-4,-4.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
99,1977,1977-12-18,14,29.157,HOU,,CIN,W 21-16,2,58,29.00,0,1,-31,-31.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
100,1978,1978-09-03,1,30.051,HOU,@,ATL,L 14-20,6,56,9.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
101,1978,1978-09-10,2,30.058,HOU,@,KAN,W 20-17,0,0,,0,2,-8,-4.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
102,1978,1978-09-17,3,30.065,HOU,,SFO,W 20-19,7,83,11.86,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
103,1978,1978-10-01,5,30.079,HOU,@,CLE,W 16-13,3,68,22.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
104,1978,1978-10-15,7,30.093,HOU,,BUF,W 17-10,3,54,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
105,1978,1978-10-23,8,30.101,HOU,@,PIT,W 24-17,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
106,1978,1978-10-29,9,30.107,HOU,@,CIN,L 13-28,2,28,14.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
107,1978,1978-11-05,10,30.114,HOU,,CLE,W 14-10,5,64,12.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
108,1978,1978-11-12,11,30.121,HOU,@,NWE,W 26-23,3,62,20.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
109,1978,1978-11-20,12,30.129,HOU,,MIA,W 35-30,2,37,18.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
110,1978,1978-11-26,13,30.135,HOU,,CIN,W 17-10,4,44,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
111,1978,1978-12-03,14,30.142,HOU,,PIT,L 3-13,3,19,6.33,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
112,1978,1978-12-10,15,30.149,HOU,@,NOR,W 17-12,5,29,5.80,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
113,1978,1978-12-17,16,30.156,HOU,,SDG,L 24-45,3,67,22.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
114,1979,1979-09-02,1,31.050,HOU,@,WAS,W 29-27,3,66,22.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
115,1979,1979-09-16,3,31.064,HOU,,KAN,W 20-6,4,62,15.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
116,1979,1979-09-23,4,31.071,HOU,@,CIN,W 30-27,3,72,24.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
117,1979,1979-09-30,5,31.078,HOU,,CLE,W 31-10,2,18,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
118,1979,1979-10-07,6,31.085,HOU,,STL,L 17-24,5,62,12.40,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
119,1979,1979-10-14,7,31.092,HOU,@,BAL,W 28-16,4,31,7.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
120,1979,1979-10-21,8,31.099,HOU,@,SEA,L 14-34,1,41,41.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
121,1979,1979-10-28,9,31.106,HOU,,NYJ,W 27-24,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
122,1979,1979-11-05,10,31.114,HOU,@,MIA,W 9-6,1,24,24.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
123,1979,1979-11-11,11,31.120,HOU,,OAK,W 31-17,3,109,36.33,2,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,2,12
124,1979,1979-11-18,12,31.127,HOU,,CIN,W 42-21,6,123,20.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
125,1979,1979-11-22,13,31.131,HOU,@,DAL,W 30-24,3,55,18.33,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
126,1979,1979-12-02,14,31.141,HOU,@,CLE,L 7-14,1,35,35.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
127,1979,1979-12-10,15,31.149,HOU,,PIT,W 20-17,3,48,16.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
128,1980,1980-11-02,9,32.111,HOU,@,DEN,W 20-16,3,79,26.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
129,1980,1980-11-10,10,32.119,HOU,,NWE,W 38-34,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
130,1981,1981-09-06,1,33.054,HOU,@,RAM,W 27-20,2,43,21.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
131,1981,1981-09-13,2,33.061,HOU,@,CLE,W 9-3,3,57,19.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
132,1981,1981-09-20,3,33.068,HOU,,MIA,L 10-16,3,76,25.33,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
133,1981,1981-09-27,4,33.075,HOU,@,NYJ,L 17-33,3,86,28.67,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
134,1981,1981-10-04,5,33.082,HOU,,CIN,W 17-10,0,0,,0,,,,,,,,,,,,,,,,,,,,,
135,1981,1981-10-11,6,33.089,HOU,,SEA,W 35-17,4,74,18.50,2,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12
136,1981,1981-10-18,7,33.096,HOU,@,NWE,L 10-38,3,22,7.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
137,1981,1981-10-26,8,33.104,HOU,@,PIT,L 13-26,2,35,17.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
138,1981,1981-11-01,9,33.110,HOU,@,CIN,L 21-34,2,55,27.50,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
139,1981,1981-11-08,10,33.117,HOU,,OAK,W 17-16,2,24,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
140,1981,1981-11-15,11,33.124,HOU,@,KAN,L 10-23,4,80,20.00,1,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6
141,1981,1981-11-22,12,33.131,HOU,,NOR,L 24-27,2,42,21.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
142,1981,1981-11-29,13,33.138,HOU,,ATL,L 27-31,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
143,1981,1981-12-03,14,33.142,HOU,,CLE,W 17-13,2,9,4.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
144,1981,1981-12-13,15,33.152,HOU,@,SFO,L 6-28,4,14,3.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
145,1981,1981-12-20,16,33.159,HOU,,PIT,W 21-20,3,48,16.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0
