ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
52,1980,1980-10-20,7,24.361,PIT,,OAK,L 34-45,1,13,13.00,0,0,0,0.0,0,0,0
53,1980,1980-10-26,8,25.001,PIT,@,CLE,L 26-27,,,,,,,,,,
54,1980,1980-11-02,9,25.008,PIT,,GNB,W 22-20,,,,,,,,,,
55,1980,1980-11-09,10,25.015,PIT,@,TAM,W 24-21,,,,,,,,,,
56,1980,1980-11-16,11,25.022,PIT,,CLE,W 16-13,,,,,,,,,,
57,1980,1980-11-23,12,25.029,PIT,@,BUF,L 13-28,,,,,,,,,,
58,1980,1980-11-30,13,25.036,PIT,,MIA,W 23-10,,,,,,,,,,
59,1980,1980-12-04,14,25.040,PIT,@,HOU,L 0-6,,,,,,,,,,
60,1981,1981-09-06,1,25.316,PIT,,KAN,L 33-37,,,,,,,,,,
61,1981,1981-09-10,2,25.320,PIT,@,MIA,L 10-30,,,,,,,,,,
62,1981,1981-09-20,3,25.330,PIT,,NYJ,W 38-10,,,,,,,,,,
63,1981,1981-09-27,4,25.337,PIT,,NWE,W 27-21,,,,,,,,,,
64,1981,1981-10-04,5,25.344,PIT,@,NOR,W 20-6,,,,,,,,,,
65,1981,1981-10-11,6,25.351,PIT,,CLE,W 13-7,0,0,,0,0,0,0.0,1,1,0
66,1981,1981-10-18,7,25.358,PIT,@,CIN,L 7-34,,,,,,,,,,
67,1981,1981-10-26,8,26.001,PIT,,HOU,W 26-13,,,,,,,,,,
68,1981,1981-11-15,11,26.021,PIT,@,ATL,W 34-20,,,,,,,,,,
69,1981,1981-11-22,12,26.028,PIT,@,CLE,W 32-10,,,,,,,,,,
70,1981,1981-11-29,13,26.035,PIT,,RAM,W 24-0,,,,,,,,,,
71,1981,1981-12-07,14,26.043,PIT,@,OAK,L 27-30,,,,,,,,,,
72,1981,1981-12-13,15,26.049,PIT,,CIN,L 10-17,,,,,,,,,,
73,1981,1981-12-20,16,26.056,PIT,@,HOU,L 20-21,,,,,,,,,,
74,1982,1982-09-12,1,26.322,NOR,,STL,L 7-21,,,,,,,,,,
75,1982,1982-09-19,2,26.329,NOR,@,CHI,W 10-0,0,0,,0,0,0,0.5,1,0,0
76,1982,1982-11-21,3,27.027,NOR,,KAN,W 27-17,,,,,,,,,,
77,1982,1982-11-28,4,27.034,NOR,@,SFO,W 23-20,,,,,,,,,,
78,1982,1982-12-05,5,27.041,NOR,,TAM,L 10-13,,,,,,,,,,
79,1982,1982-12-12,6,27.048,NOR,@,ATL,L 0-35,,,,,,,,,,
80,1982,1982-12-19,7,27.055,NOR,@,DAL,L 7-21,,,,,,,,,,
81,1982,1982-12-26,8,27.062,NOR,,WAS,L 10-27,,,,,,,,,,
82,1982,1983-01-02,9,27.069,NOR,,ATL,W 35-6,0,0,,0,0,0,0.0,1,-2,0
83,1983,1983-09-04,1,27.314,NOR,,STL,W 28-17,0,0,,0,0,0,0.0,1,15,0
84,1983,1983-09-11,2,27.321,NOR,@,RAM,L 27-30,,,,,,,,,,
85,1983,1983-09-18,3,27.328,NOR,,CHI,W 34-31,0,0,,0,0,0,0.0,1,0,0
86,1983,1983-09-25,4,27.335,NOR,@,DAL,L 20-21,0,0,,0,0,0,0.0,1,6,0
87,1983,1983-10-02,5,27.342,NOR,,MIA,W 17-7,,,,,,,,,,
88,1983,1983-10-09,6,27.349,NOR,@,ATL,W 19-17,,,,,,,,,,
89,1983,1983-10-16,7,27.356,NOR,,SFO,L 13-32,,,,,,,,,,
90,1983,1983-10-23,8,27.363,NOR,@,TAM,W 24-21,,,,,,,,,,
91,1983,1983-10-30,9,28.005,NOR,@,BUF,L 21-27,,,,,,,,,,
92,1983,1983-11-06,10,28.012,NOR,,ATL,W 27-10,0,0,,0,0,0,1.0,0,0,0
93,1983,1983-11-13,11,28.019,NOR,@,SFO,L 0-27,,,,,,,,,,
94,1983,1983-11-21,12,28.027,NOR,,NYJ,L 28-31,,,,,,,,,,
95,1983,1983-11-27,13,28.033,NOR,,MIN,W 17-16,,,,,,,,,,
96,1983,1983-12-04,14,28.040,NOR,@,NWE,L 0-7,,,,,,,,,,
97,1983,1983-12-11,15,28.047,NOR,@,PHI,W 20-17,,,,,,,,,,
98,1983,1983-12-18,16,28.054,NOR,,RAM,L 24-26,,,,,,,,,,
99,1984,1984-09-02,1,28.313,NOR,,ATL,L 28-36,,,,,,,,,,
100,1984,1984-09-09,2,28.320,NOR,,TAM,W 17-13,,,,,,,,,,
101,1984,1984-09-16,3,28.327,NOR,@,SFO,L 20-30,,,,,,,,,,
102,1984,1984-09-23,4,28.334,NOR,,STL,W 34-24,,,,,,,,,,
103,1984,1984-09-30,5,28.341,NOR,@,HOU,W 27-10,,,,,,,,,,
104,1984,1984-10-07,6,28.348,NOR,@,CHI,L 7-20,,,,,,,,,,
105,1984,1984-10-14,7,28.355,NOR,,RAM,L 10-28,,,,,,,,,,
106,1984,1984-10-21,8,28.362,NOR,@,DAL,L 27-30,0,0,,0,1,6,0.0,1,43,1
107,1984,1984-10-28,9,29.003,NOR,@,CLE,W 16-14,,,,,,,,,,
108,1984,1984-11-04,10,29.010,NOR,,GNB,L 13-23,,,,,,,,,,
109,1984,1984-11-11,11,29.017,NOR,@,ATL,W 17-13,,,,,,,,,,
110,1984,1984-11-19,12,29.025,NOR,,PIT,W 27-24,0,0,,0,1,6,0.5,1,47,1
111,1984,1984-11-25,13,29.031,NOR,,SFO,L 3-35,,,,,,,,,,
112,1984,1984-12-02,14,29.038,NOR,@,RAM,L 21-34,,,,,,,,,,
113,1984,1984-12-09,15,29.045,NOR,,CIN,L 21-24,,,,,,,,,,
114,1984,1984-12-15,16,29.051,NOR,@,NYG,W 10-3,,,,,,,,,,
115,1985,1985-09-22,3,29.332,NOR,,TAM,W 20-13,,,,,,,,,,
116,1985,1985-09-29,4,29.339,NOR,@,SFO,W 20-17,,,,,,,,0,8,0
117,1985,1985-10-20,7,29.360,PIT,,STL,W 23-10,,,,,,,,,,
118,1985,1985-10-27,8,30.002,PIT,@,CIN,L 21-26,,,,,,,,,,
119,1985,1985-11-03,9,30.009,PIT,,CLE,W 10-9,,,,,,,,,,
120,1985,1985-11-10,10,30.016,PIT,@,KAN,W 36-28,,,,,,,,,,
121,1985,1985-11-17,11,30.023,PIT,@,HOU,W 30-7,,,,,,,,,,
122,1985,1985-11-24,12,30.030,PIT,,WAS,L 23-30,,,,,,,,,,
123,1985,1985-12-01,13,30.037,PIT,,DEN,L 23-31,,,,,,,,,,
124,1985,1985-12-08,14,30.044,PIT,@,SDG,L 44-54,,,,,,,,,,
125,1985,1985-12-15,15,30.051,PIT,,BUF,W 30-24,,,,,,,,,,
126,1985,1985-12-21,16,30.057,PIT,@,NYG,L 10-28,,,,,,,,,,
127,1986,1986-09-07,1,30.317,PIT,@,SEA,L 0-30,,,,,,,,,,
128,1986,1986-09-15,2,30.325,PIT,,DEN,L 10-21,,,,,,,,,,
129,1986,1986-09-21,3,30.331,PIT,@,MIN,L 7-31,,,,,,,,,,
130,1986,1986-09-28,4,30.338,PIT,@,HOU,W 22-16,,,,,,,,,,
131,1986,1986-10-05,5,30.345,PIT,,CLE,L 24-27,,,,,,,,,,
132,1986,1986-10-13,6,30.353,PIT,@,CIN,L 22-24,,,,,,,,,,
133,1986,1986-10-19,7,30.359,PIT,,NWE,L 0-34,,,,,,,,,,
134,1986,1986-10-26,8,31.001,PIT,,CIN,W 30-9,,,,,,,,,,
135,1986,1986-11-02,9,31.008,PIT,,GNB,W 27-3,,,,,,,,,,
136,1986,1986-11-09,10,31.015,PIT,@,BUF,L 12-16,,,,,,,,,,
137,1986,1986-11-16,11,31.022,PIT,,HOU,W 21-10,,,,,,,,,,
138,1986,1986-11-23,12,31.029,PIT,@,CLE,L 31-37,,,,,,,,,,
139,1986,1986-11-30,13,31.036,PIT,@,CHI,L 10-13,,,,,,,,,,
140,1986,1986-12-07,14,31.043,PIT,,DET,W 27-17,,,,,,,,,,
141,1986,1986-12-13,15,31.049,PIT,@,NYJ,W 45-24,,,,,,,,,,
142,1986,1986-12-21,16,31.057,PIT,,KAN,L 19-24,,,,,,,,,,
