ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
47,1981,1981-09-27,4,26.294,NOR,@,SFO,L 14-21,2,17,8.50,0,0,0,,0,0,0
48,1981,1981-10-04,5,26.301,NOR,,PIT,L 6-20,2,20,10.00,0,0,0,,0,0,0
49,1981,1981-10-11,6,26.308,NOR,,PHI,L 14-31,1,13,13.00,0,0,0,,0,0,0
50,1981,1981-10-18,7,26.315,NOR,@,CLE,L 17-20,0,0,,0,,,,,,
51,1981,1981-10-25,8,26.322,NOR,,CIN,W 17-7,0,0,,0,,,,,,
52,1981,1981-11-22,12,26.350,CHI,,DET,L 7-23,0,0,,0,0,0,,0,,
53,1981,1981-11-26,13,26.354,CHI,@,DAL,L 9-10,2,28,14.00,0,0,0,,0,0,0
54,1981,1981-12-06,14,26.364,CHI,,MIN,W 10-9,0,0,,0,0,0,,0,,
55,1981,1981-12-13,15,27.006,CHI,@,OAK,W 23-6,0,0,,0,0,0,,0,,
56,1981,1981-12-20,16,27.013,CHI,,DEN,W 35-24,1,4,4.00,0,1,35,35.00,0,0,0
57,1982,1982-09-12,1,27.279,CHI,@,DET,L 10-17,,,,,,,,,,
58,1982,1982-09-19,2,27.286,CHI,,NOR,L 0-10,,,,,,,,,,
59,1982,1982-11-21,3,27.349,CHI,,DET,W 20-17,,,,,,,,,,
60,1982,1982-11-28,4,27.356,CHI,@,MIN,L 7-35,,,,,,,,,,
61,1982,1982-12-05,5,27.363,CHI,,NWE,W 26-13,,,,,,,,,,
62,1982,1982-12-12,6,28.005,CHI,@,SEA,L 14-20,,,,,,,,,,
63,1982,1982-12-19,7,28.012,CHI,,STL,L 7-10,,,,,,,,,,
64,1982,1982-12-26,8,28.019,CHI,@,RAM,W 34-26,,,,,,,,,,
65,1982,1983-01-02,9,28.026,CHI,@,TAM,L 23-26,,,,,,,,,,
66,1983,1983-09-11,2,28.278,NWE,@,MIA,L 24-34,0,0,,0,,,,,,
67,1983,1983-09-18,3,28.285,NWE,,NYJ,W 23-13,0,0,,0,,,,,,
68,1983,1983-09-25,4,28.292,NWE,@,PIT,W 28-23,0,0,,0,,,,,,
69,1983,1983-10-02,5,28.299,NWE,,SFO,L 13-33,0,0,,0,,,,,,
70,1983,1983-10-09,6,28.306,NWE,@,BAL,L 7-12,0,0,,0,,,,,,
71,1983,1983-10-16,7,28.313,NWE,,SDG,W 37-21,0,0,,0,,,,,,
72,1983,1983-10-23,8,28.320,NWE,@,BUF,W 31-0,1,0,0.00,0,0,0,,0,0,0
73,1983,1983-10-30,9,28.327,NWE,@,ATL,L 13-24,0,0,,0,,,,,,
74,1983,1983-11-06,10,28.334,NWE,,BUF,W 21-7,0,0,,0,,,,,,
75,1983,1983-11-13,11,28.341,NWE,,MIA,W 17-6,0,0,,0,,,,,,
76,1983,1983-12-04,14,28.362,NWE,,NOR,W 7-0,0,0,,0,,,,,,
77,1983,1983-12-11,15,29.004,NWE,@,RAM,W 21-7,0,0,,0,,,,,,
78,1983,1983-12-18,16,29.011,NWE,@,SEA,L 6-24,0,0,,0,,,,,,
