ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
69,1974,1974-11-10,9,29.040,SFO,@,DAL,L 14-20,,,,,,,
70,1974,1974-11-17,10,29.047,SFO,@,CHI,W 34-0,0,0,,0,1,13,0
71,1974,1974-11-24,11,29.054,SFO,,ATL,W 27-0,0,0,,0,1,0,0
72,1974,1974-12-08,13,29.068,SFO,,GNB,W 7-6,0,0,,0,1,-3,0
73,1974,1974-12-15,14,29.075,SFO,,NOR,W 35-21,,,,,,,
74,1975,1975-09-21,1,29.355,SFO,@,MIN,L 17-27,,,,,,,
75,1975,1975-09-28,2,29.362,SFO,,RAM,L 14-23,0,0,,0,1,6,0
76,1975,1975-10-05,3,30.004,SFO,@,KAN,W 20-3,,,,,,,
77,1975,1975-10-12,4,30.011,SFO,,ATL,L 3-17,,,,,,,
78,1975,1975-10-19,5,30.018,SFO,,NOR,W 35-21,,,,,,,
79,1975,1975-10-26,6,30.025,SFO,@,NWE,L 16-24,,,,,,,
80,1975,1975-11-02,7,30.032,SFO,,DET,L 17-28,,,,,,,
81,1975,1975-11-09,8,30.039,SFO,@,RAM,W 24-23,,,,,,,
82,1975,1975-11-16,9,30.046,SFO,,CHI,W 31-3,,,,,,,
83,1975,1975-11-23,10,30.053,SFO,@,NOR,W 16-6,,,,,,,
84,1975,1975-11-30,11,30.060,SFO,@,PHI,L 17-27,,,,,,,
85,1975,1975-12-07,12,30.067,SFO,,HOU,L 13-27,,,,,,,
86,1975,1975-12-14,13,30.074,SFO,@,ATL,L 9-31,,,,,,,
87,1975,1975-12-21,14,30.081,SFO,,NYG,L 23-26,,,,,,,
88,1976,1976-09-12,1,30.347,SFO,@,GNB,W 26-14,,,,,,,
89,1976,1976-09-19,2,30.354,SFO,,CHI,L 12-19,,,,,,,
90,1976,1976-09-26,3,30.361,SFO,@,SEA,W 37-21,,,,,,,
91,1976,1976-10-03,4,31.002,SFO,,NYJ,W 17-6,,,,,,,
92,1976,1976-10-11,5,31.010,SFO,@,RAM,W 16-0,,,,,,,
93,1976,1976-10-17,6,31.016,SFO,,NOR,W 33-3,,,,,,,
94,1976,1976-10-23,7,31.022,SFO,,ATL,W 15-0,,,,,,,
95,1976,1976-10-31,8,31.030,SFO,@,STL,L 20-23,,,,,,,
96,1976,1976-11-07,9,31.037,SFO,,WAS,L 21-24,0,0,,0,1,12,0
97,1976,1976-11-14,10,31.044,SFO,@,ATL,L 16-21,,,,,,,
98,1976,1976-11-29,12,31.059,SFO,,MIN,W 20-16,,,,,,,
99,1976,1976-12-05,13,31.065,SFO,@,SDG,L 7-13,,,,,,,
100,1976,1976-12-12,14,31.072,SFO,@,NOR,W 27-7,,,,,,,
