ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
28,2011,2011-11-06,8,25.264,BAL,@,PIT,W 23-20,,,0,0,0.5,0,1,0,0,0
29,2011,2011-11-13,9,25.271,BAL,@,SEA,L 17-22,,,0,0,1.0,1,0,0,0,0
30,2011,2011-11-20,10,25.278,BAL,,CIN,W 31-24,,,0,0,0.0,0,0,0,0,0
31,2011,2011-11-24,11,25.282,BAL,,SFO,W 16-6,,,0,0,0.0,2,0,0,0,0
32,2011,2011-12-04,12,25.292,BAL,@,CLE,W 24-10,,,0,0,0.0,1,0,0,0,0
33,2011,2011-12-11,13,25.299,BAL,,IND,W 24-10,,,0,0,0.0,0,1,0,0,0
34,2011,2011-12-18,14,25.306,BAL,@,SDG,L 14-34,,,0,0,0.0,1,0,0,0,0
35,2011,2011-12-24,15,25.312,BAL,,CLE,W 20-14,,,0,0,1.0,1,0,0,0,0
36,2011,2012-01-01,16,25.320,BAL,@,CIN,W 24-16,,,0,0,0.0,0,1,0,0,0
37,2012,2012-09-10,1,26.208,BAL,,CIN,W 44-13,*,,0,0,0.5,0,2,0,0,0
38,2012,2012-09-23,3,26.221,BAL,,NWE,W 31-30,,,0,0,0.0,3,0,0,0,0
39,2012,2012-09-27,4,26.225,BAL,,CLE,W 23-16,,,0,0,1.0,2,0,0,0,0
40,2012,2012-10-07,5,26.235,BAL,@,KAN,W 9-6,,,0,0,0.0,5,0,0,0,0
41,2012,2012-10-14,6,26.242,BAL,,DAL,W 31-29,,,0,0,0.0,1,1,0,0,0
42,2012,2012-10-21,7,26.249,BAL,@,HOU,L 13-43,,,0,0,0.0,2,0,0,0,0
43,2012,2012-11-04,8,26.263,BAL,@,CLE,W 25-15,*,,0,0,0.0,1,2,0,0,0
44,2012,2012-11-11,9,26.270,BAL,,OAK,W 55-20,,,0,0,2.0,5,1,1,0,0
45,2012,2012-11-18,10,26.277,BAL,@,PIT,W 13-10,,,0,0,1.0,2,0,0,0,0
46,2012,2012-11-25,11,26.284,BAL,@,SDG,W 16-13,,,0,0,1.0,4,0,0,0,0
47,2012,2012-12-02,12,26.291,BAL,,PIT,L 20-23,*,,0,0,1.0,1,0,0,0,0
48,2012,2012-12-09,13,26.298,BAL,@,WAS,L 28-31,*,,0,0,1.5,2,5,0,0,0
49,2012,2012-12-16,14,26.305,BAL,,DEN,L 17-34,*,,0,0,0.0,1,1,0,0,0
50,2012,2012-12-23,15,26.312,BAL,,NYG,W 33-14,,,0,0,0.0,0,0,0,0,0
51,2012,2012-12-30,16,26.319,BAL,@,CIN,L 17-23,*,,0,0,1.0,1,0,0,0,0
52,2013,2013-09-08,1,27.205,CLE,,MIA,L 10-23,*,,0,0,1.0,2,2,0,0,0
53,2013,2013-09-15,2,27.212,CLE,@,BAL,L 6-14,*,,0,0,0.0,2,1,0,0,0
54,2013,2013-09-22,3,27.219,CLE,@,MIN,W 31-27,*,,0,0,0.0,1,3,0,0,0
55,2013,2013-09-29,4,27.226,CLE,,CIN,W 17-6,*,,0,0,0.0,0,2,0,0,0
56,2013,2013-10-03,5,27.230,CLE,,BUF,W 37-24,*,,0,0,0.0,1,1,0,0,0
57,2013,2013-10-13,6,27.240,CLE,,DET,L 17-31,*,,0,0,0.0,1,0,0,0,0
58,2013,2013-10-20,7,27.247,CLE,@,GNB,L 13-31,*,,0,0,0.5,1,2,0,0,0
59,2013,2013-10-27,8,27.254,CLE,@,KAN,L 17-23,*,,0,0,1.0,2,0,0,0,0
60,2013,2013-11-03,9,27.261,CLE,,BAL,W 24-18,*,,0,0,0.0,2,0,0,0,0
61,2013,2013-11-17,10,27.275,CLE,@,CIN,L 20-41,*,,0,0,0.0,0,2,0,0,0
62,2013,2013-11-24,11,27.282,CLE,,PIT,L 11-27,*,,0,0,0.0,2,3,0,0,0
63,2013,2013-12-01,12,27.289,CLE,,JAX,L 28-32,*,,0,0,0.0,1,1,0,0,0
64,2013,2013-12-08,13,27.296,CLE,@,NWE,L 26-27,*,,0,0,2.0,2,2,0,0,0
65,2013,2013-12-15,14,27.303,CLE,,CHI,L 31-38,*,,0,0,0.0,0,0,0,0,0
66,2013,2013-12-22,15,27.310,CLE,@,NYJ,L 13-24,*,,0,0,0.0,4,0,0,0,0
67,2013,2013-12-29,16,27.317,CLE,@,PIT,L 7-20,*,,0,0,0.0,5,2,0,0,0
68,2014,2014-09-07,1,28.204,CLE,@,PIT,L 27-30,*,,0,0,1.0,4,1,0,0,0
69,2014,2014-09-14,2,28.211,CLE,,NOR,W 26-24,*,,0,0,1.0,1,2,0,0,0
70,2014,2014-09-21,3,28.218,CLE,,BAL,L 21-23,*,,0,0,0.0,2,1,0,0,0
71,2014,2014-10-05,4,28.232,CLE,@,TEN,W 29-28,*,,0,0,0.0,2,0,0,0,0
72,2014,2014-10-12,5,28.239,CLE,,PIT,W 31-10,*,,0,0,0.0,2,0,0,0,0
73,2014,2014-10-19,6,28.246,CLE,@,JAX,L 6-24,*,,0,0,0.0,1,0,0,0,0
74,2014,2014-10-26,7,28.253,CLE,,OAK,W 23-13,*,,0,0,3.0,4,1,0,0,0
75,2014,2014-11-02,8,28.260,CLE,,TAM,W 22-17,,,0,0,1.0,2,0,0,0,0
76,2014,2014-11-06,9,28.264,CLE,@,CIN,W 24-3,*,,0,0,0.0,1,1,0,0,0
77,2014,2014-11-16,10,28.274,CLE,,HOU,L 7-23,*,,0,0,0.0,1,4,0,0,0
78,2014,2014-11-23,11,28.281,CLE,@,ATL,W 26-24,*,,0,0,2.0,3,0,0,0,0
79,2014,2014-11-30,12,28.288,CLE,@,BUF,L 10-26,*,,0,0,0.0,4,1,0,0,0
80,2014,2014-12-07,13,28.295,CLE,,IND,L 24-25,*,,0,0,1.0,1,0,0,0,0
81,2014,2014-12-14,14,28.302,CLE,,CIN,L 0-30,*,,0,0,1.0,2,0,0,0,0
82,2014,2014-12-21,15,28.309,CLE,@,CAR,L 13-17,*,,0,0,0.0,3,4,0,0,0
83,2014,2014-12-28,16,28.316,CLE,@,BAL,L 10-20,*,,0,0,1.0,3,2,0,0,0
84,2015,2015-09-13,1,29.210,CLE,@,NYJ,L 10-31,*,,0,0,0.0,2,2,0,0,0
85,2015,2015-09-20,2,29.217,CLE,,TEN,W 28-14,*,,0,0,0.5,1,1,0,0,0
86,2015,2015-09-27,3,29.224,CLE,,OAK,L 20-27,*,,0,0,0.0,0,2,0,0,0
87,2015,2015-10-04,4,29.231,CLE,@,SDG,L 27-30,*,,0,0,0.0,1,2,0,0,0
88,2015,2015-10-11,5,29.238,CLE,@,BAL,W 33-30,*,,0,0,0.0,0,0,0,0,0
89,2015,2015-10-18,6,29.245,CLE,,DEN,L 23-26,*,,0,0,0.0,2,1,0,0,0
90,2015,2015-10-25,7,29.252,CLE,@,STL,L 6-24,*,,0,0,0.0,0,1,0,0,0
91,2015,2015-11-01,8,29.259,CLE,,ARI,L 20-34,*,,0,0,0.0,0,0,0,0,0
92,2015,2015-11-05,9,29.263,CLE,@,CIN,L 10-31,*,,0,0,1.0,2,0,0,0,0
93,2015,2015-11-15,10,29.273,CLE,@,PIT,L 9-30,*,,0,0,0.0,2,0,0,0,0
94,2015,2015-11-30,11,29.288,CLE,,BAL,L 27-33,*,,0,0,0.0,1,0,0,0,0
95,2015,2015-12-06,12,29.294,CLE,,CIN,L 3-37,*,,0,0,1.0,1,0,0,0,0
96,2015,2015-12-13,13,29.301,CLE,,SFO,W 24-10,*,,0,0,0.0,0,0,0,0,0
97,2015,2015-12-20,14,29.308,CLE,@,SEA,L 13-30,*,,0,0,0.0,2,0,0,0,0
98,2015,2015-12-27,15,29.315,CLE,@,KAN,L 13-17,,,0,0,0.0,2,2,0,0,0
99,2015,2016-01-03,16,29.322,CLE,,PIT,L 12-28,*,,0,0,0.0,0,0,0,0,0
100,2016,2016-09-11,1,30.209,NOR,,OAK,L 34-35,,,0,0,0.0,1,0,0,0,0
101,2016,2016-09-18,2,30.216,NOR,@,NYG,L 13-16,*,,0,0,0.0,1,1,0,0,0
102,2016,2016-09-26,3,30.224,NOR,,ATL,L 32-45,*,,0,0,0.0,1,1,0,0,0
103,2016,2016-10-02,4,30.230,NOR,@,SDG,W 35-34,*,,0,0,0.5,2,0,0,0,0
104,2016,2016-10-23,6,30.251,NOR,@,KAN,L 21-27,,,0,0,0.0,1,0,0,0,0
105,2016,2016-10-30,7,30.258,NOR,,SEA,W 25-20,*,,0,0,1.0,1,0,0,0,0
106,2016,2016-11-06,8,30.265,NOR,@,SFO,W 41-23,*,,0,0,0.0,0,0,0,0,0
107,2016,2016-11-13,9,30.272,NOR,,DEN,L 23-25,*,,0,0,0.0,4,0,0,0,0
108,2016,2016-11-17,10,30.276,NOR,@,CAR,L 20-23,*,,0,0,0.0,1,3,0,0,0
109,2016,2016-11-27,11,30.286,NOR,,LAR,W 49-21,*,,0,0,0.0,0,0,0,0,0
110,2016,2016-12-04,12,30.293,NOR,,DET,L 13-28,*,,0,0,0.0,1,0,0,0,0
111,2016,2016-12-11,13,30.300,NOR,@,TAM,L 11-16,*,1,0,2,0.0,2,0,0,0,0
112,2016,2016-12-18,14,30.307,NOR,@,ARI,W 48-41,*,,0,0,0.0,2,0,0,0,0
113,2016,2016-12-24,15,30.313,NOR,,TAM,W 31-24,*,,0,0,0.0,2,0,0,0,0
114,2016,2017-01-01,16,30.321,NOR,@,ATL,L 32-38,*,,0,0,0.0,1,0,0,0,0
