ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
29,1993,1993-12-12,13,24.271,RAM,@,NOR,W 23-20,,0,0,,0,,,,
30,1993,1993-12-19,14,24.278,RAM,@,CIN,L 3-15,,0,0,,0,,,,
31,1993,1993-12-26,15,24.285,RAM,,CLE,L 14-42,,0,0,,0,,,,
32,1993,1994-01-02,16,24.292,RAM,,CHI,W 20-6,,0,0,,0,,,,
33,1994,1994-09-04,1,25.172,RAM,,ARI,W 14-12,,,,,,,,,
34,1994,1994-09-11,2,25.179,RAM,@,ATL,L 13-31,,,,,,,,,
35,1994,1994-10-16,7,25.214,RAM,,NYG,W 17-10,,,,,,,,,
36,1994,1994-10-23,8,25.221,RAM,@,NOR,L 34-37,,,,,,,,,
37,1994,1994-11-13,10,25.242,RAM,,RAI,L 17-20,,,,,,,,,
38,1994,1994-11-20,11,25.249,RAM,@,SFO,L 27-31,,,,,,,,,
39,1994,1994-11-27,12,25.256,RAM,@,SDG,L 17-31,,,,,,,,,
40,1994,1994-12-04,13,25.263,RAM,,NOR,L 15-31,,,,,,,,,
41,1994,1994-12-11,14,25.270,RAM,@,TAM,L 14-24,,,,,,,,,
42,1994,1994-12-18,15,25.277,RAM,@,CHI,L 13-27,,,,,,,,,
43,1995,1995-10-15,6,26.213,SFO,@,IND,L 17-18,,,,,,,,,
44,1995,1995-11-05,9,26.234,SFO,,CAR,L 7-13,,,,,,,,,
45,1995,1995-11-12,10,26.241,SFO,@,DAL,W 38-20,,,,,,,,,
46,1995,1995-11-20,11,26.249,SFO,@,MIA,W 44-20,,,,,,,,,
47,1995,1995-12-03,13,26.262,SFO,,BUF,W 27-17,,,,,,,,,
48,1995,1995-12-10,14,26.269,SFO,@,CAR,W 31-10,,,,,,,,,
49,1995,1995-12-18,15,26.277,SFO,,MIN,W 37-30,,,,,,,,,
50,1995,1995-12-24,16,26.283,SFO,@,ATL,L 27-28,,,,,,,,,
51,1996,1996-09-01,1,27.169,SFO,,NOR,W 27-11,,,,,,,,,
52,1996,1996-09-08,2,27.176,SFO,,STL,W 34-0,,,,,,,,,
53,1996,1996-09-22,3,27.190,SFO,@,CAR,L 7-23,,,,,,,,,
54,1996,1996-09-29,4,27.197,SFO,,ATL,W 39-17,,0,0,,0,0.0,1,3,0
55,1996,1996-10-06,5,27.204,SFO,@,STL,W 28-11,,,,,,,,,
56,1996,1996-10-14,6,27.212,SFO,@,GNB,L 20-23,,,,,,,,,
57,1996,1996-10-20,7,27.218,SFO,,CIN,W 28-21,,,,,,,,,
58,1996,1996-11-10,10,27.239,SFO,,DAL,L 17-20,,,,,,,,,
59,1996,1996-11-17,11,27.246,NYJ,@,IND,L 29-34,,,,,,,,,
60,1996,1996-11-24,12,27.253,SFO,@,WAS,W 19-16,,,,,,,,,
61,1996,1996-12-02,13,27.261,SFO,@,ATL,W 34-10,,,,,,,,,
62,1996,1996-12-08,14,27.267,SFO,,CAR,L 24-30,,,,,,,,,
63,1996,1996-12-15,15,27.274,SFO,@,PIT,W 25-15,,,,,,,,,
64,1996,1996-12-23,16,27.282,SFO,,DET,W 24-14,,,,,,,,,
65,1997,1997-09-14,3,28.182,NWE,,NYJ,W 27-24,,,,,,,,,
66,1997,1997-11-30,13,28.259,NWE,,IND,W 20-17,,,,,,,,,
67,1997,1997-12-07,14,28.266,NWE,@,JAX,W 26-20,,0,0,,0,1.0,0,0,0
68,1997,1997-12-13,15,28.272,NWE,,PIT,L 21-24,,,,,,,,,
69,1997,1997-12-22,16,28.281,NWE,@,MIA,W 14-12,,,,,,,,,
70,1998,1998-10-19,6,29.217,NWE,,NYJ,L 14-24,,,,,,,,,
71,1998,1998-10-25,7,29.223,NWE,@,MIA,L 9-12,,,,,,,,,
72,1998,1998-11-01,8,29.230,NWE,@,IND,W 21-16,,,,,,,,,
73,1998,1998-11-08,9,29.237,NWE,,ATL,L 10-41,,0,0,,0,1.0,0,0,0
74,1998,1998-11-15,10,29.244,NWE,@,BUF,L 10-13,,,,,,,,,
75,1998,1998-11-23,11,29.252,NWE,,MIA,W 26-23,,0,0,,0,0.0,1,0,0
76,1998,1998-11-29,12,29.258,NWE,,BUF,W 25-21,,,,,,,,,
77,1998,1998-12-06,13,29.265,NWE,@,PIT,W 23-9,,0,0,,0,0.0,1,1,0
78,1998,1998-12-13,14,29.272,NWE,@,STL,L 18-32,,0,0,,0,0.0,1,12,0
79,1998,1998-12-20,15,29.279,NWE,,SFO,W 24-21,,0,0,,0,1.0,0,0,0
80,1998,1998-12-27,16,29.286,NWE,@,NYJ,L 10-31,,,,,,,,,
81,1999,1999-09-12,1,30.180,NWE,@,NYJ,W 30-28,*,0,0,,0,1.0,1,0,0
82,1999,1999-09-19,2,30.187,NWE,,IND,W 31-28,*,,,,,,,,
83,1999,1999-09-26,3,30.194,NWE,,NYG,W 16-14,*,,,,,,,,
84,1999,1999-10-03,4,30.201,NWE,@,CLE,W 19-7,*,,,,,,,,
85,1999,1999-10-10,5,30.208,NWE,@,KAN,L 14-16,*,,,,,,,,
86,1999,1999-10-17,6,30.215,NWE,,MIA,L 30-31,*,,,,,,,,
87,1999,1999-10-24,7,30.222,NWE,,DEN,W 24-23,*,,,,,,,,
88,1999,1999-10-31,8,30.229,NWE,@,ARI,W 27-3,*,,,,,,,,
89,1999,1999-11-15,9,30.244,NWE,,NYJ,L 17-24,*,,,,,,,,
90,1999,1999-11-21,10,30.250,NWE,@,MIA,L 17-27,*,,,,,,,,
91,1999,1999-11-28,11,30.257,NWE,@,BUF,L 7-17,*,,,,,,,,
92,1999,1999-12-05,12,30.264,NWE,,DAL,W 13-6,*,,,,,,,,
93,1999,1999-12-12,13,30.271,NWE,@,IND,L 15-20,*,,,,,,,,
94,2001,2001-10-21,5,32.219,NOR,,ATL,L 13-20,,,,,,,,,
95,2001,2001-10-28,6,32.226,NOR,@,STL,W 34-31,,,,,,,,,
96,2001,2001-11-04,7,32.233,NOR,,NYJ,L 9-16,,,,,,,,,
97,2001,2001-11-18,9,32.247,NOR,,IND,W 34-20,,,,,,,,,
98,2001,2001-12-02,11,32.261,NOR,,CAR,W 27-23,,,,,,,,,
99,2001,2001-12-17,13,32.276,NOR,,STL,L 21-34,,,,,,,,,
100,2001,2001-12-23,14,32.282,NOR,@,TAM,L 21-48,,,,,,,,,
101,2001,2001-12-30,15,32.289,NOR,,WAS,L 10-40,,,,,,,,,
102,2001,2002-01-06,16,32.296,NOR,,SFO,L 0-38,*,,,,,,,,
