ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
43,2002,2002-10-27,8,26.100,TAM,@,CAR,W 12-9,,,,,
44,2002,2002-11-03,9,26.107,TAM,,MIN,W 38-24,*,,,,
45,2002,2002-11-17,10,26.121,TAM,,CAR,W 23-10,,,,,
46,2002,2002-11-24,11,26.128,TAM,,GNB,W 21-7,,,,,
47,2002,2002-12-01,12,26.135,TAM,@,NOR,L 20-23,,,,,
48,2002,2002-12-08,13,26.142,TAM,,ATL,W 34-10,,,,,
49,2002,2002-12-15,14,26.149,TAM,@,DET,W 23-20,,,,,
50,2002,2002-12-23,15,26.157,TAM,,PIT,L 7-17,,,,,
51,2002,2002-12-29,16,26.163,TAM,@,CHI,W 15-0,,,,,
52,2003,2003-09-07,1,27.050,HOU,@,MIA,W 21-20,,,,,
53,2003,2003-09-14,2,27.057,HOU,@,NOR,L 10-31,,,,,
54,2003,2003-09-21,3,27.064,HOU,,KAN,L 14-42,*,,,,
55,2003,2003-09-28,4,27.071,HOU,,JAX,W 24-20,*,,,,
56,2003,2003-10-12,5,27.085,HOU,@,TEN,L 17-38,*,,,,
57,2003,2003-10-19,6,27.092,HOU,,NYJ,L 14-19,*,,,,
58,2003,2003-10-26,7,27.099,HOU,@,IND,L 21-30,*,,,,
59,2003,2003-11-02,8,27.106,HOU,,CAR,W 14-10,*,,,,
60,2003,2003-11-09,9,27.113,HOU,@,CIN,L 27-34,*,,,,
61,2003,2003-11-16,10,27.120,HOU,@,BUF,W 12-10,*,,,,
62,2003,2003-11-23,11,27.127,HOU,,NWE,L 20-23,*,,,,
63,2003,2003-11-30,12,27.134,HOU,,ATL,W 17-13,*,,,,
64,2003,2003-12-07,13,27.141,HOU,@,JAX,L 0-27,*,,,,
65,2003,2003-12-14,14,27.148,HOU,@,TAM,L 3-16,*,,,,
66,2003,2003-12-21,15,27.155,HOU,,TEN,L 24-27,*,,,,
67,2003,2003-12-28,16,27.162,HOU,,IND,L 17-20,*,,,,
68,2004,2004-09-12,1,28.055,HOU,,SDG,L 20-27,,,,,
69,2004,2004-09-19,2,28.062,HOU,@,DET,L 16-28,,,,,
70,2004,2004-09-26,3,28.069,HOU,@,KAN,W 24-21,,,,,
71,2004,2004-10-03,4,28.076,HOU,,OAK,W 30-17,,,,,
72,2004,2004-10-10,5,28.083,HOU,,MIN,L 28-34,,,,,
73,2004,2004-10-31,7,28.104,HOU,,JAX,W 20-6,,,,,
74,2004,2004-11-07,8,28.111,HOU,@,DEN,L 13-31,,,,,
75,2004,2004-11-14,9,28.118,HOU,@,IND,L 14-49,,,,,
76,2004,2004-11-21,10,28.125,HOU,,GNB,L 13-16,,,,,
77,2004,2004-11-28,11,28.132,HOU,,TEN,W 31-21,,,,,
78,2004,2004-12-05,12,28.139,HOU,@,NYJ,L 7-29,,,,,
79,2004,2004-12-12,13,28.146,HOU,,IND,L 14-23,,2,27,13.50,0
80,2004,2004-12-19,14,28.153,HOU,@,CHI,W 24-5,,,,,
81,2004,2004-12-26,15,28.160,HOU,@,JAX,W 21-0,,,,,
82,2004,2005-01-02,16,28.167,HOU,,CLE,L 14-22,,,,,
83,2005,2005-09-11,1,29.054,HOU,@,BUF,L 7-22,,,,,
84,2005,2005-09-18,2,29.061,HOU,,PIT,L 7-27,,,,,
85,2005,2005-10-02,3,29.075,HOU,@,CIN,L 10-16,,,,,
86,2005,2005-10-09,4,29.082,HOU,,TEN,L 20-34,,,,,
87,2005,2005-10-16,5,29.089,HOU,@,SEA,L 10-42,,,,,
88,2005,2005-10-23,6,29.096,HOU,,IND,L 20-38,,,,,
89,2005,2005-10-30,7,29.103,HOU,,CLE,W 19-16,,,,,
90,2005,2005-11-06,8,29.110,HOU,@,JAX,L 14-21,,,,,
91,2005,2005-11-20,10,29.124,HOU,,KAN,L 17-45,,,,,
92,2005,2005-11-27,11,29.131,HOU,,STL,L 27-33,,,,,
93,2005,2005-12-04,12,29.138,HOU,@,BAL,L 15-16,,,,,
94,2005,2005-12-11,13,29.145,HOU,@,TEN,L 10-13,,,,,
95,2005,2005-12-18,14,29.152,HOU,,ARI,W 30-19,,,,,
96,2005,2005-12-24,15,29.158,HOU,,JAX,L 20-38,,,,,
97,2005,2006-01-01,16,29.166,HOU,@,SFO,L 17-20,,,,,
