ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
21,1974,1974-11-17,10,24.187,RAM,@,NOR,L 7-20,0,0,,0,0,0,,0,1,16,16.00,0,0,0,,0,0,0
22,1974,1974-11-24,11,24.194,RAM,,MIN,W 20-17,0,0,,0,0,0,,0,2,58,29.00,0,0,0,,0,0,0
23,1974,1974-12-01,12,24.201,RAM,@,ATL,W 30-7,0,0,,0,0,0,,0,1,19,19.00,0,0,0,,0,0,0
24,1974,1974-12-09,13,24.209,RAM,,WAS,L 17-23,,,,,,,,,,,,,,,,,,
25,1974,1974-12-15,14,24.215,RAM,,BUF,W 19-14,0,0,,0,0,0,,0,1,7,7.00,0,0,0,,0,0,0
26,1975,1975-09-21,1,25.130,RAM,@,DAL,L 7-18,0,0,,0,0,0,,0,3,76,25.33,0,0,0,,0,0,0
27,1975,1975-09-28,2,25.137,RAM,@,SFO,W 23-14,0,0,,0,0,0,,0,2,61,30.50,0,0,0,,0,0,0
28,1975,1975-10-05,3,25.144,RAM,,BAL,W 24-13,,,,,,,,,,,,,,,,,,
29,1975,1975-10-12,4,25.151,RAM,@,SDG,W 13-10,0,0,,0,0,0,,0,2,47,23.50,0,0,0,,0,0,0
30,1975,1975-10-19,5,25.158,RAM,,ATL,W 22-7,0,0,,0,0,0,,0,1,38,38.00,0,0,0,,0,0,0
31,1975,1975-10-26,6,25.165,RAM,,NOR,W 38-14,0,0,,0,0,0,,0,1,8,8.00,0,0,0,,0,0,0
32,1975,1975-11-03,7,25.173,RAM,@,PHI,W 42-3,0,0,,0,0,0,,0,1,0,0.00,0,0,0,,0,0,0
33,1975,1975-11-09,8,25.179,RAM,,SFO,L 23-24,5,66,13.20,0,0,0,,0,4,109,27.25,0,0,0,,0,0,0
34,1975,1975-11-16,9,25.186,RAM,@,ATL,W 16-7,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
35,1975,1975-11-23,10,25.193,RAM,,CHI,W 38-10,,,,,,,,,,,,,,,,,,
36,1975,1975-11-27,11,25.197,RAM,@,DET,W 20-0,,,,,,,,,,,,,,,,,,
37,1975,1975-12-07,12,25.207,RAM,@,NOR,W 14-7,,,,,,,,,,,,,,,,,,
38,1975,1975-12-14,13,25.214,RAM,,GNB,W 22-5,0,0,,0,0,0,,0,1,20,20.00,0,0,0,,0,0,0
39,1975,1975-12-20,14,25.220,RAM,,PIT,W 10-3,1,17,17.00,0,0,0,,0,1,21,21.00,0,0,0,,0,0,0
40,1976,1976-09-12,1,26.121,SFO,@,GNB,W 26-14,3,60,20.00,2,1,19,19.00,0,0,0,,0,0,0,,0,2,12
41,1976,1976-09-19,2,26.128,SFO,,CHI,L 12-19,2,19,9.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
42,1976,1976-09-26,3,26.135,SFO,@,SEA,W 37-21,5,104,20.80,1,0,0,,0,0,0,,0,0,0,,0,1,6
43,1976,1976-10-03,4,26.142,SFO,,NYJ,W 17-6,0,0,,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
44,1976,1976-10-11,5,26.150,SFO,@,RAM,W 16-0,3,86,28.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
45,1976,1976-10-17,6,26.156,SFO,,NOR,W 33-3,0,0,,0,1,-10,-10.00,0,0,0,,0,0,0,,0,0,0
46,1977,1977-10-30,7,27.169,SFO,,TAM,W 20-10,,,,,,,,,,,,,,,,,,
47,1977,1977-11-06,8,27.176,SFO,@,ATL,W 10-3,,,,,,,,,,,,,,,,,,
48,1977,1977-11-13,9,27.183,SFO,@,NOR,W 10-7,2,27,13.50,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0
49,1977,1977-11-20,10,27.190,SFO,,RAM,L 10-23,,,,,,,,,,,,,,,,,,
50,1977,1977-12-04,12,27.204,SFO,@,MIN,L 27-28,,,,,,,,,,,,,,,,,,
51,1977,1977-12-12,13,27.212,SFO,,DAL,L 35-42,,,,,,,,,,,,,,,,,,
52,1977,1977-12-18,14,27.218,SFO,@,GNB,L 14-16,,,,,,,,,,,,,,,,,,
53,1978,1978-11-23,13,28.193,DET,,DEN,W 17-14,,,,,,,,,,,,,,,,,,
54,1978,1978-12-03,14,28.203,DET,@,STL,L 14-21,,,,,,,,,,,,,,,,,,
55,1978,1978-12-09,15,28.209,DET,,MIN,W 45-14,,,,,,,,,,,,,,,,,,
56,1978,1978-12-17,16,28.217,DET,,SFO,W 33-14,0,0,,0,0,0,,0,1,0,0.00,0,0,0,,0,0,0
