ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
45,2006,2006-11-26,11,36.291,NOR,@,ATL,W 31-13,,0,0,,0,0,0,,0,,,,0,0,,0
46,2006,2006-12-03,12,36.298,NOR,,SFO,W 34-10,,0,0,,0,0,0,,0,,,,0,0,,0
47,2006,2006-12-10,13,36.305,NOR,@,DAL,W 42-17,,0,0,,0,0,0,,0,,,,0,0,,0
48,2006,2006-12-17,14,36.312,NOR,,WAS,L 10-16,,0,0,,0,0,0,,0,,,,0,0,,0
49,2006,2006-12-24,15,36.319,NOR,@,NYG,W 30-7,,0,0,,0,0,0,,0,,,,0,0,,0
50,2006,2006-12-31,16,36.326,NOR,,CAR,L 21-31,,16,24,66.67,208,1,1,90.3,5,18,8.67,7.63,0,0,,0
51,2007,2007-09-06,1,37.210,NOR,@,IND,L 10-41,,0,0,,0,0,0,,,,,,0,0,,0
52,2007,2007-09-16,2,37.220,NOR,@,TAM,L 14-31,,0,0,,0,0,0,,0,0,,,0,0,,0
53,2007,2007-10-28,7,37.262,NOR,@,SFO,W 31-10,,0,0,,0,0,0,,,,,,0,0,,0
54,2007,2007-11-25,11,37.290,NOR,@,CAR,W 31-6,,0,0,,0,0,0,,,,,,3,-3,-1.00,0
