ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
44,1990,1990-12-02,12,24.139,WAS,,MIA,W 42-20,6,6,100.0,,,,0,6,,,,
45,1990,1990-12-09,13,24.146,WAS,,CHI,W 10-9,1,1,100.0,1,2,50.0,0,4,0,0,,0
46,1990,1990-12-15,14,24.152,WAS,@,NWE,W 25-10,2,2,100.0,3,3,100.0,0,11,0,0,,0
47,1990,1990-12-22,15,24.159,WAS,@,IND,L 28-35,2,2,100.0,4,5,80.0,0,14,0,0,,0
48,1990,1990-12-30,16,24.167,WAS,,BUF,W 29-14,2,2,100.0,5,5,100.0,0,17,0,0,,0
49,1991,1991-09-01,1,25.047,WAS,,DET,W 45-0,6,6,100.0,1,1,100.0,0,9,0,0,,0
50,1991,1991-09-09,2,25.055,WAS,@,DAL,W 33-31,3,3,100.0,4,4,100.0,0,15,0,0,,0
51,1991,1991-09-15,3,25.061,WAS,,PHO,W 34-0,4,4,100.0,2,3,66.7,0,10,0,0,,0
52,1991,1991-09-22,4,25.068,WAS,@,CIN,W 34-27,4,4,100.0,2,2,100.0,0,10,0,0,,0
53,1991,1991-09-30,5,25.076,WAS,,PHI,W 23-0,2,2,100.0,3,4,75.0,0,11,0,0,,0
54,1991,1991-10-06,6,25.082,WAS,@,CHI,W 20-7,2,2,100.0,2,3,66.7,0,8,0,0,,0
55,1991,1991-10-13,7,25.089,WAS,,CLE,W 42-17,6,6,100.0,,1,0.0,0,6,0,0,,0
56,1991,1991-10-27,8,25.103,WAS,@,NYG,W 17-13,2,2,100.0,1,1,100.0,0,5,0,0,,0
57,1991,1991-11-03,9,25.110,WAS,,HOU,W 16-13,1,1,100.0,3,3,100.0,0,10,0,0,,0
58,1991,1991-11-10,10,25.117,WAS,,ATL,W 56-17,8,8,100.0,,1,0.0,0,8,0,0,,0
59,1991,1991-11-17,11,25.124,WAS,@,PIT,W 41-14,5,5,100.0,2,4,50.0,0,11,0,0,,0
60,1991,1991-11-24,12,25.131,WAS,,DAL,L 21-24,3,3,100.0,,,,0,3,,,,
61,1991,1991-12-01,13,25.138,WAS,@,RAM,W 27-6,3,3,100.0,2,5,40.0,0,9,0,0,,0
62,1991,1991-12-08,14,25.145,WAS,@,PHO,W 20-14,2,2,100.0,2,3,66.7,0,8,0,0,,0
63,1991,1991-12-15,15,25.152,WAS,,NYG,W 34-17,4,4,100.0,2,2,100.0,0,10,0,0,,0
64,1991,1991-12-22,16,25.159,WAS,@,PHI,L 22-24,1,1,100.0,5,6,83.3,0,16,0,0,,0
65,1992,1992-09-07,1,26.053,WAS,@,DAL,L 10-23,1,1,100.0,1,1,100.0,0,4,0,0,,0
66,1992,1992-09-13,2,26.059,WAS,,ATL,W 24-17,3,3,100.0,1,3,33.3,0,6,0,0,,0
67,1992,1992-09-20,3,26.066,WAS,,DET,W 13-10,1,1,100.0,2,3,66.7,0,7,0,0,,0
68,1992,1992-10-04,4,26.080,WAS,@,PHO,L 24-27,3,3,100.0,1,2,50.0,0,6,0,0,,0
69,1992,1992-10-12,5,26.088,WAS,,DEN,W 34-3,4,4,100.0,2,3,66.7,0,10,0,0,,0
70,1992,1992-10-18,6,26.094,WAS,,PHI,W 16-12,1,1,100.0,3,4,75.0,0,10,0,0,,0
71,1992,1992-10-25,7,26.101,WAS,@,MIN,W 15-13,,,,5,5,100.0,0,15,0,0,,0
72,1992,1992-11-01,8,26.108,WAS,,NYG,L 7-24,1,1,100.0,,1,0.0,0,1,0,0,,0
73,1992,1992-11-08,9,26.115,WAS,@,SEA,W 16-3,1,1,100.0,3,4,75.0,0,10,0,0,,0
74,1992,1992-11-15,10,26.122,WAS,@,KAN,L 16-35,1,1,100.0,3,3,100.0,0,10,0,0,,0
75,1992,1992-11-23,11,26.130,WAS,@,NOR,L 3-20,,,,1,1,100.0,0,3,0,0,,0
76,1992,1992-11-29,12,26.136,WAS,,PHO,W 41-3,5,5,100.0,2,2,100.0,0,11,0,0,,0
77,1992,1992-12-06,13,26.143,WAS,@,NYG,W 28-10,4,4,100.0,,,,0,4,,,,
78,1992,1992-12-13,14,26.150,WAS,,DAL,W 20-17,2,2,100.0,2,2,100.0,0,8,0,0,,0
79,1992,1992-12-20,15,26.157,WAS,@,PHI,L 13-17,1,1,100.0,2,2,100.0,0,7,0,0,,0
80,1992,1992-12-26,16,26.163,WAS,,RAI,L 20-21,2,2,100.0,2,4,50.0,0,8,0,0,,0
81,1993,1993-09-06,1,27.052,WAS,,DAL,W 35-16,5,5,100.0,,1,0.0,0,5,0,0,,0
82,1993,1993-09-12,2,27.058,WAS,,PHO,L 10-17,1,1,100.0,1,1,100.0,0,4,0,0,,0
83,1993,1993-09-19,3,27.065,WAS,@,PHI,L 31-34,4,4,100.0,1,1,100.0,0,7,0,0,,0
84,1993,1993-10-04,4,27.080,WAS,@,MIA,L 10-17,1,1,100.0,1,2,50.0,0,4,0,0,,0
85,1993,1993-10-10,5,27.086,WAS,,NYG,L 7-41,1,1,100.0,,1,0.0,0,1,0,0,,0
86,1993,1993-10-17,6,27.093,WAS,@,PHO,L 6-36,,,,2,2,100.0,0,6,0,0,,0
87,1993,1993-11-01,7,27.108,WAS,@,BUF,L 10-24,1,1,100.0,1,2,50.0,0,4,0,0,,0
88,1993,1993-11-07,8,27.114,WAS,,IND,W 30-24,3,4,75.0,1,1,100.0,0,6,0,0,,0
89,1993,1993-11-14,9,27.121,WAS,@,NYG,L 6-20,,,,2,3,66.7,0,6,0,0,,0
90,1993,1993-11-21,10,27.128,WAS,@,RAM,L 6-10,,,,2,3,66.7,0,6,0,0,,0
91,1993,1993-11-28,11,27.135,WAS,,PHI,L 14-17,2,2,100.0,,1,0.0,0,2,0,0,,0
92,1993,1993-12-05,12,27.142,WAS,@,TAM,W 23-17,2,3,66.7,1,2,50.0,0,5,0,0,,0
93,1993,1993-12-11,13,27.148,WAS,,NYJ,L 0-3,,,,,1,0.0,0,0,0,0,,0
94,1993,1993-12-19,14,27.156,WAS,,ATL,W 30-17,4,4,100.0,,1,0.0,0,4,0,0,,0
95,1993,1993-12-26,15,27.163,WAS,@,DAL,L 3-38,,,,1,1,100.0,0,3,0,0,,0
96,1993,1993-12-31,16,27.168,WAS,,MIN,L 9-14,,,,3,5,60.0,0,9,0,0,,0
97,1994,1994-09-04,1,28.050,WAS,,SEA,L 7-28,1,1,100.0,,1,0.0,0,1,0,0,,0
98,1994,1994-09-11,2,28.057,WAS,@,NOR,W 38-24,5,5,100.0,1,1,100.0,0,8,0,0,,0
99,1994,1994-09-18,3,28.064,WAS,@,NYG,L 23-31,2,2,100.0,3,4,75.0,0,11,0,0,,0
100,1994,1994-09-25,4,28.071,WAS,,ATL,L 20-27,2,3,66.7,,1,0.0,0,2,0,0,,0
101,1994,1994-10-02,5,28.078,WAS,,DAL,L 7-34,1,1,100.0,,,,0,1,,,,
102,1994,1994-10-09,6,28.085,WAS,@,PHI,L 17-21,,1,0.0,1,1,100.0,0,3,0,0,,0
103,1994,1994-10-16,7,28.092,WAS,,ARI,L 16-19,2,2,100.0,,1,0.0,0,2,0,0,,0
104,1994,1994-10-23,8,28.099,WAS,@,IND,W 41-27,5,5,100.0,2,2,100.0,0,11,0,0,,0
105,1994,1994-10-30,9,28.106,WAS,,PHI,L 29-31,2,2,100.0,3,3,100.0,0,11,0,0,,0
106,1994,1994-11-06,10,28.113,WAS,,SFO,L 22-37,,,,2,2,100.0,0,6,0,0,,0
107,1994,1994-11-20,11,28.127,WAS,@,DAL,L 7-31,1,1,100.0,,1,0.0,0,1,0,0,,0
108,1994,1994-11-27,12,28.134,WAS,,NYG,L 19-21,1,1,100.0,4,4,100.0,0,13,0,0,,0
109,1994,1994-12-04,13,28.141,WAS,@,TAM,L 21-26,3,3,100.0,,,,0,3,,,,
110,1994,1994-12-11,14,28.148,WAS,@,ARI,L 15-17,,,,3,4,75.0,0,9,0,0,,0
111,1994,1994-12-18,15,28.155,WAS,,TAM,L 14-17,2,2,100.0,,1,0.0,0,2,0,0,,0
112,1994,1994-12-24,16,28.161,WAS,@,RAM,W 24-21,3,3,100.0,1,2,50.0,0,6,0,0,,0
113,1995,1995-09-03,1,29.049,NOR,,SFO,L 22-24,1,1,100.0,1,1,100.0,0,4,0,0,,0
114,1995,1995-09-10,2,29.056,NOR,@,STL,L 13-17,1,1,100.0,2,3,66.7,0,7,0,0,,0
115,1995,1995-09-17,3,29.063,NOR,,ATL,L 24-27,3,3,100.0,1,1,100.0,0,6,0,0,,0
116,1995,1995-09-24,4,29.070,NOR,@,NYG,L 29-45,2,3,66.7,1,1,100.0,0,5,0,0,,0
117,1995,1995-10-01,5,29.077,NOR,,PHI,L 10-15,1,1,100.0,1,1,100.0,0,4,0,0,,0
118,1995,1995-10-15,6,29.091,NOR,,MIA,W 33-30,3,4,75.0,,3,0.0,0,3,0,0,,0
119,1995,1995-10-22,7,29.098,NOR,@,CAR,L 3-20,,,,1,1,100.0,0,3,0,0,,0
120,1995,1995-10-29,8,29.105,NOR,@,SFO,W 11-7,,,,1,3,33.3,0,3,0,0,,0
121,1995,1995-11-05,9,29.112,NOR,,STL,W 19-10,,,,,,,,,,,,
122,1995,1995-11-12,10,29.119,NOR,,IND,W 17-14,,,,,,,,,,,,
123,1995,1995-11-19,11,29.126,NOR,@,MIN,L 24-43,,,,,,,,,,,,
124,1995,1995-11-26,12,29.133,NOR,,CAR,W 34-26,,,,,,,,,,,,
125,1995,1995-12-03,13,29.140,NOR,@,NWE,W 31-17,,,,,,,,,,,,
126,1995,1995-12-10,14,29.147,NOR,@,ATL,L 14-19,,,,,,,,,,,,
127,1995,1995-12-16,15,29.153,NOR,,GNB,L 23-34,,,,,,,,,,,,
128,1995,1995-12-24,16,29.161,NOR,@,NYJ,W 12-0,,,,,,,,,,,,
129,1996,1996-09-01,1,30.047,STL,,CIN,W 26-16,2,2,100.0,4,5,80.0,0,14,0,0,,0
130,1996,1996-09-08,2,30.054,STL,@,SFO,L 0-34,,,,,,,,,,,,
131,1996,1996-09-22,3,30.068,STL,,WAS,L 10-17,1,1,100.0,1,2,50.0,0,4,0,0,,0
132,1996,1996-09-29,4,30.075,STL,@,ARI,L 28-31,4,4,100.0,,,,0,4,,,,
133,1996,1996-10-06,5,30.082,STL,,SFO,L 11-28,,,,1,1,100.0,0,3,0,0,,0
134,1996,1996-10-13,6,30.089,STL,@,CAR,L 13-45,1,2,50.0,,,,0,1,,,,
135,1996,1996-10-20,7,30.096,STL,,JAX,W 17-14,2,2,100.0,1,1,100.0,0,5,0,0,,0
136,1996,1996-10-27,8,30.103,WAS,,IND,W 31-16,,,,,,,,,,,,
137,1996,1996-10-27,8,30.103,STL,@,BAL,L 31-37,2,2,100.0,3,3,100.0,0,11,0,0,,0
138,1996,1996-11-03,9,30.110,STL,@,PIT,L 6-42,,,,2,2,100.0,0,6,0,0,,0
139,1996,1996-11-10,10,30.117,STL,,ATL,W 59-16,8,8,100.0,1,1,100.0,0,11,0,0,,0
140,1996,1996-11-17,11,30.124,STL,,CAR,L 10-20,1,1,100.0,1,2,50.0,0,4,0,0,,0
141,1996,1996-11-24,12,30.131,STL,,GNB,L 9-24,1,1,100.0,,,,0,1,,,,
142,1996,1996-12-01,13,30.138,STL,@,NOR,W 26-10,2,2,100.0,4,4,100.0,0,14,0,0,,0
143,1996,1996-12-08,14,30.145,STL,@,CHI,L 9-35,,,,1,2,50.0,0,3,0,0,,0
144,1996,1996-12-15,15,30.152,STL,@,ATL,W 34-27,4,4,100.0,2,2,100.0,0,10,0,0,,0
