ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
17,1991,1991-09-15,3,23.076,GNB,,TAM,W 15-13,,0,0,,0,,,1,-6,-6.00,0,0,0,,0,0,0
18,1991,1991-09-22,4,23.083,GNB,@,MIA,L 13-16,,3,60,20.00,0,,,0,0,,0,1,22,22.00,0,0,0
19,1991,1991-09-29,5,23.090,GNB,@,RAM,L 21-23,,0,0,,0,,,0,0,,0,0,0,,0,0,
20,1991,1991-10-06,6,23.097,GNB,,DAL,L 17-20,,1,8,8.00,0,,,0,0,,0,2,105,52.50,1,1,6
21,1991,1991-10-17,7,23.108,GNB,,CHI,L 0-10,,1,15,15.00,0,,,1,5,5.00,0,2,57,28.50,0,0,0
22,1991,1991-10-27,8,23.118,GNB,@,TAM,W 27-0,,3,36,12.00,0,,,1,4,4.00,0,0,0,,0,0,0
23,1991,1991-11-03,9,23.125,GNB,@,NYJ,L 16-19,,5,60,12.00,0,,,0,0,,0,2,54,27.00,0,0,0
24,1991,1991-11-10,10,23.132,GNB,,BUF,L 24-34,,0,0,,0,,,0,0,,0,3,72,24.00,0,0,0
25,1991,1991-11-17,11,23.139,GNB,,MIN,L 21-35,,1,75,75.00,1,,,0,0,,0,2,21,10.50,0,1,6
26,1991,1991-11-24,12,23.146,GNB,,IND,W 14-10,,1,14,14.00,0,,,0,0,,0,1,24,24.00,0,0,0
27,1991,1991-12-01,13,23.153,GNB,@,ATL,L 31-35,,0,0,,0,,,0,0,,0,3,62,20.67,0,0,0
28,1991,1991-12-08,14,23.160,GNB,@,CHI,L 13-27,,2,19,9.50,0,,,0,0,,0,2,10,5.00,0,0,0
29,1991,1991-12-15,15,23.167,GNB,,DET,L 17-21,,0,0,,0,,,0,0,,0,0,0,,0,0,
30,1991,1991-12-21,16,23.173,GNB,@,MIN,W 27-7,,0,0,,0,,,0,0,,0,1,20,20.00,0,0,0
31,1992,1992-12-19,15,24.171,TAM,@,SFO,L 14-21,,,,,,0.0%,,,,,,0,0,,0,,
32,1992,1992-12-27,16,24.179,TAM,@,PHO,W 7-3,,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0
33,1993,1993-09-05,1,25.066,TAM,,KAN,L 3-27,2,1,5,5.00,0,50.0%,2.50,0,0,,0,1,12,12.00,0,0,0
34,1993,1993-09-12,2,25.073,TAM,@,NYG,L 7-23,,0,0,,0,0.0%,,1,4,4.00,0,1,15,15.00,0,0,0
35,1993,1993-10-03,4,25.094,TAM,,DET,W 27-10,3,1,16,16.00,0,33.3%,5.33,1,3,3.00,0,1,28,28.00,0,0,0
36,1993,1993-10-10,5,25.101,TAM,@,MIN,L 0-15,4,1,17,17.00,0,25.0%,4.25,0,0,,0,1,20,20.00,0,0,0
37,1993,1993-10-24,6,25.115,TAM,,GNB,L 14-37,2,1,17,17.00,0,50.0%,8.50,0,0,,0,5,86,17.20,0,0,0
38,1993,1993-10-31,7,25.122,TAM,@,ATL,W 31-24,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0,,0,0,0
39,1993,1993-11-07,8,25.129,TAM,@,DET,L 0-23,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
40,1993,1993-11-14,9,25.136,TAM,,SFO,L 21-45,3,1,19,19.00,0,33.3%,6.33,0,0,,0,3,79,26.33,0,0,0
41,1993,1993-11-21,10,25.143,TAM,,MIN,W 23-10,2,2,26,13.00,0,100.0%,13.00,0,0,,0,1,39,39.00,0,0,0
42,1993,1993-11-28,11,25.150,TAM,@,GNB,L 10-13,5,1,20,20.00,0,20.0%,4.00,0,0,,0,3,48,16.00,0,0,0
43,1993,1993-12-05,12,25.157,TAM,,WAS,L 17-23,,0,0,,0,0.0%,,0,0,,0,3,64,21.33,0,0,0
44,1993,1993-12-12,13,25.164,TAM,,CHI,W 13-10,1,1,20,20.00,0,100.0%,20.00,0,0,,0,2,37,18.50,0,0,0
45,1993,1993-12-19,14,25.171,TAM,@,RAI,L 20-27,2,1,19,19.00,0,50.0%,9.50,0,0,,0,1,13,13.00,0,0,0
46,1993,1993-12-26,15,25.178,TAM,@,DEN,W 17-10,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0
47,1993,1994-01-02,16,25.185,TAM,,SDG,L 17-32,5,3,34,11.33,0,60.0%,6.80,0,0,,0,1,13,13.00,0,0,0
48,1994,1994-09-04,1,26.065,TAM,@,CHI,L 9-21,5,3,53,17.67,0,60.0%,10.60,0,0,,0,0,0,,0,0,0
49,1994,1994-09-11,2,26.072,TAM,,IND,W 24-10,2,1,50,50.00,1,50.0%,25.00,0,0,,0,0,0,,0,1,6
50,1994,1994-09-18,3,26.079,TAM,,NOR,L 7-9,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0
51,1994,1994-09-25,4,26.086,TAM,@,GNB,L 3-30,5,2,41,20.50,0,40.0%,8.20,0,0,,0,0,0,,0,0,0
52,1994,1994-10-02,5,26.093,TAM,,DET,W 24-14,5,4,58,14.50,1,80.0%,11.60,0,0,,0,0,0,,0,1,6
53,1994,1994-10-09,6,26.100,TAM,@,ATL,L 13-34,7,2,34,17.00,0,28.6%,4.86,0,0,,0,0,0,,0,0,0
54,1994,1994-10-23,7,26.114,TAM,@,SFO,L 16-41,6,0,0,,0,0.0%,0.00,0,0,,0,3,73,24.33,0,0,0
55,1994,1994-10-30,8,26.121,TAM,,MIN,L 13-36,3,2,66,33.00,1,66.7%,22.00,0,0,,0,0,0,,0,1,6
56,1994,1994-11-20,11,26.142,TAM,@,SEA,L 21-22,4,1,13,13.00,0,25.0%,3.25,0,0,,0,0,0,,0,0,0
57,1994,1994-11-27,12,26.149,TAM,@,MIN,W 20-17,3,3,34,11.33,0,100.0%,11.33,0,0,,0,4,109,27.25,0,0,0
58,1994,1994-12-04,13,26.156,TAM,,WAS,W 26-21,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,0,0
59,1994,1994-12-11,14,26.163,TAM,,RAM,W 24-14,4,4,176,44.00,2,100.0%,44.00,0,0,,0,2,48,24.00,0,2,12
60,1994,1994-12-18,15,26.170,TAM,@,WAS,W 17-14,7,3,71,23.67,0,42.9%,10.14,2,15,7.50,0,0,0,,0,0,0
61,1994,1994-12-24,16,26.176,TAM,,GNB,L 19-34,8,4,37,9.25,1,50.0%,4.63,0,0,,0,0,0,,0,1,6
62,1995,1995-09-03,1,27.064,NYJ,@,MIA,L 14-52,4,2,10,5.00,1,50.0%,2.50,0,0,,0,0,0,,0,1,6
63,1995,1995-09-10,2,27.071,NYJ,,IND,L 24-27,5,5,60,12.00,1,100.0%,12.00,0,0,,0,0,0,,0,1,6
64,1995,1995-09-17,3,27.078,NYJ,,JAX,W 27-10,10,5,62,12.40,1,50.0%,6.20,0,0,,0,0,0,,0,1,6
65,1995,1995-09-24,4,27.085,NYJ,@,ATL,L 3-13,7,2,16,8.00,0,28.6%,2.29,0,0,,0,0,0,,0,0,0
66,1995,1995-10-01,5,27.092,NYJ,,OAK,L 10-47,6,3,48,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0
67,1995,1995-10-08,6,27.099,NYJ,@,BUF,L 10-29,4,1,17,17.00,0,25.0%,4.25,0,0,,0,0,0,,0,0,0
68,1995,1995-10-15,7,27.106,NYJ,@,CAR,L 15-26,9,2,17,8.50,0,22.2%,1.89,0,0,,0,0,0,,0,0,0
69,1995,1995-10-22,8,27.113,NYJ,,MIA,W 17-16,7,5,52,10.40,0,71.4%,7.43,0,0,,0,0,0,,0,0,0
70,1995,1995-10-29,9,27.120,NYJ,@,IND,L 10-17,5,3,33,11.00,0,60.0%,6.60,0,0,,0,0,0,,0,0,0
71,1995,1995-11-05,10,27.127,NYJ,,NWE,L 7-20,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,0,0
72,1995,1995-11-19,11,27.141,NYJ,,BUF,L 26-28,7,4,69,17.25,0,57.1%,9.86,0,0,,0,0,0,,0,0,0
73,1995,1995-11-26,12,27.148,NYJ,@,SEA,W 16-10,8,3,31,10.33,0,37.5%,3.88,0,0,,0,0,0,,0,0,0
74,1995,1995-12-03,13,27.155,NYJ,,STL,L 20-23,8,3,43,14.33,1,37.5%,5.38,0,0,,0,0,0,,0,1,6
75,1995,1995-12-17,15,27.169,NYJ,@,HOU,L 6-23,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
76,1995,1995-12-24,16,27.176,NYJ,,NOR,L 0-12,5,1,8,8.00,0,20.0%,1.60,0,0,,0,0,0,,0,0,0
