ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
34,1984,1984-11-18,12,23.313,MIN,@,DEN,L 21-42,,3,35,11.67,0,,,0,0,,0,0,0,,0,0,0
35,1984,1984-11-25,13,23.320,MIN,,CHI,L 3-34,,2,15,7.50,0,,,0,0,,0,0,0,,0,0,0
36,1984,1984-11-29,14,23.324,MIN,,WAS,L 17-31,,2,11,5.50,0,,,0,0,,0,0,0,,0,0,0
37,1985,1985-09-08,1,24.241,MIN,,SFO,W 28-21,,2,33,16.50,0,,,0,0,,0,0,0,,0,0,0
38,1985,1985-09-15,2,24.248,MIN,@,TAM,W 31-16,,5,50,10.00,0,,,0,0,,0,0,0,,0,0,0
39,1985,1985-09-19,3,24.252,MIN,,CHI,L 24-33,,5,66,13.20,0,,,0,0,,0,0,0,,0,0,0
40,1985,1985-09-29,4,24.262,MIN,@,BUF,W 27-20,,5,74,14.80,0,,,0,0,,0,0,0,,0,0,0
41,1985,1985-10-06,5,24.269,MIN,@,RAM,L 10-13,,4,48,12.00,0,,,0,0,,0,0,0,,0,0,0
42,1985,1985-10-13,6,24.276,MIN,@,GNB,L 17-20,,5,49,9.80,0,,,0,0,,0,0,0,,0,0,0
43,1985,1985-10-20,7,24.283,MIN,,SDG,W 21-17,,8,91,11.38,0,,,0,0,,0,0,0,,0,0,0
44,1985,1985-10-27,8,24.290,MIN,@,CHI,L 9-27,,5,35,7.00,0,,,0,0,,0,0,0,,0,0,0
45,1985,1985-11-03,9,24.297,MIN,,DET,W 16-13,,6,57,9.50,0,,,0,0,,0,0,0,,0,0,0
46,1985,1985-11-10,10,24.304,MIN,,GNB,L 17-27,,3,43,14.33,0,,,0,0,,0,0,0,,0,0,0
47,1985,1985-11-17,11,24.311,MIN,@,DET,L 21-41,,4,34,8.50,0,,,0,0,,0,0,0,,0,0,0
48,1985,1985-11-24,12,24.318,MIN,,NOR,L 23-30,,3,30,10.00,0,,,0,0,,0,0,0,,0,0,0
49,1985,1985-12-01,13,24.325,MIN,@,PHI,W 28-23,,1,23,23.00,0,,,0,0,,0,0,0,,0,0,0
50,1985,1985-12-08,14,24.332,MIN,,TAM,W 26-7,,4,50,12.50,0,,,0,0,,0,0,0,,0,0,0
51,1985,1985-12-15,15,24.339,MIN,@,ATL,L 13-14,,3,45,15.00,0,,,0,0,,0,0,0,,0,0,0
52,1985,1985-12-22,16,24.346,MIN,,PHI,L 35-37,,5,67,13.40,0,,,0,0,,0,0,0,,0,0,0
53,1986,1986-09-07,1,25.240,MIN,,DET,L 10-13,,3,25,8.33,0,,,0,0,,0,0,0,,0,0,0
54,1986,1986-09-14,2,25.247,MIN,@,TAM,W 23-10,,2,18,9.00,0,,,0,0,,0,0,0,,0,0,0
55,1986,1986-09-21,3,25.254,MIN,,PIT,W 31-7,,2,17,8.50,0,,,0,0,,0,0,0,,0,0,0
56,1986,1986-09-28,4,25.261,MIN,,GNB,W 42-7,,6,112,18.67,2,,,0,0,,0,0,0,,0,2,12
57,1986,1986-10-05,5,25.268,MIN,@,CHI,L 0-23,,1,17,17.00,0,,,0,0,,0,0,0,,0,0,0
58,1986,1986-10-12,6,25.275,MIN,@,SFO,W 27-24,,4,74,18.50,0,,,0,0,,0,0,0,,0,0,0
59,1986,1986-10-19,7,25.282,MIN,,CHI,W 23-7,,5,66,13.20,0,,,0,0,,0,0,0,,0,0,0
60,1986,1986-10-26,8,25.289,MIN,,CLE,L 20-23,,3,26,8.67,0,,,0,0,,0,0,0,,0,0,0
61,1986,1986-11-02,9,25.296,MIN,@,WAS,L 38-44,,6,179,29.83,1,,,0,0,,0,0,0,,0,1,6
62,1986,1986-11-09,10,25.303,MIN,@,DET,W 24-10,,2,17,8.50,0,,,0,0,,0,0,0,,0,0,0
63,1986,1986-11-16,11,25.310,MIN,,NYG,L 20-22,,5,77,15.40,0,,,0,0,,0,0,0,,0,0,0
64,1986,1986-11-23,12,25.317,MIN,@,CIN,L 20-24,,3,32,10.67,0,,,0,0,,0,0,0,,0,0,0
65,1986,1986-11-30,13,25.324,MIN,,TAM,W 45-13,,7,97,13.86,1,,,0,0,,0,0,0,,0,1,6
66,1986,1986-12-07,14,25.331,MIN,@,GNB,W 32-6,,2,17,8.50,0,,,0,0,,0,0,0,,0,0,0
67,1986,1986-12-14,15,25.338,MIN,@,HOU,L 10-23,,0,0,,0,,,,,,,,,,,,
68,1986,1986-12-21,16,25.345,MIN,,NOR,W 33-17,,7,85,12.14,2,,,0,0,,0,0,0,,0,2,12
69,1987,1987-09-13,1,26.246,MIN,,DET,W 34-19,,3,43,14.33,0,,,0,0,,0,0,0,,0,0,0
70,1987,1987-09-20,2,26.253,MIN,@,RAM,W 21-16,,1,38,38.00,0,,,0,0,,0,0,0,,0,0,0
71,1987,1987-10-26,6,26.289,MIN,,DEN,W 34-27,,3,57,19.00,0,,,0,0,,0,0,0,,0,0,0
72,1987,1987-11-01,7,26.295,MIN,@,SEA,L 17-28,,3,42,14.00,0,,,0,0,,0,0,0,,0,0,0
73,1987,1987-11-08,8,26.302,MIN,,RAI,W 31-20,,2,29,14.50,1,,,0,0,,0,0,0,,0,1,6
74,1987,1987-11-15,9,26.309,MIN,,TAM,W 23-17,,3,28,9.33,1,,,0,0,,0,0,0,,0,1,6
75,1987,1987-11-22,10,26.316,MIN,,ATL,W 24-13,,3,40,13.33,0,,,0,0,,0,0,0,,0,0,0
76,1987,1987-11-26,11,26.320,MIN,@,DAL,W 44-38,,3,41,13.67,0,,,0,0,,0,0,0,,0,0,0
77,1987,1987-12-06,12,26.330,MIN,,CHI,L 24-30,,4,39,9.75,0,,,0,0,,0,0,0,,0,0,0
78,1987,1987-12-13,13,26.337,MIN,@,GNB,L 10-16,,3,45,15.00,0,,,0,0,,0,0,0,,0,0,0
79,1987,1987-12-20,14,26.344,MIN,@,DET,W 17-14,,2,23,11.50,0,,,0,0,,0,0,0,,0,0,0
80,1987,1987-12-26,15,26.350,MIN,,WAS,L 24-27,,5,65,13.00,0,,,0,0,,0,0,0,,0,0,0
81,1988,1988-09-04,1,27.238,MIN,@,BUF,L 10-13,,3,55,18.33,0,,,0,0,,0,0,0,,0,0,0
82,1988,1988-09-11,2,27.245,MIN,,NWE,W 36-6,,5,85,17.00,0,,,0,0,,0,0,0,,0,0,0
83,1988,1988-09-18,3,27.252,MIN,@,CHI,W 31-7,,3,58,19.33,0,,,0,0,,0,0,0,,0,0,0
84,1988,1988-09-25,4,27.259,MIN,,PHI,W 23-21,,4,62,15.50,0,,,0,0,,0,0,0,,0,0,0
85,1988,1988-10-02,5,27.266,MIN,@,MIA,L 7-24,,3,41,13.67,0,,,0,0,,0,0,0,,0,0,0
86,1988,1988-10-09,6,27.273,MIN,,TAM,W 14-13,,3,44,14.67,0,,,0,0,,0,0,0,,0,0,0
87,1988,1988-10-16,7,27.280,MIN,,GNB,L 14-34,,2,33,16.50,0,,,0,0,,0,0,0,,0,0,0
88,1988,1988-10-23,8,27.287,MIN,@,TAM,W 49-20,,6,79,13.17,2,,,0,0,,0,0,0,,0,2,12
89,1988,1988-10-30,9,27.294,MIN,@,SFO,L 21-24,,2,13,6.50,0,,,0,0,,0,0,0,,0,0,0
90,1988,1988-11-06,10,27.301,MIN,,DET,W 44-17,,8,88,11.00,1,,,0,0,,0,0,0,,0,1,6
91,1988,1988-11-13,11,27.308,MIN,@,DAL,W 43-3,,1,3,3.00,1,,,0,0,,0,0,0,,0,1,6
92,1988,1988-11-20,12,27.315,MIN,,IND,W 12-3,,4,39,9.75,0,,,0,0,,0,0,0,,0,0,0
93,1988,1988-11-24,13,27.319,MIN,@,DET,W 23-0,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0
94,1988,1988-12-04,14,27.329,MIN,,NOR,W 45-3,,2,44,22.00,0,,,0,0,,0,0,0,,0,0,0
95,1988,1988-12-11,15,27.336,MIN,@,GNB,L 6-18,,7,80,11.43,0,,,0,0,,0,0,0,,0,0,0
96,1988,1988-12-19,16,27.344,MIN,,CHI,W 28-27,,3,25,8.33,1,,,0,0,,0,0,0,,0,1,6
97,1989,1989-09-10,1,28.243,MIN,,HOU,W 38-7,,1,2,2.00,1,,,0,0,,0,0,0,,0,1,6
98,1989,1989-09-17,2,28.250,MIN,@,CHI,L 7-38,,2,37,18.50,0,,,0,0,,0,0,0,,0,0,0
99,1989,1989-09-24,3,28.257,MIN,@,PIT,L 14-27,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0
100,1989,1989-10-01,4,28.264,MIN,,TAM,W 17-3,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0
101,1989,1989-10-08,5,28.271,MIN,,DET,W 24-17,,2,23,11.50,0,,,0,0,,0,0,0,,0,0,0
102,1989,1989-10-15,6,28.278,MIN,,GNB,W 26-14,,1,6,6.00,0,,,0,0,,0,0,0,,0,0,0
103,1989,1989-10-22,7,28.285,MIN,@,DET,W 20-7,,1,27,27.00,0,,,0,0,,0,0,0,,0,0,0
104,1989,1989-10-30,8,28.293,MIN,@,NYG,L 14-24,,5,73,14.60,0,,,0,0,,0,0,0,,0,0,0
105,1989,1989-11-05,9,28.299,MIN,,RAM,W 23-21,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0
106,1989,1989-11-12,10,28.306,MIN,@,TAM,W 24-10,,4,25,6.25,1,,,0,0,,0,0,0,,0,1,6
107,1989,1989-11-19,11,28.313,MIN,@,PHI,L 9-10,,1,7,7.00,0,,,0,0,,0,0,0,,0,0,0
108,1989,1989-11-26,12,28.320,MIN,@,GNB,L 19-20,,2,42,21.00,0,,,0,0,,0,0,0,,0,0,0
109,1989,1989-12-03,13,28.327,MIN,,CHI,W 27-16,,2,39,19.50,0,,,0,0,,0,0,0,,0,0,0
110,1989,1989-12-10,14,28.334,MIN,,ATL,W 43-17,,3,71,23.67,0,,,0,0,,0,0,0,,0,0,0
111,1989,1989-12-17,15,28.341,MIN,@,CLE,L 17-23,,6,87,14.50,1,,,0,0,,0,0,0,,0,1,6
112,1989,1989-12-25,16,28.349,MIN,,CIN,W 29-21,,1,32,32.00,0,,,0,0,,0,0,0,,0,0,0
113,1990,1990-09-09,1,29.242,MIN,@,KAN,L 21-24,,4,90,22.50,1,,,0,0,,0,0,0,,0,1,6
114,1990,1990-09-16,2,29.249,MIN,,NOR,W 32-3,,2,21,10.50,1,,,0,0,,0,0,0,,0,1,6
115,1990,1990-09-23,3,29.256,MIN,@,CHI,L 16-19,,1,38,38.00,0,,,0,0,,0,1,-3,-3.00,0,0,0
116,1990,1990-09-30,4,29.263,MIN,,TAM,L 20-23,,2,14,7.00,0,,,0,0,,0,0,0,,0,0,0
117,1990,1990-10-07,5,29.270,MIN,,DET,L 27-34,,7,95,13.57,0,,,0,0,,0,0,0,,0,0,0
118,1990,1990-10-15,6,29.278,MIN,@,PHI,L 24-32,,4,46,11.50,0,,,0,0,,0,0,0,,0,0,0
119,1990,1990-10-28,7,29.291,MIN,@,GNB,L 10-24,,4,43,10.75,0,,,0,0,,0,0,0,,0,0,0
120,1990,1990-11-04,8,29.298,MIN,,DEN,W 27-22,,0,0,,0,,,,,,,0,0,,0,,
121,1990,1990-11-11,9,29.305,MIN,@,DET,W 17-7,,2,16,8.00,0,,,0,0,,0,0,0,,0,0,0
122,1990,1990-11-18,10,29.312,MIN,@,SEA,W 24-21,,3,39,13.00,0,,,0,0,,0,0,0,,0,0,0
123,1990,1990-11-25,11,29.319,MIN,,CHI,W 41-13,,2,24,12.00,0,,,0,0,,0,0,0,,0,0,0
124,1990,1990-12-02,12,29.326,MIN,,GNB,W 23-7,,1,10,10.00,0,,,0,0,,0,0,0,,0,0,0
125,1990,1990-12-09,13,29.333,MIN,@,NYG,L 15-23,,5,70,14.00,0,,,0,0,,0,0,0,,0,0,0
126,1990,1990-12-16,14,29.340,MIN,@,TAM,L 13-26,,3,36,12.00,0,,,0,0,,0,0,0,,0,0,0
127,1990,1990-12-22,15,29.346,MIN,,RAI,L 24-28,,3,53,17.67,1,,,0,0,,0,0,0,,0,1,6
128,1990,1990-12-30,16,29.354,MIN,,SFO,L 17-20,,2,41,20.50,0,,,0,0,,0,0,0,,0,0,0
129,1991,1991-09-01,1,30.234,MIN,@,CHI,L 6-10,,8,89,11.13,0,,,0,0,,0,0,0,,0,0,0
130,1991,1991-09-08,2,30.241,MIN,@,ATL,W 20-19,,3,43,14.33,0,,,0,0,,0,0,0,,0,0,0
131,1991,1991-09-15,3,30.248,MIN,,SFO,W 17-14,,2,15,7.50,0,,,0,0,,0,0,0,,0,0,0
132,1991,1991-09-22,4,30.255,MIN,@,NOR,L 0-26,,2,24,12.00,0,,,0,0,,0,0,0,,0,0,0
133,1991,1991-09-29,5,30.262,MIN,,DEN,L 6-13,,2,23,11.50,0,,,0,0,,0,0,0,,0,0,0
134,1991,1991-10-06,6,30.269,MIN,@,DET,L 20-24,,4,44,11.00,1,,,0,0,,0,0,0,,0,1,6
135,1991,1991-10-13,7,30.276,MIN,,PHO,W 34-7,,5,52,10.40,0,,,0,0,,0,0,0,,0,0,0
136,1991,1991-10-20,8,30.283,MIN,@,NWE,L 23-26,,7,67,9.57,0,,,0,0,,0,0,0,,0,0,0
137,1991,1991-10-27,9,30.290,MIN,@,PHO,W 28-0,,5,54,10.80,0,,,0,0,,0,0,0,,0,0,0
138,1991,1991-11-03,10,30.297,MIN,,TAM,W 28-13,,2,13,6.50,1,,,0,0,,0,0,0,,0,1,6
139,1991,1991-11-11,11,30.305,MIN,,CHI,L 17-34,,2,21,10.50,0,,,0,0,,0,0,0,,0,0,0
140,1991,1991-11-17,12,30.311,MIN,@,GNB,W 35-21,,2,26,13.00,0,,,0,0,,0,0,0,,0,0,0
141,1991,1991-11-24,13,30.318,MIN,,DET,L 14-34,,3,41,13.67,0,,,0,0,,0,0,0,,0,0,0
142,1991,1991-12-08,14,30.332,MIN,@,TAM,W 26-24,,4,50,12.50,0,,,0,0,,0,0,0,,0,0,0
143,1991,1991-12-15,15,30.339,MIN,,RAM,W 20-14,,4,46,11.50,0,,,0,0,,0,0,0,,0,0,0
144,1991,1991-12-21,16,30.345,MIN,,GNB,L 7-27,,2,30,15.00,0,,,0,0,,0,0,0,,0,0,0
145,1992,1992-09-06,1,31.240,MIN,@,GNB,W 23-20,5,4,77,19.25,0,80.0%,15.40,0,0,,0,0,0,,0,0,0
146,1992,1992-09-13,2,31.247,MIN,@,DET,L 17-31,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,0,0
147,1992,1992-09-20,3,31.254,MIN,,TAM,W 26-20,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,0,0
148,1992,1992-09-27,4,31.261,MIN,@,CIN,W 42-7,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,,0,0,0
149,1992,1992-10-04,5,31.268,MIN,,CHI,W 21-20,,0,0,,0,0.0%,,,,,,,,,,,
150,1992,1992-11-02,8,31.297,MIN,@,CHI,W 38-10,1,1,60,60.00,1,100.0%,60.00,0,0,,0,0,0,,0,1,6
151,1992,1992-11-08,9,31.303,MIN,@,TAM,W 35-7,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
152,1992,1992-11-15,10,31.310,MIN,,HOU,L 13-17,,0,0,,0,0.0%,,,,,,,,,,,
153,1992,1992-11-22,11,31.317,MIN,,CLE,W 17-13,5,2,26,13.00,0,40.0%,5.20,0,0,,0,0,0,,0,0,0
154,1992,1992-11-29,12,31.324,MIN,@,RAM,W 31-17,5,4,71,17.75,0,80.0%,14.20,0,0,,0,0,0,,0,0,0
155,1992,1992-12-06,13,31.331,MIN,@,PHI,L 17-28,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0
156,1992,1992-12-13,14,31.338,MIN,,SFO,L 17-20,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0
157,1992,1992-12-20,15,31.345,MIN,@,PIT,W 6-3,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,0,0
158,1992,1992-12-27,16,31.352,MIN,,GNB,W 27-7,6,6,69,11.50,1,100.0%,11.50,0,0,,0,0,0,,0,1,6
159,1993,1993-09-05,1,32.238,MIN,@,RAI,L 7-24,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,,0,0,0
160,1993,1993-09-12,2,32.245,MIN,,CHI,W 10-7,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0
161,1993,1993-09-26,3,32.259,MIN,,GNB,W 15-13,4,3,31,10.33,0,75.0%,7.75,0,0,,0,0,0,,0,0,0
162,1993,1993-10-03,4,32.266,MIN,@,SFO,L 19-38,8,7,49,7.00,0,87.5%,6.13,0,0,,0,0,0,,0,0,0
163,1993,1993-10-10,5,32.273,MIN,,TAM,W 15-0,4,3,37,12.33,0,75.0%,9.25,0,0,,0,0,0,,0,0,0
164,1993,1993-10-25,6,32.288,MIN,@,CHI,W 19-12,4,3,28,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0
165,1993,1993-10-31,7,32.294,MIN,,DET,L 27-30,5,5,57,11.40,0,100.0%,11.40,0,0,,0,0,0,,0,0,0
166,1993,1993-11-07,8,32.301,MIN,,SDG,L 17-30,6,5,26,5.20,0,83.3%,4.33,0,0,,0,0,0,,0,0,0
167,1993,1993-11-14,9,32.308,MIN,@,DEN,W 26-23,9,6,85,14.17,0,66.7%,9.44,0,0,,0,0,0,,0,0,0
168,1993,1993-11-21,10,32.315,MIN,@,TAM,L 10-23,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,0,0
169,1993,1993-11-28,11,32.322,MIN,,NOR,L 14-17,8,5,59,11.80,1,62.5%,7.38,0,0,,0,0,0,,0,1,6
170,1993,1993-12-19,14,32.343,MIN,@,GNB,W 21-17,6,5,29,5.80,0,83.3%,4.83,0,0,,0,0,0,,0,0,0
171,1993,1993-12-26,15,32.350,MIN,,KAN,W 30-10,6,4,58,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,0,0
172,1993,1993-12-31,16,32.355,MIN,@,WAS,W 14-9,4,2,14,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0
173,1994,1994-12-01,13,33.325,MIN,,CHI,W 33-27,2,1,10,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,0,0
174,1994,1994-12-11,14,33.335,MIN,@,BUF,W 21-17,,0,0,,0,0.0%,,,,,,,,,,,
175,1994,1994-12-17,15,33.341,MIN,@,DET,L 19-41,2,0,0,,0,0.0%,0.00,,,,,,,,,,
176,1994,1994-12-26,16,33.350,MIN,,SFO,W 21-14,4,2,13,6.50,0,50.0%,3.25,0,0,,0,0,0,,0,0,0
