ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists
27,2006,2006-11-23,11,24.013,DAL,,TAM,W 38-10,*,,,,,,
28,2006,2006-12-03,12,24.023,DAL,@,NYG,W 23-20,*,,,,,,
29,2006,2006-12-10,13,24.030,DAL,,NOR,L 17-42,*,,,,,,
30,2006,2006-12-16,14,24.036,DAL,@,ATL,W 38-28,*,,,,,,
31,2006,2006-12-25,15,24.045,DAL,,PHI,L 7-23,*,,,,,,
32,2006,2006-12-31,16,24.051,DAL,,DET,L 31-39,*,,,,,,
33,2007,2007-09-09,1,24.303,DAL,,NYG,W 45-35,*,,,,,,
34,2007,2007-09-16,2,24.310,DAL,@,MIA,W 37-20,*,,0,0,1.0,,
35,2007,2007-09-23,3,24.317,DAL,@,CHI,W 34-10,*,,,,,,
36,2007,2007-09-30,4,24.324,DAL,,STL,W 35-7,*,,,,,,
37,2007,2007-10-08,5,24.332,DAL,@,BUF,W 25-24,*,,,,,,
38,2007,2007-10-14,6,24.338,DAL,,NWE,L 27-48,*,,,,,,
39,2007,2007-10-21,7,24.345,DAL,,MIN,W 24-14,*,,,,,,
40,2007,2007-11-04,8,24.359,DAL,@,PHI,W 38-17,*,,,,,,
41,2007,2007-11-11,9,25.001,DAL,@,NYG,W 31-20,*,,0,0,1.0,,
42,2007,2007-11-18,10,25.008,DAL,,WAS,W 28-23,*,,,,,,
43,2007,2007-11-22,11,25.012,DAL,,NYJ,W 34-3,*,,0,0,1.0,,
44,2007,2007-11-29,12,25.019,DAL,,GNB,W 37-27,*,,,,,,
45,2007,2007-12-09,13,25.029,DAL,@,DET,W 28-27,*,,,,,,
46,2007,2007-12-16,14,25.036,DAL,,PHI,L 6-10,*,,,,,,
47,2007,2007-12-22,15,25.042,DAL,@,CAR,W 20-13,*,,0,0,0.5,,
48,2007,2007-12-30,16,25.050,DAL,@,WAS,L 6-27,*,,,,,,
49,2008,2008-09-07,1,25.302,DAL,@,CLE,W 28-10,*,,0,0,0.0,2,0
50,2008,2008-09-15,2,25.310,DAL,,PHI,W 41-37,*,,0,0,0.0,1,1
51,2008,2008-09-21,3,25.316,DAL,@,GNB,W 27-16,*,,0,0,0.0,2,1
52,2008,2008-09-28,4,25.323,DAL,,WAS,L 24-26,*,,0,0,1.0,2,3
53,2008,2008-10-05,5,25.330,DAL,,CIN,W 31-22,*,,0,0,0.0,1,1
54,2008,2008-10-12,6,25.337,DAL,@,ARI,L 24-30,*,,0,0,0.0,2,2
55,2008,2008-10-19,7,25.344,DAL,@,STL,L 14-34,*,,0,0,0.0,1,0
56,2008,2008-10-26,8,25.351,DAL,,TAM,W 13-9,*,,0,0,0.0,1,0
57,2008,2008-11-02,9,25.358,DAL,@,NYG,L 14-35,*,,0,0,1.0,2,0
58,2008,2008-11-16,10,26.006,DAL,@,WAS,W 14-10,*,,0,0,0.0,1,0
59,2008,2008-11-23,11,26.013,DAL,,SFO,W 35-22,*,,0,0,0.0,2,0
60,2008,2008-11-27,12,26.017,DAL,,SEA,W 34-9,*,,0,0,0.0,2,0
61,2008,2008-12-07,13,26.027,DAL,@,PIT,L 13-20,*,,0,0,0.0,0,0
62,2008,2008-12-14,14,26.034,DAL,,NYG,W 20-8,*,,0,0,1.0,2,3
63,2008,2008-12-20,15,26.040,DAL,,BAL,L 24-33,*,,0,0,0.0,2,0
64,2008,2008-12-28,16,26.048,DAL,@,PHI,L 6-44,*,,0,0,0.0,2,1
65,2009,2009-09-13,1,26.307,NYG,,WAS,W 23-17,,,0,0,0.0,2,0
66,2009,2009-11-08,9,26.363,NYG,,SDG,L 20-21,,,,,,,
67,2009,2009-11-22,10,27.012,NYG,,ATL,W 34-31,,,0,0,0.0,1,0
68,2009,2009-11-26,11,27.016,NYG,@,DEN,L 6-26,,,0,0,0.0,2,0
69,2009,2009-12-06,12,27.026,NYG,,DAL,W 31-24,*,,,,,,
70,2009,2009-12-13,13,27.033,NYG,,PHI,L 38-45,*,,0,0,0.0,3,1
71,2009,2009-12-21,14,27.041,NYG,@,WAS,W 45-12,*,,,,,,
72,2009,2009-12-27,15,27.047,NYG,,CAR,L 9-41,*,,0,0,0.5,0,4
73,2010,2010-09-12,1,27.306,NYG,,CAR,W 31-18,*,,0,0,0.5,1,5
74,2010,2010-09-19,2,27.313,NYG,@,IND,L 14-38,*,,0,0,0.0,1,0
75,2010,2010-09-26,3,27.320,NYG,,TEN,L 10-29,*,,0,0,0.0,4,0
76,2010,2010-10-03,4,27.327,NYG,,CHI,W 17-3,*,,0,0,1.0,4,1
77,2010,2010-10-10,5,27.334,NYG,@,HOU,W 34-10,*,,0,0,0.0,2,0
78,2010,2010-10-17,6,27.341,NYG,,DET,W 28-20,*,,0,0,0.0,2,0
79,2010,2010-10-25,7,27.349,NYG,@,DAL,W 41-35,*,,0,0,0.0,3,0
80,2010,2010-11-07,8,27.362,NYG,@,SEA,W 41-7,*,,0,0,0.0,1,0
81,2010,2010-11-14,9,28.004,NYG,,DAL,L 20-33,*,,0,0,0.0,3,2
82,2010,2010-11-21,10,28.011,NYG,@,PHI,L 17-27,*,,0,0,0.0,2,1
83,2010,2010-11-28,11,28.018,NYG,,JAX,W 24-20,*,,0,0,0.0,1,0
84,2010,2010-12-05,12,28.025,NYG,,WAS,W 31-7,*,,0,0,0.0,2,0
85,2010,2010-12-13,13,28.033,NYG,@,MIN,W 21-3,*,,0,0,0.0,1,2
86,2010,2010-12-19,14,28.039,NYG,,PHI,L 31-38,*,,0,0,0.0,1,0
87,2010,2010-12-26,15,28.046,NYG,@,GNB,L 17-45,*,,,,,,
88,2010,2011-01-02,16,28.053,NYG,@,WAS,W 17-14,*,,,,,,
89,2011,2011-09-11,1,28.305,NYG,@,WAS,L 14-28,*,,0,0,1.0,3,0
90,2011,2011-09-19,2,28.313,NYG,,STL,W 28-16,*,,0,0,0.0,1,1
91,2011,2011-09-25,3,28.319,NYG,@,PHI,W 29-16,*,,0,0,0.0,2,0
92,2011,2011-10-02,4,28.326,NYG,@,ARI,W 31-27,*,,0,0,0.0,2,0
93,2011,2011-10-09,5,28.333,NYG,,SEA,L 25-36,*,,0,0,0.0,2,1
94,2011,2011-10-16,6,28.340,NYG,,BUF,W 27-24,*,,0,0,0.0,1,1
95,2011,2011-10-30,7,28.354,NYG,,MIA,W 20-17,*,,0,0,0.0,2,2
96,2011,2011-11-06,8,28.361,NYG,@,NWE,W 24-20,*,,0,0,0.0,2,1
97,2011,2011-11-13,9,29.003,NYG,@,SFO,L 20-27,*,,0,0,0.0,1,0
98,2011,2011-11-20,10,29.010,NYG,,PHI,L 10-17,*,,0,0,0.0,3,1
99,2011,2011-11-28,11,29.018,NYG,@,NOR,L 24-49,*,,0,0,0.0,0,1
100,2011,2011-12-04,12,29.024,NYG,,GNB,L 35-38,*,,0,0,0.0,3,3
101,2011,2011-12-11,13,29.031,NYG,@,DAL,W 37-34,*,,0,0,1.0,3,2
102,2011,2011-12-18,14,29.038,NYG,,WAS,L 10-23,*,,0,0,0.0,1,1
103,2011,2011-12-24,15,29.044,NYG,@,NYJ,W 29-14,*,1,0,2,1.0,3,0
104,2011,2012-01-01,16,29.052,NYG,,DAL,W 31-14,*,,0,0,1.0,2,2
105,2012,2012-10-21,7,29.346,NYG,,WAS,W 27-23,*,,0,0,0.0,4,0
106,2012,2012-10-28,8,29.353,NYG,@,DAL,W 29-24,*,,0,0,1.0,2,0
107,2012,2012-11-04,9,29.360,NYG,,PIT,L 20-24,*,,0,0,0.0,0,1
108,2012,2012-11-11,10,30.001,NYG,@,CIN,L 13-31,*,,0,0,0.0,0,1
109,2012,2012-11-25,11,30.015,NYG,,GNB,W 38-10,*,,0,0,1.0,3,0
110,2012,2012-12-03,12,30.023,NYG,@,WAS,L 16-17,*,,0,0,0.0,0,2
111,2012,2012-12-09,13,30.029,NYG,,NOR,W 52-27,*,,0,0,0.0,1,0
112,2012,2012-12-16,14,30.036,NYG,@,ATL,L 0-34,*,,0,0,1.0,5,0
113,2012,2012-12-23,15,30.043,NYG,@,BAL,L 14-33,*,,0,0,0.0,5,1
114,2013,2013-09-05,1,30.299,BAL,@,DEN,L 27-49,*,,0,0,1.0,2,0
115,2013,2013-09-15,2,30.309,BAL,,CLE,W 14-6,*,,,,,,
116,2013,2013-09-29,4,30.323,BAL,@,BUF,L 20-23,*,,0,0,1.0,3,2
117,2013,2013-10-06,5,30.330,BAL,@,MIA,W 26-23,,,0,0,0.0,1,0
118,2013,2013-10-13,6,30.337,BAL,,GNB,L 17-19,*,,0,0,0.0,1,0
119,2013,2013-10-20,7,30.344,BAL,@,PIT,L 16-19,*,,0,0,0.0,3,0
120,2013,2013-11-03,8,30.358,BAL,@,CLE,L 18-24,*,,0,0,0.0,2,1
121,2013,2013-11-10,9,31.000,BAL,,CIN,W 20-17,*,,0,0,0.0,1,1
122,2013,2013-11-17,10,31.007,BAL,@,CHI,L 20-23,*,,0,0,0.0,4,0
123,2013,2013-11-24,11,31.014,BAL,,NYJ,W 19-3,*,,0,0,0.0,0,0
124,2013,2013-11-28,12,31.018,BAL,,PIT,W 22-20,*,,0,0,0.0,0,0
125,2013,2013-12-08,13,31.028,BAL,,MIN,W 29-26,*,,0,0,0.0,0,2
126,2013,2013-12-16,14,31.036,BAL,@,DET,W 18-16,,,0,0,0.0,1,1
127,2013,2013-12-22,15,31.042,BAL,,NWE,L 7-41,*,,0,0,0.0,0,2
128,2013,2013-12-29,16,31.049,BAL,@,CIN,L 17-34,*,,0,0,0.0,2,1
129,2014,2014-09-07,1,31.301,BAL,,CIN,L 16-23,*,,0,0,0.0,2,2
130,2014,2014-09-11,2,31.305,BAL,,PIT,W 26-6,*,,,,,,
131,2014,2014-09-21,3,31.315,BAL,@,CLE,W 23-21,*,,0,0,0.0,2,1
132,2014,2014-09-28,4,31.322,BAL,,CAR,W 38-10,*,,0,0,0.0,0,4
133,2014,2014-11-02,9,31.357,BAL,@,PIT,L 23-43,*,,0,0,0.5,1,3
134,2014,2014-11-09,10,31.364,BAL,,TEN,W 21-7,*,,,,,,
135,2014,2014-11-24,11,32.014,BAL,@,NOR,W 34-27,*,,0,0,0.0,2,0
136,2014,2014-11-30,12,32.020,BAL,,SDG,L 33-34,*,,0,0,0.0,1,4
137,2014,2014-12-07,13,32.027,BAL,@,MIA,W 28-13,*,,0,0,0.0,4,0
138,2014,2014-12-14,14,32.034,BAL,,JAX,W 20-12,*,,0,0,0.0,0,4
139,2014,2014-12-21,15,32.041,BAL,@,HOU,L 13-25,*,,0,0,0.0,1,2
140,2015,2015-09-13,1,32.307,BAL,@,DEN,L 13-19,*,,0,0,1.0,2,0
141,2015,2015-09-20,2,32.314,BAL,@,OAK,L 33-37,*,,0,0,0.0,0,0
142,2015,2015-10-26,7,32.350,BAL,@,ARI,L 18-26,*,,0,0,0.0,4,2
143,2015,2015-11-01,8,32.356,BAL,,SDG,W 29-26,*,,0,0,0.0,0,2
144,2015,2015-11-15,9,33.005,BAL,,JAX,L 20-22,*,,0,0,0.0,1,1
145,2015,2015-11-22,10,33.012,BAL,,STL,W 16-13,*,,0,0,0.0,1,1
146,2015,2015-11-30,11,33.020,BAL,@,CLE,W 33-27,*,,0,0,0.0,1,0
147,2015,2015-12-06,12,33.026,BAL,@,MIA,L 13-15,*,,0,0,0.0,1,1
148,2015,2015-12-13,13,33.033,BAL,,SEA,L 6-35,*,,0,0,0.0,1,1
