ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
235,1997,1997-12-07,14,41.100,MIN,@,SFO,L 17-28,,2,2,100.0,1,1,100.0,0,5,0,0,,0
236,1997,1997-12-14,15,41.107,MIN,,DET,L 13-14,,1,1,100.0,2,3,66.7,0,7,0,0,,0
237,1997,1997-12-21,16,41.114,MIN,,IND,W 39-28,,3,4,75.0,2,2,100.0,0,9,0,0,,0
238,1999,1999-12-12,13,43.105,DAL,,PHI,W 20-10,,2,2,100.0,2,4,50.0,0,8,0,0,,0
239,1999,1999-12-19,14,43.112,DAL,,NYJ,L 21-22,,3,3,100.0,,,,0,3,,,,
240,1999,1999-12-24,15,43.117,DAL,@,NOR,L 24-31,,3,3,100.0,1,1,100.0,0,6,0,0,,0
241,1999,2000-01-02,16,43.126,DAL,,NYG,W 26-18,,2,2,100.0,4,4,100.0,0,14,0,0,,0
242,2000,2000-11-20,11,44.083,WAS,@,STL,W 33-20,,1,2,50.0,4,4,100.0,0,13,0,0,,0
243,2000,2000-11-26,12,44.089,WAS,,PHI,L 20-23,,2,2,100.0,2,3,66.7,0,8,0,0,,0
244,2000,2000-12-03,13,44.096,WAS,,NYG,L 7-9,,1,1,100.0,,2,0.0,0,1,0,0,,0
245,2000,2000-12-10,14,44.103,WAS,@,DAL,L 13-32,,1,1,100.0,,,,0,1,,,,
246,2000,2000-12-16,15,44.109,WAS,@,PIT,L 3-24,,,,,1,1,100.0,0,3,0,0,,0
247,2000,2000-12-24,16,44.117,WAS,,ARI,W 20-3,,2,2,100.0,1,2,50.0,0,5,0,0,,0
