ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
94,1983,1983-12-04,14,28.007,MIA,@,HOU,W 24-17,,,,,,,,
95,1983,1983-12-10,15,28.013,MIA,,ATL,W 31-24,,,,,,,,
96,1983,1983-12-16,16,28.019,MIA,,NYJ,W 34-14,,,,,,,,
97,1984,1984-09-30,5,28.308,MIA,@,STL,W 36-28,1,0,0.00,0,0.0,0,0,0
98,1984,1984-10-07,6,28.315,MIA,@,PIT,W 31-7,0,0,,0,,,,
99,1984,1984-10-14,7,28.322,MIA,,HOU,W 28-10,0,0,,0,,,,
100,1984,1984-10-21,8,28.329,MIA,@,NWE,W 44-24,0,0,,0,,,,
101,1984,1984-10-28,9,28.336,MIA,,BUF,W 38-7,0,0,,0,,,,
102,1984,1984-11-04,10,28.343,MIA,@,NYJ,W 31-17,0,0,,0,0.0,1,7,0
103,1984,1984-11-11,11,28.350,MIA,,PHI,W 24-23,0,0,,0,,,,
104,1984,1984-11-18,12,28.357,MIA,@,SDG,L 28-34,0,0,,0,,,,
105,1984,1984-11-26,13,28.365,MIA,,NYJ,W 28-17,0,0,,0,1.0,0,0,0
106,1984,1984-12-02,14,29.005,MIA,,RAI,L 34-45,0,0,,0,,,,
107,1984,1984-12-09,15,29.012,MIA,@,IND,W 35-17,0,0,,0,,,,
108,1984,1984-12-17,16,29.020,MIA,,DAL,W 28-21,0,0,,0,,,,
