ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
35,1994,1994-10-23,7,25.026,DAL,@,ARI,W 28-21,,0,0,,0,,,,,,
36,1994,1994-10-30,8,25.033,DAL,@,CIN,W 23-20,,0,0,,0,,,,,,
37,1994,1994-11-07,9,25.041,DAL,,NYG,W 38-10,,0,0,,0,,,,,,
38,1994,1994-11-13,10,25.047,DAL,@,SFO,L 14-21,,0,0,,0,,,,,,
39,1994,1994-11-20,11,25.054,DAL,,WAS,W 31-7,,0,0,,0,,,,,,
40,1994,1994-11-24,12,25.058,DAL,,GNB,W 42-31,,1,8,8.00,0,0,0,0.0,0,0,0
41,1994,1994-12-04,13,25.068,DAL,@,PHI,W 31-19,,0,0,,0,,,,,,
42,1994,1994-12-10,14,25.074,DAL,,CLE,L 14-19,,0,0,,0,,,,,,
43,1994,1994-12-19,15,25.083,DAL,@,NOR,W 24-16,,0,0,,0,,,,,,
44,1994,1994-12-24,16,25.088,DAL,@,NYG,L 10-15,,0,0,,0,,,,,,
45,1995,1995-09-04,1,25.342,DAL,@,NYG,W 35-0,,,,,,,,,,,
46,1995,1995-09-10,2,25.348,DAL,,DEN,W 31-21,,,,,,,,,,,
47,1995,1995-09-17,3,25.355,DAL,@,MIN,W 23-17,,,,,,,,,,,
48,1995,1995-09-24,4,25.362,DAL,,ARI,W 34-20,,,,,,,,,,,
49,1995,1995-10-01,5,26.004,DAL,@,WAS,L 23-27,,,,,,,,,,,
50,1995,1995-10-08,6,26.011,DAL,,GNB,W 34-24,,,,,,,,,,,
51,1995,1995-10-15,7,26.018,DAL,@,SDG,W 23-9,,,,,,,,,,,
52,1995,1995-10-29,8,26.032,DAL,@,ATL,W 28-13,,,,,,,,,,,
53,1995,1995-11-06,9,26.040,DAL,,PHI,W 34-12,,,,,,,,,,,
54,1995,1995-11-12,10,26.046,DAL,,SFO,L 20-38,,,,,,,,,,,
55,1995,1995-11-19,11,26.053,DAL,@,OAK,W 34-21,,,,,,,,,,,
56,1995,1995-12-03,13,26.067,DAL,,WAS,L 17-24,,0,0,,0,0,0,1.0,0,0,0
57,1996,1996-09-01,1,26.340,STL,,CIN,W 26-16,,,,,,,,,,,
58,1996,1996-09-08,2,26.347,STL,@,SFO,L 0-34,,,,,,,,,,,
59,1996,1996-09-22,3,26.361,STL,,WAS,L 10-17,,,,,,,,,,,
60,1996,1996-09-29,4,27.002,STL,@,ARI,L 28-31,,,,,,,,,,,
61,1996,1996-10-06,5,27.009,STL,,SFO,L 11-28,,,,,,,,,,,
62,1996,1996-10-13,6,27.016,STL,@,CAR,L 13-45,,,,,,,,,,,
63,1996,1996-10-20,7,27.023,STL,,JAX,W 17-14,,,,,,,,,,,
64,1996,1996-10-27,8,27.030,WAS,,IND,W 31-16,,,,,,,,,,,
65,1996,1996-11-03,9,27.037,STL,@,PIT,L 6-42,,,,,,,,,,,
66,1996,1996-11-10,10,27.044,STL,,ATL,W 59-16,,,,,,,,,,,
67,1996,1996-11-17,11,27.051,STL,,CAR,L 10-20,,,,,,,,,,,
68,1996,1996-11-24,12,27.058,STL,,GNB,L 9-24,,0,0,,0,0,0,0.0,1,0,0
69,1996,1996-12-01,13,27.065,STL,@,NOR,W 26-10,,,,,,,,,,,
70,1996,1996-12-08,14,27.072,STL,@,CHI,L 9-35,,,,,,,,,,,
71,1996,1996-12-15,15,27.079,STL,@,ATL,W 34-27,,,,,,,,,,,
72,1996,1996-12-21,16,27.085,STL,,NOR,W 14-13,,,,,,,,,,,
73,1997,1997-08-31,1,27.338,STL,,NOR,W 38-24,,,,,,,,,,,
74,1997,1997-09-07,2,27.345,STL,,SFO,L 12-15,,,,,,,,,,,
75,1997,1997-09-14,3,27.352,STL,@,DEN,L 14-35,,,,,,,,,,,
76,1997,1997-09-21,4,27.359,STL,,NYG,W 13-3,,,,,,,,,,,
77,1997,1997-09-28,5,28.001,STL,@,OAK,L 17-35,,,,,,,,,,,
78,1997,1997-10-12,6,28.015,STL,@,SFO,L 10-30,,,,,,,,,,,
79,1997,1997-10-19,7,28.022,STL,,SEA,L 9-17,,,,,,,,,,,
80,1997,1997-10-26,8,28.029,STL,,KAN,L 20-28,,,,,,,,,,,
81,1997,1997-11-02,9,28.036,STL,@,ATL,L 31-34,,,,,,,,,,,
82,1997,1997-11-09,10,28.043,STL,@,GNB,L 7-17,,,,,,,,,,,
83,1997,1997-11-16,11,28.050,STL,,ATL,L 21-27,,,,,,,,,,,
84,1997,1997-11-23,12,28.057,STL,,CAR,L 10-16,,0,0,,0,0,0,1.0,0,0,0
85,1997,1997-11-30,13,28.064,STL,@,WAS,W 23-20,,,,,,,,,,,
86,1997,1997-12-07,14,28.071,STL,@,NOR,W 34-27,,,,,,,,,,,
87,1997,1997-12-14,15,28.078,STL,,CHI,L 10-13,,,,,,,,,,,
88,1997,1997-12-20,16,28.084,STL,@,CAR,W 30-18,,,,,,,,,,,
89,1998,1998-09-06,1,28.344,MIA,@,IND,W 24-15,,,,,,,,,,,
90,1998,1998-09-13,2,28.351,MIA,,BUF,W 13-7,,0,0,,0,0,0,1.0,0,0,0
91,1998,1998-09-20,3,28.358,MIA,,PIT,W 21-0,,,,,,,,,,,
92,1998,1998-10-04,4,29.007,MIA,@,NYJ,L 9-20,,,,,,,,,,,
93,1998,1998-10-12,5,29.015,MIA,@,JAX,L 21-28,,,,,,,,,,,
94,1998,1998-10-18,6,29.021,MIA,,STL,W 14-0,,,,,,,,,,,
95,1998,1998-10-25,7,29.028,MIA,,NWE,W 12-9,,,,,,,,,,,
96,1998,1998-11-01,8,29.035,MIA,@,BUF,L 24-30,,,,,,,,,,,
97,1998,1998-11-08,9,29.042,MIA,,IND,W 27-14,,,,,,,,,,,
98,1998,1998-11-15,10,29.049,MIA,@,CAR,W 13-9,,0,0,,0,0,0,2.0,0,0,0
99,1998,1998-11-23,11,29.057,MIA,@,NWE,L 23-26,,,,,,,,,,,
100,1998,1998-11-29,12,29.063,MIA,,NOR,W 30-10,,,,,,,,,,,
101,1998,1998-12-06,13,29.070,MIA,@,OAK,W 27-17,,0,0,,0,1,6,2.0,2,14,1
102,1998,1998-12-13,14,29.077,MIA,,NYJ,L 16-21,,,,,,,,,,,
103,1998,1998-12-21,15,29.085,MIA,,DEN,W 31-21,,,,,,,,,,,
104,1998,1998-12-27,16,29.091,MIA,@,ATL,L 16-38,,,,,,,,,,,
105,1999,1999-09-13,1,29.351,MIA,@,DEN,W 38-21,*,,,,,,,,,,
106,1999,1999-09-19,2,29.357,MIA,,ARI,W 19-16,*,,,,,,,,,,
107,1999,1999-10-04,3,30.007,MIA,,BUF,L 18-23,*,,,,,,,,,,
108,1999,1999-10-10,4,30.013,MIA,@,IND,W 34-31,*,,,,,,,,,,
109,1999,1999-10-17,5,30.020,MIA,@,NWE,W 31-30,*,,,,,,,,,,
110,1999,1999-10-24,6,30.027,MIA,,PHI,W 16-13,*,,,,,,,,,,
111,1999,1999-10-31,7,30.034,MIA,@,OAK,W 16-9,*,,,,,,,,,,
112,1999,1999-11-07,8,30.041,MIA,,TEN,W 17-0,*,,,,,,,,,,
113,1999,1999-11-14,9,30.048,MIA,@,BUF,L 3-23,*,,,,,,,,,,
114,1999,1999-11-21,10,30.055,MIA,,NWE,W 27-17,*,,,,,,,,,,
115,1999,1999-11-25,11,30.059,MIA,@,DAL,L 0-20,*,,,,,,,,,,
116,1999,1999-12-05,12,30.069,MIA,,IND,L 34-37,*,,,,,,,,,,
117,1999,1999-12-12,13,30.076,MIA,@,NYJ,L 20-28,*,,,,,,,,,,
118,1999,1999-12-19,14,30.083,MIA,,SDG,W 12-9,*,,,,,,,,,,
119,1999,1999-12-27,15,30.091,MIA,,NYJ,L 31-38,,,,,,,,,,,
120,1999,2000-01-02,16,30.097,MIA,@,WAS,L 10-21,*,,,,,,,,,,
121,2000,2000-09-03,1,30.342,MIA,,SEA,W 23-0,,,,,,,,,,,
122,2000,2000-09-10,2,30.349,MIA,@,MIN,L 7-13,,,,,,,,,,,
123,2000,2000-09-17,3,30.356,MIA,,BAL,W 19-6,*,,,,,,,,,,
124,2000,2000-09-24,4,30.363,MIA,,NWE,W 10-3,,,,,,,,,,,
125,2000,2000-10-01,5,31.004,MIA,@,CIN,W 31-16,*,,,,,,,,,,
126,2000,2000-10-08,6,31.011,MIA,,BUF,W 22-13,,,,,,,,,,,
127,2000,2000-10-23,7,31.026,MIA,@,NYJ,L 37-40,*,,,,,,,,,,
128,2000,2000-10-29,8,31.032,MIA,,GNB,W 28-20,*,,,,,,,,,,
129,2000,2000-11-05,9,31.039,MIA,@,DET,W 23-8,*,,,,,,,,,,
130,2000,2000-11-12,10,31.046,MIA,@,SDG,W 17-7,*,,,,,,,,,,
131,2000,2000-11-19,11,31.053,MIA,,NYJ,L 3-20,*,,,,,,,,,,
132,2000,2000-11-26,12,31.060,MIA,@,IND,W 17-14,,,,,,,,,,,
133,2000,2000-12-03,13,31.067,MIA,@,BUF,W 33-6,,,,,,,,,,,
134,2000,2000-12-10,14,31.074,MIA,,TAM,L 13-16,,,,,,,,,,,
135,2000,2000-12-17,15,31.081,MIA,,IND,L 13-20,*,,,,,,,,,,
136,2000,2000-12-24,16,31.088,MIA,@,NWE,W 27-24,,,,,,,,,,,
137,2001,2001-09-24,2,31.362,WAS,@,GNB,L 0-37,,,,,,,,,,,
138,2001,2001-09-30,3,32.003,WAS,,KAN,L 13-45,,,,,,,,,,,
139,2001,2001-10-07,4,32.010,WAS,@,NYG,L 9-23,,,,,,,,,,,
140,2001,2001-10-15,5,32.018,WAS,@,DAL,L 7-9,,,,,,,,,,,
141,2001,2001-10-21,6,32.024,WAS,,CAR,W 17-14,,,,,,,,,,,
142,2001,2001-10-28,7,32.031,WAS,,NYG,W 35-21,,,,,,,,,,,
143,2001,2001-11-04,8,32.038,WAS,,SEA,W 27-14,*,,,,,,,,,,
144,2001,2001-11-18,9,32.052,WAS,@,DEN,W 17-10,*,,,,,,,,,,
145,2001,2001-11-25,10,32.059,WAS,@,PHI,W 13-3,*,,,,,,,,,,
146,2001,2001-12-02,11,32.066,WAS,,DAL,L 14-20,*,,,,,,,,,,
147,2001,2001-12-09,12,32.073,WAS,@,ARI,W 20-10,*,,,,,,,,,,
148,2001,2001-12-16,13,32.080,WAS,,PHI,L 6-20,*,,,,,,,,,,
149,2001,2001-12-23,14,32.087,WAS,,CHI,L 15-20,*,,,,,,,,,,
150,2001,2001-12-30,15,32.094,WAS,@,NOR,W 40-10,*,,,,,,,,,,
151,2001,2002-01-06,16,32.101,WAS,,ARI,W 20-17,*,,,,,,,,,,
