ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
46,2004,2004-10-03,4,26.311,STL,@,SFO,W 24-14,,,,,,,,,,,
47,2004,2004-10-10,5,26.318,STL,@,SEA,W 33-27,,,,,,,,,,,
48,2004,2004-10-18,6,26.326,STL,,TAM,W 28-21,*,,,,,,,,,,
49,2004,2004-10-24,7,26.332,STL,@,MIA,L 14-31,*,0,0,,0,0,0,1.0,0,0,0
50,2004,2004-11-07,8,26.346,STL,,NWE,L 22-40,*,,,,,,,,,,
51,2004,2004-11-14,9,26.353,STL,,SEA,W 23-12,*,,,,,,,,,,
52,2004,2004-11-21,10,26.360,STL,@,BUF,L 17-37,*,,,,,,,,,,
53,2004,2004-11-29,11,27.002,STL,@,GNB,L 17-45,*,,,,,,,,,,
54,2004,2004-12-05,12,27.008,STL,,SFO,W 16-6,*,,,,,,,,,,
55,2004,2004-12-12,13,27.015,STL,@,CAR,L 7-20,*,,,,,,,,,,
56,2004,2004-12-19,14,27.022,STL,@,ARI,L 7-31,*,0,0,,0,0,0,1.0,0,0,0
57,2004,2004-12-27,15,27.030,STL,,PHI,W 20-7,*,,,,,,,,,,
58,2004,2005-01-02,16,27.036,STL,,NYJ,W 32-29,*,,,,,,,,,,
59,2005,2005-09-11,1,27.288,STL,@,SFO,L 25-28,*,,,,,,,,,,
60,2005,2005-09-18,2,27.295,STL,@,ARI,W 17-12,*,0,0,,0,0,0,1.0,0,0,0
61,2005,2005-09-25,3,27.302,STL,,TEN,W 31-27,*,0,0,,0,1,6,0.0,1,85,1
62,2005,2005-10-02,4,27.309,STL,@,NYG,L 24-44,*,,,,,,,,,,
63,2005,2005-10-09,5,27.316,STL,,SEA,L 31-37,*,0,0,,0,0,0,0.5,0,0,0
64,2005,2005-10-17,6,27.324,STL,@,IND,L 28-45,*,,,,,,,,,,
65,2005,2005-10-23,7,27.330,STL,,NOR,W 28-17,*,0,0,,0,0,0,2.0,0,0,0
66,2005,2005-10-30,8,27.337,STL,,JAX,W 24-21,*,,,,,,,,,,
67,2005,2005-11-13,9,27.351,STL,@,SEA,L 16-31,*,,,,,,,,,,
68,2005,2005-11-20,10,27.358,STL,,ARI,L 28-38,*,,,,,,,,,,
69,2005,2005-12-11,13,28.014,STL,@,MIN,L 13-27,*,,,,,,,,,,
70,2005,2005-12-18,14,28.021,STL,,PHI,L 16-17,*,,,,,,,,,,
71,2005,2005-12-24,15,28.027,STL,,SFO,L 20-24,*,,,,,,,,,,
72,2005,2006-01-01,16,28.035,STL,@,DAL,W 20-10,*,,,,,,,,,,
73,2006,2006-09-11,1,28.288,WAS,,MIN,L 16-19,*,,,,,,,,,,
74,2006,2006-09-17,2,28.294,WAS,@,DAL,L 10-27,*,,,,,,,,,,
75,2006,2006-09-24,3,28.301,WAS,@,HOU,W 31-15,*,,,,,,,,,,
76,2006,2006-10-01,4,28.308,WAS,,JAX,W 36-30,*,0,0,,0,0,0,1.0,0,0,0
77,2006,2006-10-08,5,28.315,WAS,@,NYG,L 3-19,*,,,,,,,,,,
78,2006,2006-10-15,6,28.322,WAS,,TEN,L 22-25,*,,,,,,,,,,
79,2006,2006-10-22,7,28.329,WAS,@,IND,L 22-36,*,,,,,,,,,,
80,2006,2006-11-05,8,28.343,WAS,,DAL,W 22-19,,,,,,,,,,,
81,2006,2006-11-12,9,28.350,WAS,@,PHI,L 3-27,,,,,,,,,,,
82,2006,2006-11-19,10,28.357,WAS,@,TAM,L 17-20,,,,,,,,,,,
83,2006,2006-11-26,11,28.364,WAS,,CAR,W 17-13,,,,,,,,,,,
84,2006,2006-12-03,12,29.006,WAS,,ATL,L 14-24,,,,,,,,,,,
85,2006,2006-12-10,13,29.013,WAS,,PHI,L 19-21,,,,,,,,,,,
86,2006,2006-12-17,14,29.020,WAS,@,NOR,W 16-10,,,,,,,,,,,
87,2006,2006-12-24,15,29.027,WAS,@,STL,L 31-37,,,,,,,,,,,
88,2006,2006-12-30,16,29.033,WAS,,NYG,L 28-34,,,,,,,,,,,
89,2007,2007-09-09,1,29.286,CHI,@,SDG,L 3-14,*,,,,,,,,,,
90,2007,2007-09-16,2,29.293,CHI,,KAN,W 20-10,*,,,,,,,,,,
91,2007,2007-09-23,3,29.300,CHI,,DAL,L 10-34,*,0,0,,0,0,0,0.0,1,4,0
92,2007,2007-10-07,5,29.314,CHI,@,GNB,W 27-20,*,,,,,,,,,,
93,2007,2007-10-14,6,29.321,CHI,,MIN,L 31-34,*,,,,,,,,,,
94,2007,2007-10-21,7,29.328,CHI,@,PHI,W 19-16,*,0,0,,0,0,0,1.0,0,0,0
95,2007,2007-10-28,8,29.335,CHI,,DET,L 7-16,*,,,,,,,,,,
96,2007,2007-11-11,9,29.349,CHI,@,OAK,W 17-6,*,,,,,,,,,,
97,2007,2007-11-18,10,29.356,CHI,@,SEA,L 23-30,*,0,0,,0,0,0,1.0,0,0,0
98,2007,2007-11-25,11,29.363,CHI,,DEN,W 37-34,*,,,,,,,,,,
99,2007,2007-12-02,12,30.005,CHI,,NYG,L 16-21,,,,,,,,,,,
100,2007,2007-12-06,13,30.009,CHI,@,WAS,L 16-24,,,,,,,,,,,
101,2007,2007-12-17,14,30.020,CHI,@,MIN,L 13-20,,,,,,,,,,,
102,2007,2007-12-23,15,30.026,CHI,,GNB,W 35-7,,,,,,,,,,,
103,2007,2007-12-30,16,30.033,CHI,,NOR,W 33-25,,,,,,,,,,,
