ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
19,2003,2003-09-21,3,24.101,CLE,@,SFO,W 13-12,,5,5,43,8.60,2,100.0%,8.60,1,3,3.00,0,3,51,17.00,0,1,7,7.00,0,2,12,0.0,,
20,2003,2003-09-28,4,24.108,CLE,,CIN,L 14-21,,3,3,29,9.67,0,100.0%,9.67,2,11,5.50,0,4,60,15.00,0,0,0,,0,0,0,0.0,,
21,2003,2003-10-05,5,24.115,CLE,@,PIT,W 33-13,,3,3,32,10.67,1,100.0%,10.67,0,0,,0,4,123,30.75,0,0,0,,0,1,6,0.0,,
22,2003,2003-10-12,6,24.122,CLE,,OAK,W 13-7,,2,1,17,17.00,0,50.0%,8.50,0,0,,0,2,45,22.50,0,0,0,,0,0,0,0.0,,
23,2003,2003-10-19,7,24.129,CLE,,SDG,L 20-26,,4,1,8,8.00,0,25.0%,2.00,0,0,,0,6,119,19.83,0,0,0,,0,0,0,0.0,,
24,2003,2003-10-26,8,24.136,CLE,@,NWE,L 3-9,,6,3,36,12.00,0,50.0%,6.00,0,0,,0,4,77,19.25,0,0,0,,0,0,0,0.0,,
25,2003,2003-11-09,9,24.150,CLE,@,KAN,L 20-41,,4,3,35,11.67,0,75.0%,8.75,0,0,,0,6,128,21.33,0,0,0,,0,0,0,0.0,,
26,2003,2003-11-16,10,24.157,CLE,,ARI,W 44-6,,8,7,117,16.71,1,87.5%,14.63,0,0,,0,2,47,23.50,0,0,0,,0,1,6,0.0,,
27,2003,2003-11-23,11,24.164,CLE,,PIT,L 6-13,,10,3,48,16.00,0,30.0%,4.80,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
28,2003,2003-11-30,12,24.171,CLE,@,SEA,L 7-34,,2,1,7,7.00,0,50.0%,3.50,1,7,7.00,0,1,20,20.00,0,0,0,,0,0,0,0.0,,
29,2003,2003-12-08,13,24.179,CLE,,STL,L 20-26,,1,1,17,17.00,0,100.0%,17.00,1,7,7.00,0,0,0,,0,0,0,,0,0,0,0.0,,
30,2003,2003-12-14,14,24.185,CLE,@,DEN,L 20-23,,2,1,35,35.00,1,50.0%,17.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
31,2003,2003-12-21,15,24.192,CLE,,BAL,L 0-35,,3,1,49,49.00,0,33.3%,16.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
32,2003,2003-12-28,16,24.199,CLE,@,CIN,W 22-14,*,,5,72,14.40,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
33,2004,2004-09-12,1,25.092,CLE,,BAL,W 20-3,,3,1,51,51.00,0,33.3%,17.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
34,2004,2004-09-19,2,25.099,CLE,@,DAL,L 12-19,,6,3,39,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
35,2004,2004-09-26,3,25.106,CLE,@,NYG,L 10-27,*,,3,33,11.00,0,,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
36,2004,2004-10-03,4,25.113,CLE,,WAS,W 17-13,*,0,3,93,31.00,0,,,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0,0.0,,
37,2004,2004-10-10,5,25.120,CLE,@,PIT,L 23-34,*,10,5,101,20.20,1,50.0%,10.10,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
38,2004,2004-10-17,6,25.127,CLE,,CIN,W 34-17,*,1,1,99,99.00,1,100.0%,99.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
39,2004,2004-11-07,8,25.148,CLE,@,BAL,L 13-27,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,
40,2005,2005-10-30,7,26.140,NWE,,BUF,W 21-16,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
41,2005,2005-11-13,9,26.154,NWE,@,MIA,W 23-16,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
42,2005,2005-11-20,10,26.161,NWE,,NOR,W 24-17,*,7,1,60,60.00,1,14.3%,8.57,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
43,2005,2005-11-27,11,26.168,NWE,@,KAN,L 16-26,*,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
44,2005,2005-12-04,12,26.175,NWE,,NYJ,W 16-3,*,2,2,28,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
45,2005,2005-12-11,13,26.182,NWE,@,BUF,W 35-7,,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
46,2005,2005-12-17,14,26.188,NWE,,TAM,W 28-0,,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
47,2005,2005-12-26,15,26.197,NWE,@,NYJ,W 31-21,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
48,2005,2006-01-01,16,26.203,NWE,,MIA,L 26-28,*,6,2,47,23.50,0,33.3%,7.83,0,0,,0,3,108,36.00,0,0,0,,0,0,0,0.0,,
49,2006,2006-09-10,1,27.090,BUF,@,NWE,L 17-19,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
50,2006,2006-09-17,2,27.097,BUF,@,MIA,W 16-6,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
51,2006,2006-09-24,3,27.104,BUF,,NYJ,L 20-28,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
52,2006,2006-10-01,4,27.111,BUF,,MIN,W 17-12,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
53,2006,2006-10-08,5,27.118,BUF,@,CHI,L 7-40,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
54,2006,2006-10-15,6,27.125,BUF,@,DET,L 17-20,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
55,2006,2006-10-22,7,27.132,BUF,,NWE,L 6-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
56,2006,2006-11-05,8,27.146,BUF,,GNB,W 24-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
57,2006,2006-11-12,9,27.153,BUF,@,IND,L 16-17,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
58,2006,2006-11-19,10,27.160,BUF,@,HOU,W 24-21,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
59,2006,2006-11-26,11,27.167,BUF,,JAX,W 27-24,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
60,2006,2006-12-03,12,27.174,BUF,,SDG,L 21-24,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,0,0,,0,0,0,0.0,,
61,2006,2006-12-10,13,27.181,BUF,@,NYJ,W 31-13,,0,0,0,,0,0.0%,,0,0,,0,3,69,23.00,0,0,0,,0,0,0,0.0,,
62,2006,2006-12-17,14,27.188,BUF,,MIA,W 21-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
63,2006,2006-12-24,15,27.195,BUF,,TEN,L 29-30,,1,0,0,,0,0.0%,0.00,0,0,,0,2,8,4.00,0,0,0,,0,0,0,0.0,,
64,2006,2006-12-31,16,27.202,BUF,@,BAL,L 7-19,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
65,2007,2007-09-23,3,28.103,HOU,,IND,L 24-30,*,5,4,70,17.50,0,80.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
66,2007,2007-09-30,4,28.110,HOU,@,ATL,L 16-26,*,7,5,117,23.40,1,71.4%,16.71,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
67,2007,2007-10-07,5,28.117,HOU,,MIA,W 22-19,*,6,4,79,19.75,0,66.7%,13.17,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
68,2007,2007-10-14,6,28.124,HOU,@,JAX,L 17-37,*,6,3,30,10.00,0,50.0%,5.00,0,0,,0,1,15,15.00,0,0,0,,0,0,0,0.0,,
69,2007,2007-10-21,7,28.131,HOU,,TEN,L 36-38,*,10,4,88,22.00,1,40.0%,8.80,0,0,,0,6,158,26.33,0,0,0,,0,1,6,0.0,,
70,2007,2007-10-28,8,28.138,HOU,@,SDG,L 10-35,*,5,1,6,6.00,0,20.0%,1.20,0,0,,0,5,98,19.60,0,0,0,,0,0,0,0.0,,
71,2007,2007-11-04,9,28.145,HOU,@,OAK,W 24-17,*,3,2,51,25.50,1,66.7%,17.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,,
72,2007,2007-11-18,10,28.159,HOU,,NOR,W 23-10,,5,2,30,15.00,0,40.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
73,2007,2007-11-25,11,28.166,HOU,@,CLE,L 17-27,,5,3,51,17.00,0,60.0%,10.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,,
74,2007,2007-12-02,12,28.173,HOU,@,TEN,L 20-28,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,3,67,22.33,0,0,0,,0,0,0,0.0,,
75,2007,2007-12-09,13,28.180,HOU,,TAM,W 28-14,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,2,115,57.50,1,0,0,,0,1,6,0.0,,
76,2007,2007-12-13,14,28.184,HOU,,DEN,W 31-13,*,4,1,20,20.00,0,25.0%,5.00,0,0,,0,4,116,29.00,0,0,0,,0,0,0,0.0,,
77,2007,2007-12-23,15,28.194,HOU,@,IND,L 15-38,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,6,165,27.50,0,0,0,,0,0,0,0.0,,
78,2007,2007-12-30,16,28.201,HOU,,JAX,W 42-28,,2,1,20,20.00,0,50.0%,10.00,0,0,,0,5,234,46.80,2,0,0,,0,2,12,0.0,,
79,2008,2008-09-07,1,29.087,HOU,@,PIT,L 17-38,,0,0,0,,0,0.0%,,0,0,,0,6,112,18.67,0,0,0,,0,0,0,0.0,0,0
80,2008,2008-09-21,2,29.101,HOU,@,TEN,L 12-31,,3,2,60,30.00,0,66.7%,20.00,0,0,,0,3,72,24.00,0,0,0,,0,0,0,0.0,0,0
81,2008,2008-09-28,3,29.108,HOU,@,JAX,L 27-30,,3,1,14,14.00,0,33.3%,4.67,0,0,,0,3,41,13.67,0,0,0,,0,0,0,0.0,0,0
82,2008,2008-10-05,4,29.115,HOU,,IND,L 27-31,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,4,107,26.75,0,0,0,,0,0,0,0.0,0,0
83,2008,2008-10-12,5,29.122,HOU,,MIA,W 29-28,,6,2,28,14.00,0,33.3%,4.67,0,0,,0,5,142,28.40,0,0,0,,0,0,0,0.0,0,0
84,2008,2008-10-19,6,29.129,HOU,,DET,W 28-21,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,5,102,20.40,0,0,0,,0,0,0,0.0,0,0
85,2008,2008-11-23,11,29.164,HOU,@,CLE,W 16-6,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,2,43,21.50,0,0,0,,0,0,0,0.0,0,0
86,2008,2008-12-01,12,29.172,HOU,,JAX,W 30-17,,2,0,0,,0,0.0%,0.00,0,0,,0,1,35,35.00,0,0,0,,0,0,0,0.0,0,0
87,2008,2008-12-07,13,29.178,HOU,@,GNB,W 24-21,,4,2,22,11.00,0,50.0%,5.50,0,0,,0,3,65,21.67,0,0,0,,0,0,0,0.0,1,0
88,2008,2008-12-14,14,29.185,HOU,,TEN,W 13-12,,0,0,0,,0,0.0%,,0,0,,0,4,97,24.25,0,0,0,,0,0,0,0.0,0,0
89,2008,2008-12-21,15,29.192,HOU,@,OAK,L 16-27,,1,0,0,,0,0.0%,0.00,0,0,,0,3,78,26.00,0,0,0,,0,0,0,0.0,0,0
90,2008,2008-12-28,16,29.199,HOU,,CHI,W 31-24,,3,3,58,19.33,0,100.0%,19.33,0,0,,0,4,99,24.75,0,0,0,,0,0,0,0.0,0,0
91,2009,2009-09-13,1,30.093,HOU,,NYJ,L 7-24,*,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
92,2009,2009-10-04,4,30.114,HOU,,OAK,W 29-6,,0,0,0,,0,0.0%,,0,0,,0,1,34,34.00,0,0,0,,0,0,0,0.0,0,0
93,2009,2009-10-11,5,30.121,HOU,@,ARI,L 21-28,,1,0,0,,0,0.0%,0.00,0,0,,0,4,117,29.25,0,0,0,,0,0,0,0.0,0,0
94,2009,2009-10-18,6,30.128,HOU,@,CIN,W 28-17,,0,0,0,,0,0.0%,,0,0,,0,3,57,19.00,0,0,0,,0,0,0,0.0,0,0
95,2009,2009-10-25,7,30.135,HOU,,SFO,W 24-21,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,4,75,18.75,0,0,0,,0,0,0,0.0,0,0
96,2009,2009-11-01,8,30.142,HOU,@,BUF,W 31-10,,0,0,0,,0,0.0%,,0,0,,0,2,37,18.50,0,0,0,,0,0,0,0.0,0,0
97,2009,2009-11-08,9,30.149,HOU,@,IND,L 17-20,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
98,2009,2009-11-23,10,30.164,HOU,,TEN,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,3,77,25.67,0,0,0,,0,0,0,0.0,0,0
99,2009,2009-11-29,11,30.170,HOU,,IND,L 27-35,,0,0,0,,0,0.0%,,0,0,,0,2,44,22.00,0,0,0,,0,0,0,0.0,0,0
100,2009,2009-12-06,12,30.177,HOU,@,JAX,L 18-23,,0,0,0,,0,0.0%,,0,0,,0,5,105,21.00,0,0,0,,0,0,0,0.0,0,0
101,2009,2009-12-13,13,30.184,HOU,,SEA,W 34-7,,0,0,0,,0,0.0%,,0,0,,0,1,33,33.00,0,0,0,,0,0,0,0.0,0,1
102,2009,2009-12-20,14,30.191,HOU,@,STL,W 16-13,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,3,62,20.67,0,0,0,,0,0,0,0.0,0,0
103,2009,2009-12-27,15,30.198,HOU,@,MIA,W 27-20,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
104,2009,2010-01-03,16,30.205,HOU,,NWE,W 34-27,,2,1,10,10.00,0,50.0%,5.00,0,0,,0,5,141,28.20,0,0,0,,0,0,0,0.0,0,1
