ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
19,1969,1969-11-23,11,22.333,MIA,,HOU,L 7-32,9,49,5.44,0,0,0,,0,0,0
20,1969,1969-11-30,12,22.340,MIA,,BOS,L 23-38,16,36,2.25,0,2,15,7.50,0,0,0
21,1969,1969-12-07,13,22.347,MIA,,DEN,W 27-24,16,67,4.19,0,3,20,6.67,0,0,0
22,1969,1969-12-14,14,22.354,MIA,,NYJ,L 9-27,15,62,4.13,1,2,51,25.50,0,1,6
23,1970,1970-09-20,1,23.269,MIA,@,BOS,L 14-27,13,49,3.77,0,2,16,8.00,0,0,0
24,1970,1970-09-27,2,23.276,MIA,@,HOU,W 20-10,22,84,3.82,0,0,0,,0,0,0
25,1970,1970-10-03,3,23.282,MIA,,OAK,W 20-13,10,62,6.20,0,1,2,2.00,0,0,0
26,1970,1970-10-10,4,23.289,MIA,@,NYJ,W 20-6,11,51,4.64,0,0,0,,0,0,0
27,1970,1970-10-18,5,23.297,MIA,@,BUF,W 33-14,16,60,3.75,2,1,21,21.00,0,2,12
28,1970,1970-10-25,6,23.304,MIA,,CLE,L 0-28,10,33,3.30,0,1,-8,-8.00,0,0,0
29,1970,1970-11-01,7,23.311,MIA,@,BAL,L 0-35,14,63,4.50,0,1,7,7.00,0,0,0
30,1970,1970-11-08,8,23.318,MIA,@,PHI,L 17-24,7,39,5.57,0,2,8,4.00,0,0,0
31,1970,1970-11-15,9,23.325,MIA,,NOR,W 21-10,10,29,2.90,1,0,0,,0,1,6
32,1970,1970-11-22,10,23.332,MIA,,BAL,W 34-17,11,30,2.73,0,1,5,5.00,0,0,0
33,1970,1970-11-30,11,23.340,MIA,@,ATL,W 20-7,19,108,5.68,1,1,-11,-11.00,0,1,6
34,1970,1970-12-06,12,23.346,MIA,,BOS,W 37-20,21,115,5.48,1,0,0,,0,1,6
35,1970,1970-12-13,13,23.353,MIA,,NYJ,W 16-10,15,62,4.13,0,0,0,,0,0,0
36,1970,1970-12-20,14,23.360,MIA,,BUF,W 45-7,14,89,6.36,1,1,54,54.00,0,1,6
37,1971,1971-09-19,1,24.268,MIA,@,DEN,T 10-10,13,63,4.85,0,0,0,,0,0,0
38,1971,1971-09-26,2,24.275,MIA,@,BUF,W 29-14,20,103,5.15,1,2,34,17.00,0,1,6
39,1971,1971-10-03,3,24.282,MIA,,NYJ,L 10-14,17,77,4.53,1,1,2,2.00,0,1,6
40,1971,1971-10-10,4,24.289,MIA,@,CIN,W 23-13,15,76,5.07,0,0,0,,0,0,0
41,1971,1971-10-17,5,24.296,MIA,,NWE,W 41-3,6,40,6.67,0,0,0,,0,0,0
42,1971,1971-10-24,6,24.303,MIA,@,NYJ,W 30-14,20,137,6.85,2,1,4,4.00,0,2,12
43,1971,1971-10-31,7,24.310,MIA,@,RAM,W 20-14,10,33,3.30,0,0,0,,0,0,0
44,1971,1971-11-07,8,24.317,MIA,,BUF,W 34-0,12,88,7.33,1,1,16,16.00,0,1,6
45,1971,1971-11-14,9,24.324,MIA,,PIT,W 24-21,16,64,4.00,0,3,23,7.67,0,0,0
46,1971,1971-11-21,10,24.331,MIA,,BAL,W 17-14,15,93,6.20,0,1,13,13.00,0,0,0
47,1971,1971-11-29,11,24.339,MIA,,CHI,W 34-3,16,104,6.50,1,2,27,13.50,1,2,12
48,1971,1971-12-05,12,24.345,MIA,@,NWE,L 13-34,10,61,6.10,0,1,-6,-6.00,0,0,0
49,1971,1971-12-11,13,24.351,MIA,@,BAL,L 3-14,11,44,4.00,0,0,0,,0,0,0
50,1971,1971-12-19,14,24.359,MIA,,GNB,W 27-6,14,68,4.86,1,1,0,0.00,0,1,6
51,1972,1972-09-17,1,25.267,MIA,@,KAN,W 20-10,21,118,5.62,1,0,0,,0,1,6
52,1972,1972-09-24,2,25.274,MIA,,HOU,W 34-13,17,79,4.65,1,1,8,8.00,0,1,6
53,1972,1972-10-01,3,25.281,MIA,@,MIN,W 16-14,10,66,6.60,0,1,9,9.00,0,0,0
54,1972,1972-10-08,4,25.288,MIA,@,NYJ,W 27-17,18,102,5.67,0,0,0,,0,0,0
55,1972,1972-10-15,5,25.295,MIA,,SDG,W 24-10,13,70,5.38,0,0,0,,0,0,0
56,1972,1972-10-22,6,25.302,MIA,,BUF,W 24-23,18,107,5.94,1,0,0,,0,1,6
57,1972,1972-10-29,7,25.309,MIA,@,BAL,W 23-0,19,93,4.89,2,0,0,,0,2,12
58,1972,1972-11-05,8,25.316,MIA,@,BUF,W 30-16,17,72,4.24,0,0,0,,0,0,0
59,1972,1972-11-12,9,25.323,MIA,,NWE,W 52-0,5,32,6.40,1,0,0,,0,1,6
60,1972,1972-11-19,10,25.330,MIA,,NYJ,W 28-24,17,72,4.24,0,1,8,8.00,0,0,0
61,1972,1972-11-27,11,25.338,MIA,,STL,W 31-10,16,114,7.13,0,0,0,,0,0,0
62,1972,1972-12-03,12,25.344,MIA,@,NWE,W 37-21,15,91,6.07,0,1,14,14.00,0,0,0
63,1972,1972-12-10,13,25.351,MIA,@,NYG,W 23-13,9,30,3.33,0,0,0,,0,0,0
64,1972,1972-12-16,14,25.357,MIA,,BAL,W 16-0,18,71,3.94,0,1,9,9.00,0,0,0
65,1973,1973-09-16,1,26.265,MIA,,SFO,W 21-13,22,104,4.73,0,0,0,,0,0,0
66,1973,1973-09-23,2,26.272,MIA,@,OAK,L 7-12,10,47,4.70,0,2,2,1.00,0,0,0
67,1973,1973-09-30,3,26.279,MIA,,NWE,W 44-23,18,80,4.44,0,0,0,,0,0,0
68,1973,1973-10-07,4,26.286,MIA,,NYJ,W 31-3,12,60,5.00,0,0,0,,0,0,0
69,1973,1973-10-15,5,26.294,MIA,@,CLE,W 17-9,21,114,5.43,2,0,0,,0,2,12
70,1973,1973-10-21,6,26.300,MIA,,BUF,W 27-6,17,79,4.65,0,1,-5,-5.00,0,0,0
71,1973,1973-10-28,7,26.307,MIA,@,NWE,W 30-14,17,68,4.00,1,0,0,,0,1,6
72,1973,1973-11-04,8,26.314,MIA,@,NYJ,W 24-14,19,107,5.63,0,1,9,9.00,0,0,0
73,1973,1973-11-11,9,26.321,MIA,,BAL,W 44-0,6,33,5.50,0,1,8,8.00,0,0,0
74,1973,1973-11-18,10,26.328,MIA,@,BUF,W 17-0,15,56,3.73,1,0,0,,0,1,6
75,1973,1973-11-22,11,26.332,MIA,@,DAL,W 14-7,22,80,3.64,1,0,0,,0,1,6
76,1973,1973-12-03,12,26.343,MIA,,PIT,W 30-26,17,54,3.18,0,0,0,,0,0,0
77,1973,1973-12-09,13,26.349,MIA,@,BAL,L 3-16,13,70,5.38,0,2,8,4.00,0,0,0
78,1973,1973-12-15,14,26.355,MIA,,DET,W 34-7,10,51,5.10,0,0,0,,0,0,0
79,1974,1974-09-15,1,27.264,MIA,@,NWE,L 24-34,17,62,3.65,2,2,13,6.50,0,2,12
80,1974,1974-09-22,2,27.271,MIA,@,BUF,W 24-16,19,68,3.58,0,0,0,,0,0,0
81,1974,1974-09-29,3,27.278,MIA,@,SDG,W 28-21,21,106,5.05,2,0,0,,0,2,12
82,1974,1974-10-07,4,27.286,MIA,,NYJ,W 21-17,25,63,2.52,1,1,10,10.00,0,1,6
83,1974,1974-10-13,5,27.292,MIA,@,WAS,L 17-20,18,58,3.22,0,0,0,,0,0,0
84,1974,1974-10-20,6,27.299,MIA,,KAN,W 9-3,17,80,4.71,1,1,11,11.00,0,1,6
85,1974,1974-10-27,7,27.306,MIA,,BAL,W 17-7,8,37,4.63,0,1,-7,-7.00,0,0,0
86,1974,1974-11-10,9,27.320,MIA,@,NOR,W 21-0,8,25,3.13,0,1,5,5.00,0,0,0
87,1974,1974-11-17,10,27.327,MIA,,BUF,W 35-28,8,30,3.75,2,1,3,3.00,0,2,12
88,1974,1974-11-24,11,27.334,MIA,@,NYJ,L 14-17,11,39,3.55,0,0,0,,0,0,0
89,1974,1974-12-02,12,27.342,MIA,,CIN,W 24-3,24,123,5.13,0,0,0,,0,0,0
90,1974,1974-12-08,13,27.348,MIA,@,BAL,W 17-16,21,58,2.76,1,0,0,,0,1,6
91,1976,1976-09-12,1,29.262,NYG,@,WAS,L 17-19,23,78,3.39,0,0,0,,0,0,0
92,1976,1976-09-19,2,29.269,NYG,@,PHI,L 7-20,10,33,3.30,0,0,0,,0,0,0
93,1976,1976-09-26,3,29.276,NYG,@,RAM,L 10-24,12,32,2.67,0,2,18,9.00,0,0,0
94,1976,1976-10-03,4,29.283,NYG,@,STL,L 21-27,13,56,4.31,2,0,0,,0,2,12
95,1976,1976-10-10,5,29.290,NYG,,DAL,L 14-24,12,53,4.42,1,0,0,,0,1,6
96,1976,1976-10-17,6,29.297,NYG,@,MIN,L 7-24,12,45,3.75,0,1,4,4.00,0,0,0
97,1976,1976-10-24,7,29.304,NYG,,PIT,L 0-27,10,44,4.40,0,2,11,5.50,0,0,0
98,1976,1976-10-31,8,29.311,NYG,,PHI,L 0-10,7,21,3.00,0,1,6,6.00,0,0,0
99,1976,1976-11-07,9,29.318,NYG,@,DAL,L 3-9,27,89,3.30,0,0,0,,0,0,0
100,1976,1976-11-14,10,29.325,NYG,,WAS,W 12-9,16,55,3.44,0,0,0,,0,0,0
101,1976,1976-11-21,11,29.332,NYG,@,DEN,L 13-14,15,47,3.13,1,0,0,,0,1,6
102,1976,1976-11-28,12,29.339,NYG,,SEA,W 28-16,3,16,5.33,0,0,0,,0,0,0
103,1977,1977-09-18,1,30.267,NYG,,WAS,W 20-17,17,62,3.65,0,0,0,,0,0,0
104,1977,1977-09-25,2,30.274,NYG,@,DAL,L 21-41,9,39,4.33,0,1,8,8.00,0,0,0
105,1977,1977-10-02,3,30.281,NYG,@,ATL,L 3-17,10,37,3.70,0,0,0,,0,0,0
106,1977,1977-10-09,4,30.288,NYG,,PHI,L 10-28,3,3,1.00,0,0,0,,0,0,0
107,1977,1977-10-16,5,30.295,NYG,,SFO,W 20-17,6,15,2.50,0,0,0,,0,0,0
108,1977,1977-10-23,6,30.302,NYG,@,WAS,W 17-6,7,25,3.57,0,0,0,,0,0,0
109,1977,1977-10-31,7,30.310,NYG,@,STL,L 0-28,5,18,3.60,0,0,0,,0,0,0
110,1977,1977-11-06,8,30.316,NYG,,DAL,L 10-24,15,47,3.13,0,0,0,,0,0,0
111,1977,1977-11-13,9,30.323,NYG,@,TAM,W 10-0,6,16,2.67,0,0,0,,0,0,0
112,1977,1977-11-20,10,30.330,NYG,,CLE,L 7-21,4,4,1.00,0,0,0,,0,0,0
113,1977,1977-11-27,11,30.337,NYG,@,CIN,L 13-30,3,6,2.00,0,0,0,,0,0,0
114,1977,1977-12-04,12,30.344,NYG,,STL,W 27-7,13,45,3.46,0,0,0,,0,0,0
115,1977,1977-12-11,13,30.351,NYG,@,PHI,L 14-17,13,47,3.62,1,1,12,12.00,0,1,6
116,1977,1977-12-18,14,30.358,NYG,,CHI,L 9-12,23,100,4.35,0,0,0,,0,0,0
117,1978,1978-09-02,1,31.251,NYG,@,TAM,W 19-13,6,28,4.67,0,0,0,,0,0,0
118,1978,1978-09-10,2,31.259,NYG,,DAL,L 24-34,3,5,1.67,0,0,0,,0,0,0
119,1978,1978-09-17,3,31.266,NYG,,KAN,W 26-10,8,33,4.13,1,1,4,4.00,0,1,6
120,1978,1978-09-24,4,31.273,NYG,,SFO,W 27-10,5,13,2.60,1,1,6,6.00,0,1,6
121,1978,1978-10-01,5,31.280,NYG,@,ATL,L 20-23,4,17,4.25,1,1,8,8.00,0,1,6
122,1978,1978-10-08,6,31.287,NYG,@,DAL,L 3-24,4,12,3.00,0,1,23,23.00,0,0,0
123,1978,1978-10-15,7,31.294,NYG,,TAM,W 17-14,13,56,4.31,2,0,0,,0,2,12
124,1978,1978-10-22,8,31.301,NYG,,WAS,W 17-6,13,43,3.31,0,0,0,,0,0,0
125,1978,1978-10-29,9,31.308,NYG,@,NOR,L 17-28,8,30,3.75,1,0,0,,0,1,6
126,1978,1978-11-05,10,31.315,NYG,@,STL,L 10-20,7,17,2.43,0,0,0,,0,0,0
127,1978,1978-11-12,11,31.322,NYG,@,WAS,L 13-16,12,32,2.67,0,1,7,7.00,0,0,0
128,1978,1978-11-19,12,31.329,NYG,,PHI,L 17-19,2,13,6.50,0,0,0,,0,0,0
129,1978,1978-11-26,13,31.336,NYG,@,BUF,L 17-41,4,10,2.50,0,2,25,12.50,0,0,0
130,1978,1978-12-03,14,31.343,NYG,,RAM,L 17-20,2,2,1.00,0,0,0,,0,0,0
131,1979,1979-09-02,1,32.251,MIA,@,BUF,W 9-7,16,87,5.44,1,4,20,5.00,0,1,6
132,1979,1979-09-09,2,32.258,MIA,,SEA,W 19-10,13,48,3.69,0,2,24,12.00,0,0,0
133,1979,1979-09-16,3,32.265,MIA,@,MIN,W 27-12,14,39,2.79,0,4,15,3.75,1,1,6
134,1979,1979-09-23,4,32.272,MIA,,CHI,W 31-16,15,73,4.87,3,0,0,,0,3,18
135,1979,1979-09-30,5,32.279,MIA,@,NYJ,L 27-33,7,20,2.86,0,0,0,,0,0,0
136,1979,1979-10-08,6,32.287,MIA,@,OAK,L 3-13,17,83,4.88,0,0,0,,0,0,0
137,1979,1979-10-14,7,32.293,MIA,,BUF,W 17-7,24,90,3.75,1,0,0,,0,1,6
138,1979,1979-10-21,8,32.300,MIA,@,NWE,L 13-28,13,32,2.46,0,2,-2,-1.00,0,0,0
139,1979,1979-10-28,9,32.307,MIA,,GNB,W 27-7,16,54,3.38,1,0,0,,0,1,6
140,1979,1979-11-05,10,32.315,MIA,,HOU,L 6-9,7,31,4.43,0,0,0,,0,0,0
141,1979,1979-11-11,11,32.321,MIA,,BAL,W 19-0,10,31,3.10,0,2,19,9.50,0,0,0
142,1979,1979-11-18,12,32.328,MIA,@,CLE,L 24-30,12,44,3.67,0,1,-8,-8.00,0,0,0
143,1979,1979-11-25,13,32.335,MIA,@,BAL,W 28-24,13,63,4.85,1,0,0,,0,1,6
144,1979,1979-11-29,14,32.339,MIA,,NWE,W 39-24,22,88,4.00,3,1,7,7.00,0,3,18
145,1979,1979-12-09,15,32.349,MIA,@,DET,W 28-10,13,38,2.92,1,0,0,,0,1,6
146,1979,1979-12-15,16,32.355,MIA,,NYJ,L 24-27,8,16,2.00,1,0,0,,0,1,6
