ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
83,1988,1988-09-11,2,29.351,SEA,,KAN,W 31-10,,,,,,,,,,
84,1988,1988-09-18,3,29.358,SEA,@,SDG,L 6-17,0,0,,0,0,0,1.0,0,0,0
85,1988,1988-09-25,4,29.365,SEA,,SFO,L 7-38,,,,,,,,,,
86,1988,1988-10-02,5,30.006,SEA,@,ATL,W 31-20,,,,,,,,,,
87,1988,1988-10-09,6,30.013,SEA,@,CLE,W 16-10,,,,,,,,,,
88,1988,1988-10-16,7,30.020,SEA,,NOR,L 19-20,,,,,,,,,,
89,1988,1988-10-23,8,30.027,SEA,@,RAM,L 10-31,,,,,,,,,,
90,1988,1988-11-06,10,30.041,SEA,,BUF,L 3-13,,,,,,,,,,
91,1988,1988-11-13,11,30.048,SEA,,HOU,W 27-24,,,,,,,,,,
92,1988,1988-11-20,12,30.055,SEA,@,KAN,L 24-27,,,,,,,,,,
93,1988,1988-11-28,13,30.063,SEA,,RAI,W 35-27,,,,,,,,,,
94,1988,1988-12-04,14,30.069,SEA,@,NWE,L 7-13,,,,,,,,,,
95,1988,1988-12-11,15,30.076,SEA,,DEN,W 42-14,,,,,,,,,,
96,1988,1988-12-18,16,30.083,SEA,@,RAI,W 43-37,,,,,,,,,,
97,1989,1989-09-17,2,30.356,NWE,,MIA,L 10-24,,,,,,,,,,
98,1989,1989-09-24,3,30.363,NWE,,SEA,L 3-24,,,,,,,,,,
99,1989,1989-10-01,4,31.005,NWE,@,BUF,L 10-31,,,,,,,,,,
100,1989,1989-11-26,12,31.061,NWE,@,RAI,L 21-24,,,,,,,,,,
101,1989,1989-12-03,13,31.068,NWE,,IND,W 22-16,,,,,,,,,,
102,1989,1989-12-10,14,31.075,NWE,@,MIA,L 10-31,,,,,,,,,,
103,1989,1989-12-17,15,31.082,NWE,@,PIT,L 10-28,,,,,,,,,,
104,1989,1989-12-24,16,31.089,NWE,,RAM,L 20-24,,,,,,,,,,
