ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
41,1985,1985-12-22,16,25.034,CIN,@,NWE,L 23-34,2,37,18.50,0,0,0,,0,6,115,19.17,0,2,16,8.00,0,0,0
42,1986,1986-09-07,1,25.293,CIN,@,KAN,L 14-24,0,0,,0,0,0,,0,0,0,,0,2,17,8.50,0,0,0
43,1986,1986-09-14,2,25.300,CIN,,BUF,W 36-33,0,0,,0,0,0,,0,4,83,20.75,0,1,10,10.00,0,0,0
44,1986,1986-09-18,3,25.304,CIN,@,CLE,W 30-13,1,11,11.00,0,0,0,,0,0,0,,0,2,16,8.00,0,0,0
45,1986,1986-09-28,4,25.314,CIN,,CHI,L 7-44,2,57,28.50,0,0,0,,0,0,0,,0,1,12,12.00,0,0,0
46,1986,1986-10-05,5,25.321,CIN,@,GNB,W 34-28,0,0,,0,0,0,,0,0,0,,0,4,38,9.50,0,0,0
47,1986,1986-10-13,6,25.329,CIN,,PIT,W 24-22,0,0,,0,,,,,0,0,,0,0,0,,0,,
48,1986,1986-12-21,16,26.033,CIN,,NYJ,W 52-21,0,0,,0,0,0,,0,0,0,,0,3,3,1.00,0,0,0
49,1987,1987-09-13,1,26.299,CIN,@,IND,W 23-21,1,20,20.00,0,0,0,,0,0,0,,0,2,23,11.50,0,0,0
50,1987,1987-09-20,2,26.306,CIN,,SFO,L 26-27,1,9,9.00,0,0,0,,0,3,51,17.00,0,3,26,8.67,0,0,0
51,1987,1987-10-25,6,26.341,CIN,@,PIT,L 20-23,2,56,28.00,1,0,0,,0,0,0,,0,5,54,10.80,0,1,6
52,1987,1987-11-01,7,26.348,CIN,,HOU,L 29-31,1,11,11.00,0,0,0,,0,0,0,,0,3,36,12.00,0,0,0
53,1987,1987-11-08,8,26.355,CIN,,MIA,L 14-20,0,0,,0,0,0,,0,0,0,,0,1,14,14.00,0,0,0
54,1987,1987-11-15,9,26.362,CIN,@,ATL,W 16-10,0,0,,0,0,0,,0,0,0,,0,2,23,11.50,0,0,0
55,1987,1987-11-22,10,27.004,CIN,,PIT,L 16-30,1,30,30.00,0,0,0,,0,0,0,,0,3,20,6.67,0,0,0
56,1987,1987-11-29,11,27.011,CIN,@,NYJ,L 20-27,2,45,22.50,0,0,0,,0,0,0,,0,2,19,9.50,0,0,0
57,1987,1987-12-06,12,27.018,CIN,,KAN,W 30-27,3,36,12.00,0,0,0,,0,0,0,,0,3,36,12.00,0,0,0
58,1987,1987-12-13,13,27.025,CIN,@,CLE,L 24-38,3,83,27.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
59,1987,1987-12-20,14,27.032,CIN,,NOR,L 24-41,1,24,24.00,0,0,0,,0,0,0,,0,3,19,6.33,0,0,0
60,1987,1987-12-27,15,27.039,CIN,@,HOU,L 17-21,5,80,16.00,1,0,0,,0,0,0,,0,1,7,7.00,0,1,6
61,1988,1988-09-04,1,27.291,CIN,,PHO,W 21-14,2,22,11.00,1,0,0,,0,0,0,,0,1,10,10.00,0,1,6
62,1988,1988-09-11,2,27.298,CIN,@,PHI,W 28-24,0,0,,0,0,0,,0,0,0,,0,2,10,5.00,0,0,0
63,1988,1988-09-18,3,27.305,CIN,@,PIT,W 17-12,0,0,,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
64,1988,1988-10-09,6,27.326,CIN,,NYJ,W 36-19,0,0,,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
65,1989,1989-09-10,1,28.296,CIN,@,CHI,L 14-17,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
66,1989,1989-09-25,3,28.311,CIN,,CLE,W 21-14,2,27,13.50,0,0,0,,0,0,0,,0,3,21,7.00,0,0,0
67,1989,1989-10-01,4,28.317,CIN,@,KAN,W 21-17,0,0,,0,0,0,,0,0,0,,0,2,9,4.50,0,0,0
68,1989,1989-10-08,5,28.324,CIN,@,PIT,W 26-16,3,29,9.67,1,0,0,,0,0,0,,0,2,19,9.50,0,1,6
69,1989,1989-10-15,6,28.331,CIN,,MIA,L 13-20,1,16,16.00,0,0,0,,0,0,0,,0,3,41,13.67,0,0,0
70,1989,1989-10-22,7,28.338,CIN,,IND,L 12-23,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
71,1989,1989-10-29,8,28.345,CIN,,TAM,W 56-23,2,19,9.50,0,0,0,,0,0,0,,0,2,1,0.50,0,0,0
72,1989,1989-11-05,9,28.352,CIN,@,RAI,L 7-28,0,0,,0,0,0,,0,0,0,,0,1,5,5.00,0,0,0
73,1989,1989-11-13,10,28.360,CIN,@,HOU,L 24-26,0,0,,0,,,,,,,,,0,0,,0,,
74,1989,1989-11-19,11,29.001,CIN,,DET,W 42-7,4,36,9.00,1,0,0,,0,0,0,,0,2,11,5.50,0,1,6
75,1989,1989-11-26,12,29.008,CIN,@,BUF,L 7-24,0,0,,0,,,,,,,,,0,0,,0,,
76,1989,1989-12-03,13,29.015,CIN,@,CLE,W 21-0,0,0,,0,,,,,,,,,0,0,,0,,
