ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
19,2013,2013-09-22,3,23.198,CIN,,GNB,W 34-30,*,,0,0,,0,0.0%,,0.0,1,0
20,2013,2013-09-29,4,23.205,CIN,@,CLE,L 6-17,*,0,,,,,0.0%,,,,
21,2013,2013-10-06,5,23.212,CIN,,NWE,W 13-6,*,,,,,,0.0%,,,,
22,2013,2013-10-13,6,23.219,CIN,@,BUF,W 27-24,*,,,,,,0.0%,,,,
23,2013,2013-10-20,7,23.226,CIN,@,DET,W 27-24,*,0,,,,,0.0%,,,,
24,2013,2013-10-27,8,23.233,CIN,,NYJ,W 49-9,*,,,,,,0.0%,,,,
25,2013,2013-10-31,9,23.237,CIN,@,MIA,L 20-22,*,,,,,,0.0%,,,,
26,2013,2013-11-10,10,23.247,CIN,@,BAL,L 17-20,*,,,,,,0.0%,,,,
27,2013,2013-12-22,15,23.289,CIN,,MIN,W 42-14,,,,,,,0.0%,,,,
28,2013,2013-12-29,16,23.296,CIN,,BAL,W 34-17,*,,,,,,0.0%,,,,
29,2014,2014-09-07,1,24.183,CIN,@,BAL,W 23-16,*,,,,,,0.0%,,,,
30,2014,2014-09-14,2,24.190,CIN,,ATL,W 24-10,*,,,,,,0.0%,,,,
31,2014,2014-10-19,6,24.225,CIN,@,IND,L 0-27,*,,,,,,0.0%,,,,
32,2014,2014-10-26,7,24.232,CIN,,BAL,W 27-24,*,,,,,,0.0%,,,,
33,2014,2014-11-06,9,24.243,CIN,,CLE,L 3-24,*,,,,,,0.0%,,,,
34,2014,2014-11-16,10,24.253,CIN,@,NOR,W 27-10,*,,,,,,0.0%,,,,
35,2014,2014-11-23,11,24.260,CIN,@,HOU,W 22-13,*,,,,,,0.0%,,,,
36,2014,2014-11-30,12,24.267,CIN,@,TAM,W 14-13,*,,,,,,0.0%,,,,
37,2014,2014-12-07,13,24.274,CIN,,PIT,L 21-42,*,0,,,,,0.0%,,,,
38,2014,2014-12-14,14,24.281,CIN,@,CLE,W 30-0,*,,,,,,0.0%,,,,
39,2014,2014-12-22,15,24.289,CIN,,DEN,W 37-28,*,0,,,,,0.0%,,,,
40,2014,2014-12-28,16,24.295,CIN,@,PIT,L 17-27,*,,,,,,0.0%,,,,
41,2015,2015-09-13,1,25.189,CIN,@,OAK,W 33-13,*,0,0,0,,0,0.0%,,0.0,0,0
42,2015,2015-09-20,2,25.196,CIN,,SDG,W 24-19,*,0,0,0,,0,0.0%,,0.0,0,0
43,2015,2015-09-27,3,25.203,CIN,@,BAL,W 28-24,*,0,0,0,,0,0.0%,,0.0,0,0
44,2015,2015-10-04,4,25.210,CIN,,KAN,W 36-21,*,0,0,0,,0,0.0%,,0.0,0,0
45,2015,2015-10-11,5,25.217,CIN,,SEA,W 27-24,*,0,0,0,,0,0.0%,,0.0,0,0
46,2015,2015-10-18,6,25.224,CIN,@,BUF,W 34-21,*,0,0,0,,0,0.0%,,0.0,0,0
47,2015,2015-11-01,7,25.238,CIN,@,PIT,W 16-10,*,0,0,0,,0,0.0%,,0.0,0,0
48,2015,2015-11-05,8,25.242,CIN,,CLE,W 31-10,*,0,0,0,,0,0.0%,,0.0,0,0
49,2015,2015-11-16,9,25.253,CIN,,HOU,L 6-10,*,0,0,0,,0,0.0%,,0.0,0,0
50,2015,2015-11-22,10,25.259,CIN,@,ARI,L 31-34,*,0,0,0,,0,0.0%,,0.0,0,0
51,2015,2015-11-29,11,25.266,CIN,,STL,W 31-7,*,0,0,0,,0,0.0%,,0.0,0,0
52,2015,2015-12-06,12,25.273,CIN,@,CLE,W 37-3,*,0,0,0,,0,0.0%,,0.0,0,0
53,2015,2015-12-13,13,25.280,CIN,,PIT,L 20-33,*,0,0,0,,0,0.0%,,0.0,0,0
54,2015,2015-12-20,14,25.287,CIN,@,SFO,W 24-14,*,0,0,0,,0,0.0%,,0.0,0,0
55,2015,2015-12-28,15,25.295,CIN,@,DEN,L 17-20,*,0,0,0,,0,0.0%,,0.0,0,0
56,2015,2016-01-03,16,25.301,CIN,,BAL,W 24-16,*,0,0,0,,0,0.0%,,0.0,0,0
57,2016,2016-09-11,1,26.187,CIN,@,NYJ,W 23-22,*,0,0,0,,0,0.0%,,0.0,0,0
58,2016,2016-09-18,2,26.194,CIN,@,PIT,L 16-24,*,0,0,0,,0,0.0%,,0.0,0,0
59,2016,2016-09-25,3,26.201,CIN,,DEN,L 17-29,*,0,0,0,,0,0.0%,,0.0,0,0
60,2016,2016-09-29,4,26.205,CIN,,MIA,W 22-7,*,0,0,0,,0,0.0%,,0.0,0,0
61,2016,2016-10-09,5,26.215,CIN,@,DAL,L 14-28,*,0,0,0,,0,0.0%,,0.0,0,0
62,2016,2016-10-16,6,26.222,CIN,@,NWE,L 17-35,*,0,0,0,,0,0.0%,,0.0,0,0
63,2016,2016-10-23,7,26.229,CIN,,CLE,W 31-17,*,0,0,0,,0,0.0%,,0.0,0,0
64,2016,2016-10-30,8,26.236,CIN,,WAS,T 27-27,*,0,0,0,,0,0.0%,,0.0,0,0
65,2016,2016-11-14,9,26.251,CIN,@,NYG,L 20-21,*,0,0,0,,0,0.0%,,0.0,0,0
66,2016,2016-11-20,10,26.257,CIN,,BUF,L 12-16,*,0,0,0,,0,0.0%,,0.0,0,0
67,2016,2016-11-27,11,26.264,CIN,@,BAL,L 14-19,*,0,0,0,,0,0.0%,,0.0,0,0
68,2016,2016-12-04,12,26.271,CIN,,PHI,W 32-14,*,0,0,0,,0,0.0%,,0.0,0,0
69,2016,2016-12-11,13,26.278,CIN,@,CLE,W 23-10,*,0,0,0,,0,0.0%,,0.0,0,0
70,2016,2016-12-18,14,26.285,CIN,,PIT,L 20-24,*,0,0,0,,0,0.0%,,0.0,0,0
71,2016,2016-12-24,15,26.291,CIN,@,HOU,L 10-12,*,0,0,0,,0,0.0%,,0.0,0,0
72,2016,2017-01-01,16,26.299,CIN,,BAL,W 27-10,*,0,0,0,,0,0.0%,,0.0,0,0
73,2017,2017-09-10,1,27.186,CLE,,PIT,L 18-21,*,0,0,0,,0,0.0%,,0.0,0,0
74,2017,2017-09-17,2,27.193,CLE,@,BAL,L 10-24,*,0,0,0,,0,0.0%,,0.0,0,0
75,2017,2017-09-24,3,27.200,CLE,@,IND,L 28-31,*,1,1,-4,-4.00,0,100.0%,-4.00,0.0,0,0
76,2017,2017-10-01,4,27.207,CLE,,CIN,L 7-31,*,0,0,0,,0,0.0%,,0.0,0,0
77,2017,2017-10-08,5,27.214,CLE,,NYJ,L 14-17,*,0,0,0,,0,0.0%,,0.0,0,0
78,2017,2017-10-15,6,27.221,CLE,@,HOU,L 17-33,*,0,0,0,,0,0.0%,,0.0,0,0
79,2017,2017-10-22,7,27.228,CLE,,TEN,L 9-12,*,0,0,0,,0,0.0%,,0.0,0,0
80,2017,2017-10-29,8,27.235,CLE,,MIN,L 16-33,*,0,0,0,,0,0.0%,,0.0,0,0
81,2017,2017-11-12,9,27.249,CLE,@,DET,L 24-38,*,0,0,0,,0,0.0%,,0.0,0,0
82,2017,2017-11-19,10,27.256,CLE,,JAX,L 7-19,*,0,0,0,,0,0.0%,,0.0,0,0
83,2017,2017-11-26,11,27.263,CLE,@,CIN,L 16-30,*,0,0,0,,0,0.0%,,0.0,0,0
84,2017,2017-12-03,12,27.270,CLE,@,LAC,L 10-19,*,0,0,0,,0,0.0%,,0.0,0,0
85,2017,2017-12-10,13,27.277,CLE,,GNB,L 21-27,*,0,0,0,,0,0.0%,,0.0,0,0
86,2017,2017-12-17,14,27.284,CLE,,BAL,L 10-27,*,0,0,0,,0,0.0%,,0.0,0,0
87,2017,2017-12-24,15,27.291,CLE,@,CHI,L 3-20,*,0,0,0,,0,0.0%,,0.0,0,0
88,2017,2017-12-31,16,27.298,CLE,@,PIT,L 24-28,*,0,0,0,,0,0.0%,,0.0,0,0
89,2018,2018-09-09,1,28.185,CLE,,PIT,T 21-21,*,0,0,0,,0,0.0%,,0.0,0,0
90,2018,2018-09-16,2,28.192,CLE,@,NOR,L 18-21,*,0,0,0,,0,0.0%,,0.0,0,0
91,2018,2018-09-20,3,28.196,CLE,,NYJ,W 21-17,*,0,0,0,,0,0.0%,,0.0,0,0
