ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
39,2007,2007-12-16,14,25.289,NYG,,WAS,L 10-22,,,,,,,,,,,,,
40,2007,2007-12-23,15,25.296,NYG,@,BUF,W 38-21,,0,0,,0,1,6,0.0,,,1,34,1
41,2007,2007-12-29,16,25.302,NYG,,NWE,L 35-38,,,,,,,,,,,,,
42,2008,2008-09-04,1,26.186,NYG,,WAS,W 16-7,*,1,3,3.00,0,0,0,0.0,1,0,0,0,0
43,2008,2008-09-14,2,26.196,NYG,@,STL,W 41-13,*,0,0,,0,0,0,0.0,2,0,0,0,0
44,2008,2008-09-21,3,26.203,NYG,,CIN,W 26-23,*,0,0,,0,0,0,1.0,8,0,0,0,0
45,2008,2008-10-05,4,26.217,NYG,,SEA,W 44-6,*,0,0,,0,0,0,0.0,2,0,0,0,0
46,2008,2008-10-13,5,26.225,NYG,@,CLE,L 14-35,*,0,0,,0,0,0,0.0,3,0,0,0,0
47,2008,2008-10-19,6,26.231,NYG,,SFO,W 29-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
48,2008,2008-10-26,7,26.238,NYG,@,PIT,W 21-14,*,0,0,,0,0,0,0.0,3,0,1,7,0
49,2008,2008-11-02,8,26.245,NYG,,DAL,W 35-14,*,0,0,,0,0,0,0.0,3,0,2,58,0
50,2008,2008-11-09,9,26.252,NYG,@,PHI,W 36-31,*,0,0,,0,0,0,0.0,1,0,0,0,0
51,2008,2008-11-16,10,26.259,NYG,,BAL,W 30-10,*,0,0,,0,0,0,0.0,4,1,0,0,0
52,2008,2008-11-23,11,26.266,NYG,@,ARI,W 37-29,*,0,0,,0,0,0,0.0,3,0,0,0,0
53,2008,2008-11-30,12,26.273,NYG,@,WAS,W 23-7,*,0,0,,0,0,0,0.0,3,0,0,0,0
54,2008,2008-12-07,13,26.280,NYG,,PHI,L 14-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
55,2008,2008-12-14,14,26.287,NYG,@,DAL,L 8-20,*,0,0,,0,0,0,0.0,3,1,0,0,0
56,2008,2008-12-21,15,26.294,NYG,,CAR,W 34-28,*,0,0,,0,0,0,0.0,7,0,0,0,0
57,2008,2008-12-28,16,26.301,NYG,@,MIN,L 19-20,*,0,0,,0,0,0,0.0,0,0,0,0,0
58,2009,2009-09-13,1,27.195,NYG,,WAS,W 23-17,*,0,0,,0,0,0,0.0,2,0,1,0,0
59,2009,2009-09-20,2,27.202,NYG,@,DAL,W 33-31,*,0,0,,0,0,0,0.0,2,1,0,0,0
60,2009,2009-09-27,3,27.209,NYG,@,TAM,W 24-0,*,0,0,,0,0,0,0.0,4,0,0,0,0
61,2009,2009-10-04,4,27.216,NYG,@,KAN,W 27-16,*,0,0,,0,0,0,0.0,3,1,0,0,0
62,2009,2009-10-11,5,27.223,NYG,,OAK,W 44-7,*,0,0,,0,0,0,0.0,1,0,0,0,0
63,2009,2009-10-18,6,27.230,NYG,@,NOR,L 27-48,*,0,0,,0,0,0,0.0,5,0,0,0,0
64,2009,2009-10-25,7,27.237,NYG,,ARI,L 17-24,*,0,0,,0,0,0,0.0,2,1,0,0,0
65,2009,2009-11-01,8,27.244,NYG,@,PHI,L 17-40,*,1,8,8.00,0,0,0,0.0,4,0,0,0,0
66,2009,2009-11-08,9,27.251,NYG,,SDG,L 20-21,*,0,0,,0,0,0,0.0,4,1,0,0,0
67,2009,2009-11-22,10,27.265,NYG,,ATL,W 34-31,*,0,0,,0,0,0,0.0,3,1,0,0,0
68,2009,2009-11-26,11,27.269,NYG,@,DEN,L 6-26,*,0,0,,0,0,0,0.0,6,0,0,0,0
69,2009,2009-12-06,12,27.279,NYG,,DAL,W 31-24,*,0,0,,0,0,0,0.0,5,2,0,0,0
70,2009,2009-12-13,13,27.286,NYG,,PHI,L 38-45,*,0,0,,0,0,0,0.0,3,0,0,0,0
71,2010,2010-09-12,1,28.194,NYG,,CAR,W 31-18,*,0,0,,0,0,0,0.0,3,2,0,0,0
72,2010,2010-09-19,2,28.201,NYG,@,IND,L 14-38,*,0,0,,0,0,0,0.0,2,0,0,0,0
73,2010,2010-09-26,3,28.208,NYG,,TEN,L 10-29,*,0,0,,0,0,0,0.0,3,0,0,0,0
74,2010,2010-10-03,4,28.215,NYG,,CHI,W 17-3,*,0,0,,0,0,0,0.0,2,1,0,0,0
75,2010,2010-10-10,5,28.222,NYG,@,HOU,W 34-10,*,0,0,,0,0,0,0.0,3,0,1,0,0
76,2010,2010-10-17,6,28.229,NYG,,DET,W 28-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
77,2010,2010-10-25,7,28.237,NYG,@,DAL,W 41-35,*,0,0,,0,0,0,0.0,2,0,0,0,0
78,2010,2010-11-07,8,28.250,NYG,@,SEA,W 41-7,*,0,0,,0,0,0,0.0,4,1,1,2,0
79,2010,2010-11-14,9,28.257,NYG,,DAL,L 20-33,*,0,0,,0,0,0,0.0,1,0,0,0,0
80,2010,2010-11-21,10,28.264,NYG,@,PHI,L 17-27,*,0,0,,0,0,0,0.0,5,0,0,0,0
81,2010,2010-11-28,11,28.271,NYG,,JAX,W 24-20,*,0,0,,0,0,0,0.0,5,1,0,0,0
82,2010,2010-12-05,12,28.278,NYG,,WAS,W 31-7,*,0,0,,0,0,0,0.0,2,1,1,-4,0
83,2010,2010-12-13,13,28.286,NYG,@,MIN,W 21-3,*,0,0,,0,0,0,0.0,2,1,0,0,0
84,2010,2010-12-19,14,28.292,NYG,,PHI,L 31-38,*,0,0,,0,0,0,0.0,2,0,1,13,0
85,2010,2010-12-26,15,28.299,NYG,@,GNB,L 17-45,*,0,0,,0,0,0,0.0,5,0,0,0,0
86,2011,2011-09-11,1,29.193,NYG,@,WAS,L 14-28,*,0,0,,0,0,0,0.0,0,1,0,0,0
87,2011,2011-09-19,2,29.201,NYG,,STL,W 28-16,*,0,0,,0,0,0,0.0,4,0,0,0,0
88,2011,2011-09-25,3,29.207,NYG,@,PHI,W 29-16,*,0,0,,0,0,0,0.0,2,0,0,0,0
89,2011,2011-10-02,4,29.214,NYG,@,ARI,W 31-27,*,0,0,,0,0,0,0.0,4,0,0,0,0
90,2011,2011-10-09,5,29.221,NYG,,SEA,L 25-36,*,0,0,,0,0,0,0.0,5,1,0,0,0
91,2011,2011-10-16,6,29.228,NYG,,BUF,W 27-24,*,0,0,,0,0,0,0.0,4,1,2,25,0
92,2011,2011-10-30,7,29.242,NYG,,MIA,W 20-17,*,0,0,,0,0,0,0.0,3,1,1,24,0
93,2011,2011-11-06,8,29.249,NYG,@,NWE,W 24-20,*,0,0,,0,0,0,0.0,1,1,0,0,0
94,2011,2011-11-13,9,29.256,NYG,@,SFO,L 20-27,*,0,0,,0,0,0,0.0,3,0,1,6,0
95,2011,2011-11-20,10,29.263,NYG,,PHI,L 10-17,*,0,0,,0,0,0,0.0,3,0,0,0,0
96,2011,2011-11-28,11,29.271,NYG,@,NOR,L 24-49,*,0,0,,0,0,0,0.0,1,1,0,0,0
97,2011,2011-12-04,12,29.277,NYG,,GNB,L 35-38,*,0,0,,0,0,0,0.0,4,1,0,0,0
98,2011,2011-12-11,13,29.284,NYG,@,DAL,W 37-34,*,,,,,,,,,,,,
99,2011,2011-12-18,14,29.291,NYG,,WAS,L 10-23,*,0,0,,0,0,0,0.0,0,0,1,0,0
100,2011,2011-12-24,15,29.297,NYG,@,NYJ,W 29-14,*,0,0,,0,0,0,0.0,7,0,1,16,0
101,2011,2012-01-01,16,29.305,NYG,,DAL,W 31-14,*,0,0,,0,0,0,0.0,2,1,0,0,0
102,2012,2012-09-05,1,30.187,NYG,,DAL,L 17-24,*,0,0,,0,0,0,0.0,2,0,0,0,0
103,2012,2012-09-16,2,30.198,NYG,,TAM,W 41-34,*,0,0,,0,0,0,0.0,2,1,1,0,0
104,2012,2012-09-20,3,30.202,NYG,@,CAR,W 36-7,*,0,0,,0,0,0,0.0,4,0,0,0,0
105,2012,2012-09-30,4,30.212,NYG,@,PHI,L 17-19,*,0,0,,0,0,0,0.0,3,0,0,0,0
106,2012,2012-10-07,5,30.219,NYG,,CLE,W 41-27,*,0,0,,0,0,0,0.0,7,1,0,0,0
107,2012,2012-10-14,6,30.226,NYG,@,SFO,W 26-3,*,0,0,,0,0,0,0.0,3,0,0,0,0
108,2012,2012-10-21,7,30.233,NYG,,WAS,W 27-23,*,0,0,,0,0,0,0.0,4,0,0,0,0
109,2012,2012-10-28,8,30.240,NYG,@,DAL,W 29-24,*,0,0,,0,0,0,0.0,5,0,1,38,0
110,2012,2012-11-04,9,30.247,NYG,,PIT,L 20-24,*,0,0,,0,0,0,0.0,2,0,1,7,0
111,2012,2012-11-11,10,30.254,NYG,@,CIN,L 13-31,*,0,0,,0,0,0,0.0,3,1,0,0,0
112,2012,2012-11-25,11,30.268,NYG,,GNB,W 38-10,*,0,0,,0,0,0,0.0,3,0,1,0,0
113,2012,2012-12-03,12,30.276,NYG,@,WAS,L 16-17,*,0,0,,0,0,0,0.0,1,2,0,0,0
114,2012,2012-12-09,13,30.282,NYG,,NOR,W 52-27,*,0,0,,0,0,0,0.0,1,0,0,0,0
115,2012,2012-12-16,14,30.289,NYG,@,ATL,L 0-34,*,0,0,,0,0,0,0.0,3,0,0,0,0
116,2012,2012-12-23,15,30.296,NYG,@,BAL,L 14-33,*,0,0,,0,0,0,0.0,7,1,0,0,0
117,2012,2012-12-30,16,30.303,NYG,,PHI,W 42-7,*,0,0,,0,0,0,0.0,2,0,0,0,0
118,2013,2013-09-08,1,31.190,NYG,@,DAL,L 31-36,*,0,0,,0,0,0,0.0,5,1,0,0,0
119,2013,2013-09-15,2,31.197,NYG,,DEN,L 23-41,*,0,0,,0,0,0,0.0,2,3,0,0,0
120,2013,2013-10-21,7,31.233,NYG,,MIN,W 23-7,,,,,,,,,,,,,
121,2013,2013-10-27,8,31.239,NYG,@,PHI,W 15-7,,0,0,,0,0,0,0.0,1,1,0,0,0
